REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2025/07/08 11:10:00,4464.38,-0.01,TRADE
QLD1,2025/07/08 11:15:00,4394.95,-0.01,TRADE
QLD1,2025/07/08 11:20:00,4373.94,-0.38,TRADE
QLD1,2025/07/08 11:25:00,4392.41,35.73,TRADE
QLD1,2025/07/08 11:30:00,4293.78,0,TRADE
QLD1,2025/07/08 11:35:00,4313.91,-0.01,TRADE
QLD1,2025/07/08 11:40:00,4332.49,0,TRADE
QLD1,2025/07/08 11:45:00,4287.13,0,TRADE
QLD1,2025/07/08 11:50:00,4281.82,-7.16,TRADE
QLD1,2025/07/08 11:55:00,4265.45,-0.01,TRADE
QLD1,2025/07/08 12:00:00,4287.65,0,TRADE
QLD1,2025/07/08 12:05:00,4231.96,-12.64,TRADE
QLD1,2025/07/08 12:10:00,4241.19,0,TRADE
QLD1,2025/07/08 12:15:00,4234.81,-10,TRADE
QLD1,2025/07/08 12:20:00,4231.89,0,TRADE
QLD1,2025/07/08 12:25:00,4227.98,-0.01,TRADE
QLD1,2025/07/08 12:30:00,4167.54,-1,TRADE
QLD1,2025/07/08 12:35:00,4173.14,-0.57,TRADE
QLD1,2025/07/08 12:40:00,4195.36,-12.64,TRADE
QLD1,2025/07/08 12:45:00,4169.17,-0.01,TRADE
QLD1,2025/07/08 12:50:00,4156.49,-14.33,TRADE
QLD1,2025/07/08 12:55:00,4102.15,-9.70,TRADE
QLD1,2025/07/08 13:00:00,4129.42,-12.28,TRADE
QLD1,2025/07/08 13:05:00,4177.17,-12.64,TRADE
QLD1,2025/07/08 13:10:00,4166.61,-15.89,TRADE
QLD1,2025/07/08 13:15:00,4255.39,-14.99,TRADE
QLD1,2025/07/08 13:20:00,4311.76,-12.64,TRADE
QLD1,2025/07/08 13:25:00,4291.85,-4,TRADE
QLD1,2025/07/08 13:30:00,4363.84,-10,TRADE
QLD1,2025/07/08 13:35:00,4349.36,-10,TRADE
QLD1,2025/07/08 13:40:00,4392.29,-12.28,TRADE
QLD1,2025/07/08 13:45:00,4394.18,-14.33,TRADE
QLD1,2025/07/08 13:50:00,4435.01,-7.94,TRADE
QLD1,2025/07/08 13:55:00,4504.93,0,TRADE
QLD1,2025/07/08 14:00:00,4570.75,21.21,TRADE
QLD1,2025/07/08 14:05:00,4551.05,-10.50,TRADE
QLD1,2025/07/08 14:10:00,4581.24,34.75,TRADE
QLD1,2025/07/08 14:15:00,4672.74,0,TRADE
QLD1,2025/07/08 14:20:00,4672.91,-12.28,TRADE
QLD1,2025/07/08 14:25:00,4771.01,21.37,TRADE
QLD1,2025/07/08 14:30:00,4828.99,-4.27,TRADE
QLD1,2025/07/08 14:35:00,4853.8,-10,TRADE
QLD1,2025/07/08 14:40:00,4925.44,44.94,TRADE
QLD1,2025/07/08 14:45:00,5042.34,44.94,TRADE
QLD1,2025/07/08 14:50:00,5130.32,32.56,TRADE
QLD1,2025/07/08 14:55:00,5217.24,31.93,TRADE
QLD1,2025/07/08 15:00:00,5204.42,44.94,TRADE
QLD1,2025/07/08 15:05:00,5403.51,53.23,TRADE
QLD1,2025/07/08 15:10:00,5461.94,54.88,TRADE
QLD1,2025/07/08 15:15:00,5585.7,54.76,TRADE
QLD1,2025/07/08 15:20:00,5607.18,3.10,TRADE
QLD1,2025/07/08 15:25:00,5660.16,44.94,TRADE
QLD1,2025/07/08 15:30:00,5753.55,64.36,TRADE
QLD1,2025/07/08 15:35:00,5874.78,72.69,TRADE
QLD1,2025/07/08 15:40:00,5991.07,55.45,TRADE
QLD1,2025/07/08 15:45:00,6061.12,54.76,TRADE
QLD1,2025/07/08 15:50:00,6109.23,35,TRADE
QLD1,2025/07/08 15:55:00,6186.81,54.76,TRADE
QLD1,2025/07/08 16:00:00,6288.62,74.48,TRADE
QLD1,2025/07/08 16:05:00,6396.21,72.61,TRADE
QLD1,2025/07/08 16:10:00,6452.14,75.75,TRADE
QLD1,2025/07/08 16:15:00,6596.85,75.75,TRADE
QLD1,2025/07/08 16:20:00,6650.63,147.28,TRADE
QLD1,2025/07/08 16:25:00,6784.94,147.69,TRADE
QLD1,2025/07/08 16:30:00,6903.5,104.53,TRADE
QLD1,2025/07/08 16:35:00,7065.14,160.01,TRADE
QLD1,2025/07/08 16:40:00,7012.18,77.53,TRADE
QLD1,2025/07/08 16:45:00,7028.81,101.63,TRADE
QLD1,2025/07/08 16:50:00,7202.49,162.73,TRADE
QLD1,2025/07/08 16:55:00,7335.82,122.23,TRADE
QLD1,2025/07/08 17:00:00,7382.85,160.01,TRADE
QLD1,2025/07/08 17:05:00,7462.2,133.98,TRADE
QLD1,2025/07/08 17:10:00,7438.42,101.82,TRADE
QLD1,2025/07/08 17:15:00,7514.61,133.50,TRADE
QLD1,2025/07/08 17:20:00,7558.02,133.50,TRADE
QLD1,2025/07/08 17:25:00,7674.35,133.50,TRADE
QLD1,2025/07/08 17:30:00,7798.61,148.73,TRADE
QLD1,2025/07/08 17:35:00,7820.99,133.50,TRADE
QLD1,2025/07/08 17:40:00,7859.24,133.50,TRADE
QLD1,2025/07/08 17:45:00,7977.22,101.82,TRADE
QLD1,2025/07/08 17:50:00,7984.43,97.83,TRADE
QLD1,2025/07/08 17:55:00,8050.7,98.81,TRADE
QLD1,2025/07/08 18:00:00,8053.71,97.45,TRADE
QLD1,2025/07/08 18:05:00,8061.46,97.45,TRADE
QLD1,2025/07/08 18:10:00,8033,85.73,TRADE
QLD1,2025/07/08 18:15:00,8075.97,93.01,TRADE
QLD1,2025/07/08 18:20:00,8082.8,77.53,TRADE
QLD1,2025/07/08 18:25:00,8069.14,84.45,TRADE
QLD1,2025/07/08 18:30:00,8124.58,93.01,TRADE
QLD1,2025/07/08 18:35:00,8053.83,134,TRADE
QLD1,2025/07/08 18:40:00,8073.63,110.53,TRADE
QLD1,2025/07/08 18:45:00,8128.6,128.73,TRADE
QLD1,2025/07/08 18:50:00,8094.14,128.73,TRADE
QLD1,2025/07/08 18:55:00,8029.38,116.73,TRADE
QLD1,2025/07/08 19:00:00,8069.18,128.73,TRADE
QLD1,2025/07/08 19:05:00,7993.91,116.73,TRADE
QLD1,2025/07/08 19:10:00,7967.05,97.83,TRADE
QLD1,2025/07/08 19:15:00,7913.75,98.81,TRADE
QLD1,2025/07/08 19:20:00,7939.79,103.83,TRADE
QLD1,2025/07/08 19:25:00,7916.15,133.94,TRADE
QLD1,2025/07/08 19:30:00,7848.07,133.98,TRADE
QLD1,2025/07/08 19:35:00,7815.33,144.67,TRADE
QLD1,2025/07/08 19:40:00,7785.44,128.73,TRADE
QLD1,2025/07/08 19:45:00,7769.47,125.55,TRADE
QLD1,2025/07/08 19:50:00,7807.86,133.50,TRADE
QLD1,2025/07/08 19:55:00,7708.4,129.32,TRADE
QLD1,2025/07/08 20:00:00,7715.6,129.32,TRADE
QLD1,2025/07/08 20:05:00,7689.25,128.73,TRADE
QLD1,2025/07/08 20:10:00,7714.38,144.67,TRADE
QLD1,2025/07/08 20:15:00,7656.65,135,TRADE
QLD1,2025/07/08 20:20:00,7646.86,133.98,TRADE
QLD1,2025/07/08 20:25:00,7571.78,128.73,TRADE
QLD1,2025/07/08 20:30:00,7583.02,115.15,TRADE
QLD1,2025/07/08 20:35:00,7474.41,121.82,TRADE
QLD1,2025/07/08 20:40:00,7528.89,122.79,TRADE
QLD1,2025/07/08 20:45:00,7527.6,122.62,TRADE
QLD1,2025/07/08 20:50:00,7453.14,120.24,TRADE
QLD1,2025/07/08 20:55:00,7461.4,120.24,TRADE
QLD1,2025/07/08 21:00:00,7419.99,116.68,TRADE
QLD1,2025/07/08 21:05:00,7365.25,117.05,TRADE
QLD1,2025/07/08 21:10:00,7410.28,128.73,TRADE
QLD1,2025/07/08 21:15:00,7413.58,121.05,TRADE
QLD1,2025/07/08 21:20:00,7349.9,128.73,TRADE
QLD1,2025/07/08 21:25:00,7257,118.15,TRADE
QLD1,2025/07/08 21:30:00,7211.79,116.33,TRADE
QLD1,2025/07/08 21:35:00,7146.53,117.18,TRADE
QLD1,2025/07/08 21:40:00,7152.23,122.30,TRADE
QLD1,2025/07/08 21:45:00,7047.36,97.45,TRADE
QLD1,2025/07/08 21:50:00,7010.52,97.83,TRADE
QLD1,2025/07/08 21:55:00,6965.8,93.01,TRADE
QLD1,2025/07/08 22:00:00,6925.6,84.45,TRADE
QLD1,2025/07/08 22:05:00,6817.43,85.75,TRADE
QLD1,2025/07/08 22:10:00,6795.75,97.83,TRADE
QLD1,2025/07/08 22:15:00,6813.98,101.83,TRADE
QLD1,2025/07/08 22:20:00,6771.43,99.69,TRADE
QLD1,2025/07/08 22:25:00,6723.14,95.79,TRADE
QLD1,2025/07/08 22:30:00,6634.82,88.88,TRADE
QLD1,2025/07/08 22:35:00,6548.37,97.45,TRADE
QLD1,2025/07/08 22:40:00,6580.27,97.83,TRADE
QLD1,2025/07/08 22:45:00,6636.52,97.45,TRADE
QLD1,2025/07/08 22:50:00,6534.23,84.45,TRADE
QLD1,2025/07/08 22:55:00,6506.24,88.31,TRADE
QLD1,2025/07/08 23:00:00,6370.73,75.93,TRADE
QLD1,2025/07/08 23:05:00,6329.18,84.45,TRADE
QLD1,2025/07/08 23:10:00,6353.62,84.45,TRADE
QLD1,2025/07/08 23:15:00,6403.19,88.31,TRADE
QLD1,2025/07/08 23:20:00,6329.24,83.21,TRADE
QLD1,2025/07/08 23:25:00,6245.71,75.83,TRADE
QLD1,2025/07/08 23:30:00,6197.67,85.73,TRADE
QLD1,2025/07/08 23:35:00,6193.19,77.53,TRADE
QLD1,2025/07/08 23:40:00,6212.4,82.02,TRADE
QLD1,2025/07/08 23:45:00,6154.44,77.53,TRADE
QLD1,2025/07/08 23:50:00,6121.68,75.83,TRADE
QLD1,2025/07/08 23:55:00,6075.16,75.45,TRADE
QLD1,2025/07/09 00:00:00,6033.93,75.45,TRADE
QLD1,2025/07/09 00:05:00,6039.08,77.53,TRADE
QLD1,2025/07/09 00:10:00,6024.67,78.73,TRADE
QLD1,2025/07/09 00:15:00,5958.8,75.75,TRADE
QLD1,2025/07/09 00:20:00,5924.21,75.75,TRADE
QLD1,2025/07/09 00:25:00,5893.97,75.45,TRADE
QLD1,2025/07/09 00:30:00,5874.26,64.12,TRADE
QLD1,2025/07/09 00:35:00,5839.01,75.45,TRADE
QLD1,2025/07/09 00:40:00,5820.71,59.28,TRADE
QLD1,2025/07/09 00:45:00,5824.75,59.28,TRADE
QLD1,2025/07/09 00:50:00,5776.46,65.27,TRADE
QLD1,2025/07/09 00:55:00,5774.33,67.41,TRADE
QLD1,2025/07/09 01:00:00,5718.46,54.76,TRADE
QLD1,2025/07/09 01:05:00,5721.2,58.11,TRADE
QLD1,2025/07/09 01:10:00,5763.86,61.54,TRADE
QLD1,2025/07/09 01:15:00,5770.25,58.14,TRADE
QLD1,2025/07/09 01:20:00,5783.57,58.14,TRADE
QLD1,2025/07/09 01:25:00,5725.09,58.08,TRADE
QLD1,2025/07/09 01:30:00,5728.48,56.85,TRADE
QLD1,2025/07/09 01:35:00,5760.47,75.75,TRADE
QLD1,2025/07/09 01:40:00,5721.59,85.89,TRADE
QLD1,2025/07/09 01:45:00,5731.52,84.24,TRADE
QLD1,2025/07/09 01:50:00,5691.39,75.45,TRADE
QLD1,2025/07/09 01:55:00,5722.6,56.07,TRADE
QLD1,2025/07/09 02:00:00,5627.69,35,TRADE
QLD1,2025/07/09 02:05:00,5694.83,60.80,TRADE
QLD1,2025/07/09 02:10:00,5702.18,75.75,TRADE
QLD1,2025/07/09 02:15:00,5645.72,61.73,TRADE
QLD1,2025/07/09 02:20:00,5637.56,58.62,TRADE
QLD1,2025/07/09 02:25:00,5646.08,61.73,TRADE
QLD1,2025/07/09 02:30:00,5640.69,58.22,TRADE
QLD1,2025/07/09 02:35:00,5661.33,61.73,TRADE
QLD1,2025/07/09 02:40:00,5699.79,75.45,TRADE
QLD1,2025/07/09 02:45:00,5643.11,58.91,TRADE
QLD1,2025/07/09 02:50:00,5681.82,75.45,TRADE
QLD1,2025/07/09 02:55:00,5695.16,61.10,TRADE
QLD1,2025/07/09 03:00:00,5642.92,62.33,TRADE
QLD1,2025/07/09 03:05:00,5649.35,54.76,TRADE
QLD1,2025/07/09 03:10:00,5645.63,61.73,TRADE
QLD1,2025/07/09 03:15:00,5620.13,61.73,TRADE
QLD1,2025/07/09 03:20:00,5673.97,58.31,TRADE
QLD1,2025/07/09 03:25:00,5603.6,61.73,TRADE
QLD1,2025/07/09 03:30:00,5626.54,69.46,TRADE
QLD1,2025/07/09 03:35:00,5654.3,58.84,TRADE
QLD1,2025/07/09 03:40:00,5670.08,58.94,TRADE
QLD1,2025/07/09 03:45:00,5676.79,58.80,TRADE
QLD1,2025/07/09 03:50:00,5667.78,59.31,TRADE
QLD1,2025/07/09 03:55:00,5711.97,75.83,TRADE
QLD1,2025/07/09 04:00:00,5694.04,75.75,TRADE
QLD1,2025/07/09 04:05:00,5666.46,44.94,TRADE
QLD1,2025/07/09 04:10:00,5694.67,65.66,TRADE
QLD1,2025/07/09 04:15:00,5682.29,75.45,TRADE
QLD1,2025/07/09 04:20:00,5757.93,80.53,TRADE
QLD1,2025/07/09 04:25:00,5774.97,75.75,TRADE
QLD1,2025/07/09 04:30:00,5830.45,75.45,TRADE
QLD1,2025/07/09 04:35:00,5799.59,75.45,TRADE
QLD1,2025/07/09 04:40:00,5847.28,75.75,TRADE
QLD1,2025/07/09 04:45:00,5898.82,78.73,TRADE
QLD1,2025/07/09 04:50:00,5905.39,78.73,TRADE
QLD1,2025/07/09 04:55:00,5931.38,84.24,TRADE
QLD1,2025/07/09 05:00:00,6007.05,84.24,TRADE
QLD1,2025/07/09 05:05:00,6009.91,78.73,TRADE
QLD1,2025/07/09 05:10:00,6102.8,84.45,TRADE
QLD1,2025/07/09 05:15:00,6123.57,88.31,TRADE
QLD1,2025/07/09 05:20:00,6145.63,84.45,TRADE
QLD1,2025/07/09 05:25:00,6181.95,88.24,TRADE
QLD1,2025/07/09 05:30:00,6253.03,85.73,TRADE
QLD1,2025/07/09 05:35:00,6244.89,84.45,TRADE
QLD1,2025/07/09 05:40:00,6312.8,91.03,TRADE
QLD1,2025/07/09 05:45:00,6399.24,97.45,TRADE
QLD1,2025/07/09 05:50:00,6392.72,97.45,TRADE
QLD1,2025/07/09 05:55:00,6428.74,97.73,TRADE
QLD1,2025/07/09 06:00:00,6531.85,97.73,TRADE
QLD1,2025/07/09 06:05:00,6515.37,97.73,TRADE
QLD1,2025/07/09 06:10:00,6641.72,128.73,TRADE
QLD1,2025/07/09 06:15:00,6760.44,129.28,TRADE
QLD1,2025/07/09 06:20:00,6809.02,160.95,TRADE
QLD1,2025/07/09 06:25:00,6805.44,131.73,TRADE
QLD1,2025/07/09 06:30:00,6878.89,172.28,TRADE
QLD1,2025/07/09 06:35:00,6969.7,133.50,TRADE
QLD1,2025/07/09 06:40:00,6914.23,132.83,TRADE
QLD1,2025/07/09 06:45:00,6952.48,160.95,TRADE
QLD1,2025/07/09 06:50:00,7025.51,168.55,TRADE
QLD1,2025/07/09 06:55:00,7072.5,200,TRADE
QLD1,2025/07/09 07:00:00,7167.21,200,TRADE
QLD1,2025/07/09 07:05:00,7187.51,208.83,TRADE
QLD1,2025/07/09 07:10:00,7231.2,268.72,TRADE
QLD1,2025/07/09 07:15:00,7259.44,323.35,TRADE
QLD1,2025/07/09 07:20:00,7209.28,200,TRADE
QLD1,2025/07/09 07:25:00,7309.53,321.77,TRADE
QLD1,2025/07/09 07:30:00,7244.86,223.73,TRADE
QLD1,2025/07/09 07:35:00,7253.98,167.57,TRADE
QLD1,2025/07/09 07:40:00,7290.96,162.83,TRADE
QLD1,2025/07/09 07:45:00,7231.36,167.32,TRADE
QLD1,2025/07/09 07:50:00,7279.09,133.50,TRADE
QLD1,2025/07/09 07:55:00,7226.55,110.53,TRADE
QLD1,2025/07/09 08:00:00,7216.93,103.70,TRADE
QLD1,2025/07/09 08:05:00,7241.98,116.45,TRADE
QLD1,2025/07/09 08:10:00,7178.11,110.53,TRADE
QLD1,2025/07/09 08:15:00,7230.32,110.53,TRADE
QLD1,2025/07/09 08:20:00,7101.07,76.69,TRADE
QLD1,2025/07/09 08:25:00,7048.55,80.44,TRADE
QLD1,2025/07/09 08:30:00,7030.17,75.75,TRADE
QLD1,2025/07/09 08:35:00,6933.95,79.75,TRADE
QLD1,2025/07/09 08:40:00,6868.28,75.45,TRADE
QLD1,2025/07/09 08:45:00,6831.8,75.83,TRADE
QLD1,2025/07/09 08:50:00,6779.36,75.75,TRADE
QLD1,2025/07/09 08:55:00,6673.31,56.18,TRADE
QLD1,2025/07/09 09:00:00,6620.53,58.10,TRADE
QLD1,2025/07/09 09:05:00,6560.15,88.06,TRADE
QLD1,2025/07/09 09:10:00,6499.47,79.32,TRADE
QLD1,2025/07/09 09:15:00,6505.64,50.44,TRADE
QLD1,2025/07/09 09:20:00,6379.09,55,TRADE
QLD1,2025/07/09 09:25:00,6332.23,44.94,TRADE
QLD1,2025/07/09 09:30:00,6342.57,57.56,TRADE
QLD1,2025/07/09 09:35:00,6249.73,76.69,TRADE
QLD1,2025/07/09 09:40:00,6178.3,57.21,TRADE
QLD1,2025/07/09 09:45:00,6054.51,42.53,TRADE
QLD1,2025/07/09 09:50:00,5983.21,55,TRADE
QLD1,2025/07/09 09:55:00,5990.74,55,TRADE
QLD1,2025/07/09 10:00:00,5879.38,44.94,TRADE
QLD1,2025/07/09 10:05:00,5851.96,82.17,TRADE
QLD1,2025/07/09 10:10:00,5901.69,72.71,TRADE
QLD1,2025/07/09 10:15:00,5802.54,35.73,TRADE
QLD1,2025/07/09 10:20:00,5666.72,12.44,TRADE
QLD1,2025/07/09 10:25:00,5616.4,39.05,TRADE
QLD1,2025/07/09 10:30:00,5636.16,82.82,TRADE
QLD1,2025/07/09 10:35:00,5593.74,42.63,TRADE
QLD1,2025/07/09 10:40:00,5577.27,55,TRADE
QLD1,2025/07/09 10:45:00,5519.45,72.23,TRADE
QLD1,2025/07/09 10:50:00,5503.41,52.72,TRADE
QLD1,2025/07/09 10:55:00,5537.68,55,TRADE
QLD1,2025/07/09 11:00:00,5492.18,54.76,TRADE
QLD1,2025/07/09 11:05:00,5410.7,52.93,TRADE
QLD1,2025/07/09 11:10:00,5522.31,54.76,TRADE
QLD1,2025/07/09 11:15:00,5454.64,75.45,TRADE
QLD1,2025/07/09 11:20:00,5453.26,71.44,TRADE
QLD1,2025/07/09 11:25:00,5512.22,61.73,TRADE
QLD1,2025/07/09 11:30:00,5378.84,70.66,TRADE
QLD1,2025/07/09 11:35:00,5349.2,-0.01,TRADE
QLD1,2025/07/09 11:40:00,5308.46,-0.01,TRADE
QLD1,2025/07/09 11:45:00,5204.73,8.81,TRADE
QLD1,2025/07/09 11:50:00,5193.41,34.75,TRADE
QLD1,2025/07/09 11:55:00,5203.09,-0.01,TRADE
QLD1,2025/07/09 12:00:00,5164.89,0,TRADE
QLD1,2025/07/09 12:05:00,5108.57,20.26,TRADE
QLD1,2025/07/09 12:10:00,5118.71,54.76,TRADE
QLD1,2025/07/09 12:15:00,4991.18,35.73,TRADE
QLD1,2025/07/09 12:20:00,5003.95,8.85,TRADE
QLD1,2025/07/09 12:25:00,4915.66,-0.01,TRADE
QLD1,2025/07/09 12:30:00,4880.3,11.59,TRADE
QLD1,2025/07/09 12:35:00,4869.67,34.66,TRADE
QLD1,2025/07/09 12:40:00,4870.65,-7.16,TRADE
QLD1,2025/07/09 12:45:00,4860.46,-15.01,TRADE
QLD1,2025/07/09 12:50:00,4868.73,-15.01,TRADE
QLD1,2025/07/09 12:55:00,4952.03,-0.01,TRADE
QLD1,2025/07/09 13:00:00,4867.58,11.38,TRADE
QLD1,2025/07/09 13:05:00,4847.17,-14.33,TRADE
QLD1,2025/07/09 13:10:00,4933.97,-0.01,TRADE
QLD1,2025/07/09 13:15:00,5020.88,-0.01,TRADE
QLD1,2025/07/09 13:20:00,4947.42,-12.11,TRADE
QLD1,2025/07/09 13:25:00,4908.57,-4,TRADE
QLD1,2025/07/09 13:30:00,4890.53,-15.01,TRADE
QLD1,2025/07/09 13:35:00,4923.79,-11.03,TRADE
QLD1,2025/07/09 13:40:00,4907.84,55,TRADE
QLD1,2025/07/09 13:45:00,5048.4,44.94,TRADE
QLD1,2025/07/09 13:50:00,5094.41,55,TRADE
QLD1,2025/07/09 13:55:00,5091.15,52.30,TRADE
QLD1,2025/07/09 14:00:00,5095.72,50.70,TRADE
QLD1,2025/07/09 14:05:00,5170.78,54.76,TRADE
QLD1,2025/07/09 14:10:00,5140.3,35.73,TRADE
QLD1,2025/07/09 14:15:00,5207.81,-0.01,TRADE
QLD1,2025/07/09 14:20:00,5294.45,11.81,TRADE
QLD1,2025/07/09 14:25:00,5333.07,35.73,TRADE
QLD1,2025/07/09 14:30:00,5378.15,35.73,TRADE
QLD1,2025/07/09 14:35:00,5512.31,56.46,TRADE
QLD1,2025/07/09 14:40:00,5583.91,54.76,TRADE
QLD1,2025/07/09 14:45:00,5551.29,55,TRADE
QLD1,2025/07/09 14:50:00,5652.82,54.58,TRADE
QLD1,2025/07/09 14:55:00,5725.86,47.42,TRADE
QLD1,2025/07/09 15:00:00,5818.15,35.73,TRADE
QLD1,2025/07/09 15:05:00,5910.43,54.76,TRADE
QLD1,2025/07/09 15:10:00,5893.94,53.76,TRADE
QLD1,2025/07/09 15:15:00,6002.78,54.80,TRADE
QLD1,2025/07/09 15:20:00,5964.22,34.24,TRADE
QLD1,2025/07/09 15:25:00,6109.86,53.02,TRADE
QLD1,2025/07/09 15:30:00,6150.6,45.08,TRADE
QLD1,2025/07/09 15:35:00,6197.03,53.85,TRADE
QLD1,2025/07/09 15:40:00,6233.69,44.94,TRADE
QLD1,2025/07/09 15:45:00,6373.1,54.76,TRADE
QLD1,2025/07/09 15:50:00,6415.59,58.31,TRADE
QLD1,2025/07/09 15:55:00,6442.03,62.40,TRADE
QLD1,2025/07/09 16:00:00,6532.22,84.45,TRADE
QLD1,2025/07/09 16:05:00,6490.21,44.94,TRADE
QLD1,2025/07/09 16:10:00,6522.35,54.76,TRADE
QLD1,2025/07/09 16:15:00,6544.31,62.26,TRADE
QLD1,2025/07/09 16:20:00,6679.36,93.01,TRADE
QLD1,2025/07/09 16:25:00,6811.43,83.18,TRADE
QLD1,2025/07/09 16:30:00,6812.87,154.03,TRADE
QLD1,2025/07/09 16:35:00,6922.44,75.92,TRADE
QLD1,2025/07/09 16:40:00,7009.16,95.34,TRADE
QLD1,2025/07/09 16:45:00,7049.62,117.50,TRADE
QLD1,2025/07/09 16:50:00,7104.76,119.88,TRADE
QLD1,2025/07/09 16:55:00,7190.18,133.50,TRADE
QLD1,2025/07/09 17:00:00,7249.54,133.50,TRADE
QLD1,2025/07/09 17:05:00,7326.78,133.50,TRADE
QLD1,2025/07/09 17:10:00,7340.29,132.83,TRADE
QLD1,2025/07/09 17:15:00,7377.35,121.36,TRADE
QLD1,2025/07/09 17:20:00,7496.06,157.29,TRADE
QLD1,2025/07/09 17:25:00,7562.56,132.83,TRADE
QLD1,2025/07/09 17:30:00,7629.28,160.01,TRADE
QLD1,2025/07/09 17:35:00,7698.5,128.73,TRADE
QLD1,2025/07/09 17:40:00,7748.34,151.39,TRADE
QLD1,2025/07/09 17:45:00,7885.28,187.22,TRADE
QLD1,2025/07/09 17:50:00,7858.82,162.73,TRADE
QLD1,2025/07/09 17:55:00,7901.41,162.83,TRADE
QLD1,2025/07/09 18:00:00,7888.9,162.73,TRADE
QLD1,2025/07/09 18:05:00,7887.39,178.86,TRADE
QLD1,2025/07/09 18:10:00,7887.19,162.73,TRADE
QLD1,2025/07/09 18:15:00,7905.19,162.73,TRADE
QLD1,2025/07/09 18:20:00,7904.61,154.72,TRADE
QLD1,2025/07/09 18:25:00,7894.22,148.73,TRADE
QLD1,2025/07/09 18:30:00,7870.17,160.01,TRADE
QLD1,2025/07/09 18:35:00,7831.75,128.73,TRADE
QLD1,2025/07/09 18:40:00,7894.91,119.66,TRADE
QLD1,2025/07/09 18:45:00,7943,123.48,TRADE
QLD1,2025/07/09 18:50:00,7861.04,98.81,TRADE
QLD1,2025/07/09 18:55:00,7845.22,114.83,TRADE
QLD1,2025/07/09 19:00:00,7820.04,121.74,TRADE
QLD1,2025/07/09 19:05:00,7722.99,108.01,TRADE
QLD1,2025/07/09 19:10:00,7730.27,115.15,TRADE
QLD1,2025/07/09 19:15:00,7770.18,121.05,TRADE
QLD1,2025/07/09 19:20:00,7687.39,119.17,TRADE
QLD1,2025/07/09 19:25:00,7605.45,116.84,TRADE
QLD1,2025/07/09 19:30:00,7634.27,118.39,TRADE
QLD1,2025/07/09 19:35:00,7627.59,117.59,TRADE
QLD1,2025/07/09 19:40:00,7558.98,115.47,TRADE
QLD1,2025/07/09 19:45:00,7584.62,114.84,TRADE
QLD1,2025/07/09 19:50:00,7538.54,114.83,TRADE
QLD1,2025/07/09 19:55:00,7510.87,115.15,TRADE
QLD1,2025/07/09 20:00:00,7475.39,114.84,TRADE
QLD1,2025/07/09 20:05:00,7438.93,114.98,TRADE
QLD1,2025/07/09 20:10:00,7418.53,117.23,TRADE
QLD1,2025/07/09 20:15:00,7430.09,128.73,TRADE
QLD1,2025/07/09 20:20:00,7319.91,128.73,TRADE
QLD1,2025/07/09 20:25:00,7311.53,116.23,TRADE
QLD1,2025/07/09 20:30:00,7231.66,115.35,TRADE
QLD1,2025/07/09 20:35:00,7254.74,104.15,TRADE
QLD1,2025/07/09 20:40:00,7135.1,102.98,TRADE
QLD1,2025/07/09 20:45:00,7074.79,108.05,TRADE
QLD1,2025/07/09 20:50:00,7098.12,110.39,TRADE
QLD1,2025/07/09 20:55:00,7050.05,108.62,TRADE
QLD1,2025/07/09 21:00:00,6967.7,101.82,TRADE
QLD1,2025/07/09 21:05:00,7012.43,111.79,TRADE
QLD1,2025/07/09 21:10:00,7046.25,110.53,TRADE
QLD1,2025/07/09 21:15:00,6963.77,97.83,TRADE
QLD1,2025/07/09 21:20:00,6907.99,97.45,TRADE
QLD1,2025/07/09 21:25:00,6943.64,84.45,TRADE
QLD1,2025/07/09 21:30:00,6874.76,97.65,TRADE
QLD1,2025/07/09 21:35:00,6763.75,84.45,TRADE
QLD1,2025/07/09 21:40:00,6723.6,84.69,TRADE
QLD1,2025/07/09 21:45:00,6719.29,85.20,TRADE
QLD1,2025/07/09 21:50:00,6684.85,90.91,TRADE
QLD1,2025/07/09 21:55:00,6553.77,84.45,TRADE
QLD1,2025/07/09 22:00:00,6552.25,83.07,TRADE
QLD1,2025/07/09 22:05:00,6465.06,100.47,TRADE
QLD1,2025/07/09 22:10:00,6551.8,103,TRADE
QLD1,2025/07/09 22:15:00,6567.37,125.73,TRADE
QLD1,2025/07/09 22:20:00,6538.5,122.14,TRADE
QLD1,2025/07/09 22:25:00,6487.44,114.84,TRADE
QLD1,2025/07/09 22:30:00,6454.42,120.06,TRADE
QLD1,2025/07/09 22:35:00,6458.31,104.05,TRADE
QLD1,2025/07/09 22:40:00,6423.11,103.33,TRADE
QLD1,2025/07/09 22:45:00,6459.54,104.59,TRADE
QLD1,2025/07/09 22:50:00,6470.67,102.73,TRADE
QLD1,2025/07/09 22:55:00,6309.67,91.32,TRADE
QLD1,2025/07/09 23:00:00,6343.6,91.88,TRADE
QLD1,2025/07/09 23:05:00,6257.83,104.78,TRADE
QLD1,2025/07/09 23:10:00,6217.95,114.84,TRADE
QLD1,2025/07/09 23:15:00,6225.38,118.82,TRADE
QLD1,2025/07/09 23:20:00,6242.31,114.84,TRADE
QLD1,2025/07/09 23:25:00,6153,114.83,TRADE
QLD1,2025/07/09 23:30:00,6073.62,91.87,TRADE
