REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2025/07/03 22:20:00,6439.4,245.53,TRADE
VIC1,2025/07/03 22:25:00,6417.79,227.97,TRADE
VIC1,2025/07/03 22:30:00,6394.38,220.77,TRADE
VIC1,2025/07/03 22:35:00,6353.04,209.32,TRADE
VIC1,2025/07/03 22:40:00,6313.7,210.36,TRADE
VIC1,2025/07/03 22:45:00,6297.06,209.84,TRADE
VIC1,2025/07/03 22:50:00,6233.99,205.41,TRADE
VIC1,2025/07/03 22:55:00,6194.53,191.79,TRADE
VIC1,2025/07/03 23:00:00,6132.59,188.46,TRADE
VIC1,2025/07/03 23:05:00,6080.06,203.51,TRADE
VIC1,2025/07/03 23:10:00,6150.62,205.22,TRADE
VIC1,2025/07/03 23:15:00,6176.05,204.95,TRADE
VIC1,2025/07/03 23:20:00,6189.8,205.07,TRADE
VIC1,2025/07/03 23:25:00,6192.91,205.27,TRADE
VIC1,2025/07/03 23:30:00,6152.26,200.09,TRADE
VIC1,2025/07/03 23:35:00,6110.49,206.61,TRADE
VIC1,2025/07/03 23:40:00,6017.8,208.81,TRADE
VIC1,2025/07/03 23:45:00,6049.73,211.46,TRADE
VIC1,2025/07/03 23:50:00,5995.33,209.35,TRADE
VIC1,2025/07/03 23:55:00,5924.66,206.21,TRADE
VIC1,2025/07/04 00:00:00,5797.69,186.66,TRADE
VIC1,2025/07/04 00:05:00,5798.78,201.49,TRADE
VIC1,2025/07/04 00:10:00,5814.12,195.59,TRADE
VIC1,2025/07/04 00:15:00,5803.11,190.47,TRADE
VIC1,2025/07/04 00:20:00,5712.24,178.35,TRADE
VIC1,2025/07/04 00:25:00,5741.71,186.65,TRADE
VIC1,2025/07/04 00:30:00,5695.7,177.37,TRADE
VIC1,2025/07/04 00:35:00,5670.98,178.23,TRADE
VIC1,2025/07/04 00:40:00,5640.47,193.73,TRADE
VIC1,2025/07/04 00:45:00,5516.64,171.03,TRADE
VIC1,2025/07/04 00:50:00,5496.45,171.09,TRADE
VIC1,2025/07/04 00:55:00,5429.65,166.24,TRADE
VIC1,2025/07/04 01:00:00,5482.01,170.22,TRADE
VIC1,2025/07/04 01:05:00,5472.71,168.98,TRADE
VIC1,2025/07/04 01:10:00,5383.95,160,TRADE
VIC1,2025/07/04 01:15:00,5429.83,160,TRADE
VIC1,2025/07/04 01:20:00,5408.73,148.10,TRADE
VIC1,2025/07/04 01:25:00,5391.88,163.82,TRADE
VIC1,2025/07/04 01:30:00,5341.09,141.45,TRADE
VIC1,2025/07/04 01:35:00,5245.15,159.88,TRADE
VIC1,2025/07/04 01:40:00,5221.7,160,TRADE
VIC1,2025/07/04 01:45:00,5173.19,123.58,TRADE
VIC1,2025/07/04 01:50:00,5205.48,153.42,TRADE
VIC1,2025/07/04 01:55:00,5193.56,122.31,TRADE
VIC1,2025/07/04 02:00:00,5124.4,122.53,TRADE
VIC1,2025/07/04 02:05:00,5140.91,141.80,TRADE
VIC1,2025/07/04 02:10:00,5135,143.51,TRADE
VIC1,2025/07/04 02:15:00,5117.08,125.20,TRADE
VIC1,2025/07/04 02:20:00,5117.39,142.41,TRADE
VIC1,2025/07/04 02:25:00,5008.38,119.46,TRADE
VIC1,2025/07/04 02:30:00,5035.99,124.99,TRADE
VIC1,2025/07/04 02:35:00,4993.61,121.35,TRADE
VIC1,2025/07/04 02:40:00,5065.81,121.35,TRADE
VIC1,2025/07/04 02:45:00,5032.09,136.95,TRADE
VIC1,2025/07/04 02:50:00,4985.67,133.94,TRADE
VIC1,2025/07/04 02:55:00,4989.4,119.23,TRADE
VIC1,2025/07/04 03:00:00,4993.34,104.34,TRADE
VIC1,2025/07/04 03:05:00,5000.7,121.05,TRADE
VIC1,2025/07/04 03:10:00,4907.63,164.24,TRADE
VIC1,2025/07/04 03:15:00,4898.5,119.24,TRADE
VIC1,2025/07/04 03:20:00,4883.06,118.17,TRADE
VIC1,2025/07/04 03:25:00,4886.76,115.45,TRADE
VIC1,2025/07/04 03:30:00,4879.67,116.48,TRADE
VIC1,2025/07/04 03:35:00,4855.69,116.30,TRADE
VIC1,2025/07/04 03:40:00,4916.85,121.35,TRADE
VIC1,2025/07/04 03:45:00,4953.24,116.31,TRADE
VIC1,2025/07/04 03:50:00,4956.62,135.34,TRADE
VIC1,2025/07/04 03:55:00,4943.73,127.57,TRADE
VIC1,2025/07/04 04:00:00,4959.91,116.57,TRADE
VIC1,2025/07/04 04:05:00,4958.59,122.32,TRADE
VIC1,2025/07/04 04:10:00,4987.02,115.28,TRADE
VIC1,2025/07/04 04:15:00,4892.76,154.56,TRADE
VIC1,2025/07/04 04:20:00,4900.36,153.35,TRADE
VIC1,2025/07/04 04:25:00,5007.4,117.61,TRADE
VIC1,2025/07/04 04:30:00,5008.43,131.75,TRADE
VIC1,2025/07/04 04:35:00,4985.26,113.36,TRADE
VIC1,2025/07/04 04:40:00,5071.7,132.52,TRADE
VIC1,2025/07/04 04:45:00,5070,112.55,TRADE
VIC1,2025/07/04 04:50:00,5087.78,113.13,TRADE
VIC1,2025/07/04 04:55:00,5034.16,124.75,TRADE
VIC1,2025/07/04 05:00:00,5060.11,104.10,TRADE
VIC1,2025/07/04 05:05:00,5099.01,107.68,TRADE
VIC1,2025/07/04 05:10:00,5248.56,110.02,TRADE
VIC1,2025/07/04 05:15:00,5293.73,131.50,TRADE
VIC1,2025/07/04 05:20:00,5329.99,127.34,TRADE
VIC1,2025/07/04 05:25:00,5359.89,156.52,TRADE
VIC1,2025/07/04 05:30:00,5385.24,156.51,TRADE
VIC1,2025/07/04 05:35:00,5432.4,121.42,TRADE
VIC1,2025/07/04 05:40:00,5450.78,122.44,TRADE
VIC1,2025/07/04 05:45:00,5492.17,123.05,TRADE
VIC1,2025/07/04 05:50:00,5555.74,155.16,TRADE
VIC1,2025/07/04 05:55:00,5694.79,164.57,TRADE
VIC1,2025/07/04 06:00:00,5770.11,205.13,TRADE
VIC1,2025/07/04 06:05:00,5835.86,121.68,TRADE
VIC1,2025/07/04 06:10:00,6012.32,180.64,TRADE
VIC1,2025/07/04 06:15:00,6118.53,188.22,TRADE
VIC1,2025/07/04 06:20:00,6188,184.73,TRADE
VIC1,2025/07/04 06:25:00,6197.94,184.35,TRADE
VIC1,2025/07/04 06:30:00,6268.53,199.18,TRADE
VIC1,2025/07/04 06:35:00,6375.46,252.12,TRADE
VIC1,2025/07/04 06:40:00,6522.51,276.38,TRADE
VIC1,2025/07/04 06:45:00,6656,232.61,TRADE
VIC1,2025/07/04 06:50:00,6646.86,233.39,TRADE
VIC1,2025/07/04 06:55:00,6794.87,233.68,TRADE
VIC1,2025/07/04 07:00:00,6854.39,226.74,TRADE
VIC1,2025/07/04 07:05:00,7072.7,255.75,TRADE
VIC1,2025/07/04 07:10:00,7066.55,209.54,TRADE
VIC1,2025/07/04 07:15:00,7235.85,226.26,TRADE
VIC1,2025/07/04 07:20:00,7262.87,225.15,TRADE
VIC1,2025/07/04 07:25:00,7338.12,238.89,TRADE
VIC1,2025/07/04 07:30:00,7441.63,209.54,TRADE
VIC1,2025/07/04 07:35:00,7539.33,237.57,TRADE
VIC1,2025/07/04 07:40:00,7570.93,226.98,TRADE
VIC1,2025/07/04 07:45:00,7727.34,230.95,TRADE
VIC1,2025/07/04 07:50:00,7788.25,209.54,TRADE
VIC1,2025/07/04 07:55:00,7866.33,209.54,TRADE
VIC1,2025/07/04 08:00:00,7817.55,207.77,TRADE
VIC1,2025/07/04 08:05:00,7829.51,209.11,TRADE
VIC1,2025/07/04 08:10:00,7881.07,179.85,TRADE
VIC1,2025/07/04 08:15:00,7875.91,178.14,TRADE
VIC1,2025/07/04 08:20:00,7850.8,167.86,TRADE
VIC1,2025/07/04 08:25:00,7867.97,176.24,TRADE
VIC1,2025/07/04 08:30:00,7770.2,132.72,TRADE
VIC1,2025/07/04 08:35:00,7744.13,132.72,TRADE
VIC1,2025/07/04 08:40:00,7705.97,132.72,TRADE
VIC1,2025/07/04 08:45:00,7601.09,132.72,TRADE
VIC1,2025/07/04 08:50:00,7460.87,112.12,TRADE
VIC1,2025/07/04 08:55:00,7396.5,108.75,TRADE
VIC1,2025/07/04 09:00:00,7391.54,106.01,TRADE
VIC1,2025/07/04 09:05:00,7326.09,121.35,TRADE
VIC1,2025/07/04 09:10:00,7292.31,111.70,TRADE
VIC1,2025/07/04 09:15:00,7262.14,107.80,TRADE
VIC1,2025/07/04 09:20:00,7149.81,85.88,TRADE
VIC1,2025/07/04 09:25:00,7065.32,77.28,TRADE
VIC1,2025/07/04 09:30:00,6904.88,56.21,TRADE
VIC1,2025/07/04 09:35:00,6779.43,51.21,TRADE
VIC1,2025/07/04 09:40:00,6771.05,55.29,TRADE
VIC1,2025/07/04 09:45:00,6693.81,46.33,TRADE
VIC1,2025/07/04 09:50:00,6489.98,34.41,TRADE
VIC1,2025/07/04 09:55:00,6456.34,33.89,TRADE
VIC1,2025/07/04 10:00:00,6369.05,33.89,TRADE
VIC1,2025/07/04 10:05:00,6268.23,46.22,TRADE
VIC1,2025/07/04 10:10:00,6126.65,52.03,TRADE
VIC1,2025/07/04 10:15:00,5974.79,33.46,TRADE
VIC1,2025/07/04 10:20:00,5893.61,45.42,TRADE
VIC1,2025/07/04 10:25:00,5813.72,20,TRADE
VIC1,2025/07/04 10:30:00,5724.05,18.73,TRADE
VIC1,2025/07/04 10:35:00,5683.34,20,TRADE
VIC1,2025/07/04 10:40:00,5669.09,20,TRADE
VIC1,2025/07/04 10:45:00,5585.01,20,TRADE
VIC1,2025/07/04 10:50:00,5453.22,34.91,TRADE
VIC1,2025/07/04 10:55:00,5413.25,18.69,TRADE
VIC1,2025/07/04 11:00:00,5368.41,19.18,TRADE
VIC1,2025/07/04 11:05:00,5309.35,21.66,TRADE
VIC1,2025/07/04 11:10:00,5238.15,20,TRADE
VIC1,2025/07/04 11:15:00,5100.62,12.42,TRADE
VIC1,2025/07/04 11:20:00,5149.19,13.77,TRADE
VIC1,2025/07/04 11:25:00,5162.04,16.81,TRADE
VIC1,2025/07/04 11:30:00,5018.22,8.95,TRADE
VIC1,2025/07/04 11:35:00,5002.76,13.53,TRADE
VIC1,2025/07/04 11:40:00,4952.74,-0.01,TRADE
VIC1,2025/07/04 11:45:00,4891.56,-0.01,TRADE
VIC1,2025/07/04 11:50:00,4751.28,-0.01,TRADE
VIC1,2025/07/04 11:55:00,4784.76,0.01,TRADE
VIC1,2025/07/04 12:00:00,4642.74,-0.01,TRADE
VIC1,2025/07/04 12:05:00,4659.97,19.18,TRADE
VIC1,2025/07/04 12:10:00,4646.69,18.44,TRADE
VIC1,2025/07/04 12:15:00,4529.69,20,TRADE
VIC1,2025/07/04 12:20:00,4533.91,-0.02,TRADE
VIC1,2025/07/04 12:25:00,4514,-0.02,TRADE
VIC1,2025/07/04 12:30:00,4520.49,-2.65,TRADE
VIC1,2025/07/04 12:35:00,4483.48,8.95,TRADE
VIC1,2025/07/04 12:40:00,4387.74,-14.77,TRADE
VIC1,2025/07/04 12:45:00,4429.85,-16.49,TRADE
VIC1,2025/07/04 12:50:00,4433.91,0.01,TRADE
VIC1,2025/07/04 12:55:00,4327.11,-9.96,TRADE
VIC1,2025/07/04 13:00:00,4398.24,0,TRADE
VIC1,2025/07/04 13:05:00,4353.27,0.01,TRADE
VIC1,2025/07/04 13:10:00,4430.31,0.01,TRADE
VIC1,2025/07/04 13:15:00,4397.46,-16.50,TRADE
VIC1,2025/07/04 13:20:00,4349.55,-19.99,TRADE
VIC1,2025/07/04 13:25:00,4462.41,-16,TRADE
VIC1,2025/07/04 13:30:00,4401.53,-16.23,TRADE
VIC1,2025/07/04 13:35:00,4439.79,-14.82,TRADE
VIC1,2025/07/04 13:40:00,4423.98,-14.89,TRADE
VIC1,2025/07/04 13:45:00,4422.12,-15.03,TRADE
VIC1,2025/07/04 13:50:00,4450.65,-14.92,TRADE
VIC1,2025/07/04 13:55:00,4464.15,-12.70,TRADE
VIC1,2025/07/04 14:00:00,4401.28,-14.25,TRADE
VIC1,2025/07/04 14:05:00,4506.99,-5.06,TRADE
VIC1,2025/07/04 14:10:00,4527.34,-15.21,TRADE
VIC1,2025/07/04 14:15:00,4568.97,-9.96,TRADE
VIC1,2025/07/04 14:20:00,4657.4,-14.37,TRADE
VIC1,2025/07/04 14:25:00,4806.86,-16.49,TRADE
VIC1,2025/07/04 14:30:00,4921.54,-9.96,TRADE
VIC1,2025/07/04 14:35:00,5012.17,-13.77,TRADE
VIC1,2025/07/04 14:40:00,4986.79,-11.61,TRADE
VIC1,2025/07/04 14:45:00,5055.2,0.01,TRADE
VIC1,2025/07/04 14:50:00,5217.55,-4.91,TRADE
VIC1,2025/07/04 14:55:00,5317.74,0.01,TRADE
VIC1,2025/07/04 15:00:00,5389.23,19.63,TRADE
VIC1,2025/07/04 15:05:00,5475.15,23.50,TRADE
VIC1,2025/07/04 15:10:00,5572.62,20,TRADE
VIC1,2025/07/04 15:15:00,5608.55,42.50,TRADE
VIC1,2025/07/04 15:20:00,5616.04,8.95,TRADE
VIC1,2025/07/04 15:25:00,5656.12,22.59,TRADE
VIC1,2025/07/04 15:30:00,5784.6,23.60,TRADE
VIC1,2025/07/04 15:35:00,5783.93,8.95,TRADE
VIC1,2025/07/04 15:40:00,5769.65,8.95,TRADE
VIC1,2025/07/04 15:45:00,5883.89,23.60,TRADE
VIC1,2025/07/04 15:50:00,5981.17,23.72,TRADE
VIC1,2025/07/04 15:55:00,6046.61,57.67,TRADE
VIC1,2025/07/04 16:00:00,6065.88,102.39,TRADE
VIC1,2025/07/04 16:05:00,6142.17,82.86,TRADE
VIC1,2025/07/04 16:10:00,6172.48,90.42,TRADE
VIC1,2025/07/04 16:15:00,6300.25,106.37,TRADE
VIC1,2025/07/04 16:20:00,6385.81,142.72,TRADE
VIC1,2025/07/04 16:25:00,6416.8,201.18,TRADE
VIC1,2025/07/04 16:30:00,6452.34,223.64,TRADE
VIC1,2025/07/04 16:35:00,6544.81,192.64,TRADE
VIC1,2025/07/04 16:40:00,6570.98,183.20,TRADE
VIC1,2025/07/04 16:45:00,6649.35,222.33,TRADE
VIC1,2025/07/04 16:50:00,6656.52,223.37,TRADE
VIC1,2025/07/04 16:55:00,6723.05,192.53,TRADE
VIC1,2025/07/04 17:00:00,6863.91,270.82,TRADE
VIC1,2025/07/04 17:05:00,6923.28,209.11,TRADE
VIC1,2025/07/04 17:10:00,7006.49,209.54,TRADE
VIC1,2025/07/04 17:15:00,7059.4,209.11,TRADE
VIC1,2025/07/04 17:20:00,7124.04,205.78,TRADE
VIC1,2025/07/04 17:25:00,7139.46,223.36,TRADE
VIC1,2025/07/04 17:30:00,7176.6,213.79,TRADE
VIC1,2025/07/04 17:35:00,7227.43,209.11,TRADE
VIC1,2025/07/04 17:40:00,7321.8,223.12,TRADE
VIC1,2025/07/04 17:45:00,7362.34,209.54,TRADE
VIC1,2025/07/04 17:50:00,7363.42,224.48,TRADE
VIC1,2025/07/04 17:55:00,7362.9,223.36,TRADE
VIC1,2025/07/04 18:00:00,7403.66,223.36,TRADE
VIC1,2025/07/04 18:05:00,7370.94,223.36,TRADE
VIC1,2025/07/04 18:10:00,7309.34,218.84,TRADE
VIC1,2025/07/04 18:15:00,7254.23,209.54,TRADE
VIC1,2025/07/04 18:20:00,7251.77,209.11,TRADE
VIC1,2025/07/04 18:25:00,7258.44,209.54,TRADE
VIC1,2025/07/04 18:30:00,7270.57,209.11,TRADE
VIC1,2025/07/04 18:35:00,7288.77,209.11,TRADE
VIC1,2025/07/04 18:40:00,7264.77,203.98,TRADE
VIC1,2025/07/04 18:45:00,7260.72,194.86,TRADE
VIC1,2025/07/04 18:50:00,7261,209.54,TRADE
VIC1,2025/07/04 18:55:00,7214.96,209.54,TRADE
VIC1,2025/07/04 19:00:00,7127.95,183.36,TRADE
VIC1,2025/07/04 19:05:00,7105.39,193.91,TRADE
VIC1,2025/07/04 19:10:00,7161.64,204,TRADE
VIC1,2025/07/04 19:15:00,7151.66,197.36,TRADE
VIC1,2025/07/04 19:20:00,7138.63,209.54,TRADE
VIC1,2025/07/04 19:25:00,7094.44,209.54,TRADE
VIC1,2025/07/04 19:30:00,7069.12,175.58,TRADE
VIC1,2025/07/04 19:35:00,7076.16,174.51,TRADE
VIC1,2025/07/04 19:40:00,7004.83,172.85,TRADE
VIC1,2025/07/04 19:45:00,6981.85,170.15,TRADE
VIC1,2025/07/04 19:50:00,6989.1,171.44,TRADE
VIC1,2025/07/04 19:55:00,6994.84,146.04,TRADE
VIC1,2025/07/04 20:00:00,6925.91,146.01,TRADE
VIC1,2025/07/04 20:05:00,6958.34,174.06,TRADE
VIC1,2025/07/04 20:10:00,6915.71,145.44,TRADE
VIC1,2025/07/04 20:15:00,6923.83,176.33,TRADE
VIC1,2025/07/04 20:20:00,6818.44,172.29,TRADE
VIC1,2025/07/04 20:25:00,6780.97,171.14,TRADE
VIC1,2025/07/04 20:30:00,6702.07,146.55,TRADE
VIC1,2025/07/04 20:35:00,6767.68,216.24,TRADE
VIC1,2025/07/04 20:40:00,6744.05,217.14,TRADE
VIC1,2025/07/04 20:45:00,6702.18,162.87,TRADE
VIC1,2025/07/04 20:50:00,6664.94,162.85,TRADE
VIC1,2025/07/04 20:55:00,6632.96,144.30,TRADE
VIC1,2025/07/04 21:00:00,6624.33,140.40,TRADE
VIC1,2025/07/04 21:05:00,6490.58,33.89,TRADE
VIC1,2025/07/04 21:10:00,6480.92,99.66,TRADE
VIC1,2025/07/04 21:15:00,6434.65,73.50,TRADE
VIC1,2025/07/04 21:20:00,6418.34,72.16,TRADE
VIC1,2025/07/04 21:25:00,6450.94,103.13,TRADE
VIC1,2025/07/04 21:30:00,6454.94,103.39,TRADE
VIC1,2025/07/04 21:35:00,6421.9,51.93,TRADE
VIC1,2025/07/04 21:40:00,6424.22,51.51,TRADE
VIC1,2025/07/04 21:45:00,6342.34,46.22,TRADE
VIC1,2025/07/04 21:50:00,6328.24,46.22,TRADE
VIC1,2025/07/04 21:55:00,6179.41,20,TRADE
VIC1,2025/07/04 22:00:00,6131.77,20,TRADE
VIC1,2025/07/04 22:05:00,6123.93,20,TRADE
VIC1,2025/07/04 22:10:00,6056.16,20,TRADE
VIC1,2025/07/04 22:15:00,5953.11,20,TRADE
VIC1,2025/07/04 22:20:00,5953.5,19.18,TRADE
VIC1,2025/07/04 22:25:00,5931.78,19.18,TRADE
VIC1,2025/07/04 22:30:00,5912.26,19.18,TRADE
VIC1,2025/07/04 22:35:00,5811.23,19.18,TRADE
VIC1,2025/07/04 22:40:00,5726.52,19.18,TRADE
VIC1,2025/07/04 22:45:00,5733.36,19.18,TRADE
VIC1,2025/07/04 22:50:00,5734.97,10.18,TRADE
VIC1,2025/07/04 22:55:00,5725.81,11,TRADE
VIC1,2025/07/04 23:00:00,5669.47,8.95,TRADE
VIC1,2025/07/04 23:05:00,5645.81,8.95,TRADE
VIC1,2025/07/04 23:10:00,5733.43,8.95,TRADE
VIC1,2025/07/04 23:15:00,5753.45,8.95,TRADE
VIC1,2025/07/04 23:20:00,5708.45,8.95,TRADE
VIC1,2025/07/04 23:25:00,5634.28,8.95,TRADE
VIC1,2025/07/04 23:30:00,5713.57,19.18,TRADE
VIC1,2025/07/04 23:35:00,5668.69,19.18,TRADE
VIC1,2025/07/04 23:40:00,5502.84,8.95,TRADE
VIC1,2025/07/04 23:45:00,5558.43,19.18,TRADE
VIC1,2025/07/04 23:50:00,5539.74,8.95,TRADE
VIC1,2025/07/04 23:55:00,5456.56,8.95,TRADE
VIC1,2025/07/05 00:00:00,5418.24,8.95,TRADE
VIC1,2025/07/05 00:05:00,5327.56,19.18,TRADE
VIC1,2025/07/05 00:10:00,5273.84,19.18,TRADE
VIC1,2025/07/05 00:15:00,5316.44,19.18,TRADE
VIC1,2025/07/05 00:20:00,5272.93,19.18,TRADE
VIC1,2025/07/05 00:25:00,5244.67,8.95,TRADE
VIC1,2025/07/05 00:30:00,5243.38,8.95,TRADE
VIC1,2025/07/05 00:35:00,5204.98,8.95,TRADE
VIC1,2025/07/05 00:40:00,5221.21,8.95,TRADE
VIC1,2025/07/05 00:45:00,5169.66,8.95,TRADE
VIC1,2025/07/05 00:50:00,5093.92,8.95,TRADE
VIC1,2025/07/05 00:55:00,5087.41,8.95,TRADE
VIC1,2025/07/05 01:00:00,5075.27,8.95,TRADE
VIC1,2025/07/05 01:05:00,5043.21,8.63,TRADE
VIC1,2025/07/05 01:10:00,5005.04,8.95,TRADE
VIC1,2025/07/05 01:15:00,4988.47,8.95,TRADE
VIC1,2025/07/05 01:20:00,4967.15,8.95,TRADE
VIC1,2025/07/05 01:25:00,4935.1,8.95,TRADE
VIC1,2025/07/05 01:30:00,4916,8.95,TRADE
VIC1,2025/07/05 01:35:00,4786.24,8.95,TRADE
VIC1,2025/07/05 01:40:00,4751.72,8.95,TRADE
VIC1,2025/07/05 01:45:00,4734.18,8.95,TRADE
VIC1,2025/07/05 01:50:00,4683.73,8.95,TRADE
VIC1,2025/07/05 01:55:00,4696.72,8.95,TRADE
VIC1,2025/07/05 02:00:00,4655.19,8.95,TRADE
VIC1,2025/07/05 02:05:00,4649.19,8.95,TRADE
VIC1,2025/07/05 02:10:00,4621.58,8.95,TRADE
VIC1,2025/07/05 02:15:00,4624.05,8.95,TRADE
VIC1,2025/07/05 02:20:00,4638,8.95,TRADE
VIC1,2025/07/05 02:25:00,4497.81,8.95,TRADE
VIC1,2025/07/05 02:30:00,4496.88,8.95,TRADE
VIC1,2025/07/05 02:35:00,4545.17,8.95,TRADE
VIC1,2025/07/05 02:40:00,4528.31,8.95,TRADE
VIC1,2025/07/05 02:45:00,4429.96,8.95,TRADE
VIC1,2025/07/05 02:50:00,4492.45,8.95,TRADE
VIC1,2025/07/05 02:55:00,4480.04,11.41,TRADE
VIC1,2025/07/05 03:00:00,4482.82,19.18,TRADE
VIC1,2025/07/05 03:05:00,4429.48,19.18,TRADE
VIC1,2025/07/05 03:10:00,4419.88,19.18,TRADE
VIC1,2025/07/05 03:15:00,4435.65,19.18,TRADE
VIC1,2025/07/05 03:20:00,4409.4,19.18,TRADE
VIC1,2025/07/05 03:25:00,4458.57,19.18,TRADE
VIC1,2025/07/05 03:30:00,4376.07,19.18,TRADE
VIC1,2025/07/05 03:35:00,4415.99,19.18,TRADE
VIC1,2025/07/05 03:40:00,4409.71,19.18,TRADE
VIC1,2025/07/05 03:45:00,4430.84,19.18,TRADE
VIC1,2025/07/05 03:50:00,4405.79,20,TRADE
VIC1,2025/07/05 03:55:00,4345.44,19.18,TRADE
VIC1,2025/07/05 04:00:00,4368.64,19.18,TRADE
VIC1,2025/07/05 04:05:00,4421.78,19.18,TRADE
VIC1,2025/07/05 04:10:00,4399.42,14.29,TRADE
VIC1,2025/07/05 04:15:00,4379.29,14.47,TRADE
VIC1,2025/07/05 04:20:00,4352.05,14.49,TRADE
VIC1,2025/07/05 04:25:00,4380.87,19.18,TRADE
VIC1,2025/07/05 04:30:00,4375.08,14.48,TRADE
VIC1,2025/07/05 04:35:00,4308.54,8.95,TRADE
VIC1,2025/07/05 04:40:00,4306.31,8.95,TRADE
VIC1,2025/07/05 04:45:00,4341.02,14.62,TRADE
VIC1,2025/07/05 04:50:00,4383.07,18.37,TRADE
VIC1,2025/07/05 04:55:00,4414.07,19.18,TRADE
VIC1,2025/07/05 05:00:00,4410.34,15.50,TRADE
VIC1,2025/07/05 05:05:00,4426.99,19.18,TRADE
VIC1,2025/07/05 05:10:00,4453.03,19.18,TRADE
VIC1,2025/07/05 05:15:00,4472.35,19.18,TRADE
VIC1,2025/07/05 05:20:00,4487.24,19.18,TRADE
VIC1,2025/07/05 05:25:00,4437.58,19.18,TRADE
VIC1,2025/07/05 05:30:00,4444.64,19.18,TRADE
VIC1,2025/07/05 05:35:00,4441.34,19.18,TRADE
VIC1,2025/07/05 05:40:00,4490.93,19.18,TRADE
VIC1,2025/07/05 05:45:00,4591.74,19.18,TRADE
VIC1,2025/07/05 05:50:00,4534.38,19.18,TRADE
VIC1,2025/07/05 05:55:00,4643.59,19.18,TRADE
VIC1,2025/07/05 06:00:00,4672.27,19.18,TRADE
VIC1,2025/07/05 06:05:00,4713.73,19.18,TRADE
VIC1,2025/07/05 06:10:00,4799.2,20,TRADE
VIC1,2025/07/05 06:15:00,4732.35,19.18,TRADE
VIC1,2025/07/05 06:20:00,4839.86,23.83,TRADE
VIC1,2025/07/05 06:25:00,4870.16,20,TRADE
VIC1,2025/07/05 06:30:00,4857.78,20,TRADE
VIC1,2025/07/05 06:35:00,4994.77,20,TRADE
VIC1,2025/07/05 06:40:00,5015.61,35.94,TRADE
VIC1,2025/07/05 06:45:00,5065.79,35.94,TRADE
VIC1,2025/07/05 06:50:00,5089.44,32.16,TRADE
VIC1,2025/07/05 06:55:00,5069.75,19.18,TRADE
VIC1,2025/07/05 07:00:00,5114.49,20,TRADE
VIC1,2025/07/05 07:05:00,5188.05,19.18,TRADE
VIC1,2025/07/05 07:10:00,5180.14,20,TRADE
VIC1,2025/07/05 07:15:00,5305.37,20.86,TRADE
VIC1,2025/07/05 07:20:00,5381.57,35.94,TRADE
VIC1,2025/07/05 07:25:00,5459.12,35.94,TRADE
VIC1,2025/07/05 07:30:00,5528.82,35.94,TRADE
VIC1,2025/07/05 07:35:00,5594.06,50.08,TRADE
VIC1,2025/07/05 07:40:00,5692.37,63.95,TRADE
VIC1,2025/07/05 07:45:00,5745.87,84.50,TRADE
VIC1,2025/07/05 07:50:00,5701.03,73.41,TRADE
VIC1,2025/07/05 07:55:00,5809.78,85.06,TRADE
VIC1,2025/07/05 08:00:00,5928.51,100.16,TRADE
VIC1,2025/07/05 08:05:00,5980.16,92.46,TRADE
VIC1,2025/07/05 08:10:00,6008.52,86.04,TRADE
VIC1,2025/07/05 08:15:00,6016.38,83.65,TRADE
VIC1,2025/07/05 08:20:00,5996.08,73.14,TRADE
VIC1,2025/07/05 08:25:00,5997.59,72.19,TRADE
VIC1,2025/07/05 08:30:00,5849.88,20,TRADE
VIC1,2025/07/05 08:35:00,5850.33,19.18,TRADE
VIC1,2025/07/05 08:40:00,5864.5,20,TRADE
VIC1,2025/07/05 08:45:00,5804.04,19.18,TRADE
VIC1,2025/07/05 08:50:00,5713.51,0.01,TRADE
VIC1,2025/07/05 08:55:00,5693.6,0.01,TRADE
VIC1,2025/07/05 09:00:00,5632.81,-0.01,TRADE
VIC1,2025/07/05 09:05:00,5586.95,-2.71,TRADE
VIC1,2025/07/05 09:10:00,5497.72,-0.01,TRADE
VIC1,2025/07/05 09:15:00,5377.27,0.56,TRADE
VIC1,2025/07/05 09:20:00,5332.8,2.84,TRADE
VIC1,2025/07/05 09:25:00,5322.76,7.84,TRADE
VIC1,2025/07/05 09:30:00,5247.59,8.95,TRADE
VIC1,2025/07/05 09:35:00,5091.67,0,TRADE
VIC1,2025/07/05 09:40:00,5106.34,3.55,TRADE
VIC1,2025/07/05 09:45:00,5033.82,8.95,TRADE
VIC1,2025/07/05 09:50:00,4969.14,-16.49,TRADE
VIC1,2025/07/05 09:55:00,4888.8,-9.96,TRADE
VIC1,2025/07/05 10:00:00,4665.26,-19.50,TRADE
VIC1,2025/07/05 10:05:00,4736.71,-18.11,TRADE
VIC1,2025/07/05 10:10:00,4650.66,-9.83,TRADE
VIC1,2025/07/05 10:15:00,4481.12,-16.49,TRADE
VIC1,2025/07/05 10:20:00,4471.92,-5.06,TRADE
VIC1,2025/07/05 10:25:00,4371.59,-16.50,TRADE
VIC1,2025/07/05 10:30:00,4299.77,-19.50,TRADE
VIC1,2025/07/05 10:35:00,4218.24,-19.50,TRADE
VIC1,2025/07/05 10:40:00,4141.9,-19.50,TRADE
