date,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Price - AUD/MWh
8/06/2025 20:30,447.88,0.9,0,14.3,92.87
8/06/2025 20:35,447.82,0.9,0,14.12,92.25
8/06/2025 20:40,445.33,0.9,0,13.93,90.47
8/06/2025 20:45,464.17,0.9,0,13.75,84.98
8/06/2025 20:50,485.69,0.9,0,13.57,83.86
8/06/2025 20:55,500.86,0.9,0,13.38,96.45
8/06/2025 21:00,502.83,0.9,0,13.2,81.21
8/06/2025 21:05,504.97,0.9,0,13.27,90
8/06/2025 21:10,515.85,0.9,0,13.33,80.13
8/06/2025 21:15,513.7,0.9,0,13.4,80.45
8/06/2025 21:20,520.67,0.9,0,13.47,82.22
8/06/2025 21:25,519.63,0.9,0,13.53,79.09
8/06/2025 21:30,518.76,0.9,0,13.6,79.18
8/06/2025 21:35,518.19,0.9,0,13.73,76.69
8/06/2025 21:40,545.46,0.9,0,13.87,76.36
8/06/2025 21:45,547.48,0.9,0,14,75.83
8/06/2025 21:50,545.02,0.9,0,14.13,75.63
8/06/2025 21:55,542.88,0.9,0,14.27,75.79
8/06/2025 22:00,536.44,0.9,0,14.4,75.79
8/06/2025 22:05,538.81,0.9,0,14.32,75.83
8/06/2025 22:10,541.53,0.9,0,14.23,83.45
8/06/2025 22:15,535.3,0.9,0,14.15,80.73
8/06/2025 22:20,540.51,0.9,0,14.07,83.45
8/06/2025 22:25,543.23,0.9,0,13.98,83.73
8/06/2025 22:30,541.98,0.9,0,13.9,90.87
8/06/2025 22:35,561.87,0.79,0,14,80.95
8/06/2025 22:40,554.41,0.79,0,14.1,81.77
8/06/2025 22:45,562.68,0.79,0,14.2,75.83
8/06/2025 22:50,570.64,0.79,0,14.3,75.83
8/06/2025 22:55,587.16,0.79,0,14.4,75.63
8/06/2025 23:00,618.2,0.79,0,14.5,75.63
8/06/2025 23:05,607.25,0.79,0,14.53,75.45
8/06/2025 23:10,600.24,0.79,0,14.57,77.45
8/06/2025 23:15,605.27,0.79,0,14.6,75.63
8/06/2025 23:20,635.87,0.79,0,14.63,75.63
8/06/2025 23:25,633.67,0.79,0,14.67,75.45
8/06/2025 23:30,607.67,0.79,0,14.7,75.45
8/06/2025 23:35,585.36,0.79,0,14.33,75.54
8/06/2025 23:40,576.78,0.79,0,13.97,75.34
8/06/2025 23:45,587.09,0.79,0,13.6,75.63
8/06/2025 23:50,586.17,0.79,0,13.23,75.4
8/06/2025 23:55,560.17,0.79,0,12.87,56.96
9/06/2025 0:00,526.64,0.79,0,12.5,57.23
9/06/2025 0:05,531.03,0.79,0,12.3,75.63
9/06/2025 0:10,553.95,0.79,0,12.1,77.45
9/06/2025 0:15,606.91,0.58,0,11.9,75.45
9/06/2025 0:20,658.85,0.58,0,11.7,75.54
9/06/2025 0:25,679.53,0.58,0,11.5,56.03
9/06/2025 0:30,645.15,0.58,0,11.3,55.63
9/06/2025 0:35,615.91,0.7,0,11.13,75.63
9/06/2025 0:40,601.97,0.7,0,10.97,75.45
9/06/2025 0:45,615.48,0.7,0,10.8,54.76
9/06/2025 0:50,628.69,0.7,0,10.63,54.76
9/06/2025 0:55,623.49,0.7,0,10.47,55.45
9/06/2025 1:00,639.31,0.7,0,10.3,60.88
9/06/2025 1:05,669.82,0.7,0,10.25,55.78
9/06/2025 1:10,690.46,0.7,0,10.2,74.6
9/06/2025 1:15,682.81,0.7,0,10.15,55.32
9/06/2025 1:20,684.83,0.7,0,10.1,56.08
9/06/2025 1:25,696.2,0.7,0,10.05,55.99
9/06/2025 1:30,719.64,0.7,0,10,55.6
9/06/2025 1:35,696.69,0.7,0,9.97,55.95
9/06/2025 1:40,681.7,0.7,0,9.93,56.98
9/06/2025 1:45,688.22,0.7,0,9.9,55.94
9/06/2025 1:50,701.37,0.7,0,9.87,55.89
9/06/2025 1:55,714.84,0.7,0,9.83,55.5
9/06/2025 2:00,724.19,0.7,0,9.8,55.4
9/06/2025 2:05,713,0.7,0,9.7,54.76
9/06/2025 2:10,720.56,0.7,0,9.6,55.48
9/06/2025 2:15,718.25,0.7,0,9.5,55.06
9/06/2025 2:20,721.81,0.7,0,9.4,55.1
9/06/2025 2:25,749.45,0.7,0,9.3,55.8
9/06/2025 2:30,745.9,0.7,0,9.2,55.1
9/06/2025 2:35,732.94,0.7,0,9.13,55.37
9/06/2025 2:40,711.53,0.7,0,9.07,56.09
9/06/2025 2:45,690.81,0.7,0,9,55.67
9/06/2025 2:50,679.23,0.7,0,8.93,56.43
9/06/2025 2:55,664.15,0.7,0,8.87,56.41
9/06/2025 3:00,646.55,0.7,0,8.8,55.99
9/06/2025 3:05,635.94,0.7,0,8.75,56.34
9/06/2025 3:10,609.6,0.7,0,8.7,59.06
9/06/2025 3:15,634.58,0.7,0,8.65,56.36
9/06/2025 3:20,634.83,0.7,0,8.6,56.34
9/06/2025 3:25,629.67,0.7,0,8.55,56.71
9/06/2025 3:30,656.53,0.7,0,8.5,56.33
9/06/2025 3:35,664.38,0.7,0,8.92,55.98
9/06/2025 3:40,677.11,0.7,0,9.33,56.39
9/06/2025 3:45,643,0.7,0,9.75,56.38
9/06/2025 3:50,665.9,0.7,0,10.17,56.73
9/06/2025 3:55,680.29,0.7,0,10.58,56.39
9/06/2025 4:00,721.03,0.7,0,11,54.76
9/06/2025 4:05,746.15,0.7,0,11.12,55.99
9/06/2025 4:10,729.46,0.7,0,11.23,62.36
9/06/2025 4:15,692.42,0.7,0,11.35,58.02
9/06/2025 4:20,656.47,0.7,0,11.47,58.34
9/06/2025 4:25,646.34,0.7,0,11.58,58.72
9/06/2025 4:30,693.25,0.7,0,11.7,58.8
9/06/2025 4:35,727.3,0.7,0,11.62,57.98
9/06/2025 4:40,695.92,0.7,0,11.53,59.59
9/06/2025 4:45,658.09,0.7,0,11.45,54.76
9/06/2025 4:50,640.09,0.7,0,11.37,60.88
9/06/2025 4:55,652.31,0.7,0,11.28,60.66
9/06/2025 5:00,574.95,0.7,0,11.2,60.88
9/06/2025 5:05,596.87,0.7,0,11.45,60.88
9/06/2025 5:10,526.85,0.7,0,11.7,61.71
9/06/2025 5:15,542.42,0.7,0,11.95,73.81
9/06/2025 5:20,460.26,0.7,0,12.2,62.6
9/06/2025 5:25,417.61,0.7,0,12.45,62.96
9/06/2025 5:30,399.53,0.7,0,12.7,64.19
9/06/2025 5:35,421.52,0.7,0,12.78,62.74
9/06/2025 5:40,469.38,0.7,0,12.87,61.97
9/06/2025 5:45,518.5,0.7,0,12.95,62.5
9/06/2025 5:50,522.18,0.7,0,13.03,63.73
9/06/2025 5:55,493.31,0.7,0,13.12,63.71
9/06/2025 6:00,437.09,0.7,0,13.2,64.98
9/06/2025 6:05,431.71,0.7,0,13.13,64.74
9/06/2025 6:10,463.2,0.7,0,13.07,75.23
9/06/2025 6:15,470.28,0.7,0,13,75.63
9/06/2025 6:20,490.26,0.7,0,12.93,75.63
9/06/2025 6:25,504.68,0.7,0,12.87,75.83
9/06/2025 6:30,527.98,0.7,0,12.8,75.83
9/06/2025 6:35,564.57,0.7,8.06,12.82,80.08
9/06/2025 6:40,589.87,0.7,16.12,12.83,77.45
9/06/2025 6:45,602.41,0.9,24.18,12.85,80.09
9/06/2025 6:50,611.56,3.07,32.24,12.87,80.09
9/06/2025 6:55,611.28,13.83,40.31,12.88,83.73
9/06/2025 7:00,613.79,23.89,48.37,12.9,80.09
9/06/2025 7:05,610.64,58.86,95.69,13,80.09
9/06/2025 7:10,579.09,119.07,143.01,13.1,80.09
9/06/2025 7:15,575.15,190.88,190.34,13.2,83.73
9/06/2025 7:20,557.41,298.23,237.66,13.3,83.45
9/06/2025 7:25,527.96,353.33,284.99,13.4,79.99
9/06/2025 7:30,510.73,460.87,332.31,13.5,83.45
9/06/2025 7:35,507.02,575.32,410.78,13.65,75.63
9/06/2025 7:40,489.07,670.26,489.26,13.8,75.45
9/06/2025 7:45,479.01,798.91,567.73,13.95,75.63
9/06/2025 7:50,466.15,911.17,646.21,14.1,57.53
9/06/2025 7:55,478.35,984.43,724.68,14.25,64.17
9/06/2025 8:00,489.66,1094.86,803.16,14.4,54.76
9/06/2025 8:05,481.23,1247.25,898.38,14.55,61.25
9/06/2025 8:10,465.86,1384.51,993.59,14.7,54.76
9/06/2025 8:15,436.96,1573.01,1088.81,14.85,51.67
9/06/2025 8:20,431.8,1599.61,1184.02,15,52.85
9/06/2025 8:25,413.65,1574.96,1279.24,15.15,53.05
9/06/2025 8:30,408.81,1626.61,1374.45,15.3,53.01
9/06/2025 8:35,416.99,1581.17,1463.37,15.4,51.62
9/06/2025 8:40,438.36,1805.9,1552.3,15.5,54.76
9/06/2025 8:45,432.46,1885,1641.22,15.6,43.86
9/06/2025 8:50,437.35,1896.32,1730.14,15.7,30.31
9/06/2025 8:55,451.64,1954.68,1819.06,15.8,34.75
9/06/2025 9:00,494.04,2007.82,1907.99,15.9,34.75
9/06/2025 9:05,535.13,2093.4,1990.68,15.88,34.75
9/06/2025 9:10,539.55,2147.92,2073.37,15.87,0
9/06/2025 9:15,572.36,2305.82,2156.07,15.85,-13.48
9/06/2025 9:20,585.23,2210.47,2238.76,15.83,-19.36
9/06/2025 9:25,559.01,1973.48,2321.46,15.82,-14.37
9/06/2025 9:30,558.4,2256.14,2404.15,15.8,-15.01
9/06/2025 9:35,583.44,2240.99,2474.19,15.93,-18
9/06/2025 9:40,575.72,2167.04,2544.22,16.07,-18.51
9/06/2025 9:45,565.85,2127.38,2614.26,16.2,-19.51
9/06/2025 9:50,567.99,2048.51,2684.3,16.33,-19.51
9/06/2025 9:55,583.25,1996.39,2754.34,16.47,-20.27
9/06/2025 10:00,574.89,1917.27,2824.38,16.6,-20.27
9/06/2025 10:05,576.25,1872.48,2879.54,16.63,-21.5
9/06/2025 10:10,576.36,1769.44,2934.71,16.67,-20.94
9/06/2025 10:15,564.87,1814.65,2989.88,16.7,-20.94
9/06/2025 10:20,552.91,1796.01,3045.05,16.73,-21.5
9/06/2025 10:25,566.26,1696.67,3100.22,16.77,-21.5
9/06/2025 10:30,591.17,1682.69,3155.39,16.8,-21.79
9/06/2025 10:35,587.47,1519.63,3185.63,16.92,-21.79
9/06/2025 10:40,628.28,1505.27,3215.88,17.03,-20.94
9/06/2025 10:45,667.95,1531.14,3246.13,17.15,-20.01
9/06/2025 10:50,662.26,1713.54,3276.38,17.27,-21.79
9/06/2025 10:55,672.07,1533.39,3306.63,17.38,-21.5
9/06/2025 11:00,650.13,1525.7,3336.88,17.5,-22.73
9/06/2025 11:05,631.9,1473.29,3331.93,17.5,-22.73
9/06/2025 11:10,624.12,1595.71,3326.98,17.5,-21.79
9/06/2025 11:15,638.85,1541.96,3322.03,17.5,-22.01
9/06/2025 11:20,647.51,1503.82,3317.08,17.5,-22.73
9/06/2025 11:25,701.35,1432.84,3312.13,17.5,-21.5
9/06/2025 11:30,748.03,1527.88,3307.18,17.5,-22.01
9/06/2025 11:35,723.27,1406.61,3272.51,17.63,-21.5
9/06/2025 11:40,739.02,1517.71,3237.84,17.77,-20.94
9/06/2025 11:45,812.7,1734.87,3203.18,17.9,-24.23
9/06/2025 11:50,824.18,1482.84,3168.51,18.03,-24.23
9/06/2025 11:55,841.7,1546.71,3133.85,18.17,-24.23
9/06/2025 12:00,817.81,1323.83,3099.18,18.3,-22.01
9/06/2025 12:05,814.15,1330.11,3098.55,18.15,-21.5
9/06/2025 12:10,859.43,1564.58,3097.93,18,-21.5
9/06/2025 12:15,859.52,1637.13,3097.3,17.85,-22.73
9/06/2025 12:20,886.85,1428.17,3096.67,17.7,-22.01
9/06/2025 12:25,876.8,1502.93,3096.04,17.55,-22.73
9/06/2025 12:30,890.41,1472.11,3095.41,17.4,-22.99
9/06/2025 12:35,888.63,1403.57,3088.8,17.65,-24.23
9/06/2025 12:40,878.02,1389.77,3082.18,17.9,-33.1
9/06/2025 12:45,874.18,1194.43,3075.56,18.15,-33.1
9/06/2025 12:50,876.36,1235.21,3068.94,18.4,-33.1
9/06/2025 12:55,868.05,1172.25,3062.32,18.65,-24.23
9/06/2025 13:00,880.94,1365.8,3055.7,18.9,-30.19
9/06/2025 13:05,888.79,1417.89,3028.83,18.9,-33.1
9/06/2025 13:10,904.97,1269.86,3001.96,18.9,-31.11
9/06/2025 13:15,878.56,1327.61,2975.08,18.9,-24.23
9/06/2025 13:20,901.96,1372.99,2948.21,18.9,-22.99
9/06/2025 13:25,904.36,1616.3,2921.34,18.9,-30.19
9/06/2025 13:30,893.19,1465.15,2894.46,18.9,-30.19
9/06/2025 13:35,905,1333.43,2875.13,18.93,-33.1
9/06/2025 13:40,883.22,1288.92,2855.8,18.97,-24.23
9/06/2025 13:45,873.65,1275.33,2836.47,19,-21.5
9/06/2025 13:50,875.24,1521.38,2817.14,19.03,-22.01
9/06/2025 13:55,892.43,1605.35,2797.81,19.07,-24.23
9/06/2025 14:00,858.88,1404.16,2778.48,19.1,-24.23
9/06/2025 14:05,861.68,1509.59,2721.04,19.07,-24.23
9/06/2025 14:10,865.98,1421.19,2663.61,19.03,-24.23
9/06/2025 14:15,917.37,1468.07,2606.18,19,-30.19
9/06/2025 14:20,897.23,1313.56,2548.74,18.97,-22.99
9/06/2025 14:25,892.31,1590.36,2491.31,18.93,-24.23
9/06/2025 14:30,897.57,1400.97,2433.87,18.9,-21.5
9/06/2025 14:35,872.52,1446.5,2357.74,18.83,-19.51
9/06/2025 14:40,867.02,1737.56,2281.61,18.77,-18
9/06/2025 14:45,856.86,2201.43,2205.48,18.7,-19.51
9/06/2025 14:50,876.64,2014.22,2129.35,18.63,-20.01
9/06/2025 14:55,896.19,1930.39,2053.22,18.57,-20.23
9/06/2025 15:00,897.56,1789.46,1977.09,18.5,-19.51
9/06/2025 15:05,870.79,1861.46,1897.82,18.48,-19.51
9/06/2025 15:10,868.05,1698.23,1818.55,18.47,33.82
9/06/2025 15:15,870.84,1905.42,1739.29,18.45,44.94
9/06/2025 15:20,880.1,1971.67,1660.02,18.43,-19.51
9/06/2025 15:25,864.62,1879.81,1580.76,18.42,-19.51
9/06/2025 15:30,882.51,1891.99,1501.49,18.4,-19.51
9/06/2025 15:35,849.2,1773.59,1420.73,18.3,-18
9/06/2025 15:40,855.61,1724.71,1339.96,18.2,45.8
9/06/2025 15:45,853.82,1732.76,1259.2,18.1,60.88
9/06/2025 15:50,850.13,1645.3,1178.44,18,75.63
9/06/2025 15:55,851.28,1644.7,1097.67,17.9,83.73
9/06/2025 16:00,827.63,1541.44,1016.91,17.8,90
9/06/2025 16:05,826.63,1565.24,932.03,17.68,66.8
9/06/2025 16:10,845.4,1479.13,847.15,17.57,54.76
9/06/2025 16:15,832.6,1363.34,762.28,17.45,82.92
9/06/2025 16:20,834.51,1184.1,677.4,17.33,85.12
9/06/2025 16:25,839.4,1063.69,592.52,17.22,96.83
9/06/2025 16:30,837.26,968.7,507.65,17.1,109.77
9/06/2025 16:35,844.91,809.6,447.06,16.97,111.14
9/06/2025 16:40,844.38,667.32,386.48,16.83,115.63
9/06/2025 16:45,842.35,564.8,325.89,16.7,148.41
9/06/2025 16:50,835.66,462.2,265.31,16.57,145.34
9/06/2025 16:55,819.25,326.76,204.73,16.43,134.24
9/06/2025 17:00,792.11,245.34,144.14,16.3,162.73
9/06/2025 17:05,788.34,175.68,123.64,16.2,161.44
9/06/2025 17:10,772.8,117.34,103.13,16.1,162.73
9/06/2025 17:15,790.6,76.7,82.62,16,165
9/06/2025 17:20,785.68,41.41,62.12,15.9,174.41
9/06/2025 17:25,791.25,20.97,41.61,15.8,195.91
9/06/2025 17:30,773.26,11.35,21.1,15.7,223.73
9/06/2025 17:35,765.27,3.69,17.71,15.65,165
9/06/2025 17:40,763.74,3.89,14.32,15.6,229.43
9/06/2025 17:45,752.43,3.18,10.93,15.55,207.6
9/06/2025 17:50,762.95,1.09,7.54,15.5,204.88
9/06/2025 17:55,769.1,0.89,4.15,15.45,174.41
9/06/2025 18:00,765.66,0.89,0.76,15.4,204.63
9/06/2025 18:05,768.97,0.89,0.63,15.38,174.41
9/06/2025 18:10,771.45,0.89,0.51,15.37,174.41
9/06/2025 18:15,787.83,0.89,0.38,15.35,164.25
9/06/2025 18:20,799.52,0.89,0.25,15.33,165
9/06/2025 18:25,806.45,0.89,0.13,15.32,162.73
9/06/2025 18:30,806.49,0.89,0,15.3,166.19
9/06/2025 18:35,804.65,0.89,0,15.25,161.05
9/06/2025 18:40,803.98,0.89,0,15.2,163.69
9/06/2025 18:45,803.26,0.89,0,15.15,132.99
9/06/2025 18:50,804,0.89,0,15.1,148.88
9/06/2025 18:55,811.53,0.89,0,15.05,146.01
9/06/2025 19:00,830.56,0.89,0,15,162.73
9/06/2025 19:05,829.98,0.89,0,14.97,147.52
9/06/2025 19:10,831.88,0.89,0,14.93,147.65
9/06/2025 19:15,827.36,0.89,0,14.9,140.78
9/06/2025 19:20,823.4,0.89,0,14.87,133.5
9/06/2025 19:25,834.73,0.89,0,14.83,133.5
9/06/2025 19:30,855.63,0.89,0,14.8,132.99
9/06/2025 19:35,870.85,0.89,0,14.75,125.97
9/06/2025 19:40,879.03,0.89,0,14.7,133.5
9/06/2025 19:45,893.49,0.89,0,14.65,116.78
9/06/2025 19:50,904.03,0.89,0,14.6,118.3
9/06/2025 19:55,912.54,0.89,0,14.55,119.77
9/06/2025 20:00,927.47,0.89,0,14.5,117.27
9/06/2025 20:05,918.43,0.89,0,14.47,121.13
9/06/2025 20:10,927.12,0.89,0,14.43,115.63
9/06/2025 20:15,931.7,0.89,0,14.4,115.36
9/06/2025 20:20,924.01,0.89,0,14.37,114.31
9/06/2025 20:25,920.84,0.89,0,14.33,114.83
9/06/2025 20:30,930.21,0.89,0,14.3,109.77
9/06/2025 20:35,932.38,0.89,0,14.22,109.77
9/06/2025 20:40,936.16,0.89,0,14.13,109.77
9/06/2025 20:45,938.06,0.89,0,14.05,107.82
9/06/2025 20:50,936.31,0.89,0,13.97,109.77
9/06/2025 20:55,949.58,0.89,0,13.88,97.19
9/06/2025 21:00,945.75,0.89,0,13.8,96.83
9/06/2025 21:05,949.03,0.89,0,13.8,112.25
9/06/2025 21:10,934.79,0.89,0,13.8,109.77
9/06/2025 21:15,948.2,0.89,0,13.8,109.77
9/06/2025 21:20,959.01,0.89,0,13.8,101.83
9/06/2025 21:25,960.22,0.89,0,13.8,85.12
9/06/2025 21:30,970.61,0.89,0,13.8,96.83
9/06/2025 21:35,973.4,0.89,0,13.78,96.45
9/06/2025 21:40,969.46,0.89,0,13.77,85.12
9/06/2025 21:45,962.67,0.89,0,13.75,96.45
9/06/2025 21:50,957.29,0.89,0,13.73,79.39
9/06/2025 21:55,957.31,0.89,0,13.72,75.63
9/06/2025 22:00,957.36,0.89,0,13.7,77.45
9/06/2025 22:05,956.56,0.89,0,13.62,75.63
9/06/2025 22:10,948.51,0.89,0,13.53,96.83
9/06/2025 22:15,944.78,0.89,0,13.45,104.4
9/06/2025 22:20,944.3,0.89,0,13.37,96.83
9/06/2025 22:25,940.8,0.89,0,13.28,85.12
9/06/2025 22:30,929.97,0.89,0,13.2,85.12
9/06/2025 22:35,940.65,0.89,0,13.05,79.54
9/06/2025 22:40,930.53,0.89,0,12.9,83.45
9/06/2025 22:45,929.91,0.89,0,12.75,81.83
9/06/2025 22:50,926.27,0.89,0,12.6,78.73
9/06/2025 22:55,925.23,0.89,0,12.45,77.45
9/06/2025 23:00,930.86,0.89,0,12.3,78.73
9/06/2025 23:05,927.75,0.89,0,12.22,77.45
9/06/2025 23:10,921.54,0.89,0,12.13,81.38
9/06/2025 23:15,917.59,0.89,0,12.05,78.73
9/06/2025 23:20,906.59,0.89,0,11.97,82.85
9/06/2025 23:25,907.73,0.89,0,11.88,77.45
9/06/2025 23:30,906.12,0.89,0,11.8,77.45
9/06/2025 23:35,916.48,0.89,0,11.92,75.45
9/06/2025 23:40,915.35,0.89,0,12.03,78.73
9/06/2025 23:45,925.71,0.89,0,12.15,75.83
9/06/2025 23:50,916.76,0.89,0,12.27,75.45
9/06/2025 23:55,917.19,0.89,0,12.38,64.12
10/06/2025 0:00,921.84,0.89,0,12.5,64.1
10/06/2025 0:05,926.37,0.89,0,12.5,62.73
10/06/2025 0:10,937.91,0.89,0,12.5,75.45
10/06/2025 0:15,941.46,0.89,0,12.5,73.35
10/06/2025 0:20,941.33,0.89,0,12.5,78.73
10/06/2025 0:25,936.35,0.68,0,12.5,62.73
10/06/2025 0:30,949.52,0.68,0,12.5,80.22
10/06/2025 0:35,953.14,0.68,0,12.5,77.45
10/06/2025 0:40,958.73,0.68,0,12.5,75.83
10/06/2025 0:45,961.86,0.68,0,12.5,73.44
10/06/2025 0:50,968.25,0.68,0,12.5,73.36
10/06/2025 0:55,956.21,0.68,0,12.5,62.73
10/06/2025 1:00,963.3,0.68,0,12.5,73.8
10/06/2025 1:05,958.76,0.48,0,12.35,73.27
10/06/2025 1:10,959.15,0.48,0,12.2,73.23
10/06/2025 1:15,964.4,0.48,0,12.05,73.27
10/06/2025 1:20,953.76,0.48,0,11.9,73.22
10/06/2025 1:25,955.27,0.48,0,11.75,68.22
10/06/2025 1:30,945.93,0.48,0,11.6,62.73
10/06/2025 1:35,947.45,0.48,0,11.63,60.88
10/06/2025 1:40,942.96,0.48,0,11.67,71.67
10/06/2025 1:45,945.77,0.48,0,11.7,71.21
10/06/2025 1:50,932.84,0.48,0,11.73,71.15
10/06/2025 1:55,917.33,0.48,0,11.77,71.15
10/06/2025 2:00,912.48,0.48,0,11.8,70.65
10/06/2025 2:05,904.73,0.48,0,11.85,62.73
10/06/2025 2:10,901.18,0.48,0,11.9,62.73
10/06/2025 2:15,911.41,0.48,0,11.95,60.88
10/06/2025 2:20,904.9,0.48,0,12,62.73
10/06/2025 2:25,909.3,0.48,0,12.05,62.73
10/06/2025 2:30,909.94,0.48,0,12.1,60.88
10/06/2025 2:35,914.96,0.59,0,12.03,62.73
10/06/2025 2:40,928.11,0.59,0,11.97,60.88
10/06/2025 2:45,939.07,0.59,0,11.9,62.73
10/06/2025 2:50,943.27,0.59,0,11.83,58.59
10/06/2025 2:55,947.82,0.59,0,11.77,62.73
10/06/2025 3:00,946.35,0.59,0,11.7,55.63
10/06/2025 3:05,944.06,0.59,0,11.7,62.73
10/06/2025 3:10,945.22,0.59,0,11.7,72.26
10/06/2025 3:15,943.58,0.59,0,11.7,72.33
10/06/2025 3:20,931.01,0.59,0,11.7,64.07
10/06/2025 3:25,931.11,0.59,0,11.7,55.73
10/06/2025 3:30,926.96,0.59,0,11.7,75.83
10/06/2025 3:35,933.3,0.59,0,11.58,60.88
10/06/2025 3:40,940.23,0.59,0,11.47,75.45
10/06/2025 3:45,945.61,0.59,0,11.35,74.14
10/06/2025 3:50,942.93,0.59,0,11.23,73.68
10/06/2025 3:55,942.05,0.59,0,11.12,64.21
10/06/2025 4:00,950.95,0.59,0,11,73.68
10/06/2025 4:05,959.07,0.59,0,11.05,73.29
10/06/2025 4:10,961.18,0.59,0,11.1,113.07
10/06/2025 4:15,969.03,0.59,0,11.15,80.23
10/06/2025 4:20,971.34,0.59,0,11.2,83.45
10/06/2025 4:25,983.07,0.59,0,11.25,77.45
10/06/2025 4:30,993.66,0.59,0,11.3,80.37
10/06/2025 4:35,1017.16,0.59,0,11.27,83.45
10/06/2025 4:40,1015.21,0.59,0,11.23,79.96
10/06/2025 4:45,1029.96,0.59,0,11.2,77.45
10/06/2025 4:50,1018.15,0.59,0,11.17,81.03
10/06/2025 4:55,1013.04,0.59,0,11.13,81.12
10/06/2025 5:00,1008.76,0.59,0,11.1,81.13
10/06/2025 5:05,1002.72,0.59,0,11.13,82.04
10/06/2025 5:10,999.1,0.59,0,11.17,82.37
10/06/2025 5:15,1000.31,0.59,0,11.2,96.83
10/06/2025 5:20,990.2,0.59,0,11.23,100.75
10/06/2025 5:25,1000.29,0.59,0,11.27,101.83
10/06/2025 5:30,998.88,0.59,0,11.3,110.73
10/06/2025 5:35,995.85,0.59,0,11.28,101.83
10/06/2025 5:40,997.9,0.59,0,11.27,114.84
10/06/2025 5:45,1000.39,0.59,0,11.25,110.73
10/06/2025 5:50,1001.23,0.59,0,11.23,114.84
10/06/2025 5:55,996.96,0.59,0,11.22,125.28
10/06/2025 6:00,986.29,0.59,0,11.2,135.98
10/06/2025 6:05,972.7,0.59,0,11.18,136.59
10/06/2025 6:10,976.57,0.59,0,11.17,163.45
10/06/2025 6:15,978.92,0.59,0,11.15,187.03
10/06/2025 6:20,977.65,0.59,0,11.13,223.73
10/06/2025 6:25,968.35,0.59,0,11.12,200
10/06/2025 6:30,954.04,0.59,0,11.1,277
10/06/2025 6:35,944.07,0.59,7.76,11.08,205.9
10/06/2025 6:40,926.45,0.59,15.52,11.07,250.98
10/06/2025 6:45,915.22,1.6,23.28,11.05,198.75
10/06/2025 6:50,915.71,4.19,31.03,11.03,265.41
10/06/2025 6:55,895,8.5,38.79,11.02,267.31
10/06/2025 7:00,892.43,20.91,46.55,11,285.7
10/06/2025 7:05,868.58,48.19,95.63,11.12,256.29
10/06/2025 7:10,854.62,111.17,144.71,11.23,258.61
10/06/2025 7:15,847.7,216.46,193.78,11.35,250.34
10/06/2025 7:20,853.48,320.13,242.86,11.47,236.2
10/06/2025 7:25,853.02,425.78,291.94,11.58,229.59
10/06/2025 7:30,853.87,548.86,341.02,11.7,217.44
10/06/2025 7:35,853.45,682.44,419.68,11.87,225.32
10/06/2025 7:40,826.14,846.77,498.34,12.03,200
10/06/2025 7:45,802.57,991.75,577,12.2,162.83
10/06/2025 7:50,802.83,1136.65,655.66,12.37,144.61
10/06/2025 7:55,786.62,1270.19,734.32,12.53,106.63
10/06/2025 8:00,787.12,1393.77,812.98,12.7,99.22
10/06/2025 8:05,767.12,1553.69,907.89,12.82,99.22
10/06/2025 8:10,743.2,1608.56,1002.8,12.93,96.83
10/06/2025 8:15,712.25,1689.39,1097.72,13.05,79.99
10/06/2025 8:20,686.57,1801.21,1192.63,13.17,75.63
10/06/2025 8:25,666.87,1932.74,1287.54,13.28,0
10/06/2025 8:30,645.8,1915.91,1382.45,13.4,-10
10/06/2025 8:35,607.21,1929.74,1478.6,13.52,80.03
10/06/2025 8:40,591.06,1960.48,1574.75,13.63,0
10/06/2025 8:45,567.4,2033.53,1670.9,13.75,0
10/06/2025 8:50,553.59,2125.33,1767.04,13.87,41.69
10/06/2025 8:55,536.51,2106.61,1863.19,13.98,-14.73
10/06/2025 9:00,513.68,2082.22,1959.34,14.1,-10
10/06/2025 9:05,494.92,2075.03,2036.47,14.2,44.94
10/06/2025 9:10,480.67,2131.77,2113.61,14.3,34.75
10/06/2025 9:15,469.79,2176.59,2190.74,14.4,34.75
10/06/2025 9:20,484.42,2164.66,2267.87,14.5,-14.73
10/06/2025 9:25,512.61,2138.93,2345,14.6,44.94
10/06/2025 9:30,496.14,2209.07,2422.14,14.7,30.1
10/06/2025 9:35,532.87,2188.72,2495.05,14.85,-10.4
10/06/2025 9:40,546.64,2131.06,2567.97,15,-14.73
10/06/2025 9:45,557.53,2165.62,2640.88,15.15,-14.73
10/06/2025 9:50,566.06,2109.8,2713.8,15.3,-18.51
10/06/2025 9:55,551.29,1969.7,2786.71,15.45,-15.01
10/06/2025 10:00,560.23,2049.22,2859.63,15.6,-19.32
10/06/2025 10:05,546.51,1944.35,2909.2,15.75,-18.51
10/06/2025 10:10,548.6,1984.11,2958.77,15.9,-18.51
10/06/2025 10:15,573.19,2017.4,3008.34,16.05,-18.67
10/06/2025 10:20,562.06,1958.51,3057.91,16.2,-19.51
10/06/2025 10:25,574.87,1953.61,3107.49,16.35,-20.01
10/06/2025 10:30,568.67,1877.39,3157.06,16.5,-19.51
10/06/2025 10:35,553.02,1866.09,3199.65,16.58,-20.23
