date,Battery (Charging) -  MW,Exports -  MW,Imports -  MW,Coal (Brown) -  MW,Gas (Steam) -  MW,Gas (OCGT) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Brown) Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-25 07:10,-0.72,-1233.81,267.86,4435.31,0.00,0.00,202.31,22.12,2838.67,0.00,0.00,8.43,72.02,0.46,437.71,0.00,0.00,0.00,111.86
2025-06-25 07:15,-0.03,-1192.90,256.18,4468.16,0.00,0.00,274.43,22.52,2832.80,0.00,0.00,8.40,69.23,0.47,440.92,0.00,0.00,0.00,110.19
2025-06-25 07:20,-0.08,-1213.56,248.02,4428.59,0.00,0.00,485.75,22.12,2811.87,0.00,0.00,8.37,68.45,0.43,437.05,0.00,0.00,0.00,112.92
2025-06-25 07:25,-0.52,-1157.02,223.61,4423.44,0.00,0.00,463.72,22.02,2887.18,0.00,0.00,8.33,64.79,0.39,436.55,0.00,0.00,0.00,114.79
2025-06-25 07:30,-0.27,-1105.41,216.45,4432.88,0.00,0.00,431.48,22.12,2882.72,0.00,0.00,8.30,62.24,0.38,437.47,0.00,0.00,0.00,104.35
2025-06-25 07:35,-0.02,-1077.47,212.34,4438.09,0.00,0.00,483.74,22.12,2844.79,0.00,0.73,8.27,60.59,0.36,438.01,0.00,0.00,0.00,99.13
2025-06-25 07:40,-0.24,-1115.04,189.91,4430.13,0.00,0.00,430.22,22.12,3136.53,0.00,1.47,8.23,60.79,0.33,437.20,0.00,0.00,0.00,104.80
2025-06-25 07:45,-0.02,-1093.84,151.88,4457.66,0.00,0.00,495.66,22.02,3150.08,0.00,2.20,8.20,59.23,0.27,439.98,0.00,0.00,0.00,108.50
2025-06-25 07:50,-0.22,-991.09,137.53,4438.16,0.00,0.00,386.40,22.12,3156.09,0.96,2.93,8.17,54.24,0.24,438.06,0.00,0.00,0.00,107.34
2025-06-25 07:55,-0.63,-965.52,102.82,4446.44,0.00,0.00,399.79,21.12,3224.69,0.95,3.66,8.13,52.36,0.19,438.87,0.00,0.00,0.00,93.01
2025-06-25 08:00,-0.53,-883.52,94.25,4462.16,0.00,0.00,272.78,21.12,3210.46,2.32,4.40,8.10,48.83,0.17,440.43,0.00,0.00,0.00,93.01
2025-06-25 08:05,-0.03,-904.24,94.39,4461.69,0.00,0.00,307.28,21.12,3247.85,6.02,18.07,8.10,49.50,0.17,440.38,0.00,0.00,0.00,93.01
2025-06-25 08:10,-0.02,-912.67,106.72,4468.84,0.00,0.00,335.39,21.02,3255.39,16.40,31.75,8.10,49.73,0.19,441.22,0.00,0.00,0.00,132.72
2025-06-25 08:15,-1.25,-888.12,105.16,4424.13,0.00,0.00,320.33,20.82,3284.30,23.45,45.42,8.10,48.05,0.18,436.77,0.00,0.00,0.00,93.01
2025-06-25 08:20,-0.96,-866.50,102.81,4431.19,0.00,0.00,249.06,20.92,3338.13,33.36,59.10,8.10,46.96,0.18,437.50,0.00,0.00,0.00,93.01
2025-06-25 08:25,-0.52,-923.62,120.52,4471.84,0.00,0.00,233.62,21.12,3345.45,42.55,72.77,8.10,50.26,0.21,441.54,0.00,0.00,0.00,93.01
2025-06-25 08:30,-0.85,-966.73,127.48,4459.41,0.00,0.00,198.29,21.12,3389.22,57.40,86.45,8.10,52.38,0.21,440.29,0.00,0.00,0.00,20.11
2025-06-25 08:35,-6.52,-987.50,95.23,4480.88,0.00,0.00,246.07,21.32,3398.57,90.34,126.28,8.13,53.04,0.17,442.39,0.00,0.00,0.00,55.34
2025-06-25 08:40,-5.80,-559.72,132.36,4399.97,0.00,0.00,209.16,20.82,3377.07,119.23,166.12,8.17,29.93,5.94,434.53,0.00,0.00,0.00,28.59
2025-06-25 08:45,-0.78,-512.44,97.21,4451.44,0.00,0.00,14.64,21.12,3402.59,138.66,205.95,8.20,28.05,4.24,439.49,0.00,0.00,0.00,20.11
2025-06-25 08:50,-2.07,-508.07,50.37,4449.50,0.00,0.00,11.50,20.92,3461.78,169.03,245.79,8.23,27.51,2.11,439.29,0.00,0.00,0.00,20.11
2025-06-25 08:55,-44.08,-524.29,81.58,4444.13,0.00,0.00,0.00,21.12,3408.46,226.92,285.62,8.27,28.40,3.34,438.73,0.00,0.00,0.00,11.00
2025-06-25 09:00,-35.79,-498.07,54.69,4353.97,0.00,0.00,0.00,20.92,3404.47,274.16,325.46,8.30,26.61,2.20,430.33,0.00,0.00,0.00,8.95
2025-06-25 09:05,-129.80,-465.33,68.65,4274.50,0.00,0.00,0.10,21.12,3430.47,326.82,373.01,8.50,24.43,2.74,422.73,0.00,0.00,0.00,10.66
2025-06-25 09:10,-41.65,-510.39,0.00,4380.84,0.00,0.00,12.47,21.72,3435.55,306.66,420.56,8.70,27.07,0.00,432.72,0.00,0.00,0.00,33.89
2025-06-25 09:15,-12.46,-549.54,10.77,4382.91,0.00,0.00,0.16,20.72,3410.06,303.65,468.12,8.90,29.27,0.02,432.42,0.00,0.00,0.00,20.11
2025-06-25 09:20,-2.10,-609.65,39.80,4413.00,0.00,0.00,6.10,21.32,3332.06,319.26,515.67,9.10,32.78,0.07,435.15,0.00,0.00,0.00,33.39
2025-06-25 09:25,-0.18,-556.99,46.75,4372.69,0.00,0.00,0.45,21.02,3223.13,279.24,563.22,9.30,30.39,0.08,430.84,0.00,0.00,0.00,33.89
2025-06-25 09:30,-53.39,-544.37,58.20,4344.53,0.00,0.00,0.22,20.92,3180.57,341.01,610.77,9.50,29.55,0.10,428.13,0.00,0.00,0.00,8.96
2025-06-25 09:35,-90.81,-499.79,76.50,4270.06,0.00,0.00,0.15,21.22,3005.24,461.95,597.34,9.37,27.12,0.13,420.93,0.00,0.00,0.00,20.04
2025-06-25 09:40,-26.03,-556.30,93.53,4316.22,0.00,0.00,2.09,21.52,3037.24,438.23,583.91,9.23,30.24,0.16,424.85,0.00,0.00,0.00,33.89
2025-06-25 09:45,-2.18,-594.81,122.38,4319.47,0.00,0.00,6.57,21.32,3116.36,430.97,570.48,9.10,32.02,0.20,424.95,0.00,0.00,0.00,20.01
2025-06-25 09:50,-22.92,-550.25,153.91,4198.16,0.00,0.00,2.50,20.92,3162.20,416.22,557.05,8.97,29.15,0.25,413.16,0.00,0.00,0.00,-13.66
2025-06-25 09:55,-127.76,-412.65,219.38,4083.38,0.00,0.00,1.50,21.22,3011.84,439.81,543.61,8.83,21.96,0.52,402.19,0.00,0.00,0.00,0.00
2025-06-25 10:00,-131.04,-409.00,217.20,3949.69,0.00,0.00,1.99,21.22,3210.62,429.83,530.18,8.70,20.92,0.52,389.41,0.00,0.00,0.00,8.95
2025-06-25 10:05,-115.07,-394.95,179.54,3972.09,0.00,0.00,8.50,22.02,3209.66,453.83,551.17,8.58,20.18,1.50,391.63,0.00,0.00,0.00,20.04
2025-06-25 10:10,-14.62,-409.60,147.84,4017.72,0.00,0.00,6.57,21.52,3153.09,419.23,572.15,8.47,21.28,1.55,395.81,0.00,0.00,0.00,8.96
2025-06-25 10:15,-102.08,-404.40,175.82,4025.56,0.00,0.00,21.53,21.22,3127.30,377.39,593.13,8.35,21.19,1.38,396.79,0.00,0.00,0.00,8.96
2025-06-25 10:20,-48.32,-457.24,111.46,4021.06,0.00,0.00,14.51,21.42,3224.36,425.06,614.12,8.23,23.53,0.19,396.62,0.00,0.00,0.00,20.01
2025-06-25 10:25,-17.51,-472.49,139.64,3959.97,0.00,0.00,9.00,21.52,3189.60,457.62,635.10,8.12,24.17,0.25,390.65,0.00,0.00,0.00,32.20
2025-06-25 10:30,-0.48,-465.08,119.26,3848.69,0.00,0.00,1.78,21.12,3244.75,481.61,656.08,8.00,23.26,0.21,379.93,0.00,0.00,0.00,8.96
2025-06-25 10:35,-113.14,-429.45,86.65,3719.50,0.00,0.00,0.02,21.12,3404.83,526.39,675.93,8.05,20.57,0.39,367.50,0.00,0.00,0.00,15.11
2025-06-25 10:40,-76.10,-468.54,121.22,3669.97,0.00,0.00,4.24,21.32,3384.33,509.26,695.78,8.10,22.39,0.21,362.74,0.00,0.00,0.00,14.58
2025-06-25 10:45,-26.42,-435.85,147.67,3514.50,0.00,0.00,0.13,21.12,3368.52,476.42,715.63,8.15,20.54,2.32,347.76,0.00,0.00,0.00,35.95
2025-06-25 10:50,-0.53,-417.25,173.02,3569.06,0.00,0.00,0.24,21.32,3261.94,450.61,735.47,8.20,20.17,3.69,353.06,0.00,0.00,0.00,35.95
2025-06-25 10:55,-0.04,-405.65,185.82,3660.34,0.00,0.00,0.24,21.32,3202.35,436.12,755.32,8.25,20.06,3.92,362.04,0.00,0.00,0.00,75.84
2025-06-25 11:00,0.00,-386.70,153.59,3835.59,0.00,0.00,13.90,21.62,3091.05,359.36,775.17,8.30,20.04,3.19,379.38,0.00,0.00,0.00,35.95
2025-06-25 11:05,0.00,-426.70,181.73,3963.34,0.00,0.00,5.31,21.32,3046.48,326.48,793.16,8.35,22.71,3.75,391.92,0.00,0.00,0.00,54.81
2025-06-25 11:10,-0.18,-439.86,92.78,4075.19,0.00,0.00,24.61,21.92,3098.35,343.31,811.16,8.40,23.46,0.19,403.32,0.00,0.00,0.00,25.26
2025-06-25 11:15,-25.91,-420.90,158.07,3969.81,0.00,0.00,0.00,21.02,3091.35,310.40,829.15,8.45,22.39,1.82,393.29,0.00,0.00,0.00,35.95
2025-06-25 11:20,-20.57,-423.05,144.68,3916.44,0.00,0.00,0.00,20.62,3126.88,292.02,847.14,8.50,22.33,1.60,388.31,0.00,0.00,0.00,35.95
2025-06-25 11:25,-168.86,-441.95,173.78,3903.00,0.00,0.00,0.00,20.72,3230.98,275.77,865.14,8.55,23.02,3.83,387.11,0.00,0.00,0.00,13.72
2025-06-25 11:30,-122.71,-437.40,135.17,3769.03,0.00,0.00,0.24,21.02,3286.10,274.37,883.13,8.60,22.28,2.13,374.51,0.00,0.00,0.00,13.41
2025-06-25 11:35,-86.61,-401.65,135.13,3309.06,0.00,0.00,12.81,21.52,3501.00,286.13,950.27,8.75,18.59,1.46,330.04,0.00,0.00,0.00,35.95
2025-06-25 11:40,-131.28,-445.55,39.67,3336.75,0.00,0.00,0.42,20.52,3682.68,317.20,1017.41,8.90,20.13,0.07,332.35,0.00,0.00,0.00,13.31
2025-06-25 11:45,-121.33,-628.01,168.71,3240.94,0.00,0.00,0.87,21.22,3774.89,387.76,1084.55,9.05,27.35,0.37,323.41,0.00,0.00,0.00,13.02
2025-06-25 11:50,-156.85,-638.63,195.96,3121.97,0.00,0.00,0.29,21.22,3801.61,363.52,1151.69,9.20,27.26,0.38,311.96,0.00,0.00,0.00,13.31
2025-06-25 11:55,-219.22,-582.80,165.97,3044.59,0.00,0.00,0.15,21.12,3860.01,355.80,1218.84,9.35,24.36,0.34,304.40,0.00,0.00,0.00,20.11
2025-06-25 12:00,-261.40,-524.26,78.11,3035.56,0.00,0.00,0.00,20.92,3906.03,392.79,1285.98,9.50,21.62,0.17,303.34,0.00,0.00,0.00,35.95
2025-06-25 12:05,-187.43,-518.90,28.05,3088.94,0.00,0.00,1.86,21.32,3850.69,388.75,1243.83,9.35,21.76,0.07,308.33,0.00,0.00,0.00,46.24
2025-06-25 12:10,-166.85,-549.74,52.11,3138.28,0.00,0.00,0.06,21.32,3835.29,390.20,1201.69,9.20,23.31,0.12,313.13,0.00,0.00,0.00,46.24
2025-06-25 12:15,-220.82,-533.80,67.45,3167.09,0.00,0.00,0.00,21.02,3860.36,380.22,1159.55,9.05,22.69,0.16,315.76,0.00,0.00,0.00,19.97
2025-06-25 12:20,-276.28,-522.97,90.52,3206.53,0.00,0.00,0.00,21.12,3828.77,424.76,1117.40,8.90,22.36,0.22,319.81,0.00,0.00,0.00,20.11
2025-06-25 12:25,-186.58,-503.63,0.00,3275.84,0.00,0.00,0.00,21.12,3857.76,414.54,1075.26,8.75,21.72,0.00,326.45,0.00,0.00,0.00,20.11
2025-06-25 12:30,-197.77,-489.23,0.00,3400.25,0.00,0.00,0.07,21.32,3795.05,373.29,1033.12,8.60,21.81,0.00,338.39,0.00,0.00,0.00,25.18
2025-06-25 12:35,-139.11,-477.35,0.00,3421.38,0.00,0.00,0.00,21.12,3780.39,302.37,1033.21,8.68,21.59,0.00,340.41,0.00,0.00,0.00,46.33
2025-06-25 12:40,-29.93,-553.92,0.00,3483.78,0.00,0.00,2.26,21.32,3794.70,268.57,1033.31,8.77,25.35,0.00,346.44,0.00,0.00,0.00,82.79
2025-06-25 12:45,-60.89,-536.42,0.00,3566.38,0.00,0.00,19.30,21.12,3778.02,261.88,1033.40,8.85,24.85,0.00,354.28,0.00,0.00,0.00,74.31
2025-06-25 12:50,-26.28,-559.57,0.00,3587.63,0.00,0.00,46.10,21.12,3726.82,287.03,1033.50,8.93,26.01,0.00,356.47,0.00,0.00,0.00,55.65
2025-06-25 12:55,-4.98,-609.64,0.00,3629.38,0.00,0.00,0.20,21.02,3785.84,268.18,1033.60,9.02,28.53,0.00,360.55,0.00,0.00,0.00,46.24
2025-06-25 13:00,-121.75,-642.65,0.00,3651.66,0.00,0.00,11.60,20.92,3861.21,293.72,1033.69,9.10,29.73,0.00,362.71,0.00,0.00,0.00,35.95
2025-06-25 13:05,-131.29,-728.63,0.00,3647.72,0.00,0.00,20.32,20.92,3944.37,297.54,1068.32,9.00,33.28,0.00,362.29,0.00,0.00,0.00,32.61
2025-06-25 13:10,-92.25,-776.48,0.00,3604.19,0.00,0.00,0.00,20.92,3985.44,272.46,1102.94,8.90,35.26,0.00,358.01,0.00,0.00,0.00,33.55
2025-06-25 13:15,-109.96,-773.55,0.00,3506.81,0.00,0.00,0.00,20.72,4006.12,279.23,1137.57,8.80,34.51,0.00,348.57,0.00,0.00,0.00,31.65
2025-06-25 13:20,-128.15,-800.10,0.00,3432.00,0.00,0.00,0.00,20.72,4050.44,327.54,1172.19,8.70,34.87,0.00,341.32,0.00,0.00,0.00,20.11
2025-06-25 13:25,-212.42,-745.18,38.28,3330.78,0.00,0.00,0.00,20.52,4107.56,361.05,1206.81,8.60,31.61,0.12,331.68,0.00,0.00,0.00,27.25
2025-06-25 13:30,-314.47,-639.25,0.00,3459.41,0.00,0.00,0.28,21.32,4065.26,299.69,1241.44,8.50,28.03,0.00,344.09,0.00,0.00,0.00,27.53
2025-06-25 13:35,-250.20,-590.82,0.00,3464.53,0.00,0.00,0.77,21.12,4067.39,272.84,1209.98,8.63,26.01,0.00,344.54,0.00,0.00,0.00,33.39
2025-06-25 13:40,-291.47,-579.15,14.43,3516.72,0.00,0.00,0.78,21.62,4064.42,283.40,1178.53,8.77,25.68,0.05,349.67,0.00,0.00,0.00,88.66
2025-06-25 13:45,-173.58,-666.11,47.75,3585.88,0.00,0.00,2.05,21.32,4042.63,290.32,1147.07,8.90,29.87,0.14,356.13,0.00,0.00,0.00,71.21
2025-06-25 13:50,-237.24,-582.21,0.00,3511.25,0.00,0.00,0.00,20.92,3981.26,400.52,1115.61,9.03,25.67,0.00,348.96,0.00,0.00,0.00,34.37
2025-06-25 13:55,-248.63,-549.45,0.00,3508.44,0.00,0.00,0.20,21.22,3850.63,498.26,1084.15,9.17,24.32,0.00,348.78,0.00,0.00,0.00,46.24
2025-06-25 14:00,-141.93,-580.94,0.00,3445.41,0.00,0.00,0.00,20.92,3836.08,522.54,1052.70,9.30,25.44,0.00,342.63,0.00,0.00,0.00,34.91
2025-06-25 14:05,-302.96,-545.18,0.00,3434.91,0.00,0.00,0.00,21.02,3884.46,559.01,1031.77,9.07,23.58,0.00,341.62,0.00,0.00,0.00,46.24
2025-06-25 14:10,-325.92,-566.12,25.78,3500.31,0.00,0.00,1.58,21.82,3886.49,453.12,1010.84,8.83,25.06,0.10,348.06,0.00,0.00,0.00,46.33
2025-06-25 14:15,-144.81,-642.22,0.00,3412.34,0.00,0.00,0.00,21.02,4069.77,415.86,989.91,8.60,27.52,0.00,339.40,0.00,0.00,0.00,46.24
2025-06-25 14:20,-192.08,-633.47,0.00,3427.47,0.00,0.00,0.00,21.12,4031.50,422.63,968.98,8.37,27.33,0.00,340.94,0.00,0.00,0.00,33.85
2025-06-25 14:25,-342.96,-561.97,40.77,3429.19,0.00,0.00,0.00,21.12,3931.18,480.64,948.05,8.13,24.38,0.16,341.09,0.00,0.00,0.00,34.61
2025-06-25 14:30,-292.17,-663.90,44.42,3435.63,0.00,0.00,0.03,21.12,3956.18,555.75,927.12,7.90,28.47,0.17,341.74,0.00,0.00,0.00,33.75
2025-06-25 14:35,-261.77,-608.12,0.00,3415.31,0.00,0.00,0.00,21.12,4063.93,462.15,899.20,7.98,25.95,0.00,339.76,0.00,0.00,0.00,34.20
2025-06-25 14:40,-232.86,-532.89,0.00,3455.13,0.00,0.00,0.63,21.42,3917.59,355.60,871.29,8.07,23.63,0.00,343.67,0.00,0.00,0.00,32.30
2025-06-25 14:45,-118.44,-581.90,33.15,3444.78,0.00,0.00,5.09,21.22,3922.00,328.91,843.38,8.15,25.82,0.14,342.67,0.00,0.00,0.00,26.78
2025-06-25 14:50,-111.50,-763.62,0.00,3458.16,0.00,0.00,5.00,21.42,3968.32,433.31,815.46,8.23,33.30,0.00,343.95,0.00,0.00,0.00,66.55
2025-06-25 14:55,-116.21,-723.42,0.00,3410.97,0.00,0.00,0.00,21.02,4015.47,447.90,787.55,8.32,31.09,0.00,339.34,0.00,0.00,0.00,71.40
2025-06-25 15:00,-92.44,-698.91,0.00,3484.53,0.00,0.00,1.29,21.72,4020.99,364.95,759.63,8.40,30.68,0.00,346.52,0.00,0.00,0.00,75.85
2025-06-25 15:05,-113.21,-688.42,0.00,3483.66,0.00,0.00,0.73,21.52,4061.77,378.38,742.77,8.42,30.00,0.00,346.31,0.00,0.00,0.00,110.69
2025-06-25 15:10,-13.03,-658.20,0.00,3496.28,0.00,0.00,0.04,21.32,3965.82,306.76,725.90,8.43,29.35,0.00,347.39,0.00,0.00,0.00,93.39
2025-06-25 15:15,-6.79,-659.06,0.00,3482.41,0.00,0.00,0.00,21.12,4029.06,248.35,709.03,8.45,29.31,0.00,346.03,0.00,0.00,0.00,109.36
2025-06-25 15:20,-9.88,-693.01,0.00,3484.63,0.00,0.00,0.00,20.82,4094.64,287.96,692.16,8.47,30.42,0.00,346.25,0.00,0.00,0.00,106.99
2025-06-25 15:25,-1.58,-708.22,0.00,3558.09,0.00,0.00,13.52,21.52,4066.24,223.49,675.30,8.48,31.75,0.00,353.43,0.00,0.00,0.00,84.80
2025-06-25 15:30,-23.75,-748.83,0.00,3569.53,0.00,0.00,0.09,21.32,4060.96,300.14,658.43,8.50,33.38,0.00,354.49,0.00,0.00,0.00,98.53
2025-06-25 15:35,-2.18,-879.93,0.00,3578.47,0.00,0.00,21.05,21.12,4202.87,397.60,635.23,8.41,38.04,0.00,355.37,0.00,0.00,0.00,56.36
2025-06-25 15:40,-184.70,-788.32,0.00,3688.03,0.00,0.00,25.90,25.72,4122.63,392.28,612.04,8.32,34.95,0.00,365.97,0.00,0.00,0.00,42.45
2025-06-25 15:45,-235.99,-683.59,0.00,3697.28,0.00,0.00,0.00,21.22,3999.64,413.37,588.84,8.23,30.81,0.00,366.53,0.00,0.00,0.00,90.00
2025-06-25 15:50,-232.12,-657.97,0.00,3801.13,0.00,0.00,2.26,22.22,3978.45,355.60,565.65,8.13,30.36,0.00,376.50,0.00,0.00,0.00,90.00
2025-06-25 15:55,-197.08,-674.07,0.00,3861.66,0.00,0.00,1.69,24.02,3990.60,341.98,542.45,8.04,31.35,0.00,382.31,0.00,0.00,0.00,119.76
2025-06-25 16:00,-179.93,-691.05,0.00,3900.88,0.00,27.43,8.14,24.32,4009.91,353.36,519.26,7.95,32.19,0.00,386.08,0.00,1.69,0.00,133.36
2025-06-25 16:05,-329.23,-533.64,14.65,3854.09,0.00,39.27,0.00,20.92,4025.53,255.57,467.28,8.03,24.99,0.67,381.44,0.00,2.42,0.00,131.00
2025-06-25 16:10,-271.65,-529.89,3.13,3919.03,0.00,41.02,1.48,21.42,4079.37,212.68,415.30,8.10,25.00,0.15,387.84,0.00,2.53,0.00,200.32
2025-06-25 16:15,-233.29,-508.84,0.00,3942.31,0.00,71.80,2.17,21.32,4047.62,196.63,363.32,8.18,24.24,0.00,390.11,0.00,4.42,0.00,184.07
2025-06-25 16:20,-233.82,-505.91,0.00,3943.28,0.00,88.33,3.19,101.32,4073.06,149.48,311.34,8.25,23.95,0.00,390.20,0.00,5.44,0.00,189.60
2025-06-25 16:25,-61.44,-484.50,2.09,3927.06,0.00,87.85,1.07,104.32,4002.33,116.52,259.36,8.32,23.17,0.10,388.55,0.00,5.41,0.00,205.80
2025-06-25 16:30,-5.77,-461.60,0.00,3907.22,0.00,102.85,20.77,106.32,3953.20,116.56,207.38,8.40,22.10,0.00,386.62,0.00,6.50,0.00,158.41
2025-06-25 16:35,-5.15,-526.58,0.00,3940.50,0.00,264.46,21.17,113.02,4010.89,85.43,178.09,8.45,25.28,0.00,389.96,0.00,15.08,0.00,136.35
2025-06-25 16:40,-81.53,-520.96,0.00,3913.97,0.00,386.42,0.13,74.82,4087.07,60.52,148.79,8.50,25.02,0.00,387.37,0.00,21.90,0.00,140.18
2025-06-25 16:45,-32.63,-503.34,0.00,3948.06,0.00,451.26,2.99,83.12,3963.55,53.40,119.50,8.55,24.62,0.00,390.72,0.00,25.21,0.00,160.14
2025-06-25 16:50,-3.41,-436.05,11.81,3925.78,0.00,506.73,0.19,152.32,3737.52,47.80,90.20,8.60,21.69,0.04,388.52,0.00,27.76,0.00,162.48
2025-06-25 16:55,-1.90,-413.23,37.93,3916.94,0.00,524.98,75.93,162.22,3623.96,64.72,60.91,8.65,20.55,1.95,387.64,0.00,28.58,0.00,169.83
2025-06-25 17:00,-1.80,-451.00,38.07,3917.88,0.00,524.24,125.06,179.22,3686.85,32.71,31.61,8.70,22.18,1.96,387.72,0.00,28.55,0.00,211.69
2025-06-25 17:05,-2.51,-343.72,0.00,3885.97,0.00,518.27,90.10,190.30,3644.56,18.50,26.56,8.54,17.00,0.00,384.62,0.00,28.26,0.00,171.28
2025-06-25 17:10,-1.71,-414.00,60.02,3925.47,0.00,682.75,4.74,185.76,3607.09,11.49,21.51,8.39,20.93,3.08,388.49,0.00,37.03,0.00,170.42
2025-06-25 17:15,-1.35,-449.40,40.81,3933.16,0.00,724.84,6.90,225.70,3705.24,3.44,16.46,8.23,22.40,2.09,389.26,0.00,39.32,0.00,168.71
2025-06-25 17:20,-17.15,-466.01,79.57,3909.81,0.00,763.57,0.00,252.02,3727.69,2.07,11.41,8.08,23.05,4.02,386.94,0.00,41.09,0.00,182.31
2025-06-25 17:25,-1.15,-429.89,82.35,3940.38,0.00,768.25,7.75,214.26,3682.20,0.72,6.36,7.92,21.52,4.18,389.95,0.00,41.33,0.00,212.30
2025-06-25 17:30,-18.27,-405.13,123.07,3932.44,0.00,767.00,0.17,240.92,3616.66,0.39,1.30,7.77,20.38,6.15,389.16,0.00,41.25,0.00,212.51
2025-06-25 17:35,-3.35,-417.68,182.80,3907.72,0.00,767.12,0.00,261.44,3550.90,0.07,1.09,7.77,21.06,8.97,386.76,0.00,41.24,0.00,223.05
2025-06-25 17:40,-20.91,-391.99,211.29,3914.72,0.00,770.44,0.00,223.98,3531.59,0.17,0.87,7.78,19.92,10.20,387.43,0.00,41.41,0.00,270.82
2025-06-25 17:45,-1.98,-348.85,148.43,3906.16,0.00,767.58,78.45,225.38,3502.22,0.00,0.65,7.78,17.60,7.06,386.61,0.00,41.28,0.00,214.83
2025-06-25 17:50,-1.45,-418.52,139.56,3932.50,0.00,770.89,221.16,246.72,3543.66,0.00,0.43,7.79,20.68,6.79,389.18,0.00,41.44,0.00,229.45
2025-06-25 17:55,-1.63,-248.36,432.02,3912.22,0.00,768.15,207.03,229.46,3521.47,0.00,0.22,7.79,12.32,20.99,387.20,0.00,41.31,0.00,212.47
2025-06-25 18:00,-1.25,-232.25,402.68,3899.19,0.00,807.98,236.47,224.96,3507.36,0.00,0.00,7.80,11.51,19.31,385.90,0.00,43.99,0.00,256.20
2025-06-25 18:05,-1.65,-237.45,472.90,3931.03,0.00,825.52,167.08,227.12,3387.79,0.00,0.00,7.75,12.07,21.08,389.03,0.00,45.10,0.00,230.39
2025-06-25 18:10,-1.97,-249.65,514.48,3893.38,0.00,819.99,105.99,223.56,3401.87,0.00,0.00,7.70,12.72,22.30,385.33,0.00,44.81,0.00,211.30
2025-06-25 18:15,-1.42,-250.25,439.06,3937.28,0.00,826.09,128.92,227.31,3469.15,0.00,0.00,7.65,12.67,18.86,389.68,0.00,45.14,0.00,222.83
2025-06-25 18:20,-1.73,-195.00,407.75,3911.16,0.00,825.26,169.66,223.36,3415.53,0.00,0.00,7.60,9.86,18.93,387.06,0.00,45.11,0.00,214.65
2025-06-25 18:25,-1.86,-186.15,417.24,3913.19,0.00,823.60,80.76,118.56,3562.14,0.00,0.00,7.55,9.47,18.91,387.27,0.00,45.00,0.00,189.66
2025-06-25 18:30,-1.67,-172.40,394.86,3914.19,0.00,827.21,165.90,118.60,3481.48,0.00,0.00,7.50,8.77,17.44,387.38,0.00,45.21,0.00,210.66
2025-06-25 18:35,-1.26,-162.65,424.47,3936.25,0.00,826.41,8.73,118.52,3482.64,0.00,0.00,7.50,8.45,19.43,389.57,0.00,45.16,0.00,205.82
2025-06-25 18:40,-2.07,-157.75,481.00,3920.38,0.00,827.33,0.07,118.56,3418.71,0.00,0.00,7.50,8.25,21.78,387.97,0.00,45.20,0.00,218.04
2025-06-25 18:45,-1.51,-204.15,513.78,3923.81,0.00,825.70,5.35,118.48,3371.48,0.00,0.00,7.50,10.73,23.01,388.31,0.00,45.12,0.00,213.03
2025-06-25 18:50,-1.60,-186.45,475.93,3927.53,0.00,827.95,89.06,118.40,3336.62,0.00,0.00,7.50,9.75,21.39,388.68,0.00,45.25,0.00,216.08
2025-06-25 18:55,-1.99,-184.00,518.51,3898.75,0.00,823.52,72.39,118.16,3285.51,0.00,0.00,7.50,9.67,22.91,385.85,0.00,44.99,0.00,217.73
2025-06-25 19:00,-4.29,-190.75,551.94,3845.13,0.00,821.15,80.01,117.70,3264.52,0.00,0.00,7.50,9.99,23.91,380.66,0.00,44.84,0.00,217.60
2025-06-25 19:05,-28.96,-202.35,607.87,3861.53,0.00,825.55,2.56,118.56,3219.70,0.00,0.00,7.52,10.77,25.66,382.35,0.00,45.11,0.00,225.27
2025-06-25 19:10,-11.60,-200.80,596.98,3797.13,0.00,822.13,4.63,118.30,3214.59,0.00,0.00,7.53,10.62,26.57,376.00,0.00,44.92,0.00,217.57
2025-06-25 19:15,-2.24,-205.10,570.27,3795.66,0.00,825.99,50.50,118.04,3220.86,0.00,0.00,7.55,10.78,25.24,375.93,0.00,45.14,0.00,224.15
2025-06-25 19:20,-84.21,-216.35,679.71,3768.66,0.00,828.07,3.13,118.26,3159.53,0.00,0.00,7.57,11.49,30.25,373.31,0.00,45.24,0.00,226.10
2025-06-25 19:25,-51.97,-212.10,703.03,3754.31,0.00,827.18,0.10,118.32,3069.77,0.00,0.00,7.58,11.39,31.11,371.90,0.00,45.19,0.00,227.97
2025-06-25 19:30,-71.70,-203.85,725.56,3756.38,0.00,830.46,4.41,118.38,2958.42,0.08,0.00,7.60,11.10,31.96,372.12,0.00,45.37,0.00,295.39
2025-06-25 19:35,-33.32,-205.70,713.01,3730.13,0.00,827.69,4.81,118.28,2898.73,0.00,0.00,7.58,11.26,32.26,369.53,0.00,45.22,0.00,292.84
