date,Battery (Charging) -  MW,Exports -  MW,Imports -  MW,Coal (Brown) -  MW,Gas (Steam) -  MW,Gas (OCGT) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Brown) Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-07-02 11:55,-151.53,-668.52,384.78,4459.38,0.00,195.00,0.00,300.13,1606.87,702.08,842.16,10.45,41.37,16.58,440.53,0.00,8.97,0.00,160.00
2025-07-02 12:00,-113.23,-683.28,355.60,4456.47,0.00,241.00,0.13,287.52,1614.97,698.08,848.68,10.40,42.26,15.28,440.25,0.00,11.08,0.00,178.00
2025-07-02 12:05,-136.69,-642.98,358.39,4466.00,0.00,272.00,2.60,294.43,1577.37,707.00,852.42,10.42,39.85,15.21,441.17,0.00,12.51,0.00,160.00
2025-07-02 12:10,-127.45,-646.72,373.44,4462.91,0.00,266.00,0.00,206.82,1591.85,701.35,856.16,10.43,40.53,15.71,440.85,0.00,12.23,0.00,174.28
2025-07-02 12:15,-114.34,-675.50,376.25,4480.25,0.00,272.00,0.06,206.22,1616.91,688.60,859.90,10.45,42.32,15.62,442.57,0.00,12.51,0.00,182.17
2025-07-02 12:20,-210.72,-593.80,341.98,4471.06,0.00,272.00,0.02,206.53,1605.99,690.10,863.63,10.47,37.22,14.19,441.66,0.00,12.51,0.00,179.87
2025-07-02 12:25,-217.06,-605.33,307.16,4490.63,0.00,273.00,0.00,280.93,1576.24,712.54,867.37,10.48,37.65,12.75,443.55,0.00,12.55,0.00,179.87
2025-07-02 12:30,-215.78,-618.08,338.00,4470.34,0.00,272.00,0.04,274.93,1566.62,702.62,871.11,10.50,38.52,14.19,441.60,0.00,12.51,0.00,179.30
2025-07-02 12:35,-204.23,-632.52,372.73,4470.47,0.00,271.00,0.03,274.73,1561.31,686.49,863.77,10.52,39.54,15.54,441.59,0.00,12.46,0.00,182.64
2025-07-02 12:40,-227.61,-596.84,367.74,4443.25,0.00,270.00,0.03,256.13,1556.68,692.12,856.44,10.53,37.31,15.20,438.83,0.00,12.42,0.00,227.97
2025-07-02 12:45,-228.34,-592.96,409.56,4406.59,0.00,270.00,0.01,209.32,1514.76,692.01,849.10,10.55,37.41,16.70,435.07,0.00,12.42,0.00,180.75
2025-07-02 12:50,-139.31,-619.67,392.96,4431.91,0.00,272.00,0.02,203.82,1493.97,703.39,841.76,10.57,39.25,15.90,437.54,0.00,12.51,0.00,183.11
2025-07-02 12:55,-109.16,-563.84,300.69,4465.44,0.00,274.00,0.67,211.43,1541.22,716.99,834.43,10.58,35.46,12.48,440.79,0.00,12.60,0.00,182.17
2025-07-02 13:00,-175.49,-604.90,397.97,4402.94,0.00,269.00,0.16,202.63,1588.66,689.40,827.09,10.60,37.81,15.96,434.67,0.00,12.37,0.00,178.49
2025-07-02 13:05,-119.84,-647.07,376.51,4449.22,0.00,272.00,0.04,202.63,1632.42,705.50,817.93,10.61,40.25,14.83,439.25,0.00,12.51,0.00,227.97
2025-07-02 13:10,-111.08,-566.27,308.34,4474.78,0.00,274.00,0.16,114.42,1617.31,730.11,808.78,10.62,35.68,11.88,441.69,0.00,12.60,0.00,270.91
2025-07-02 13:15,-99.91,-557.07,305.02,4475.00,0.00,274.00,4.37,125.42,1635.49,715.22,799.62,10.62,35.01,11.73,441.73,0.00,12.60,0.00,180.25
2025-07-02 13:20,-1.79,-588.90,344.70,4462.75,0.00,274.00,0.16,113.53,1622.06,703.81,790.46,10.63,37.18,13.22,440.49,0.00,12.60,0.00,182.10
2025-07-02 13:25,-0.98,-566.12,273.26,4466.56,0.00,274.00,1.64,108.92,1690.35,734.91,781.31,10.64,35.28,10.51,440.83,0.00,12.60,0.00,178.85
2025-07-02 13:30,-9.00,-641.51,343.27,4434.63,0.00,273.00,0.11,106.44,1753.91,718.32,772.15,10.65,39.63,13.36,437.58,0.00,12.55,0.00,167.36
2025-07-02 13:35,-70.90,-666.81,394.27,4446.13,0.00,273.00,0.06,125.83,1769.46,741.10,753.38,10.66,40.91,15.45,438.69,0.00,12.55,0.00,179.34
2025-07-02 13:40,-94.18,-612.95,340.79,4445.94,0.00,275.00,0.24,136.84,1777.91,739.58,734.61,10.67,37.51,13.52,438.68,0.00,12.65,0.00,177.06
2025-07-02 13:45,-100.14,-641.06,350.59,4438.72,0.00,273.00,0.26,150.32,1810.21,760.74,715.84,10.67,38.85,13.90,437.95,0.00,12.55,0.00,177.07
2025-07-02 13:50,-109.85,-643.47,375.06,4432.00,0.00,273.00,0.03,166.32,1792.14,757.59,697.07,10.68,39.01,14.99,437.32,0.00,12.55,0.00,178.85
2025-07-02 13:55,-76.80,-652.57,381.85,4456.81,0.00,276.00,1.96,181.94,1743.84,749.17,678.29,10.69,39.84,15.38,439.73,0.00,12.69,0.00,253.21
2025-07-02 14:00,-146.09,-551.96,326.51,4419.84,0.00,272.00,0.00,187.34,1728.74,767.60,659.52,10.70,33.57,13.11,436.09,0.00,12.51,0.00,180.29
2025-07-02 14:05,-52.48,-620.21,359.99,4422.66,0.00,271.00,0.00,168.43,1763.59,775.83,642.86,10.70,37.61,14.39,436.40,0.00,12.46,0.00,295.22
2025-07-02 14:10,-156.13,-585.66,327.36,4411.69,0.00,271.00,0.00,249.13,1766.11,764.93,626.19,10.70,35.14,13.08,435.32,0.00,12.46,0.00,184.94
2025-07-02 14:15,-103.86,-567.62,342.94,4445.97,0.00,273.00,0.13,108.03,1761.72,764.64,609.53,10.70,34.83,13.58,438.71,0.00,12.55,0.00,183.95
2025-07-02 14:20,-119.94,-560.65,317.20,4444.59,0.00,274.00,0.05,193.93,1791.56,730.43,592.86,10.70,34.02,12.60,438.52,0.00,12.60,0.00,193.37
2025-07-02 14:25,-153.59,-524.48,270.63,4443.59,0.00,272.00,0.02,210.03,1821.30,765.90,576.19,10.70,31.48,10.60,438.48,0.00,12.51,0.00,185.00
2025-07-02 14:30,-224.49,-560.33,337.14,4429.63,0.00,272.00,0.00,266.44,1817.50,753.54,559.53,10.70,33.41,13.02,437.07,0.00,12.51,0.00,187.96
2025-07-02 14:35,-254.49,-524.55,315.94,4438.16,0.00,273.00,0.35,229.03,1787.04,784.10,540.13,10.68,31.46,12.10,437.93,0.00,12.55,0.00,185.98
2025-07-02 14:40,-317.77,-526.75,256.80,4426.56,19.13,272.00,0.00,264.52,1924.67,797.49,520.72,10.67,30.78,9.98,436.79,0.87,12.51,0.00,160.00
2025-07-02 14:45,-318.13,-548.32,275.59,4456.03,36.38,248.00,2.16,285.24,1919.34,756.08,501.32,10.65,32.23,10.98,439.69,1.65,11.40,0.00,183.13
2025-07-02 14:50,-374.18,-438.44,303.75,4453.75,52.88,275.00,1.58,284.02,1936.62,737.71,481.92,10.63,25.74,12.07,439.42,2.39,12.65,0.00,185.02
2025-07-02 14:55,-391.16,-433.26,317.10,4437.00,70.13,273.00,0.13,278.54,1961.71,725.86,462.52,10.62,25.37,12.68,437.80,3.17,12.55,0.00,124.24
2025-07-02 15:00,-308.82,-454.85,303.01,4418.06,87.38,215.00,0.00,269.73,2019.50,728.15,443.11,10.60,26.44,12.08,435.95,3.95,9.89,0.00,157.09
2025-07-02 15:05,-306.99,-481.23,360.92,4448.06,102.75,153.00,1.41,308.23,1944.37,733.70,417.66,10.62,28.19,14.25,438.86,4.65,7.04,0.00,180.92
2025-07-02 15:10,-267.00,-447.31,295.42,4458.72,118.88,209.00,4.69,316.54,1939.30,666.45,392.21,10.63,26.38,11.86,439.94,5.38,9.61,0.00,160.00
2025-07-02 15:15,-229.49,-461.12,295.69,4441.09,132.00,269.72,0.58,314.82,1946.34,639.62,366.76,10.65,27.23,12.03,438.14,5.97,13.12,0.00,182.53
2025-07-02 15:20,-290.59,-443.75,317.78,4429.94,147.75,351.89,0.03,313.93,1862.27,630.81,341.30,10.67,26.46,13.00,437.09,6.69,17.49,0.00,198.67
2025-07-02 15:25,-318.28,-419.87,295.47,4421.84,164.25,415.93,0.00,311.13,1853.91,593.10,315.85,10.68,25.15,12.23,436.26,7.43,21.18,0.00,198.16
2025-07-02 15:30,-339.43,-400.25,305.30,4422.28,179.63,430.44,0.00,316.13,1814.66,585.72,290.40,10.70,24.10,12.66,436.24,8.13,22.16,0.00,199.18
2025-07-02 15:35,-299.62,-373.49,244.56,4438.75,198.00,431.96,1.39,319.93,1775.68,575.44,272.05,10.67,22.63,10.37,437.89,8.96,22.24,0.00,227.97
2025-07-02 15:40,-224.05,-366.21,242.28,4451.19,218.25,433.07,2.98,321.54,1778.28,508.90,253.71,10.63,22.37,10.54,439.11,9.88,22.32,0.00,227.97
2025-07-02 15:45,-168.82,-326.20,193.43,4445.25,231.75,433.64,3.99,378.63,1732.38,501.42,235.37,10.60,19.89,8.54,438.44,10.49,22.33,0.00,184.06
2025-07-02 15:50,-101.53,-401.22,265.85,4422.84,246.38,430.33,81.70,325.43,1725.07,493.73,217.02,10.57,24.39,12.00,436.31,11.15,22.16,0.00,295.22
2025-07-02 15:55,-74.90,-373.76,241.79,4431.31,263.25,432.32,4.77,426.74,1733.44,427.63,198.68,10.53,22.82,11.12,437.10,11.91,22.25,0.00,184.06
2025-07-02 16:00,-49.96,-409.37,224.55,4440.78,280.13,432.83,188.20,395.24,1695.47,414.03,180.34,10.50,24.68,10.55,438.03,12.68,22.28,0.00,295.22
2025-07-02 16:05,-1.45,-362.21,94.50,4435.75,297.00,432.21,69.14,650.13,1670.69,435.91,168.11,10.50,21.45,4.59,437.60,13.44,22.25,0.00,216.23
2025-07-02 16:10,-67.75,-313.87,158.09,4437.00,302.63,513.62,7.97,532.34,1704.31,361.35,155.88,10.50,19.09,7.97,437.67,13.69,26.72,0.00,190.40
2025-07-02 16:15,-99.65,-293.27,205.94,4414.72,301.50,592.42,1.71,518.24,1621.25,307.17,143.66,10.50,18.15,10.57,435.50,13.64,31.05,0.00,212.77
2025-07-02 16:20,-49.53,-290.41,168.36,4434.19,302.63,594.49,38.01,562.02,1585.46,284.90,131.43,10.50,17.95,8.87,437.41,13.69,31.15,0.00,241.96
2025-07-02 16:25,-50.12,-213.52,98.30,4448.44,318.00,588.86,51.07,690.83,1519.04,224.83,119.20,10.50,13.18,5.31,438.78,14.39,31.17,0.00,241.96
2025-07-02 16:30,-49.75,-215.13,69.79,4440.59,316.88,614.69,47.59,778.93,1513.08,220.18,106.98,10.50,13.14,3.85,438.02,14.34,32.09,0.00,208.82
2025-07-02 16:35,-0.88,-250.65,109.99,4440.16,304.50,671.86,35.09,780.33,1507.62,179.05,95.11,10.48,15.40,6.05,437.98,13.78,34.72,0.00,200.02
2025-07-02 16:40,-44.05,-250.40,82.78,4418.16,302.63,802.66,0.04,895.42,1427.25,165.99,83.25,10.47,15.34,4.63,435.85,13.69,41.32,0.00,200.02
2025-07-02 16:45,-86.56,-245.10,118.74,4444.84,306.00,876.92,1.35,893.13,1393.92,144.99,71.39,10.45,15.12,6.69,438.43,13.85,44.88,0.00,190.90
2025-07-02 16:50,-1.98,-272.42,187.58,4420.78,302.25,940.90,11.53,797.23,1353.89,123.21,59.53,10.43,17.05,10.46,436.10,13.68,47.81,0.00,213.23
2025-07-02 16:55,-46.85,-264.59,182.96,4411.91,301.13,945.00,1.61,938.42,1348.94,90.41,47.66,10.42,16.36,10.25,435.25,13.63,47.99,0.00,200.89
2025-07-02 17:00,-0.91,-295.07,182.81,4419.88,302.25,968.75,58.43,891.03,1369.94,78.49,35.80,10.40,18.21,10.17,436.01,13.68,49.50,0.00,211.59
2025-07-02 17:05,-137.53,-290.51,215.09,4411.41,301.50,998.21,0.08,1027.77,1383.61,56.39,30.34,10.37,17.77,11.92,435.20,13.64,51.31,0.00,188.27
2025-07-02 17:10,-106.44,-299.69,190.92,4419.78,343.88,1030.32,0.00,989.16,1403.08,34.32,24.89,10.33,18.41,10.77,436.03,15.56,53.27,0.00,177.26
2025-07-02 17:15,-0.96,-304.07,124.46,4413.50,393.75,971.25,1.40,1050.93,1440.06,17.64,19.43,10.30,18.44,7.08,435.40,17.82,49.51,0.00,180.94
2025-07-02 17:20,-0.97,-303.57,123.46,4416.56,401.63,942.72,22.60,1117.39,1410.92,8.33,13.98,10.27,18.30,6.97,435.69,18.17,47.68,0.00,190.12
2025-07-02 17:25,-1.70,-273.83,94.07,4403.69,401.25,997.36,31.88,1123.78,1417.09,3.40,8.52,10.23,16.46,5.26,434.40,18.16,51.20,0.00,183.85
2025-07-02 17:30,-0.73,-252.98,70.73,4423.66,402.38,1027.97,94.84,1068.45,1428.83,1.01,3.06,10.20,15.20,3.94,436.36,18.21,53.12,0.00,235.20
2025-07-02 17:35,-0.64,-235.80,20.83,4386.72,399.00,1036.72,84.38,1233.82,1408.13,0.28,2.55,10.20,13.91,1.16,432.67,18.05,53.58,0.00,231.04
2025-07-02 17:40,-0.15,-257.20,0.00,4426.06,404.25,1041.69,82.37,1305.67,1411.46,0.00,2.04,10.20,15.09,0.00,436.48,18.29,53.83,0.00,235.20
2025-07-02 17:45,-1.26,-252.84,15.14,4379.19,399.00,1036.63,168.97,1306.80,1354.81,0.34,1.53,10.20,14.72,0.85,431.87,18.05,53.57,0.00,233.14
2025-07-02 17:50,-0.11,-273.70,0.00,4430.47,406.50,1040.96,194.82,1341.71,1329.54,0.00,1.02,10.20,15.94,0.00,436.90,18.39,53.80,0.00,262.02
2025-07-02 17:55,-2.84,-427.53,8.72,4342.28,394.88,1033.33,461.86,1293.92,1266.37,0.00,0.51,10.20,24.29,0.39,428.21,17.87,53.39,0.00,237.99
2025-07-02 18:00,0.00,-439.89,0.00,4411.97,402.38,1040.76,405.79,1315.73,1267.30,0.00,0.00,10.20,25.22,0.00,435.10,18.21,53.77,0.00,237.99
2025-07-02 18:05,-0.22,-502.72,0.00,4370.47,398.63,1038.59,515.68,1295.52,1227.03,0.04,0.00,10.20,28.57,0.00,431.01,18.04,53.64,0.00,235.81
2025-07-02 18:10,-0.02,-398.15,0.00,4389.91,401.63,1042.08,354.78,1301.73,1207.95,0.00,0.00,10.20,23.11,0.00,432.92,18.17,53.83,0.00,235.20
2025-07-02 18:15,-0.65,-361.32,0.00,4372.47,400.13,1040.35,328.79,1295.20,1171.93,0.00,0.00,10.20,21.11,0.00,431.22,18.11,53.75,0.00,235.20
2025-07-02 18:20,-0.07,-347.55,0.00,4406.69,402.00,1044.56,242.02,1304.79,1178.14,0.01,0.00,10.20,20.53,0.00,434.52,18.19,53.95,0.00,237.31
2025-07-02 18:25,-0.19,-378.51,0.00,4383.09,443.63,1040.13,269.90,1300.38,1174.51,0.00,0.00,10.20,22.24,0.00,432.21,20.07,53.74,0.00,237.16
2025-07-02 18:30,-0.13,-371.37,0.00,4381.84,457.50,1040.93,254.33,1296.93,1170.32,0.02,0.00,10.20,21.87,0.00,432.08,20.70,53.77,0.00,235.20
2025-07-02 18:35,-1.03,-377.46,0.00,4369.69,464.25,1039.86,227.86,1295.96,1180.34,0.16,0.00,10.18,22.25,0.00,430.88,21.01,53.73,0.00,208.38
2025-07-02 18:40,-0.48,-353.31,0.00,4377.34,473.63,1044.18,108.84,1301.36,1218.40,0.14,0.00,10.17,21.02,0.00,431.64,21.43,53.93,0.00,207.36
2025-07-02 18:45,-1.28,-356.85,0.00,4390.56,484.88,1043.87,99.70,1296.38,1203.09,0.04,0.00,10.15,21.31,0.00,432.93,21.94,53.92,0.00,220.82
2025-07-02 18:50,-2.98,-385.39,0.00,4379.09,493.88,1042.30,99.30,1296.90,1221.75,0.00,0.00,10.13,22.94,0.00,431.76,22.35,53.84,0.00,218.03
