date,Battery (Charging) -  MW,Pumps -  MW,Exports -  MW,Imports -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Distillate -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-04 17:45,-4.95,0.00,0.00,1076.46,7113.09,-26.45,0.00,435.00,673.87,11.74,1620.57,640.24,0.03,0.01,11.75,0.00,60.27,534.54,0.00,0.00,13.48,33.10,0.00,299.99
2025-06-04 17:50,-2.64,0.00,0.00,1267.23,7128.13,-26.46,0.00,439.00,668.75,47.02,1244.48,636.77,0.03,0.01,11.77,0.00,69.91,535.61,0.00,0.00,13.60,33.01,0.00,299.99
2025-06-04 17:55,-4.52,0.00,0.00,1710.06,7108.52,-26.43,0.00,438.00,669.21,4.17,1292.80,645.84,0.03,0.00,11.78,0.00,96.14,533.90,0.00,0.00,13.57,33.04,0.00,299.49
2025-06-04 18:00,-1.40,0.00,0.00,1740.98,7074.46,-26.45,0.00,436.00,721.75,18.93,1121.82,691.93,0.03,0.00,11.80,0.00,97.48,531.14,0.00,0.00,13.51,36.22,0.00,274.60
2025-06-04 18:05,-1.50,0.00,0.00,1720.67,7023.32,-26.45,0.00,434.00,831.39,15.41,1115.20,678.64,0.03,0.00,11.83,0.00,96.46,527.08,0.00,0.00,13.45,43.38,0.00,256.04
2025-06-04 18:10,-1.14,0.00,0.00,1660.82,7077.20,-26.32,0.00,437.00,911.94,31.74,1129.96,641.88,0.03,0.00,11.87,0.00,94.13,531.33,0.00,0.00,13.54,48.61,0.00,250.96
2025-06-04 18:15,-4.28,0.00,0.00,1672.43,7052.22,-26.33,0.00,436.00,924.22,31.99,1131.76,622.11,0.03,0.00,11.90,0.00,93.41,529.27,0.00,0.00,13.51,49.45,0.00,250.70
2025-06-04 18:20,-3.97,0.00,0.00,1701.61,7041.70,-26.33,0.00,437.00,834.38,31.79,1126.06,630.83,0.03,0.00,11.93,0.00,95.86,528.44,0.00,0.00,13.54,43.56,0.00,250.96
2025-06-04 18:25,-3.17,0.00,0.00,1647.76,7058.52,-26.32,0.00,436.00,924.32,31.80,1131.17,649.11,0.03,0.00,11.97,0.00,92.87,529.81,0.00,0.00,13.51,49.48,0.00,250.96
2025-06-04 18:30,-1.30,0.00,0.00,1625.75,7087.09,-26.32,0.00,435.00,966.10,31.71,1127.02,639.12,0.03,0.00,12.00,0.00,92.00,532.23,0.00,0.00,13.48,52.17,0.00,250.96
2025-06-04 18:35,-2.96,0.00,0.00,1583.33,7142.12,-26.31,0.00,438.00,951.46,22.14,1139.55,671.13,0.03,0.00,12.05,0.00,91.54,536.64,0.00,0.00,13.57,51.20,0.00,250.96
2025-06-04 18:40,-2.27,0.00,0.00,1617.44,7168.68,-26.32,0.00,438.00,840.35,21.90,1145.32,657.71,0.03,0.00,12.10,0.00,93.46,538.81,0.00,0.00,13.57,43.96,0.00,250.96
2025-06-04 18:45,-5.65,0.00,0.00,1614.24,7188.95,-26.32,0.00,437.00,843.46,12.40,1136.03,668.54,0.03,0.00,12.15,0.00,92.60,540.56,0.00,0.00,13.54,44.12,0.00,250.96
2025-06-04 18:50,-2.33,0.00,0.00,1622.16,7188.38,-26.33,0.00,438.00,850.36,0.00,1135.71,650.09,0.03,0.00,12.20,0.00,93.94,540.52,0.00,0.00,13.57,44.59,0.00,250.39
2025-06-04 18:55,-7.42,0.00,0.00,1624.17,7194.56,-26.54,0.00,439.00,838.08,21.71,1136.44,651.42,0.03,0.00,12.25,0.00,94.36,540.93,0.00,0.00,13.60,43.76,0.00,250.96
2025-06-04 19:00,-7.13,0.00,0.00,1567.84,7184.11,-26.54,0.00,439.00,921.10,9.60,1138.25,639.64,0.03,0.00,12.30,0.00,91.04,540.10,0.00,0.00,13.60,49.19,0.00,250.96
2025-06-04 19:05,-1.31,0.00,0.00,1562.18,7171.78,-26.54,0.00,436.00,908.21,34.02,1126.30,627.54,0.03,0.00,12.27,0.00,91.38,539.19,0.00,0.00,13.51,48.31,0.00,255.26
2025-06-04 19:10,-1.50,0.00,0.00,1541.55,7178.03,-26.56,0.00,437.00,991.52,9.80,1053.72,624.40,0.03,0.00,12.23,0.00,91.28,539.71,0.00,0.00,13.54,53.78,0.00,257.03
2025-06-04 19:15,-1.29,0.00,0.00,1524.71,7173.86,-26.55,0.00,434.00,942.00,9.71,1054.58,630.71,0.03,0.00,12.20,0.00,90.48,539.40,0.00,0.00,13.45,51.23,0.00,250.96
2025-06-04 19:20,-1.25,0.00,0.00,1506.35,7185.82,-26.54,0.00,437.00,854.67,15.94,1166.76,625.66,0.03,0.00,12.17,0.00,88.39,540.28,0.00,0.00,13.54,46.36,0.00,248.92
2025-06-04 19:25,-1.20,0.00,0.00,1491.02,7181.91,-26.55,0.00,437.00,721.87,8.37,1313.55,643.06,0.03,0.00,12.13,0.00,88.57,539.98,0.00,0.00,13.54,37.88,0.00,223.31
2025-06-04 19:30,-1.39,0.00,0.00,1485.45,7193.05,-26.57,0.00,437.00,715.78,6.90,1302.64,640.57,0.03,0.00,12.10,0.00,87.58,540.79,0.00,0.00,13.54,37.48,0.00,243.31
2025-06-04 19:35,-1.30,0.00,0.00,1474.80,7168.19,-26.56,0.00,433.00,714.75,6.91,1295.04,639.94,0.03,0.00,12.10,0.00,86.84,538.95,0.00,0.00,13.42,37.42,0.00,210.50
2025-06-04 19:40,-1.82,0.00,0.00,1537.99,7174.78,-26.64,0.00,435.00,714.21,3.10,1133.92,676.56,0.03,0.00,12.10,0.00,89.94,539.45,0.00,0.00,13.48,37.38,0.00,210.50
2025-06-04 19:45,-6.75,0.00,0.00,1576.89,7183.23,-26.66,0.00,436.00,713.53,31.71,946.77,674.50,0.03,0.00,12.10,0.00,92.59,540.08,0.00,0.00,13.51,37.34,0.00,210.50
2025-06-04 19:50,-6.87,0.00,0.00,1591.53,7189.09,-26.67,0.00,437.00,714.11,0.53,905.47,703.39,0.03,0.00,12.10,0.00,93.50,540.52,0.00,0.00,13.54,37.38,0.00,259.19
2025-06-04 19:55,-5.88,0.00,0.00,1591.38,7186.58,-26.66,0.00,436.00,617.13,0.13,959.32,726.85,0.03,0.00,12.10,0.00,94.02,540.36,0.00,0.00,13.51,31.03,0.00,182.47
2025-06-04 20:00,-4.71,0.00,0.00,1577.48,7192.05,-26.66,0.00,438.00,555.80,4.97,982.58,737.76,0.03,0.00,12.10,0.00,93.15,540.76,0.00,0.00,13.57,27.02,0.00,178.00
2025-06-04 20:05,-5.45,0.00,0.00,1550.25,7167.00,-26.68,0.00,435.00,554.40,10.77,980.87,753.06,0.03,0.00,12.07,0.00,90.27,538.81,0.00,0.00,13.48,26.96,0.00,185.06
2025-06-04 20:10,-5.97,0.00,0.00,1597.30,7192.49,-26.68,0.00,437.00,509.50,11.00,855.20,733.30,0.03,0.00,12.03,0.00,94.20,540.84,0.00,0.00,13.54,24.85,0.00,187.14
2025-06-04 20:15,-5.76,0.00,0.00,1624.89,7202.25,-26.69,0.00,437.00,457.27,9.90,852.71,728.75,0.03,0.00,12.00,0.00,96.59,541.65,0.00,0.00,13.54,22.39,0.00,182.71
2025-06-04 20:20,-5.58,0.00,0.00,1622.95,7220.05,-26.67,0.00,438.00,409.16,22.68,854.02,724.96,0.03,0.00,11.97,0.00,95.23,543.08,0.00,0.00,13.57,20.13,0.00,183.72
2025-06-04 20:25,-5.76,0.00,0.00,1605.67,7238.51,-26.33,0.00,440.00,386.80,14.26,854.29,730.82,0.03,0.00,11.93,0.00,93.95,544.55,0.00,0.00,13.63,19.08,0.00,186.83
2025-06-04 20:30,-5.76,0.00,0.00,1564.62,7246.98,-26.32,0.00,437.00,386.43,16.35,848.49,746.96,0.03,0.00,11.90,0.00,93.81,545.30,0.00,0.00,13.54,19.07,0.00,164.62
2025-06-04 20:35,-4.78,0.00,0.00,1539.29,7251.86,-26.33,0.00,440.00,386.71,3.73,860.74,743.59,0.03,0.00,11.82,0.00,90.50,545.71,0.00,0.00,13.63,19.08,0.00,185.95
2025-06-04 20:40,-4.65,0.00,0.00,1568.40,7267.19,-26.32,0.00,435.00,387.40,12.68,733.91,737.40,0.03,0.00,11.73,0.00,94.70,546.96,0.00,0.00,13.48,19.11,0.00,183.83
2025-06-04 20:45,-4.51,0.00,0.00,1566.39,7272.03,-26.35,0.00,438.00,387.36,6.32,736.02,727.44,0.03,0.00,11.65,0.00,94.31,547.28,0.00,0.00,13.57,19.11,0.00,179.50
2025-06-04 20:50,-5.48,0.00,0.00,1544.89,7274.13,-26.35,0.00,439.00,387.13,0.00,730.58,717.23,0.03,0.00,11.57,0.00,92.52,547.45,0.00,0.00,13.60,19.10,0.00,183.44
2025-06-04 20:55,-5.92,0.00,0.00,1521.26,7244.27,-26.33,0.00,436.00,387.01,0.00,726.85,696.74,0.03,0.00,11.48,0.00,92.43,545.18,0.00,0.00,13.51,19.09,0.00,163.56
2025-06-04 21:00,-4.85,0.00,0.00,1280.88,7265.61,-26.33,0.00,437.00,388.30,0.12,732.76,701.23,0.03,0.00,11.40,0.00,78.15,546.74,0.00,0.00,13.54,19.16,0.00,160.00
2025-06-04 21:05,-8.22,0.00,0.00,1324.81,7238.78,-26.34,0.00,438.00,388.02,0.00,713.89,687.14,0.03,0.00,11.37,0.00,80.89,544.68,0.00,0.00,13.57,19.14,0.00,154.85
2025-06-04 21:10,-7.43,0.00,0.00,1337.46,7247.56,-27.26,0.00,438.00,371.14,0.96,596.74,662.67,0.03,0.00,11.33,0.00,81.78,545.36,0.00,0.00,13.57,18.35,0.00,162.89
2025-06-04 21:15,-5.52,0.00,0.00,1366.73,7253.30,-27.25,0.00,440.00,372.28,1.57,492.07,639.98,0.03,0.00,11.30,0.00,83.84,545.75,0.00,0.00,13.63,18.41,0.00,154.42
2025-06-04 21:20,-4.48,0.00,0.00,1334.90,7233.58,-27.25,0.00,437.00,371.84,2.27,479.45,624.88,0.03,0.00,11.27,0.00,81.80,544.26,0.00,0.00,13.54,18.39,0.00,150.44
2025-06-04 21:25,-10.17,0.00,0.00,1306.47,7252.25,-27.25,0.00,438.00,371.36,0.03,487.32,626.82,0.03,0.00,11.23,0.00,79.89,545.70,0.00,0.00,13.57,18.36,0.00,148.05
2025-06-04 21:30,-9.99,0.00,0.00,1275.95,7253.89,-27.25,0.00,441.00,371.41,0.00,488.09,620.11,0.03,0.00,11.20,0.00,78.45,545.83,0.00,0.00,13.66,18.36,0.00,146.35
2025-06-04 21:35,-11.24,0.00,0.00,1245.03,7240.78,-27.30,0.00,437.00,372.21,0.00,479.65,610.04,0.03,0.00,11.17,0.00,76.88,544.85,0.00,0.00,13.54,18.40,0.00,147.11
2025-06-04 21:40,-10.76,0.00,0.00,1296.86,7237.60,-27.61,0.00,393.00,325.25,0.00,374.10,626.19,0.03,0.00,11.13,0.00,80.63,544.57,0.00,0.00,12.18,16.20,0.00,139.23
2025-06-04 21:45,-9.68,0.00,0.00,1290.05,7266.05,-27.77,0.00,350.00,275.45,0.00,330.86,655.58,0.03,0.00,11.10,0.00,80.48,546.69,0.00,0.00,10.84,13.85,0.00,140.37
2025-06-04 21:50,-10.27,0.00,0.00,1299.82,7270.22,-28.30,0.00,306.00,225.45,0.00,327.21,682.47,0.03,0.00,11.07,0.00,81.19,547.02,0.00,0.00,9.48,11.50,0.00,124.78
2025-06-04 21:55,-10.67,0.00,0.00,1256.96,7258.82,-27.39,0.00,264.00,220.43,0.00,367.09,692.27,0.03,0.00,11.03,0.00,78.14,546.20,0.00,0.00,8.18,11.26,0.00,123.78
2025-06-04 22:00,-17.86,0.00,0.00,1240.24,7211.63,-27.39,0.00,224.00,221.14,0.00,379.95,699.76,0.03,0.00,11.00,0.00,77.09,542.69,0.00,0.00,6.94,11.30,0.00,122.92
2025-06-04 22:05,-11.72,0.00,0.00,1228.96,7189.14,-27.39,0.00,169.00,220.83,0.00,402.02,699.65,0.03,0.00,10.97,0.00,76.93,540.96,0.00,0.00,5.24,11.29,0.00,138.00
2025-06-04 22:10,-10.93,0.00,0.00,1339.36,7169.98,-27.38,0.00,88.00,169.86,0.00,346.29,715.97,0.03,0.00,10.93,0.00,84.38,539.33,0.00,0.00,2.73,8.67,0.00,161.54
2025-06-04 22:15,-10.44,0.00,0.00,1363.84,7185.99,-27.39,0.00,29.00,111.20,0.63,347.57,712.76,0.03,0.00,10.90,0.00,87.08,540.73,0.00,0.00,0.90,5.66,0.00,176.89
2025-06-04 22:20,-12.21,0.00,0.00,1368.42,7207.48,-27.37,0.00,0.00,50.16,0.02,344.12,741.91,0.03,0.00,10.87,0.00,88.63,542.37,0.00,0.00,0.00,2.53,0.00,174.90
2025-06-04 22:25,-13.58,0.00,0.00,1354.89,7181.47,-27.39,0.00,0.00,42.59,0.00,339.19,762.28,0.03,0.00,10.83,0.00,88.20,540.38,0.00,0.00,0.00,2.14,0.00,163.46
2025-06-04 22:30,-11.38,0.00,0.00,1307.13,7194.07,-27.42,0.00,0.00,41.48,0.00,333.04,772.37,0.03,0.00,10.80,0.00,85.81,541.34,0.00,0.00,0.00,2.08,0.00,167.59
2025-06-04 22:35,-12.95,0.00,0.00,1293.38,7176.62,-27.41,0.00,0.00,41.36,0.00,325.66,771.90,0.03,0.00,10.73,0.00,85.60,540.09,0.00,0.00,0.00,2.08,0.00,138.00
2025-06-04 22:40,-16.19,0.00,0.00,1266.40,7175.79,-27.37,0.00,0.00,41.47,0.00,336.01,775.75,0.03,0.00,10.67,0.00,83.78,539.85,0.00,0.00,0.00,2.08,0.00,149.77
2025-06-04 22:45,-13.38,0.00,0.00,1217.42,7196.49,-27.35,0.00,0.00,41.17,0.01,337.79,779.79,0.03,0.00,10.60,0.00,80.85,541.51,0.00,0.00,0.00,2.07,0.00,138.00
2025-06-04 22:50,-10.27,0.00,0.00,1171.52,7191.88,-27.37,0.00,0.00,41.62,0.00,336.20,796.64,0.03,0.00,10.53,0.00,78.19,541.11,0.00,0.00,0.00,2.09,0.00,137.00
2025-06-04 22:55,-17.27,0.00,0.00,1135.53,7176.20,-27.42,0.00,0.00,41.65,0.00,332.06,820.57,0.03,0.00,10.47,0.00,76.06,539.66,0.00,0.00,0.00,2.09,0.00,133.89
2025-06-04 23:00,-10.47,0.00,0.00,1117.62,7135.89,-27.43,0.00,0.00,41.93,0.03,328.63,835.13,0.03,0.00,10.40,0.00,75.31,536.46,0.00,0.00,0.00,2.10,0.00,128.88
2025-06-04 23:05,-12.77,0.00,0.00,1073.47,7142.61,-27.40,0.00,0.00,42.09,0.04,340.45,840.30,0.03,0.00,10.40,0.00,73.13,536.96,0.00,0.00,0.00,2.11,0.00,156.82
2025-06-04 23:10,-12.69,0.00,0.00,1078.90,7119.73,-27.43,0.00,0.00,42.23,0.09,341.21,810.15,0.03,0.00,10.40,0.00,73.93,535.14,0.00,0.00,0.00,2.12,0.00,156.45
2025-06-04 23:15,-12.74,0.00,0.00,1072.83,7105.72,-27.43,0.00,0.00,41.32,0.08,340.91,844.94,0.03,0.00,10.40,0.00,73.37,533.95,0.00,0.00,0.00,2.07,0.00,156.28
2025-06-04 23:20,-14.39,0.00,0.00,1055.08,7091.73,-27.42,0.00,0.00,41.32,0.00,333.97,853.75,0.03,0.00,10.40,0.00,71.76,532.95,0.00,0.00,0.00,2.07,0.00,146.79
2025-06-04 23:25,-12.44,0.00,0.00,1011.38,7095.75,-27.40,0.00,0.00,41.52,0.00,333.94,847.83,0.03,0.00,10.40,0.00,68.33,533.26,0.00,0.00,0.00,2.08,0.00,127.95
2025-06-04 23:30,-14.28,0.00,0.00,974.74,7089.55,-26.37,0.00,0.00,41.07,0.05,341.72,881.18,0.03,0.00,10.40,0.00,65.86,532.67,0.00,0.00,0.00,2.06,0.00,125.81
2025-06-04 23:35,-26.08,0.00,0.00,965.35,7069.24,-26.37,0.00,0.00,41.01,0.00,334.16,862.89,0.03,0.00,10.37,0.00,64.99,531.07,0.00,0.00,0.00,2.06,0.00,124.81
2025-06-04 23:40,-12.69,0.00,0.00,1011.56,7075.17,-26.39,0.00,0.00,40.99,0.03,250.96,863.70,0.03,0.00,10.33,0.00,67.70,531.51,0.00,0.00,0.00,2.06,0.00,124.55
2025-06-04 23:45,-13.40,0.00,0.00,993.60,7079.03,-23.64,0.00,0.00,41.69,0.00,235.46,843.61,0.03,0.00,10.30,0.00,66.67,531.81,0.00,0.00,0.00,2.09,0.00,124.78
2025-06-04 23:50,-15.26,0.00,0.00,972.95,7086.65,-23.64,0.00,0.00,41.24,0.00,238.94,875.90,0.03,0.00,10.27,0.00,65.32,532.40,0.00,0.00,0.00,2.07,0.00,123.59
2025-06-04 23:55,-14.52,0.00,0.00,924.09,7107.99,-23.64,0.00,0.00,41.27,0.01,239.85,893.07,0.03,0.00,10.23,0.00,61.83,533.99,0.00,0.00,0.00,2.07,0.00,113.82
2025-06-05 00:00,-14.28,0.00,0.00,933.80,7120.78,-23.54,0.00,0.00,41.12,0.05,237.30,879.84,0.03,0.00,10.20,0.00,62.42,534.93,0.00,0.00,0.00,2.06,0.00,108.89
2025-06-05 00:05,-16.60,0.00,0.00,488.13,7096.07,-23.55,0.00,0.00,41.50,0.00,225.92,880.41,0.03,0.00,10.13,0.00,32.57,532.98,0.00,0.00,0.00,2.08,0.00,105.88
2025-06-05 00:10,-15.60,0.00,0.00,574.57,7017.90,-23.21,0.00,0.00,40.95,0.17,144.61,866.25,0.03,0.00,10.07,0.00,38.26,526.96,0.00,0.00,0.00,2.06,0.00,109.50
2025-06-05 00:15,-13.54,0.00,0.00,562.69,7047.71,-23.28,0.00,0.00,41.26,0.10,140.63,848.26,0.03,0.00,10.00,0.00,37.11,528.92,0.00,0.00,0.00,2.07,0.00,108.72
2025-06-05 00:20,-13.83,0.00,0.00,645.74,6955.78,-23.28,0.00,0.00,41.28,0.06,137.76,823.41,0.03,0.00,9.93,0.00,42.58,521.92,0.00,0.00,0.00,2.07,0.00,109.33
2025-06-05 00:25,-15.93,0.00,0.00,474.74,6990.89,-23.42,0.00,0.00,41.57,0.00,136.53,801.85,0.03,0.00,9.87,0.00,30.36,524.30,0.00,0.00,0.00,2.09,0.00,108.89
2025-06-05 00:30,-13.76,0.00,0.00,705.60,6956.57,-23.42,0.00,0.00,41.54,0.03,139.09,795.44,0.03,0.00,9.80,0.00,45.90,521.64,0.00,0.00,0.00,2.08,0.00,108.89
2025-06-05 00:35,-12.91,0.00,0.00,672.76,6924.07,-23.36,0.00,0.00,41.82,0.08,136.64,804.94,0.03,0.00,9.78,0.00,43.99,519.18,0.00,0.00,0.00,2.10,0.00,108.61
2025-06-05 00:40,-13.70,0.00,0.00,696.41,6879.78,-23.43,0.00,0.00,42.09,0.25,118.34,794.03,0.03,0.00,9.77,0.00,45.23,515.97,0.00,0.00,0.00,2.11,0.00,108.89
2025-06-05 00:45,-13.72,0.00,0.00,725.68,6902.93,-23.46,0.00,0.00,41.85,0.23,37.45,793.18,0.03,0.00,9.75,0.00,47.21,517.66,0.00,0.00,0.00,2.10,0.00,105.96
2025-06-05 00:50,-13.65,0.00,0.00,757.05,6852.66,-23.39,0.00,0.00,42.27,0.10,37.05,766.79,0.03,0.00,9.73,0.00,49.82,514.06,0.00,0.00,0.00,2.12,0.00,105.98
2025-06-05 00:55,-13.21,0.00,0.00,755.70,6833.59,-23.43,0.00,0.00,41.73,0.00,36.75,783.50,0.03,0.00,9.72,0.00,49.41,512.61,0.00,0.00,0.00,2.09,0.00,102.61
2025-06-05 01:00,-13.40,0.00,0.00,711.40,6830.66,-23.56,0.00,0.00,41.72,0.00,36.99,826.10,0.03,0.00,9.70,0.00,46.35,512.42,0.00,0.00,0.00,2.09,0.00,96.48
2025-06-05 01:05,-15.59,0.00,0.00,651.94,6835.86,-23.50,0.00,0.00,42.14,0.00,36.39,845.45,0.03,0.00,9.67,0.00,42.12,512.80,0.00,0.00,0.00,2.11,0.00,94.67
2025-06-05 01:10,-12.98,0.00,0.00,655.88,6816.04,-23.45,0.00,0.00,41.90,0.00,6.65,871.64,0.03,0.00,9.63,0.00,42.69,511.31,0.00,0.00,0.00,2.10,0.00,103.50
2025-06-05 01:15,-13.23,0.00,0.00,644.27,6799.29,-23.51,0.00,0.00,41.66,0.00,5.79,886.22,0.03,0.00,9.60,0.00,41.61,510.03,0.00,0.00,0.00,2.09,0.00,95.38
2025-06-05 01:20,-16.88,-80.03,0.00,675.88,6785.86,-23.56,0.00,0.00,41.88,0.00,5.79,897.98,0.03,0.00,9.57,0.00,44.02,509.07,0.00,0.00,0.00,2.10,0.00,106.30
2025-06-05 01:25,-14.12,-79.83,0.00,627.08,6749.95,-23.52,0.00,0.00,41.92,0.00,5.79,907.09,0.03,0.00,9.53,0.00,40.33,506.43,0.00,0.00,0.00,2.10,0.00,93.07
2025-06-05 01:30,-17.61,-80.64,0.00,606.13,6736.49,-23.47,0.00,0.00,41.75,0.00,5.73,948.90,0.03,0.00,9.50,0.00,39.19,505.43,0.00,0.00,0.00,2.10,0.00,88.08
2025-06-05 01:35,-13.08,-80.44,0.00,593.70,6716.55,-23.53,0.00,0.00,41.94,0.02,5.79,956.72,0.03,0.00,9.45,0.00,38.71,503.94,0.00,0.00,0.00,2.10,0.00,93.16
2025-06-05 01:40,-12.90,-80.34,0.00,615.30,6651.29,-23.54,0.00,0.00,41.46,0.09,5.79,966.03,0.03,0.00,9.40,0.00,39.90,499.16,0.00,0.00,0.00,2.08,0.00,101.80
2025-06-05 01:45,-21.94,-80.64,0.00,638.48,6553.46,-23.60,0.00,0.00,42.23,0.00,5.82,945.05,0.03,0.00,9.35,0.00,40.75,492.01,0.00,0.00,0.00,2.12,0.00,92.14
2025-06-05 01:50,-16.45,-80.44,0.00,684.48,6494.67,-23.62,0.00,0.00,42.16,0.00,5.79,909.24,0.03,0.00,9.30,0.00,44.47,487.72,0.00,0.00,0.00,2.12,0.00,102.58
2025-06-05 01:55,-16.19,-80.34,0.00,739.84,6437.83,-23.61,0.00,0.00,41.84,0.12,5.76,899.11,0.03,0.00,9.25,0.00,47.90,483.58,0.00,0.00,0.00,2.10,0.00,102.57
2025-06-05 02:00,-17.08,-80.54,0.00,700.59,6409.46,-23.63,0.00,0.00,42.49,0.00,5.88,890.78,0.03,0.00,9.20,0.00,44.95,481.48,0.00,0.00,0.00,2.13,0.00,103.82
2025-06-05 02:05,-13.21,-80.54,0.00,715.64,6378.36,-23.64,0.00,0.00,42.01,0.00,5.79,857.72,0.03,0.00,9.22,0.00,45.83,479.15,0.00,0.00,0.00,2.11,0.00,98.85
2025-06-05 02:10,-12.54,-80.34,0.00,679.01,6373.60,-23.71,0.00,0.00,42.38,0.19,5.76,833.95,0.03,0.00,9.23,0.00,43.48,478.83,0.00,0.00,0.00,2.13,0.00,97.53
2025-06-05 02:15,-16.41,-80.34,0.00,738.89,6349.21,-23.75,0.00,0.00,41.71,0.03,5.79,790.56,0.03,0.00,9.25,0.00,47.01,477.01,0.00,0.00,0.00,2.09,0.00,98.90
2025-06-05 02:20,-12.40,-80.44,0.00,726.09,6327.11,-23.78,0.00,0.00,41.85,0.02,5.67,755.73,0.03,0.00,9.27,0.00,46.51,475.35,0.00,0.00,0.00,2.10,0.00,95.24
2025-06-05 02:25,-16.61,-80.64,0.00,749.48,6307.29,-23.77,0.00,0.00,41.75,0.00,5.85,713.59,0.03,0.00,9.28,0.00,48.33,473.88,0.00,0.00,0.00,2.10,0.00,98.29
2025-06-05 02:30,-11.81,-80.34,0.00,738.13,6317.03,-23.70,0.00,0.00,42.11,0.00,5.76,698.92,0.03,0.00,9.30,0.00,47.34,474.60,0.00,0.00,0.00,2.11,0.00,92.92
2025-06-05 02:35,-13.34,-80.44,0.00,737.40,6297.28,-23.73,0.00,0.00,42.82,0.00,5.76,675.79,0.03,0.00,9.28,0.00,47.45,473.15,0.00,0.00,0.00,2.15,0.00,93.01
2025-06-05 02:40,-14.53,-80.44,0.00,721.51,6307.43,-23.81,0.00,0.00,42.45,0.00,5.82,668.96,0.03,0.00,9.27,0.00,46.13,473.91,0.00,0.00,0.00,2.13,0.00,91.89
