date,Battery (Charging) -  MW,Exports -  MW,Imports -  MW,Coal (Brown) -  MW,Gas (Steam) -  MW,Gas (OCGT) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Brown) Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-11 09:45,-0.46,-235.71,615.12,3488.34,508.88,956.05,34.44,1038.75,231.97,288.64,953.00,10.00,15.08,13.33,341.41,23.03,54.47,0.00,215.53
2025-06-11 09:50,-0.74,-257.37,637.80,3485.34,509.63,956.84,5.36,971.70,225.05,300.68,1007.45,10.27,16.70,14.10,341.13,23.06,54.53,0.00,217.08
2025-06-11 09:55,-4.72,-271.58,609.53,3498.13,510.00,930.40,6.88,987.48,221.30,319.51,1061.90,10.53,17.54,12.62,342.37,23.08,52.70,0.00,227.97
2025-06-11 10:00,-13.72,-320.25,660.09,3469.22,508.50,922.96,0.04,945.96,213.67,318.19,1116.35,10.80,20.83,15.10,339.55,23.01,52.30,0.00,170.55
2025-06-11 10:05,-15.51,-265.16,644.11,3476.13,508.88,898.14,0.00,819.33,206.71,319.61,1160.14,11.12,17.63,15.75,340.24,23.03,50.76,0.00,266.14
2025-06-11 10:10,-4.94,-222.45,558.82,3495.34,510.00,836.10,9.89,844.79,199.48,325.81,1203.94,11.43,14.72,11.61,342.11,23.08,46.53,0.00,264.36
2025-06-11 10:15,-17.19,-221.43,592.41,3466.47,508.13,762.63,0.13,847.99,190.95,329.41,1247.74,11.75,14.65,14.01,339.29,22.99,41.66,0.00,263.56
2025-06-11 10:20,-8.53,-270.39,620.48,3470.84,506.63,713.92,0.09,858.92,181.28,334.55,1291.54,12.07,17.87,15.80,339.72,22.92,38.36,0.00,260.36
2025-06-11 10:25,-3.51,-169.73,573.83,3482.47,509.25,740.70,0.00,607.24,177.92,346.60,1335.34,12.38,11.69,14.17,340.85,23.04,40.00,0.00,261.99
2025-06-11 10:30,-7.13,-183.73,567.42,3458.34,507.00,739.67,0.16,592.72,166.07,366.73,1379.14,12.70,12.65,13.82,338.53,22.94,39.96,0.00,192.67
2025-06-11 10:35,-5.36,-197.01,616.75,3486.97,502.88,741.45,0.16,448.06,156.28,381.42,1417.03,12.73,13.92,16.61,341.30,22.76,40.03,0.00,156.24
2025-06-11 10:40,-37.47,-79.37,514.13,3505.13,494.25,741.28,8.50,342.10,149.14,389.51,1454.92,12.77,5.72,13.97,343.15,22.36,40.02,0.00,260.30
2025-06-11 10:45,-1.26,-141.14,534.59,3474.84,499.88,737.00,0.00,345.12,145.55,406.70,1492.81,12.80,10.13,12.41,340.16,22.62,39.82,0.00,156.24
2025-06-11 10:50,-79.70,-124.19,563.29,3486.47,493.13,737.71,0.00,250.22,144.11,416.26,1530.70,12.83,9.07,15.04,341.34,22.31,39.86,0.00,258.58
2025-06-11 10:55,-63.78,-151.31,579.06,3489.09,501.75,736.60,0.22,243.72,139.24,410.52,1568.59,12.87,11.08,15.30,341.62,22.70,39.79,0.00,230.94
2025-06-11 11:00,-64.65,-183.12,538.32,3479.63,492.38,737.67,0.13,333.32,134.55,425.35,1606.48,12.90,13.16,13.41,340.68,22.28,39.85,0.00,149.92
2025-06-11 11:05,-157.21,-93.08,564.62,3489.47,480.38,736.40,0.10,159.62,125.83,424.31,1628.21,12.98,6.93,15.38,341.66,21.74,39.78,0.00,229.24
2025-06-11 11:10,-67.39,-122.21,541.86,3508.97,475.50,684.78,2.50,168.02,121.20,440.29,1649.93,13.07,9.11,15.51,343.59,21.52,37.39,0.00,229.24
2025-06-11 11:15,-101.94,-132.14,611.91,3479.72,437.25,667.98,0.04,135.42,127.74,447.76,1671.66,13.15,9.91,17.50,340.68,19.79,36.62,0.00,229.24
2025-06-11 11:20,-164.61,-137.69,634.91,3481.72,408.75,666.60,0.00,131.78,127.47,457.66,1693.39,13.23,10.34,18.48,340.88,18.50,36.56,0.00,160.00
2025-06-11 11:25,-157.51,-120.80,627.32,3482.47,399.00,611.14,0.01,125.08,132.80,482.44,1715.12,13.32,9.07,18.01,340.98,18.05,34.00,0.00,229.24
2025-06-11 11:30,-72.21,-193.76,611.82,3506.34,403.13,661.10,9.80,128.78,132.30,489.59,1736.84,13.40,14.46,18.50,343.30,18.24,36.30,0.00,227.97
2025-06-11 11:35,-180.18,-124.64,582.42,3499.22,400.88,667.10,0.02,127.48,130.33,485.07,1739.39,13.35,9.33,17.14,342.58,18.14,36.58,0.00,156.24
2025-06-11 11:40,-148.52,-113.51,578.93,3489.22,399.00,609.36,0.00,132.88,131.35,485.00,1741.94,13.30,8.51,16.91,341.62,18.05,33.90,0.00,156.24
2025-06-11 11:45,-212.58,-103.41,448.86,3478.97,397.88,587.07,0.00,133.48,130.31,478.97,1744.49,13.25,7.78,19.64,340.63,18.00,32.89,0.00,156.24
2025-06-11 11:50,-173.91,-120.55,452.75,3496.34,399.38,585.33,0.60,129.28,129.00,476.65,1747.03,13.20,9.09,20.55,342.32,18.07,32.79,0.00,248.34
2025-06-11 11:55,-4.70,-113.76,294.55,3504.09,401.63,642.76,2.35,132.18,125.55,476.10,1749.58,13.15,8.54,13.94,343.07,18.17,35.43,0.00,229.24
2025-06-11 12:00,-94.15,-131.61,326.16,3507.72,403.50,669.44,16.81,134.88,127.23,473.03,1752.13,13.10,9.83,15.55,343.48,18.26,36.67,0.00,229.24
2025-06-11 12:05,-72.32,-231.46,408.12,3490.00,398.25,664.40,0.12,212.08,127.61,482.29,1742.45,13.20,17.07,18.81,341.84,18.02,36.44,0.00,229.24
2025-06-11 12:10,-107.84,-194.04,397.05,3469.00,397.13,664.90,0.00,213.08,138.19,481.48,1732.77,13.30,14.26,18.07,339.70,17.97,36.46,0.00,227.97
2025-06-11 12:15,-126.09,-159.03,351.87,3490.88,399.00,663.30,0.12,218.58,136.58,478.03,1723.09,13.40,11.70,16.03,341.82,18.05,36.37,0.00,246.78
2025-06-11 12:20,-101.46,-157.48,311.38,3495.13,401.25,663.54,0.15,221.38,139.00,480.07,1713.41,13.50,11.57,14.38,342.20,18.16,36.38,0.00,266.96
2025-06-11 12:25,-245.43,-125.83,333.38,3503.75,427.50,665.09,35.05,224.08,141.39,481.50,1703.73,13.60,9.16,15.12,343.05,19.34,36.43,0.00,266.96
2025-06-11 12:30,-249.13,-129.56,327.93,3489.88,441.38,665.96,7.21,221.38,144.91,475.59,1694.06,13.70,9.47,14.84,341.70,19.97,36.49,0.00,229.24
2025-06-11 12:35,-250.42,-110.54,313.29,3504.75,416.63,666.45,13.91,225.18,149.61,472.87,1682.17,13.77,8.08,14.60,343.17,18.85,36.51,0.00,307.72
2025-06-11 12:40,-259.60,-132.86,314.45,3483.75,438.00,665.06,19.02,217.98,149.04,497.30,1670.28,13.83,9.65,14.64,341.10,19.82,36.45,0.00,229.24
2025-06-11 12:45,-365.49,-138.43,371.53,3492.75,459.00,664.76,4.57,222.58,142.05,468.34,1658.39,13.90,10.13,17.45,341.96,20.77,36.43,0.00,227.97
2025-06-11 12:50,-395.23,-149.08,354.85,3487.88,464.63,662.88,0.00,338.88,139.00,448.55,1646.50,13.97,10.73,16.34,341.49,21.02,36.33,0.00,263.98
2025-06-11 12:55,-281.00,-157.47,326.35,3487.47,477.75,666.15,0.09,341.18,133.80,424.80,1634.61,14.03,11.38,15.29,341.45,21.62,36.50,0.00,229.24
2025-06-11 13:00,-309.30,-136.86,312.06,3491.22,487.50,664.68,0.05,340.08,126.65,420.89,1622.72,14.10,9.91,14.49,341.84,22.06,36.42,0.00,170.16
2025-06-11 13:05,-344.66,-116.74,316.65,3472.50,498.00,661.60,0.09,337.08,130.05,429.94,1608.07,13.88,8.42,14.59,340.01,22.53,36.25,0.00,171.57
2025-06-11 13:10,-475.79,-179.61,441.71,3499.50,504.00,661.53,0.19,346.08,133.13,420.97,1593.43,13.67,12.96,17.18,342.68,22.81,36.23,0.00,227.97
2025-06-11 13:15,-376.25,-209.23,426.03,3503.72,505.13,664.49,1.26,348.88,120.95,407.63,1578.78,13.45,15.16,15.36,343.07,22.86,36.39,0.00,169.06
2025-06-11 13:20,-400.70,-184.57,415.50,3498.84,504.00,666.11,0.32,348.38,125.26,429.65,1564.14,13.23,13.31,14.64,342.58,22.81,36.48,0.00,168.38
2025-06-11 13:25,-360.49,-198.88,397.25,3493.09,505.50,665.96,1.53,343.78,131.34,443.81,1549.49,13.02,14.29,13.51,342.03,22.87,36.45,0.00,167.64
2025-06-11 13:30,-346.92,-177.11,378.16,3498.97,505.50,664.47,0.44,349.58,122.16,437.74,1534.85,12.80,12.76,12.82,342.59,22.87,36.38,0.00,167.68
2025-06-11 13:35,-349.84,-197.77,422.10,3485.34,507.38,662.61,0.33,341.88,111.92,427.05,1510.64,12.85,14.31,15.11,341.27,22.96,36.30,0.00,164.45
2025-06-11 13:40,-326.95,-163.61,432.25,3474.47,505.13,660.15,0.00,244.78,103.12,414.44,1486.44,12.90,12.09,15.84,340.19,22.86,36.19,0.00,165.91
2025-06-11 13:45,-332.03,-187.60,489.75,3479.59,508.88,663.94,0.72,233.48,96.23,398.31,1462.23,12.95,13.95,18.30,340.71,23.03,36.36,0.00,157.17
2025-06-11 13:50,-143.97,-179.16,421.17,3490.38,509.25,606.80,0.02,236.08,95.51,393.58,1438.03,13.00,13.39,15.69,341.76,23.04,33.73,0.00,168.76
2025-06-11 13:55,-118.23,-167.27,404.14,3504.47,509.25,656.96,0.60,240.88,85.97,362.28,1413.83,13.05,12.55,14.82,343.14,23.04,36.03,0.00,170.72
2025-06-11 14:00,-108.03,-118.18,345.00,3491.25,509.25,662.88,0.23,242.48,81.42,376.46,1389.62,13.10,8.84,12.59,341.82,23.04,36.32,0.00,167.79
2025-06-11 14:05,-124.34,-138.00,380.21,3505.59,509.63,666.31,2.00,245.38,73.79,389.30,1351.05,13.05,10.31,14.89,343.24,23.06,36.47,0.00,227.97
2025-06-11 14:10,-92.70,-100.19,331.26,3492.72,510.38,666.32,0.07,249.98,69.83,379.54,1312.47,13.00,7.49,13.44,341.94,23.09,36.50,0.00,171.68
2025-06-11 14:15,-119.83,-52.64,317.34,3498.38,510.75,666.82,0.18,261.72,66.82,371.03,1273.89,12.95,3.94,13.14,342.52,23.11,36.53,0.00,227.97
2025-06-11 14:20,-24.49,-114.48,348.09,3497.47,510.00,664.87,0.03,265.52,61.17,342.45,1235.31,12.90,8.61,15.27,342.45,23.08,36.42,0.00,261.95
2025-06-11 14:25,-24.96,-91.72,317.18,3480.38,508.13,706.49,0.00,261.72,56.97,360.00,1196.73,12.85,6.86,13.17,340.73,22.99,38.37,0.00,260.70
2025-06-11 14:30,-8.64,-120.96,368.89,3487.59,509.25,705.65,0.00,265.62,56.50,309.12,1158.15,12.80,9.14,16.15,341.45,23.04,38.32,0.00,174.30
2025-06-11 14:35,-119.17,-52.22,363.58,3490.13,510.00,705.21,0.35,264.12,55.81,313.52,1121.54,12.73,3.94,16.21,341.72,23.08,38.30,0.00,263.53
2025-06-11 14:40,-22.89,-72.73,375.05,3458.63,505.13,701.75,0.15,264.42,51.66,308.35,1084.93,12.67,5.49,16.50,338.67,22.86,38.13,0.00,227.97
2025-06-11 14:45,-38.31,-95.78,404.26,3465.84,505.50,703.11,0.00,274.42,45.89,294.79,1048.32,12.60,7.25,18.04,339.41,22.87,38.21,0.00,275.82
2025-06-11 14:50,-7.50,-164.09,476.83,3495.09,508.50,704.23,0.63,291.62,41.91,274.18,1011.71,12.53,12.45,17.30,342.25,23.01,38.24,0.00,301.08
2025-06-11 14:55,-16.44,-114.18,442.05,3502.22,509.63,705.06,0.27,291.72,38.50,276.93,975.09,12.47,8.67,15.00,342.91,23.06,38.28,0.00,351.58
2025-06-11 15:00,-28.37,-76.37,437.46,3458.84,505.13,702.62,0.00,311.82,33.02,299.10,938.48,12.40,5.75,15.38,338.70,22.86,38.17,0.00,313.76
2025-06-11 15:05,-14.14,-52.66,423.62,3487.09,510.75,704.28,0.04,316.42,31.47,255.37,904.45,12.53,4.00,14.03,341.48,23.11,38.24,0.00,298.17
2025-06-11 15:10,-1.35,0.00,360.25,3503.13,509.63,730.58,18.41,321.42,30.90,210.59,870.42,12.67,0.00,8.60,343.02,23.06,39.43,0.00,296.11
2025-06-11 15:15,-4.95,-32.45,397.36,3482.25,509.25,803.90,0.00,310.02,30.14,180.41,836.38,12.80,2.49,10.67,340.97,23.04,44.42,0.00,264.19
2025-06-11 15:20,-2.80,-148.93,528.78,3502.22,510.00,835.97,2.35,315.42,28.59,155.36,802.35,12.93,11.48,20.87,342.92,23.08,46.54,0.00,297.28
2025-06-11 15:25,-6.18,-143.84,523.99,3482.88,510.38,897.40,0.21,313.42,28.84,154.75,768.32,13.07,11.07,17.55,341.00,23.09,50.73,0.00,285.96
2025-06-11 15:30,-38.31,-183.14,444.18,3456.84,505.13,905.28,0.00,669.42,26.75,164.97,734.29,13.20,13.19,12.70,338.48,22.86,51.32,0.00,290.35
2025-06-11 15:35,-21.80,-138.91,373.32,3474.88,508.13,915.52,1.30,686.52,26.69,193.40,694.34,13.15,9.93,9.67,340.28,22.99,51.96,0.00,269.82
2025-06-11 15:40,-31.70,-127.78,370.80,3460.63,507.00,900.07,0.02,753.02,27.20,203.90,654.39,13.10,9.01,8.35,338.91,22.94,50.91,0.00,227.97
2025-06-11 15:45,-25.22,-148.18,383.57,3472.25,508.13,898.38,0.00,777.52,27.02,251.10,614.45,13.05,10.33,9.04,340.04,22.99,50.76,0.00,274.88
2025-06-11 15:50,-46.99,-159.38,451.99,3456.88,506.25,891.27,0.00,795.52,25.22,242.69,574.50,13.00,11.09,12.65,338.55,22.91,50.35,0.00,227.97
2025-06-11 15:55,-131.49,-124.41,480.05,3470.25,506.63,895.47,0.00,820.22,22.15,249.73,534.56,12.95,8.62,14.24,339.84,22.92,50.56,0.00,227.97
2025-06-11 16:00,-38.27,-96.90,392.19,3498.63,511.50,928.93,2.27,859.02,22.54,239.64,494.61,12.90,6.69,8.95,342.59,23.15,52.78,0.00,285.62
2025-06-11 16:05,-28.88,-56.62,399.87,3480.47,511.13,926.36,15.54,844.52,19.94,206.87,453.48,12.80,3.93,9.17,340.79,23.13,52.65,0.00,227.97
2025-06-11 16:10,-124.36,-105.99,492.63,3483.25,510.75,929.67,26.56,978.22,19.60,188.72,412.36,12.70,7.20,12.83,341.07,23.11,52.84,0.00,229.30
2025-06-11 16:15,-10.83,-85.77,433.17,3485.59,510.75,929.46,2.05,1019.62,21.50,176.84,371.23,12.60,5.82,9.83,341.28,23.11,52.84,0.00,281.85
2025-06-11 16:20,-3.32,-79.02,462.84,3494.97,511.50,928.80,0.00,1039.32,22.81,162.46,330.11,12.50,5.36,11.34,342.21,23.15,52.78,0.00,297.50
2025-06-11 16:25,-1.90,-52.05,425.66,3494.47,510.75,1034.96,1.03,1019.22,22.30,146.09,288.98,12.40,3.55,8.67,342.15,23.11,59.96,0.00,307.36
2025-06-11 16:30,-1.74,-36.61,542.77,3494.50,510.38,1079.76,1.69,811.12,20.95,126.57,247.85,12.30,2.60,14.84,342.16,23.09,63.33,0.00,319.75
2025-06-11 16:35,-2.32,-31.92,689.58,3471.88,510.00,1101.24,0.08,614.92,20.00,104.65,213.61,12.10,2.35,21.72,339.94,23.08,65.08,0.00,307.81
2025-06-11 16:40,-1.51,-57.55,605.15,3480.59,510.38,1109.43,100.10,829.72,17.67,81.13,179.38,11.90,4.03,16.03,340.80,23.09,65.58,0.00,314.93
2025-06-11 16:45,-1.43,0.00,641.91,3489.97,510.38,1108.82,0.22,847.82,17.94,53.42,145.14,11.70,0.00,17.46,341.70,23.09,65.56,0.00,342.93
2025-06-11 16:50,-1.56,0.00,800.84,3491.97,510.00,1107.31,141.58,480.12,18.65,27.49,110.90,11.50,0.00,24.55,341.92,23.08,65.43,0.00,396.24
2025-06-11 16:55,-3.33,0.00,872.17,3473.63,508.88,1105.73,148.45,478.52,20.06,18.05,76.66,11.30,0.00,28.18,340.14,23.03,65.33,0.00,433.48
2025-06-11 17:00,-0.78,0.00,886.90,3490.09,510.38,1109.27,204.62,430.92,21.60,9.76,42.42,11.10,0.00,28.25,341.77,23.09,65.58,0.00,1044.65
2025-06-11 17:05,-0.44,0.00,736.01,3480.75,509.63,1135.72,457.06,556.62,21.70,5.74,35.35,10.97,0.00,20.06,340.87,23.06,67.67,0.00,320.92
2025-06-11 17:10,-0.53,0.00,635.14,3426.97,510.38,1196.16,397.50,856.41,22.19,2.01,28.29,10.83,0.00,15.48,335.92,23.09,72.21,0.00,900.00
2025-06-11 17:15,-0.36,0.00,595.81,3350.34,510.75,1200.38,524.43,894.53,20.64,1.05,21.23,10.70,0.00,13.41,328.68,23.11,72.23,0.00,1074.25
2025-06-11 17:20,0.00,0.00,625.37,3334.09,510.75,1221.69,471.99,916.54,19.72,0.34,14.16,10.57,0.00,13.62,327.23,23.11,73.25,0.00,1098.51
2025-06-11 17:25,0.00,0.00,613.42,3272.38,511.50,1285.86,579.03,925.00,20.96,0.42,7.10,10.43,0.00,12.62,321.44,23.15,76.16,0.00,3770.00
2025-06-11 17:30,0.00,0.00,672.85,3214.72,510.00,1340.01,522.93,941.83,22.25,0.00,0.03,10.30,0.00,14.08,316.06,23.08,78.63,0.00,1283.72
2025-06-11 17:35,0.00,0.00,652.43,3207.25,510.75,1426.28,551.24,962.97,22.95,0.00,0.03,10.33,0.00,13.06,315.47,23.11,83.03,0.00,9943.29
2025-06-11 17:40,0.00,0.00,515.52,3280.47,510.38,1479.22,710.29,1000.88,21.82,0.00,0.02,10.37,0.00,6.49,322.28,23.09,85.40,0.00,9788.93
2025-06-11 17:45,-0.23,0.00,551.55,3201.47,508.50,1483.94,755.19,988.64,20.68,0.04,0.02,10.40,0.00,9.05,314.78,23.01,85.56,0.00,9800.00
2025-06-11 17:50,0.00,0.00,607.96,3223.00,509.63,1481.85,697.72,986.40,21.21,0.05,0.01,10.43,0.00,11.80,316.99,23.06,85.46,0.00,9801.59
2025-06-11 17:55,-0.11,-90.46,938.06,3230.50,508.88,1481.73,784.88,982.19,24.44,0.41,0.01,10.47,5.50,13.30,317.72,23.03,85.44,0.00,3844.00
2025-06-11 18:00,0.00,-65.87,955.24,3213.00,511.13,1486.69,705.34,1007.78,26.54,0.00,0.00,10.50,4.03,13.44,316.20,23.13,85.73,0.00,10486.13
2025-06-11 18:05,-0.09,-44.08,885.89,3229.97,508.13,1481.98,786.58,1011.72,28.76,0.38,0.00,10.65,2.67,11.96,317.71,22.99,85.45,0.00,3989.14
2025-06-11 18:10,-0.23,-41.78,924.79,3199.84,509.25,1486.13,769.71,942.30,28.79,0.00,0.00,10.80,2.55,12.76,314.86,23.04,85.71,0.00,3969.01
2025-06-11 18:15,-0.60,0.00,959.47,3209.13,510.38,1484.96,594.27,950.26,29.80,0.00,0.00,10.95,0.00,15.53,315.81,23.09,85.65,0.00,1085.39
2025-06-11 18:20,0.00,0.00,1006.18,3184.97,510.38,1487.93,533.11,939.70,31.15,0.70,0.00,11.10,0.00,16.87,313.55,23.09,85.80,0.00,3770.00
2025-06-11 18:25,-0.03,0.00,1025.63,3147.97,509.63,1490.14,525.49,950.00,33.56,0.13,0.00,11.25,0.00,17.60,310.05,23.06,85.90,0.00,3770.00
2025-06-11 18:30,0.00,0.00,1009.40,3151.13,510.75,1491.03,535.68,942.69,32.33,0.05,0.00,11.40,0.00,17.53,310.40,23.11,85.93,0.00,3983.22
2025-06-11 18:35,-1.88,0.00,975.24,3182.25,510.38,1491.27,577.08,948.78,30.26,0.00,0.00,11.25,0.00,16.54,313.25,23.09,85.96,0.00,1302.19
2025-06-11 18:40,-2.04,0.00,1000.86,3175.50,509.25,1492.39,504.74,952.60,31.82,0.00,0.00,11.10,0.00,18.35,312.62,23.04,86.05,0.00,1808.08
2025-06-11 18:45,-0.89,0.00,1070.45,3180.72,510.75,1497.00,349.88,961.79,30.57,0.21,0.00,10.95,0.00,20.27,313.10,23.11,86.31,0.00,1113.89
2025-06-11 18:50,-0.60,0.00,1035.30,3189.75,510.75,1500.27,393.87,959.54,30.10,0.00,0.00,10.80,0.00,17.72,314.03,23.11,86.52,0.00,1465.94
2025-06-11 18:55,-1.94,0.00,1009.89,3156.97,510.75,1494.65,357.93,1096.92,28.83,0.00,0.00,10.65,0.00,16.98,310.92,23.11,86.17,0.00,4252.74
2025-06-11 19:00,-1.75,0.00,990.02,3190.00,508.13,1495.16,336.34,1100.13,25.48,0.00,0.00,10.50,0.00,16.05,313.97,22.99,86.18,0.00,5377.13
2025-06-11 19:05,-1.93,0.00,1041.55,3198.63,509.25,1498.04,215.32,1102.59,23.07,0.70,0.00,10.35,0.00,18.89,314.83,23.04,86.37,0.00,4022.21
2025-06-11 19:10,-7.78,0.00,1003.03,3267.34,508.88,1462.22,128.90,1042.09,25.87,0.61,0.00,10.20,0.00,17.33,321.18,23.03,84.00,0.00,1074.81
2025-06-11 19:15,-0.11,0.00,937.24,3390.97,510.75,1446.17,113.91,1041.31,31.10,0.24,0.00,10.05,0.00,14.76,332.86,23.11,82.86,0.00,1095.67
2025-06-11 19:20,-1.66,0.00,932.99,3448.97,510.38,1447.52,25.71,1042.59,32.54,0.00,0.00,9.90,0.00,15.34,338.21,23.09,82.92,0.00,533.06
2025-06-11 19:25,-19.84,0.00,946.10,3509.84,510.38,1450.80,0.43,1026.26,31.87,0.42,0.00,9.75,0.00,16.91,343.95,23.09,83.11,0.00,1071.69
2025-06-11 19:30,-5.33,0.00,927.97,3517.34,511.13,1450.10,0.29,1026.92,30.08,0.20,0.00,9.60,0.00,13.62,344.66,23.13,83.05,0.00,951.52
2025-06-11 19:35,-3.74,0.00,941.10,3515.84,510.75,1449.68,0.30,1020.05,28.44,0.00,0.00,9.47,0.00,14.89,344.50,23.11,83.02,0.00,515.81
2025-06-11 19:40,-0.97,0.00,932.87,3527.47,510.38,1447.67,10.84,1059.43,27.15,0.13,0.00,9.33,0.00,14.35,345.64,23.09,82.88,0.00,520.99
2025-06-11 19:45,-3.60,0.00,937.25,3525.06,510.00,1449.65,5.08,1052.02,24.97,0.00,0.00,9.20,0.00,14.64,345.39,23.08,83.01,0.00,521.49
2025-06-11 19:50,-2.26,0.00,945.61,3518.34,510.38,1450.79,0.91,1043.96,25.45,0.16,0.00,9.07,0.00,14.58,344.75,23.09,83.07,0.00,499.92
2025-06-11 19:55,-3.62,0.00,984.98,3514.34,510.00,1453.02,0.13,988.87,24.63,0.73,0.00,8.93,0.00,17.74,344.37,23.08,83.21,0.00,490.66
2025-06-11 20:00,-12.74,0.00,1002.83,3509.09,510.38,1454.23,2.13,943.79,25.72,0.36,0.00,8.80,0.00,18.87,343.86,23.09,83.31,0.00,421.50
2025-06-11 20:05,-3.71,0.00,1009.16,3522.84,510.38,1455.69,10.11,948.11,24.67,0.00,0.00,8.72,0.00,19.29,345.19,23.09,83.35,0.00,499.92
2025-06-11 20:10,-2.40,0.00,996.14,3506.97,510.00,1395.96,0.00,1010.89,25.71,0.15,0.00,8.63,0.00,17.95,343.64,23.08,79.33,0.00,499.92
2025-06-11 20:15,-2.99,0.00,1028.57,3524.59,510.75,1340.06,2.85,983.29,26.14,0.00,0.00,8.55,0.00,19.74,345.36,23.11,75.57,0.00,499.92
2025-06-11 20:20,-2.13,0.00,1010.93,3519.09,510.38,1326.38,2.50,1046.47,24.06,0.07,0.00,8.47,0.00,18.14,344.83,23.09,74.62,0.00,1042.48
2025-06-11 20:25,-1.52,0.00,1029.14,3522.50,510.38,1274.05,7.82,1001.23,24.60,0.17,0.00,8.38,0.00,20.41,345.15,23.09,71.10,0.00,534.45
