date,Battery (Charging) -  MW,Pumps -  MW,Exports -  MW,Imports -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Waste Coal Mine) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-18 10:00,-173.18,-244.47,-720.60,0.00,5166.47,12.60,88.26,0.28,23.55,3.20,43.00,98.42,1397.26,2102.12,16.70,39.32,0.00,381.71,0.02,3.34,0.01,1.17,0.00,40.56
2025-06-18 10:05,-444.67,-244.97,-611.95,0.00,5016.92,10.90,88.26,0.28,23.58,0.00,42.69,86.26,1481.48,2151.43,16.87,32.82,0.00,370.67,0.02,3.34,0.01,1.17,0.00,44.94
2025-06-18 10:10,-368.25,-245.46,-578.80,0.00,4839.70,13.00,77.95,0.28,23.62,0.00,42.88,89.67,1628.89,2200.75,17.03,30.10,0.00,357.91,0.02,2.95,0.01,1.17,0.00,54.76
2025-06-18 10:15,-272.86,-244.24,-598.55,0.00,4902.37,12.70,60.02,0.28,23.68,0.00,43.22,85.73,1493.18,2250.06,17.20,31.89,0.00,362.40,0.02,2.27,0.01,1.18,0.00,55.42
2025-06-18 10:20,-435.29,-246.26,-642.80,0.00,4978.25,12.20,44.63,0.28,23.61,0.00,42.97,84.26,1589.68,2299.37,17.37,33.93,0.00,367.87,0.02,1.69,0.01,1.17,0.00,35.73
2025-06-18 10:25,-515.00,-244.33,-574.20,0.00,4872.51,12.70,29.15,0.28,23.86,0.00,42.72,84.17,1602.44,2348.69,17.53,30.11,0.00,360.17,0.02,1.10,0.01,1.19,0.00,41.15
2025-06-18 10:30,-341.90,-246.20,-644.25,0.00,4756.30,12.40,13.90,0.28,23.22,0.00,42.87,89.68,1614.69,2398.00,17.70,33.48,0.00,351.67,0.02,0.53,0.01,1.16,0.00,44.94
2025-06-18 10:35,-325.64,-243.90,-657.35,0.00,4763.69,13.00,3.50,0.28,23.50,0.00,43.19,85.29,1638.65,2456.70,17.85,34.09,0.00,352.15,0.02,0.13,0.01,1.17,0.00,44.94
2025-06-18 10:40,-252.44,-244.22,-644.30,0.00,4744.06,12.30,0.22,0.28,23.27,0.00,43.30,84.17,1583.12,2515.39,18.00,33.66,0.00,350.74,0.02,0.01,0.01,1.16,0.00,43.64
2025-06-18 10:45,-320.41,-244.71,-612.60,0.00,4665.29,13.60,0.22,0.28,23.09,0.00,43.38,53.02,1532.80,2574.09,18.15,32.23,0.00,344.90,0.02,0.01,0.01,1.15,0.00,40.93
2025-06-18 10:50,-321.03,-246.24,-600.85,0.00,4508.63,12.20,0.22,0.28,23.58,0.00,42.80,50.30,1609.57,2632.79,18.30,30.98,0.00,333.65,0.02,0.01,0.01,1.17,0.00,52.97
2025-06-18 10:55,-269.55,-244.11,-660.55,0.00,4583.75,12.90,0.22,0.28,22.94,0.00,43.16,51.84,1592.44,2691.49,18.45,34.29,0.00,339.00,0.02,0.01,0.01,1.14,0.00,53.29
2025-06-18 11:00,-343.78,-245.59,-694.10,0.00,4636.73,12.50,0.22,0.28,23.49,0.00,42.99,78.46,1579.58,2750.19,18.60,36.06,0.00,342.76,0.02,0.01,0.01,1.17,0.00,41.74
2025-06-18 11:05,-363.13,-246.12,-713.00,0.00,4576.49,12.70,0.22,0.28,23.49,0.00,42.80,75.23,1665.70,2764.94,18.90,36.45,0.00,338.45,0.02,0.01,0.01,1.17,0.00,44.94
2025-06-18 11:10,-203.52,-245.32,-787.45,0.00,4634.55,12.70,0.22,0.28,23.64,0.25,43.24,49.88,1726.84,2779.70,19.20,40.17,0.00,342.47,0.02,0.01,0.01,1.18,0.00,55.00
2025-06-18 11:15,-275.46,-244.81,-804.50,0.00,4759.55,12.80,0.22,0.28,23.29,0.00,43.24,52.66,1689.88,2794.46,19.50,41.56,0.00,351.51,0.02,0.01,0.01,1.16,0.00,50.57
2025-06-18 11:20,-203.23,-243.12,-823.25,0.00,4720.22,13.90,0.22,0.28,23.40,0.70,43.18,56.07,1612.23,2809.22,19.80,42.88,0.00,348.49,0.02,0.01,0.01,1.16,0.00,50.50
2025-06-18 11:25,-187.42,-244.14,-827.70,0.00,4726.48,0.00,0.22,0.28,12.72,0.97,43.30,60.88,1600.56,2823.98,20.10,43.24,0.00,348.91,0.00,0.01,0.01,0.60,0.00,54.76
2025-06-18 11:30,-262.98,-244.96,-846.65,0.00,4703.37,0.00,0.22,0.28,13.62,0.00,42.98,68.54,1665.80,2838.73,20.40,43.69,0.00,347.19,0.00,0.01,0.01,0.64,0.00,35.73
2025-06-18 11:35,-358.92,-244.60,-768.05,0.00,4619.36,0.00,0.22,0.28,13.63,0.00,42.85,62.33,1688.81,2824.73,20.33,39.34,0.00,341.12,0.00,0.01,0.01,0.64,0.00,34.75
2025-06-18 11:40,-396.84,-245.03,-718.90,0.00,4555.49,0.00,0.22,0.28,13.57,0.00,42.70,60.99,1736.85,2810.73,20.27,36.41,0.00,336.48,0.00,0.01,0.01,0.64,0.00,35.73
2025-06-18 11:45,-444.09,-244.87,-485.30,0.00,4554.24,25.00,0.22,0.28,23.52,0.00,42.87,49.57,1816.23,2796.73,20.20,24.25,0.00,336.44,0.04,0.01,0.01,1.17,0.00,44.94
2025-06-18 11:50,-229.58,-244.00,-552.95,0.00,4602.88,24.90,0.22,0.28,23.99,0.00,43.13,46.07,1718.00,2782.73,20.13,28.14,0.00,339.94,0.04,0.01,0.01,1.19,0.00,35.73
2025-06-18 11:55,-306.09,-245.97,-509.85,0.00,4565.03,25.20,0.22,0.28,23.82,0.00,43.08,52.84,1762.09,2768.73,20.07,25.68,0.00,337.22,0.04,0.01,0.01,1.18,0.00,35.73
2025-06-18 12:00,-219.10,-245.12,-530.00,0.00,4578.37,26.90,0.22,0.28,24.36,0.00,42.91,64.19,1731.12,2754.73,20.00,26.80,0.00,338.31,0.04,0.01,0.01,1.21,0.00,54.76
2025-06-18 12:05,-169.61,-244.59,-611.40,0.00,4616.07,27.10,0.22,0.28,23.27,5.23,43.42,64.05,1804.87,2716.63,20.03,30.63,0.00,340.95,0.04,0.01,0.01,1.16,0.00,35.73
2025-06-18 12:10,-295.59,-246.73,-571.30,0.00,4586.33,27.90,0.22,0.28,14.91,0.00,43.08,73.02,1832.65,2678.53,20.07,28.42,0.00,338.77,0.05,0.01,0.01,0.71,0.00,55.00
2025-06-18 12:15,-211.12,-244.41,-615.45,0.00,4655.51,29.10,0.22,0.28,15.01,0.24,43.12,74.64,1810.65,2640.43,20.10,30.85,0.00,343.79,0.05,0.01,0.01,0.72,0.00,48.97
2025-06-18 12:20,-218.73,-244.43,-586.45,0.00,4630.86,29.80,0.22,0.28,14.57,0.06,43.05,74.39,1791.54,2602.33,20.13,29.42,0.00,341.94,0.05,0.01,0.01,0.70,0.00,35.73
2025-06-18 12:25,-238.63,-244.62,-532.30,0.00,4646.93,27.30,0.22,0.28,15.57,1.06,43.29,78.16,1685.38,2564.23,20.17,27.15,0.00,343.21,0.05,0.01,0.01,0.75,0.00,44.94
2025-06-18 12:30,-187.78,-243.90,-552.40,0.00,4696.96,27.50,0.22,0.28,15.76,9.40,43.63,77.87,1701.43,2526.13,20.20,28.17,0.00,346.87,0.05,0.01,0.01,0.75,0.00,54.76
2025-06-18 12:35,-244.47,-244.02,-510.40,0.00,4716.30,26.70,0.22,0.28,15.16,0.70,43.36,83.51,1660.61,2486.11,20.32,26.22,0.00,348.17,0.05,0.01,0.01,0.73,0.00,54.76
2025-06-18 12:40,-228.92,-243.28,-475.65,0.00,4749.99,27.90,0.22,0.28,15.12,1.71,43.44,77.00,1585.95,2446.09,20.43,24.78,0.00,350.64,0.05,0.01,0.01,0.72,0.00,62.73
2025-06-18 12:45,-156.71,-244.82,-532.15,0.00,4749.01,27.90,0.22,0.28,15.86,0.00,42.88,81.12,1580.25,2406.07,20.55,27.73,0.00,350.62,0.05,0.01,0.01,0.76,0.00,54.76
2025-06-18 12:50,-157.30,-244.35,-510.45,0.00,4722.63,28.40,0.22,0.28,19.39,0.00,43.18,79.12,1567.38,2366.05,20.67,26.62,0.00,348.67,0.05,0.01,0.01,0.94,0.00,44.94
2025-06-18 12:55,-170.79,-244.09,-472.70,0.00,4618.86,28.40,0.22,0.28,21.47,0.00,43.07,84.43,1544.90,2326.03,20.78,24.56,0.00,341.10,0.05,0.01,0.01,1.04,0.00,35.73
2025-06-18 13:00,-180.18,-244.46,-433.75,0.00,4580.43,28.10,0.22,0.28,21.23,0.88,43.06,79.96,1555.15,2286.01,20.90,22.46,0.00,338.34,0.05,0.01,0.01,1.04,0.00,55.00
2025-06-18 13:05,-40.66,-244.43,-588.25,0.00,4699.37,28.90,0.22,0.28,21.26,15.73,43.17,87.94,1545.92,2293.66,20.80,30.62,0.00,347.01,0.05,0.01,0.01,1.04,0.00,51.40
2025-06-18 13:10,-42.94,-246.00,-628.70,0.00,4695.74,25.30,0.22,0.28,22.95,0.00,43.00,87.09,1656.58,2301.32,20.70,32.26,0.00,346.62,0.04,0.01,0.01,1.13,0.00,50.77
2025-06-18 13:15,-40.58,-244.64,-575.85,0.00,4680.69,27.10,0.22,0.28,24.72,18.83,43.27,73.53,1595.25,2308.98,20.60,29.78,0.00,345.74,0.05,0.01,0.01,1.22,0.00,62.73
2025-06-18 13:20,-48.65,-243.21,-545.40,0.00,4719.19,27.30,0.22,0.28,24.13,42.67,43.21,72.33,1528.51,2316.63,20.50,28.47,0.00,348.56,0.05,0.01,0.01,1.19,0.00,55.00
2025-06-18 13:25,-59.67,-245.70,-590.95,0.00,4786.82,27.80,0.22,0.28,24.68,0.11,43.14,71.22,1510.34,2324.29,20.40,31.24,0.00,353.49,0.05,0.01,0.01,1.22,0.00,55.00
2025-06-18 13:30,-48.45,-244.52,-573.40,0.00,4802.03,28.30,0.22,0.28,23.98,0.11,42.95,68.90,1517.60,2331.95,20.30,30.31,0.00,354.55,0.05,0.01,0.01,1.18,0.00,52.46
2025-06-18 13:35,-62.54,-244.51,-580.70,0.00,4730.36,28.80,0.22,0.28,23.92,0.00,42.67,63.87,1512.69,2318.64,20.50,30.61,0.00,349.23,0.05,0.01,0.01,1.18,0.00,-9.06
2025-06-18 13:40,-164.50,-243.61,-466.05,0.00,4669.13,28.70,0.22,0.28,23.55,0.08,39.09,54.82,1387.53,2305.32,20.70,25.00,0.00,344.75,0.05,0.01,0.01,1.16,0.00,44.94
2025-06-18 13:45,-77.09,-245.35,-479.35,0.00,4605.93,28.60,0.22,0.28,25.06,0.08,43.09,46.05,1465.98,2292.01,20.90,25.33,0.00,340.17,0.05,0.01,0.01,1.23,0.00,52.46
2025-06-18 13:50,-53.66,-243.05,-477.55,0.00,4664.10,28.80,0.22,0.28,23.46,3.31,43.10,46.79,1390.58,2278.70,21.10,25.60,0.00,344.34,0.05,0.01,0.01,1.16,0.00,54.76
2025-06-18 13:55,-41.71,-244.30,-461.35,0.00,4724.45,28.30,0.22,0.28,24.30,5.62,43.20,47.91,1311.38,2265.39,21.30,25.11,0.00,348.73,0.05,0.01,0.01,1.20,0.00,54.76
2025-06-18 14:00,-40.11,-242.85,-529.85,0.00,4786.25,25.70,0.22,0.28,24.50,135.41,43.55,51.18,1290.54,2252.08,21.50,28.45,0.00,353.26,0.04,0.01,0.01,1.21,0.00,83.45
2025-06-18 14:05,-1.70,-243.11,-522.55,0.00,4866.36,25.80,0.22,0.28,23.93,147.70,43.34,54.79,1248.70,2202.12,21.57,28.32,0.00,359.42,0.04,0.01,0.01,1.18,0.00,75.83
2025-06-18 14:10,-4.77,-243.26,-450.15,0.00,4981.99,25.70,19.09,0.28,25.59,6.94,43.21,66.59,1171.85,2152.16,21.63,25.31,0.00,368.28,0.04,0.69,0.01,1.26,0.00,75.83
2025-06-18 14:15,-94.33,-244.25,-427.35,0.00,5072.32,25.90,20.25,0.28,28.32,0.00,43.24,64.64,1235.90,2102.20,21.70,23.93,0.00,375.09,0.04,0.73,0.01,1.41,0.00,56.55
2025-06-18 14:20,-179.09,-244.40,-343.15,0.00,4968.10,25.50,20.07,0.28,27.90,0.00,42.71,68.78,1281.33,2052.25,21.77,18.97,0.00,367.22,0.04,0.73,0.01,1.39,0.00,54.76
2025-06-18 14:25,-173.55,-244.90,-276.45,0.00,4873.10,25.70,37.16,0.28,26.70,0.00,42.80,76.36,1267.49,2002.29,21.83,15.20,0.00,360.02,0.04,1.43,0.01,1.33,0.00,37.45
2025-06-18 14:30,-125.30,-245.03,-182.45,0.00,4781.89,26.80,26.62,0.28,27.36,0.00,42.75,81.91,1176.83,1952.33,21.90,10.12,0.00,353.43,0.05,1.40,0.01,1.36,0.00,44.94
2025-06-18 14:35,-74.21,-244.00,-186.50,0.00,4768.79,28.70,38.78,0.28,26.93,0.00,42.83,80.72,1103.05,1885.80,21.88,10.46,0.00,352.45,0.05,1.41,0.01,1.34,0.00,44.94
2025-06-18 14:40,-144.58,-245.22,-162.70,0.00,4767.23,28.70,109.30,0.28,26.62,0.00,42.61,85.54,1138.77,1819.27,21.87,9.03,0.00,352.31,0.05,3.87,0.01,1.32,0.00,54.76
2025-06-18 14:45,-135.82,-242.70,-234.65,0.00,4857.29,30.30,153.39,0.28,25.82,0.56,48.15,94.80,1120.16,1752.74,21.85,13.05,0.00,358.81,0.05,5.44,0.01,1.28,0.00,57.27
2025-06-18 14:50,-21.92,-245.15,-12.40,0.00,4860.80,32.70,186.63,0.28,27.20,0.00,47.21,83.58,1210.89,1686.21,21.83,0.68,0.00,359.07,0.05,6.65,0.01,1.35,0.00,57.13
2025-06-18 14:55,-17.98,-244.65,-85.70,0.00,4916.07,34.70,242.71,0.28,26.48,0.00,68.00,91.58,1207.86,1619.68,21.82,4.68,0.00,363.08,0.06,8.55,0.01,1.31,0.00,36.80
2025-06-18 15:00,-5.53,-244.40,-50.85,0.00,4871.53,34.90,257.81,0.28,26.80,0.00,68.88,97.07,1188.05,1553.15,21.80,2.77,0.00,359.73,0.06,9.06,0.01,1.33,0.00,88.31
2025-06-18 15:05,-142.14,-245.39,-88.65,0.00,5046.32,34.90,379.19,0.28,27.07,0.00,79.31,103.95,1119.54,1494.59,21.75,4.88,0.00,372.86,0.06,13.12,0.01,1.34,0.00,54.76
2025-06-18 15:10,-86.14,-243.77,-85.80,0.00,5079.14,34.90,379.17,0.28,27.39,0.00,79.22,100.75,1049.94,1436.03,21.70,4.77,0.00,374.75,0.06,13.12,0.01,1.36,0.00,55.53
2025-06-18 15:15,-1.08,-243.55,-133.60,0.00,5146.82,35.10,380.43,0.28,26.54,60.66,87.80,97.27,937.05,1377.47,21.65,7.50,0.00,379.63,0.06,13.16,0.01,1.32,0.00,88.31
2025-06-18 15:20,-57.40,-243.96,-91.10,0.00,5314.66,34.90,377.66,0.28,26.48,0.00,89.60,94.67,934.23,1318.91,21.60,5.21,0.00,392.34,0.06,13.06,0.01,1.32,0.00,106.53
2025-06-18 15:25,-109.03,-244.04,-180.65,0.00,5526.56,34.90,378.56,0.28,26.70,0.00,92.47,98.03,1006.42,1260.35,21.55,10.31,0.00,408.54,0.06,13.10,0.01,1.33,0.00,96.83
2025-06-18 15:30,-118.92,-243.21,-117.30,0.00,5546.23,33.20,378.71,0.28,26.65,0.00,92.22,98.69,1033.50,1201.79,21.50,6.68,0.00,410.13,0.06,13.10,0.01,1.32,0.00,87.14
2025-06-18 15:35,-1.34,-243.60,-147.70,0.00,5515.16,30.90,424.58,0.28,26.80,20.62,89.35,103.67,1088.25,1122.63,21.33,8.29,0.00,407.50,0.05,14.77,0.01,1.33,0.00,83.45
2025-06-18 15:40,-0.34,-243.31,-89.60,0.00,5518.26,31.20,410.30,0.28,27.50,21.20,89.53,109.74,998.49,1043.47,21.17,5.09,0.00,407.73,0.05,14.30,0.01,1.36,0.00,101.83
2025-06-18 15:45,-0.09,-243.34,-105.00,0.00,5633.01,0.00,467.16,0.28,16.14,12.55,92.87,108.95,935.35,964.32,21.00,6.07,0.00,416.69,0.00,16.35,0.01,0.76,0.00,148.73
2025-06-18 15:50,-0.01,-242.79,-181.45,0.00,5743.93,30.80,593.14,0.28,27.09,82.82,98.03,101.62,864.79,885.16,20.83,10.43,0.00,425.58,0.05,20.71,0.01,1.34,0.00,164.16
2025-06-18 15:55,0.00,0.00,-345.85,0.00,5881.57,30.60,667.63,0.28,27.57,120.82,97.53,106.71,877.85,806.01,20.67,20.41,0.00,436.34,0.05,23.22,0.01,1.36,0.00,169.11
2025-06-18 16:00,-0.04,0.00,-348.30,0.00,5934.00,30.60,675.84,0.28,26.66,100.40,97.83,107.56,861.69,726.85,20.50,20.69,0.00,440.58,0.05,23.48,0.01,1.32,0.00,187.46
2025-06-18 16:05,-2.60,0.00,-351.15,0.00,5949.61,30.40,674.66,0.28,27.61,97.93,97.03,105.47,888.57,671.17,20.32,20.82,0.00,441.96,0.05,23.44,0.01,1.36,0.00,255.21
2025-06-18 16:10,-82.35,0.00,-335.70,0.00,6037.28,30.10,689.80,0.28,27.66,99.50,97.20,107.44,869.78,615.50,20.13,19.98,0.00,448.37,0.05,23.97,0.01,1.37,0.00,184.50
2025-06-18 16:15,-6.78,0.00,-359.05,0.00,6137.01,30.80,708.20,72.78,26.84,93.57,101.41,99.71,736.24,559.83,19.95,21.75,0.00,455.55,0.05,24.66,3.55,1.33,0.00,273.34
2025-06-18 16:20,0.00,0.00,-390.15,0.00,6158.85,30.80,725.19,164.13,26.15,101.07,124.79,103.94,690.99,504.15,19.77,23.60,0.00,457.09,0.05,25.29,8.01,1.29,0.00,270.50
2025-06-18 16:25,-0.12,0.00,-455.75,0.00,6173.87,30.40,735.88,309.20,26.06,100.26,130.48,106.27,668.15,448.48,19.58,27.54,0.00,458.21,0.05,25.70,15.31,1.29,0.00,265.86
2025-06-18 16:30,0.00,0.00,-481.55,0.00,6210.03,30.80,793.07,405.40,26.24,128.01,162.41,108.99,554.93,392.80,19.40,29.17,0.00,460.85,0.05,27.79,20.10,1.30,0.00,259.89
2025-06-18 16:35,0.00,0.00,-1129.25,0.00,6223.27,31.00,854.12,488.86,26.87,119.37,335.73,110.00,549.35,349.45,19.23,66.85,0.00,461.87,0.05,30.03,24.18,1.33,0.00,256.10
2025-06-18 16:40,-53.24,0.00,-596.50,0.00,6204.61,30.90,920.28,573.66,26.40,122.33,336.92,119.01,534.53,306.09,19.07,35.13,0.00,460.26,0.05,32.44,28.32,1.31,0.00,256.10
2025-06-18 16:45,-0.25,0.00,-635.35,0.00,6200.64,30.40,975.21,641.76,26.31,124.88,333.14,123.38,434.79,262.74,18.90,37.68,0.00,459.96,0.05,34.43,31.64,1.30,0.00,265.62
2025-06-18 16:50,0.00,0.00,-599.45,0.00,6202.37,32.30,1015.78,723.86,26.30,105.28,364.58,127.53,344.86,219.38,18.73,35.72,0.00,460.10,0.05,35.90,35.67,1.30,0.00,330.78
2025-06-18 16:55,-0.13,0.00,-634.35,0.00,6142.33,32.60,1028.51,839.76,26.42,165.11,373.86,137.64,248.22,176.03,18.57,37.75,0.00,455.88,0.05,36.36,41.73,1.31,0.00,294.63
2025-06-18 17:00,-0.13,0.00,-583.25,0.00,6154.69,34.60,1042.11,947.48,27.24,136.31,372.30,146.34,190.03,132.68,18.40,34.94,0.00,456.76,0.06,36.85,47.33,1.35,0.00,349.84
2025-06-18 17:05,-0.13,0.00,-666.70,0.00,6193.07,34.60,1052.49,1071.76,27.32,132.71,373.14,156.77,140.31,114.22,18.32,40.09,0.00,459.91,0.06,37.23,53.72,1.35,0.00,294.63
2025-06-18 17:10,-0.32,0.00,-603.45,0.00,6132.10,34.40,1064.79,1122.68,26.17,34.25,412.13,166.49,92.17,95.76,18.23,36.55,0.00,455.15,0.06,37.67,56.24,1.30,0.00,294.63
2025-06-18 17:15,-0.09,0.00,-603.60,0.00,6183.28,34.10,1078.33,1156.81,26.39,49.93,415.31,184.02,52.65,77.30,18.15,36.56,0.00,458.77,0.06,38.16,57.86,1.31,0.00,681.43
2025-06-18 17:20,-1.29,0.00,-675.20,0.00,6234.95,34.40,1082.44,1187.56,26.49,98.85,413.30,191.43,39.97,58.84,18.07,40.76,0.00,462.97,0.06,38.32,59.52,1.31,0.00,1000.00
2025-06-18 17:25,-0.06,0.00,-625.80,0.00,6218.45,34.30,1101.58,1198.59,26.71,112.64,416.86,214.47,32.04,40.38,17.98,37.56,0.00,461.23,0.06,39.01,60.06,1.32,0.00,1048.87
2025-06-18 17:30,-0.37,0.00,-686.10,0.00,6152.07,34.80,1093.59,1195.14,26.41,386.64,415.73,224.26,16.68,21.92,17.90,39.94,0.00,455.89,0.06,38.72,59.88,1.31,0.00,1710.69
2025-06-18 17:35,-0.37,0.00,-648.25,0.00,6155.82,34.60,1091.80,1193.75,26.34,367.97,416.13,230.89,7.62,18.38,17.73,37.83,0.00,456.16,0.06,38.65,59.81,1.30,0.00,1000.00
2025-06-18 17:40,0.00,0.00,-628.00,0.00,6156.87,34.70,1098.20,1198.92,25.63,344.08,415.99,235.74,5.32,14.84,17.57,36.72,0.00,456.25,0.06,38.88,60.08,1.27,0.00,1000.00
2025-06-18 17:45,0.00,0.00,-626.00,0.00,6148.57,34.30,1103.13,1198.77,25.37,351.63,415.44,260.61,2.72,11.30,17.40,36.48,0.00,455.65,0.06,39.06,60.07,1.26,0.00,525.22
2025-06-18 17:50,0.00,0.00,-642.65,0.00,6150.30,34.30,1102.50,1196.04,25.23,465.51,415.27,272.76,1.02,7.76,17.23,36.97,0.00,455.77,0.06,39.04,59.93,1.25,0.00,642.48
2025-06-18 17:55,0.00,0.00,-1320.65,0.00,6146.16,34.60,1099.64,1194.60,25.17,479.12,416.19,304.38,0.82,4.22,17.07,75.62,0.00,455.49,0.06,38.93,59.86,1.25,0.00,948.94
2025-06-18 18:00,0.00,0.00,-1278.40,0.00,6155.59,34.60,1100.58,1196.02,25.48,431.65,416.90,315.91,0.82,0.67,16.90,73.48,0.00,456.15,0.06,38.97,59.93,1.26,0.00,3175.53
2025-06-18 18:05,0.00,0.00,-1333.45,0.00,6137.66,34.50,1097.35,1188.92,26.66,473.47,413.95,315.22,0.82,0.56,16.75,76.32,0.00,454.85,0.06,38.85,59.58,1.32,0.00,566.33
2025-06-18 18:10,0.00,0.00,-1381.55,0.00,6150.95,34.30,1103.47,1197.32,26.28,470.07,410.51,324.48,0.82,0.45,16.60,79.06,0.00,455.84,0.06,39.07,60.00,1.30,0.00,447.95
2025-06-18 18:15,0.00,0.00,-1337.75,0.00,6093.21,34.50,1106.94,1203.28,26.34,459.57,410.98,320.35,0.82,0.34,16.45,76.45,0.00,451.11,0.06,39.19,60.30,1.30,0.00,949.86
2025-06-18 18:20,0.00,0.00,-1289.70,0.00,6091.89,33.70,1105.74,1201.70,26.30,405.11,410.79,335.10,0.82,0.23,16.30,74.02,0.00,451.00,0.06,39.15,60.22,1.30,0.00,586.16
2025-06-18 18:25,0.00,0.00,-1327.65,0.00,6097.30,34.50,1105.95,1203.37,25.37,478.86,412.94,350.87,0.82,0.11,16.15,75.48,0.00,451.40,0.06,39.16,60.30,1.26,0.00,988.14
2025-06-18 18:30,0.00,0.00,-1272.35,0.00,6096.70,34.30,1103.86,1201.27,26.38,324.33,411.48,350.53,0.82,0.00,16.00,73.53,0.00,451.35,0.06,39.08,60.20,1.30,0.00,497.51
2025-06-18 18:35,0.00,0.00,-1331.65,0.00,6106.29,34.70,1109.87,1202.78,26.87,454.01,410.27,368.54,0.82,0.00,15.95,75.79,0.00,452.04,0.06,39.29,60.27,1.33,0.00,349.73
2025-06-18 18:40,0.00,0.00,-1299.60,0.00,6099.10,34.20,1109.73,1207.57,26.53,408.55,410.80,387.01,0.82,0.00,15.90,74.15,0.00,451.52,0.06,39.29,60.51,1.31,0.00,437.13
2025-06-18 18:45,0.00,0.00,-1328.10,0.00,6086.57,34.40,1109.01,1201.69,25.96,429.81,411.75,404.11,0.82,0.00,15.85,75.45,0.00,450.62,0.06,39.26,60.23,1.28,0.00,843.31
2025-06-18 18:50,0.00,0.00,-1254.25,0.00,6087.96,34.50,1106.44,1200.98,24.11,192.67,410.94,409.80,0.82,0.00,15.80,73.02,0.00,450.71,0.06,39.17,60.19,1.20,0.00,350.00
