date,Battery (Charging) -  MW,Pumps -  MW,Exports -  MW,Imports -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Waste Coal Mine) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-11 08:15,-14.18,0.00,-879.10,0.00,5299.34,37.00,494.18,105.04,34.16,42.14,111.16,591.35,1573.42,0.00,13.60,44.17,0.00,391.61,0.06,17.96,5.11,1.76,0.00,0.00
2025-06-11 08:20,-76.88,0.00,-881.10,0.00,5091.74,38.40,486.03,78.80,33.51,99.81,110.83,576.44,1644.46,0.00,13.70,43.17,0.00,376.55,0.06,17.67,3.81,1.73,0.00,0.00
2025-06-11 08:25,-117.14,0.00,-819.55,0.00,4918.93,40.80,477.38,80.47,33.74,95.00,93.00,550.60,1756.91,0.00,13.80,39.44,0.00,364.21,0.07,17.36,3.89,1.74,0.00,84.19
2025-06-11 08:30,-118.31,0.00,-856.80,0.00,4920.44,31.90,456.05,81.64,33.86,6.66,85.86,543.72,1834.21,1372.97,13.90,41.42,0.00,364.22,0.05,16.58,3.95,1.74,0.00,44.94
2025-06-11 08:35,-60.99,0.00,-890.00,0.00,4776.16,34.70,445.76,78.93,34.25,0.00,86.04,526.61,1903.41,1470.88,14.07,42.35,0.00,353.47,0.06,16.20,3.82,1.76,0.00,54.76
2025-06-11 08:40,-79.31,0.00,-1232.35,0.00,4596.62,35.90,431.79,38.49,34.07,0.00,86.07,524.06,1949.28,1568.79,14.23,57.46,0.00,339.48,0.06,15.70,1.86,1.75,0.00,54.76
2025-06-11 08:45,-13.40,0.00,-1206.80,0.00,4446.62,35.50,424.67,0.37,33.75,0.00,86.08,541.03,1907.44,1666.69,14.40,55.67,0.00,327.64,0.06,15.44,0.02,1.74,0.00,54.76
2025-06-11 08:50,-39.82,0.00,-1191.60,0.00,4329.00,40.20,418.72,0.37,34.27,0.00,86.29,541.74,1948.63,1764.60,14.57,54.09,0.00,318.84,0.07,15.23,0.02,1.76,0.00,64.86
2025-06-11 08:55,-11.06,-243.05,-1178.70,0.00,4413.95,32.50,409.57,0.37,33.21,7.86,86.23,546.02,1931.45,1862.51,14.73,52.29,0.00,325.12,0.05,14.89,0.02,1.71,0.00,54.76
2025-06-11 09:00,-25.68,-244.44,-1238.40,0.00,4353.13,30.40,396.01,0.37,34.79,0.00,85.97,543.62,2103.99,1960.41,14.90,53.53,0.00,320.62,0.05,14.39,0.02,1.79,0.00,5.30
2025-06-11 09:05,-13.60,-244.31,-1257.40,0.00,4258.12,31.10,351.95,0.37,34.34,6.64,86.23,542.04,2175.87,2046.67,14.95,53.40,0.00,313.74,0.05,12.80,0.02,1.76,0.00,5.30
2025-06-11 09:10,-17.43,-244.07,-1215.70,0.00,4122.82,30.40,307.94,0.37,34.21,0.00,86.58,550.74,2166.97,2132.93,15.00,51.08,0.00,303.98,0.05,11.22,0.02,1.76,0.00,34.75
2025-06-11 09:15,-2.80,-242.74,-1150.85,0.00,4039.69,35.20,278.36,0.37,34.47,0.65,86.30,538.55,2083.20,2219.18,15.05,48.61,0.00,298.06,0.06,10.15,0.02,1.77,0.00,44.94
2025-06-11 09:20,-17.51,-243.50,-1192.95,0.00,4067.43,38.00,258.45,0.37,34.21,0.00,86.50,555.17,2043.05,2305.44,15.10,50.70,0.00,300.12,0.06,9.43,0.02,1.76,0.00,34.75
2025-06-11 09:25,-53.55,-244.95,-1231.75,0.00,4000.47,42.10,205.57,0.37,34.16,0.00,86.18,551.92,2179.96,2391.70,15.15,51.08,0.00,295.32,0.07,7.51,0.02,1.76,0.00,-15.00
2025-06-11 09:30,-124.78,-243.62,-1131.40,0.00,3913.63,42.90,211.47,0.37,34.52,0.18,86.25,538.39,2107.34,2477.95,15.20,47.06,0.00,289.02,0.07,7.73,0.02,1.77,0.00,5.30
2025-06-11 09:35,-46.74,-243.64,-1204.35,0.00,3810.98,45.70,163.94,0.37,34.85,0.00,86.20,535.90,2207.84,2547.24,15.20,48.90,0.00,281.60,0.08,6.01,0.02,1.79,0.00,12.71
2025-06-11 09:40,-2.19,-243.75,-1239.65,0.00,3742.96,44.60,121.84,0.37,35.27,6.72,86.35,555.45,2197.16,2616.53,15.20,49.89,0.00,276.74,0.07,4.48,0.02,1.81,0.00,5.30
2025-06-11 09:45,-42.63,-244.26,-1153.35,0.00,3694.05,44.50,85.90,0.37,35.40,0.00,86.69,555.21,2137.91,2685.82,15.20,46.63,0.00,273.27,0.07,3.18,0.02,1.81,0.00,-15.00
2025-06-11 09:50,-45.79,-243.70,-1122.35,0.00,3680.57,46.00,56.37,0.37,34.97,0.00,86.35,574.29,2049.13,2755.12,15.20,45.78,0.00,272.28,0.08,2.11,0.02,1.79,0.00,-15.01
2025-06-11 09:55,-106.16,-242.91,-1132.90,0.00,3675.77,47.10,38.31,0.37,35.29,1.49,86.42,553.92,2091.92,2824.41,15.20,46.04,0.00,271.93,0.08,1.45,0.02,1.81,0.00,-15.01
2025-06-11 10:00,-154.45,-244.48,-1157.30,0.00,3635.68,45.40,40.76,0.37,33.79,0.00,86.15,561.08,2124.90,2893.70,15.20,46.54,0.00,269.02,0.07,1.54,0.02,1.74,0.00,-18.51
2025-06-11 10:05,-120.31,-243.81,-1118.80,0.00,3633.52,47.20,40.76,0.37,34.30,0.00,86.00,561.08,1961.89,2947.25,15.33,46.09,0.00,268.88,0.08,1.54,0.02,1.76,0.00,-19.34
2025-06-11 10:10,-94.38,-244.51,-1096.95,0.00,3640.63,45.70,37.50,0.37,35.68,1.89,59.72,546.90,1917.92,3000.80,15.47,45.81,0.00,269.45,0.08,1.42,0.02,1.83,0.00,-15.01
2025-06-11 10:15,-158.10,-244.39,-1148.50,0.00,3580.75,41.00,27.42,0.37,35.59,0.00,84.69,526.63,2046.51,3054.35,15.60,46.73,0.00,265.11,0.07,1.04,0.02,1.82,0.00,-19.34
2025-06-11 10:20,-177.21,-243.32,-1115.00,0.00,3576.57,40.20,0.22,0.37,34.99,0.00,68.31,557.52,1954.07,3107.90,15.73,45.92,0.00,264.81,0.07,0.01,0.02,1.80,0.00,-19.51
2025-06-11 10:25,-131.69,-243.33,-1073.75,0.00,3582.60,40.20,0.22,0.37,35.50,0.00,17.64,574.35,1894.33,3161.44,15.87,44.90,0.00,265.26,0.07,0.01,0.02,1.82,0.00,-18.51
2025-06-11 10:30,-171.87,-244.05,-1111.90,0.00,3578.31,40.30,0.22,0.37,33.13,0.00,83.39,579.26,1929.78,3214.99,16.00,45.70,0.00,264.94,0.07,0.01,0.02,1.69,0.00,-18.51
2025-06-11 10:35,-209.87,-243.82,-1157.10,0.00,3591.93,39.10,0.22,0.37,34.26,0.37,84.88,578.21,1956.67,3252.71,16.08,47.45,0.00,265.95,0.06,0.01,0.02,1.75,0.00,-19.51
2025-06-11 10:40,-136.28,-243.42,-1154.20,0.00,3615.22,38.90,0.22,0.37,35.12,1.43,24.85,548.03,1933.57,3290.43,16.17,48.29,0.00,267.65,0.06,0.01,0.02,1.80,0.00,-18.67
2025-06-11 10:45,-185.54,-244.48,-1150.20,0.00,3573.28,39.30,0.22,0.37,31.12,0.00,84.50,485.57,1951.67,3328.16,16.25,47.77,0.00,264.57,0.06,0.01,0.02,1.61,0.00,-19.51
2025-06-11 10:50,-141.29,-243.96,-1161.50,0.00,3590.78,38.90,0.22,0.37,32.63,0.00,23.95,443.45,1967.23,3365.88,16.33,49.01,0.00,265.87,0.06,0.01,0.02,1.68,0.00,-19.34
2025-06-11 10:55,-153.61,-243.73,-1156.35,0.00,3589.82,37.20,0.22,0.37,32.76,0.00,57.87,441.72,1898.50,3403.60,16.42,49.09,0.00,265.79,0.06,0.01,0.02,1.69,0.00,-19.51
2025-06-11 11:00,-184.64,-243.57,-1107.50,0.00,3579.42,35.60,0.22,0.37,33.65,0.00,16.15,420.59,1882.97,3441.32,16.50,47.57,0.00,265.04,0.06,0.01,0.02,1.73,0.00,-19.51
2025-06-11 11:05,-139.21,-242.88,-1155.80,0.00,3586.94,34.90,0.22,0.37,32.77,0.00,4.56,407.12,1872.83,3462.24,16.55,49.97,0.00,265.59,0.06,0.01,0.02,1.68,0.00,-20.27
2025-06-11 11:10,-108.34,-242.80,-1106.40,0.00,3655.14,33.80,0.22,0.37,32.85,3.02,4.70,426.37,1756.32,3483.16,16.60,48.94,0.00,270.56,0.06,0.01,0.02,1.69,0.00,-19.51
2025-06-11 11:15,-129.25,-243.93,-1108.15,0.00,3608.45,32.70,3.41,0.37,33.23,0.00,4.30,391.39,1831.48,3504.08,16.65,48.47,0.00,267.11,0.05,0.13,0.02,1.70,0.00,-20.01
2025-06-11 11:20,-172.32,-243.79,-1090.45,0.00,3625.27,32.80,10.01,0.37,35.59,0.00,4.40,379.61,1800.41,3525.00,16.70,48.10,0.00,268.30,0.05,0.38,0.02,1.82,0.00,-19.51
2025-06-11 11:25,-189.63,-244.09,-1150.55,0.00,3648.57,38.10,24.50,0.37,33.81,0.00,4.47,376.74,1891.43,3545.92,16.75,50.10,0.00,269.99,0.06,0.93,0.02,1.73,0.00,-20.23
2025-06-11 11:30,-150.98,-242.99,-1127.50,0.00,3690.10,32.20,24.50,0.37,33.09,0.00,4.73,400.69,1748.39,3566.84,16.80,50.32,0.00,273.00,0.05,0.93,0.02,1.70,0.00,-20.27
2025-06-11 11:35,-97.32,-241.94,-1161.95,0.00,3679.01,30.90,28.36,0.37,31.31,0.16,4.44,431.67,1715.66,3570.32,16.93,51.81,0.00,272.15,0.05,1.07,0.02,1.61,0.00,-20.23
2025-06-11 11:40,-209.78,-242.72,-1090.05,0.00,3682.24,23.90,25.91,0.37,32.02,0.00,4.38,464.71,1664.33,3573.80,17.07,48.82,0.00,272.39,0.04,0.98,0.02,1.65,0.00,-20.69
2025-06-11 11:45,-242.26,-243.66,-908.75,0.00,3672.22,21.70,24.72,0.37,32.69,0.00,4.35,463.51,1618.33,3577.27,17.20,40.98,0.00,271.65,0.04,0.93,0.02,1.68,0.00,-21.00
2025-06-11 11:50,-121.24,-242.44,-945.00,0.00,3686.64,23.60,22.43,0.37,30.86,0.00,4.49,475.96,1597.52,3580.75,17.33,42.73,0.00,272.70,0.04,0.85,0.02,1.59,0.00,-21.50
2025-06-11 11:55,-94.07,-243.05,-985.35,0.00,3696.03,24.00,25.53,0.37,29.25,0.63,4.65,446.27,1614.17,3584.22,17.47,44.68,0.00,273.40,0.04,0.97,0.02,1.51,0.00,-20.69
2025-06-11 12:00,-129.20,-242.22,-981.95,0.00,3721.70,24.80,25.53,0.37,29.00,2.41,6.50,424.60,1631.01,3587.70,17.60,44.65,0.00,275.27,0.04,0.97,0.02,1.50,0.00,-20.69
2025-06-11 12:05,-161.31,-243.74,-969.95,0.00,3670.41,24.50,24.50,0.37,29.78,0.04,6.28,408.72,1633.87,3577.50,17.68,43.99,0.00,271.54,0.04,0.93,0.02,1.54,0.00,-20.69
2025-06-11 12:10,-188.21,-242.93,-963.90,0.00,3678.30,25.60,27.76,0.37,32.40,0.00,4.38,420.83,1669.27,3567.30,17.77,43.41,0.00,272.10,0.04,1.05,0.02,1.66,0.00,-20.69
2025-06-11 12:15,-163.81,-243.27,-980.80,0.00,3678.04,25.30,27.08,0.37,29.37,0.00,4.46,426.01,1653.03,3557.10,17.85,44.25,0.00,272.09,0.04,1.02,0.02,1.52,0.00,-21.00
2025-06-11 12:20,-153.20,-242.77,-979.10,0.00,3685.04,24.70,29.04,0.37,29.26,0.12,4.51,382.21,1621.68,3546.90,17.93,44.77,0.00,272.62,0.04,1.10,0.02,1.51,0.00,-20.69
2025-06-11 12:25,-141.13,-242.19,-1001.60,0.00,3707.90,26.40,30.37,0.37,31.59,0.78,4.63,390.22,1643.73,3536.70,18.02,45.65,0.00,274.27,0.04,1.15,0.02,1.62,0.00,-20.69
2025-06-11 12:30,-158.13,-242.60,-993.05,0.00,3684.42,25.50,34.22,0.37,33.07,0.00,6.44,365.45,1643.09,3526.51,18.10,45.34,0.00,272.56,0.04,1.29,0.02,1.69,0.00,-20.69
2025-06-11 12:35,-118.57,-242.12,-1017.65,0.00,3691.61,24.20,31.52,0.37,31.35,1.65,4.87,384.76,1665.42,3503.79,18.10,46.20,0.00,273.10,0.04,1.19,0.02,1.61,0.00,-20.27
2025-06-11 12:40,-153.04,-242.74,-991.70,0.00,3637.33,25.20,26.77,0.37,30.96,0.00,4.52,364.69,1733.85,3481.07,18.10,44.43,0.00,269.16,0.04,1.01,0.02,1.59,0.00,-20.23
2025-06-11 12:45,-132.34,-242.98,-1002.35,0.00,3603.99,25.40,30.61,0.37,30.63,0.01,4.61,375.42,1744.41,3458.35,18.10,44.58,0.00,266.72,0.04,1.16,0.02,1.58,0.00,-20.23
2025-06-11 12:50,-128.14,-242.69,-1003.80,0.00,3557.89,25.80,30.61,0.37,31.32,0.00,4.42,364.31,1744.75,3435.64,18.10,44.51,0.00,263.37,0.04,1.16,0.02,1.61,0.00,-20.01
2025-06-11 12:55,-122.20,-242.65,-980.90,0.00,3525.72,24.40,30.61,0.37,30.93,0.00,4.32,369.15,1784.82,3412.92,18.10,43.04,0.00,261.07,0.04,1.16,0.02,1.59,0.00,-19.51
2025-06-11 13:00,-135.36,-242.94,-980.40,0.00,3501.10,27.30,30.61,0.37,31.42,0.00,4.25,353.25,1866.85,3390.20,18.10,42.41,0.00,259.27,0.04,1.16,0.02,1.62,0.00,-18.67
2025-06-11 13:05,-210.36,-244.09,-984.50,0.00,3503.02,26.70,30.61,0.37,31.65,0.00,62.91,364.78,1887.99,3354.21,18.15,41.96,0.00,259.40,0.04,1.16,0.02,1.63,0.00,-19.51
2025-06-11 13:10,-149.59,-242.72,-965.10,0.00,3533.37,24.80,34.46,0.37,31.51,0.09,17.20,348.59,1821.47,3318.22,18.20,42.18,0.00,261.65,0.04,1.30,0.02,1.62,0.00,-20.01
2025-06-11 13:15,-87.62,-242.73,-942.55,0.00,3539.11,26.20,43.69,0.37,31.12,15.05,6.68,342.98,1778.50,3282.23,18.25,41.50,0.00,262.05,0.04,1.65,0.02,1.60,0.00,-19.51
2025-06-11 13:20,-45.32,-242.77,-1012.40,0.00,3539.39,24.60,42.49,0.37,31.66,28.32,6.74,347.97,1851.60,3246.24,18.30,43.92,0.00,262.10,0.04,1.61,0.02,1.63,0.00,-19.51
2025-06-11 13:25,-21.71,-242.25,-992.65,0.00,3544.48,26.00,44.52,0.37,31.32,1.49,4.50,357.20,1838.06,3210.25,18.35,43.31,0.00,262.42,0.04,1.68,0.02,1.61,0.00,-19.51
2025-06-11 13:30,-18.64,-242.59,-952.80,0.00,3551.71,25.70,43.48,0.37,31.63,1.29,4.61,361.70,1789.68,3174.26,18.40,41.91,0.00,262.97,0.04,1.65,0.02,1.63,0.00,-18.67
2025-06-11 13:35,-54.56,-243.58,-949.25,0.00,3528.17,26.60,42.31,0.37,31.24,0.52,82.45,352.36,1847.64,3121.95,18.40,40.79,0.00,261.24,0.04,1.60,0.02,1.61,0.00,-18.51
2025-06-11 13:40,-67.53,-242.82,-986.35,0.00,3494.07,26.20,40.16,0.37,31.75,0.00,84.91,374.70,1892.43,3069.64,18.40,41.75,0.00,258.73,0.04,1.52,0.02,1.63,0.00,-18.51
2025-06-11 13:45,-39.31,-241.47,-954.70,0.00,3496.80,26.10,41.33,0.37,31.60,0.00,85.44,391.91,1833.71,3017.32,18.40,40.70,0.00,258.92,0.04,1.56,0.02,1.62,0.00,-18.00
2025-06-11 13:50,-36.39,-242.14,-973.45,0.00,3465.67,24.80,42.47,0.37,29.49,0.00,85.73,393.17,1914.92,2965.01,18.40,40.81,0.00,256.68,0.04,1.61,0.02,1.52,0.00,-18.51
2025-06-11 13:55,-49.88,-240.76,-922.30,0.00,3500.95,24.20,37.34,0.37,30.79,1.59,86.22,355.01,1855.63,2912.70,18.40,39.45,0.00,259.29,0.04,1.41,0.02,1.59,0.00,-15.00
2025-06-11 14:00,-20.03,-242.49,-936.90,0.00,3490.01,25.30,28.52,0.37,32.45,0.00,86.19,349.07,2018.96,2860.38,18.40,39.01,0.00,258.41,0.04,1.08,0.02,1.66,0.00,34.75
2025-06-11 14:05,-2.00,-240.91,-1008.45,0.00,3530.37,27.90,39.46,0.37,30.87,70.73,86.41,356.38,2083.08,2796.35,18.42,41.25,0.00,261.39,0.05,1.49,0.02,1.59,0.00,44.94
2025-06-11 14:10,-66.95,-241.57,-995.60,0.00,3610.77,28.70,52.29,0.37,31.55,0.67,86.39,371.51,2044.56,2732.31,18.43,41.68,0.00,267.21,0.05,1.96,0.02,1.62,0.00,44.94
2025-06-11 14:15,-91.51,-241.31,-962.05,0.00,3680.41,34.70,52.31,0.37,32.58,0.75,86.35,347.94,2031.91,2668.28,18.45,40.79,0.00,272.31,0.06,1.96,0.02,1.67,0.00,44.94
2025-06-11 14:20,-45.95,-243.45,-1007.20,0.00,3765.72,30.10,43.61,0.37,32.70,0.17,86.23,357.83,2072.82,2604.25,18.47,42.82,0.00,278.65,0.05,1.63,0.02,1.68,0.00,44.94
2025-06-11 14:25,-2.93,-241.69,-982.50,0.00,3770.17,32.30,36.41,0.37,32.92,0.25,86.35,358.17,2008.43,2540.21,18.48,42.21,0.00,279.08,0.05,1.54,0.02,1.69,0.00,44.94
2025-06-11 14:30,-1.00,-241.96,-960.35,0.00,3847.59,33.70,48.22,0.37,32.56,2.30,86.25,343.19,1991.05,2476.18,18.50,41.75,0.00,284.65,0.06,2.02,0.02,1.67,0.00,48.08
2025-06-11 14:35,-0.51,-241.98,-949.35,0.00,3907.54,33.50,55.98,0.37,33.31,4.03,86.25,353.89,1978.38,2398.40,18.50,41.51,0.00,288.93,0.05,2.07,0.02,1.70,0.00,48.17
2025-06-11 14:40,-7.61,-242.18,-966.80,0.00,3948.31,35.60,88.29,0.37,32.76,0.00,90.55,362.01,1950.32,2320.62,18.50,42.49,0.00,291.83,0.06,3.14,0.02,1.68,0.00,47.91
2025-06-11 14:45,-16.46,-242.62,-961.15,0.00,3989.07,36.20,142.64,0.37,32.39,0.00,90.69,355.71,1935.35,2242.84,18.50,42.47,0.00,294.77,0.06,5.09,0.02,1.66,0.00,48.30
2025-06-11 14:50,-21.08,-241.40,-972.95,0.00,4046.00,36.60,151.26,0.37,33.13,0.39,91.21,344.78,1924.80,2165.06,18.50,43.34,0.00,298.90,0.06,5.41,0.02,1.70,0.00,48.73
2025-06-11 14:55,-0.31,-241.73,-970.15,0.00,4098.42,35.90,156.59,0.37,32.80,1.09,91.64,347.05,1967.73,2087.28,18.50,43.15,0.00,302.80,0.06,5.61,0.02,1.68,0.00,48.61
2025-06-11 15:00,-16.31,-243.42,-1036.35,0.00,4095.57,36.40,253.89,0.37,33.13,0.00,101.24,357.35,2029.47,2009.49,18.50,45.41,0.00,302.61,0.06,9.01,0.02,1.70,0.00,44.94
2025-06-11 15:05,-0.56,-242.13,-996.05,0.00,4108.43,36.20,274.87,0.37,33.70,3.13,101.00,342.75,1998.32,1917.55,18.47,43.95,0.00,303.59,0.06,9.76,0.02,1.72,0.00,110.77
2025-06-11 15:10,-0.30,-241.34,-1034.15,0.00,4335.33,36.00,286.19,0.37,33.65,9.49,110.63,314.56,1914.00,1825.61,18.43,47.28,0.00,321.02,0.06,10.15,0.02,1.72,0.00,230.00
2025-06-11 15:15,-0.73,-242.33,-1083.70,0.00,4552.06,35.50,278.17,0.37,34.53,19.45,119.59,312.21,1911.52,1733.67,18.40,50.44,0.00,337.72,0.06,9.86,0.02,1.76,0.00,101.83
2025-06-11 15:20,-0.31,-241.58,-1113.85,0.00,4660.74,35.50,330.60,0.37,32.93,65.07,119.70,320.51,1870.10,1641.73,18.37,52.13,0.00,345.97,0.06,11.62,0.02,1.69,0.00,96.83
2025-06-11 15:25,-96.45,0.00,-1112.20,0.00,4680.31,35.60,399.92,0.37,32.44,1.80,119.38,326.31,1790.91,1549.78,18.33,54.60,0.00,347.02,0.06,13.94,0.02,1.66,0.00,54.76
2025-06-11 15:30,-112.34,0.00,-989.40,0.00,4555.59,35.10,455.30,0.37,33.11,0.00,118.50,298.00,1746.36,1457.84,18.30,48.54,0.00,337.67,0.06,15.92,0.02,1.69,0.00,101.83
2025-06-11 15:35,-21.07,0.00,-1065.30,0.00,4798.74,32.00,456.05,0.37,30.90,0.00,118.33,298.65,1689.91,1371.09,18.25,53.62,0.00,356.14,0.05,15.94,0.02,1.59,0.00,101.83
2025-06-11 15:40,-55.87,0.00,-1029.60,0.00,4861.29,32.30,501.30,0.37,30.71,0.00,118.27,307.59,1595.66,1284.35,18.20,52.54,0.00,360.86,0.05,17.58,0.02,1.58,0.00,101.83
2025-06-11 15:45,-59.24,0.00,-1035.95,0.00,4971.72,32.20,548.56,0.37,32.58,0.00,118.62,310.70,1542.31,1197.60,18.15,53.49,0.00,369.23,0.05,19.30,0.02,1.67,0.00,129.45
2025-06-11 15:50,-44.00,0.00,-989.20,0.00,5086.16,30.10,499.53,0.37,33.76,0.00,118.16,297.89,1464.87,1110.86,18.10,52.23,0.00,378.36,0.05,17.52,0.02,1.73,0.00,143.73
2025-06-11 15:55,-14.87,0.00,-996.80,0.00,5182.24,31.20,501.21,0.37,31.84,0.00,118.87,337.84,1364.66,1024.11,18.05,53.32,0.00,385.62,0.05,17.58,0.02,1.64,0.00,96.83
2025-06-11 16:00,-0.31,0.00,-907.00,0.00,5204.13,31.20,512.95,0.37,33.19,35.48,119.21,325.48,1323.06,937.36,18.00,48.67,0.00,387.29,0.05,18.01,0.02,1.70,0.00,258.95
2025-06-11 16:05,-0.43,0.00,-953.50,0.00,5386.97,30.50,565.22,32.84,32.89,44.07,119.31,316.95,1224.23,856.54,17.85,52.21,0.00,401.29,0.05,19.90,1.62,1.69,0.00,108.12
2025-06-11 16:10,-0.44,0.00,-1036.75,0.00,5509.98,35.70,610.55,72.81,33.40,23.82,281.59,303.80,1115.23,775.71,17.70,56.72,0.00,410.24,0.06,21.42,3.59,1.71,0.00,124.49
2025-06-11 16:15,-0.79,0.00,-1043.25,0.00,5681.68,35.40,633.20,148.85,33.25,0.00,283.82,295.06,1000.42,694.88,17.55,58.42,0.00,423.07,0.06,22.18,7.31,1.70,0.00,141.39
2025-06-11 16:20,-0.29,0.00,-1124.55,0.00,5823.11,36.00,675.80,247.17,33.18,16.84,400.94,289.35,913.15,614.05,17.40,62.80,0.00,433.68,0.06,23.61,12.11,1.70,0.00,162.83
2025-06-11 16:25,-0.29,0.00,-1154.10,0.00,5968.40,35.20,697.21,314.13,33.20,27.47,403.89,266.08,783.06,533.23,17.25,65.75,0.00,444.44,0.06,24.33,15.37,1.70,0.00,218.60
2025-06-11 16:30,-8.86,0.00,-1084.20,0.00,6091.34,38.40,695.01,330.83,33.26,0.00,404.73,273.65,672.38,452.40,17.10,62.93,0.00,453.54,0.06,24.25,16.18,1.70,0.00,264.72
2025-06-11 16:35,-0.50,0.00,-1059.45,0.00,6076.81,32.80,699.23,371.06,33.66,27.81,403.44,274.12,568.96,395.24,16.95,61.98,0.00,452.29,0.05,24.38,18.17,1.72,0.00,264.91
2025-06-11 16:40,-4.03,0.00,-1041.35,0.00,6101.40,33.90,752.72,468.87,32.52,0.37,383.24,258.98,458.43,338.09,16.80,61.93,0.00,453.84,0.06,26.30,23.15,1.67,0.00,263.49
2025-06-11 16:45,-0.82,0.00,-1036.75,0.00,6144.78,42.10,763.40,576.92,30.30,12.33,389.79,258.73,366.63,280.94,16.65,62.04,0.00,456.76,0.07,26.71,28.65,1.56,0.00,278.68
2025-06-11 16:50,-0.29,0.00,-1039.95,0.00,6160.92,43.20,835.13,649.19,31.66,7.95,394.42,258.30,280.62,223.78,16.50,62.56,0.00,457.71,0.07,29.32,32.38,1.63,0.00,317.71
2025-06-11 16:55,-0.71,0.00,-1015.45,0.00,6147.48,42.90,889.52,676.04,33.37,2.52,403.06,254.44,182.32,166.63,16.35,61.57,0.00,456.49,0.07,31.32,33.82,1.71,0.00,349.73
2025-06-11 17:00,-0.68,0.00,-987.65,0.00,6172.83,39.80,955.63,677.22,35.00,25.07,403.07,239.70,125.58,109.47,16.20,60.08,0.00,458.19,0.07,33.74,33.88,1.79,0.00,914.69
2025-06-11 17:05,-5.76,0.00,-948.80,0.00,6131.01,40.00,998.68,682.48,35.51,30.05,402.68,229.08,73.31,93.12,16.12,57.91,0.00,455.02,0.07,35.29,34.14,1.82,0.00,297.04
2025-06-11 17:10,-0.40,0.00,-867.90,0.00,6118.18,38.80,1014.09,683.37,37.59,8.57,377.69,226.45,52.33,76.77,16.03,53.33,0.00,453.86,0.06,35.86,34.19,1.93,0.00,841.29
2025-06-11 17:15,-4.60,0.00,-872.35,0.00,6111.95,38.80,1028.78,685.32,38.02,36.06,403.38,233.41,33.89,60.42,15.95,53.30,0.00,453.45,0.06,36.37,34.29,1.96,0.00,1000.00
2025-06-11 17:20,-0.31,0.00,-898.10,0.00,6177.11,41.00,1054.88,685.91,38.59,99.71,403.94,226.21,16.19,44.07,15.87,54.64,0.00,458.07,0.07,37.53,34.32,1.98,0.00,1033.71
2025-06-11 17:25,-0.29,0.00,-876.20,0.00,6182.95,39.50,1073.86,686.58,37.08,153.00,403.50,223.63,10.32,27.72,15.78,53.09,0.00,458.49,0.06,39.03,34.35,1.91,0.00,3614.53
2025-06-11 17:30,-0.30,0.00,-841.00,0.00,6170.81,40.10,1102.27,685.99,38.31,202.58,401.88,230.16,9.23,11.37,15.70,50.66,0.00,457.64,0.07,41.01,34.32,1.97,0.00,1257.82
2025-06-11 17:35,-0.29,0.00,-811.30,0.00,6174.82,40.50,1122.47,687.39,36.20,200.29,401.81,240.80,4.84,9.50,15.53,48.84,0.00,457.89,0.07,42.12,34.39,1.87,0.00,10208.00
2025-06-11 17:40,-0.30,0.00,-809.75,0.00,6170.74,44.30,1134.43,687.25,38.42,230.64,401.58,240.64,2.34,7.62,15.37,48.53,0.00,457.59,0.07,42.48,34.39,1.98,0.00,10175.36
2025-06-11 17:45,-1.14,0.00,-770.00,0.00,6156.23,46.00,1138.58,684.44,38.25,220.19,399.88,242.02,1.84,5.75,15.20,46.19,0.00,456.53,0.08,42.71,34.25,1.97,0.00,10089.19
2025-06-11 17:50,-0.91,0.00,-790.50,0.00,6179.08,50.20,1141.11,686.43,39.06,245.49,399.08,233.05,0.84,3.87,15.03,47.33,0.00,458.17,0.08,42.80,34.34,2.01,0.00,9911.57
2025-06-11 17:55,-1.17,0.00,-536.45,0.00,6154.51,51.90,1138.81,685.84,37.43,248.90,398.31,239.15,0.84,2.00,14.87,32.07,0.00,456.38,0.09,42.72,34.32,1.93,0.00,3896.81
2025-06-11 18:00,-0.29,0.00,-554.70,0.00,6191.65,51.80,1149.29,689.27,39.28,254.81,398.70,250.06,0.84,0.12,14.70,33.11,0.00,459.06,0.09,43.08,34.49,2.02,0.00,10478.01
2025-06-11 18:05,-0.51,0.00,-593.20,0.00,6163.59,52.30,1139.67,684.73,37.78,346.69,398.17,263.68,0.84,0.10,14.55,34.99,0.00,457.01,0.09,42.74,34.26,1.95,0.00,4059.36
2025-06-11 18:10,-0.30,0.00,-563.55,0.00,6173.83,53.80,1140.39,686.53,36.41,196.47,396.39,271.20,0.84,0.08,14.40,33.78,0.00,457.75,0.09,42.76,34.35,1.88,0.00,3804.14
