date,Battery (Charging) -  MW,Exports -  MW,Imports -  MW,Coal (Brown) -  MW,Gas (Steam) -  MW,Gas (OCGT) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Brown) Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-18 10:05,-7.26,0.00,1094.67,3705.88,496.88,574.77,0.00,650.72,248.65,404.25,809.46,9.77,0.00,28.99,358.94,22.48,31.39,0.00,168.41
2025-06-18 10:10,-3.91,0.00,1078.31,3720.75,487.13,451.65,0.10,723.92,247.59,402.81,851.23,9.93,0.00,27.82,360.39,22.04,23.77,0.00,171.41
2025-06-18 10:15,-6.25,0.00,1046.64,3746.25,477.00,425.62,1.97,734.82,259.17,400.42,893.01,10.10,0.00,26.44,362.86,21.58,22.25,0.00,198.02
2025-06-18 10:20,-9.29,0.00,1073.61,3722.38,445.13,391.95,0.00,715.32,263.78,398.18,934.78,10.27,0.00,26.89,360.53,20.14,20.03,0.00,195.70
2025-06-18 10:25,-7.01,0.00,1062.28,3712.63,408.75,390.60,0.00,714.42,275.19,396.19,976.55,10.43,0.00,25.92,359.60,18.50,19.96,0.00,170.88
2025-06-18 10:30,-7.23,0.00,1057.11,3720.25,377.25,361.48,0.00,647.42,290.24,396.40,1018.32,10.60,0.00,25.44,360.34,17.07,18.00,0.00,166.36
2025-06-18 10:35,-1.70,0.00,1066.18,3745.50,341.25,365.63,3.46,624.12,253.25,397.79,1035.99,10.75,0.00,25.71,362.78,15.44,18.19,0.00,169.98
2025-06-18 10:40,-4.99,0.00,995.46,3746.63,313.50,365.90,2.23,656.12,343.74,402.20,1053.66,10.90,0.00,23.70,362.91,14.19,18.21,0.00,168.83
2025-06-18 10:45,-8.85,0.00,1044.38,3745.25,277.88,362.63,0.10,552.02,326.31,415.34,1071.33,11.05,0.00,25.22,362.75,12.57,18.05,0.00,169.51
2025-06-18 10:50,-8.00,0.00,1104.36,3713.63,246.00,358.75,0.00,423.42,320.02,433.25,1089.00,11.20,0.00,26.87,359.70,11.13,17.88,0.00,156.36
2025-06-18 10:55,-6.95,0.00,1095.50,3746.63,210.38,362.43,0.01,399.52,325.80,435.21,1106.67,11.35,0.00,27.09,362.89,9.52,18.04,0.00,138.04
2025-06-18 11:00,-10.86,0.00,965.46,3732.00,202.13,360.52,0.10,617.52,323.76,447.60,1124.34,11.50,0.00,23.58,361.46,9.15,17.96,0.00,170.56
2025-06-18 11:05,-299.65,0.00,1107.21,3718.63,199.88,360.38,0.00,618.32,335.81,455.99,1140.44,11.58,0.00,25.74,360.17,9.04,17.95,0.00,170.56
2025-06-18 11:10,-298.05,0.00,1066.08,3749.63,174.00,364.75,0.20,593.52,387.97,451.70,1156.54,11.67,0.00,24.04,363.20,7.87,18.15,0.00,170.56
2025-06-18 11:15,-293.10,0.00,1067.36,3747.50,154.13,361.80,0.10,583.92,382.50,448.24,1172.63,11.75,0.00,24.55,362.96,6.97,18.02,0.00,167.92
2025-06-18 11:20,-369.78,0.00,1093.62,3748.25,152.63,362.80,0.89,582.82,384.67,452.74,1188.73,11.83,0.00,25.84,363.04,6.91,18.07,0.00,170.56
2025-06-18 11:25,-328.29,0.00,1065.44,3747.00,153.75,363.50,0.98,580.22,376.96,456.81,1204.83,11.92,0.00,26.16,362.94,6.96,18.09,0.00,170.56
2025-06-18 11:30,-408.60,0.00,1111.77,3728.25,151.50,360.32,0.00,564.62,377.18,449.77,1220.93,12.00,0.00,29.74,361.10,6.86,17.94,0.00,170.56
2025-06-18 11:35,-341.31,0.00,1068.37,3721.75,150.75,360.65,0.10,562.92,391.02,448.28,1217.47,12.03,0.00,27.54,360.48,6.82,17.96,0.00,181.29
2025-06-18 11:40,-279.22,0.00,1067.43,3715.63,117.75,359.20,0.00,535.42,397.01,460.82,1214.00,12.07,0.00,26.50,359.89,5.33,17.89,0.00,170.56
2025-06-18 11:45,-304.94,0.00,911.73,3722.25,100.50,359.45,0.00,543.62,395.55,478.51,1210.54,12.10,0.00,19.01,360.53,4.55,17.91,0.00,181.29
2025-06-18 11:50,-196.50,0.00,837.22,3745.38,103.50,363.32,1.27,551.52,411.67,484.97,1207.08,12.13,0.00,17.17,362.77,4.68,18.08,0.00,181.29
2025-06-18 11:55,-275.16,0.00,864.77,3737.13,102.00,361.23,0.00,543.72,422.97,501.94,1203.61,12.17,0.00,17.65,361.95,4.62,17.98,0.00,181.29
2025-06-18 12:00,-267.72,0.00,842.75,3747.50,102.75,362.23,0.01,545.72,428.81,528.97,1200.15,12.20,0.00,17.90,362.97,4.65,18.03,0.00,160.00
2025-06-18 12:05,-386.53,0.00,899.06,3749.88,103.50,353.55,0.03,547.52,425.50,537.01,1182.99,12.17,0.00,22.48,363.20,4.68,17.64,0.00,170.56
2025-06-18 12:10,-324.16,0.00,904.45,3718.88,100.13,359.23,0.00,528.32,426.73,546.23,1165.82,12.13,0.00,21.42,360.20,4.53,17.89,0.00,170.56
2025-06-18 12:15,-347.82,0.00,913.27,3736.00,102.00,360.40,0.00,528.12,427.87,538.99,1148.66,12.10,0.00,19.90,361.85,4.62,17.95,0.00,170.56
2025-06-18 12:20,-354.45,0.00,949.34,3737.63,102.38,360.63,0.10,530.92,431.05,533.89,1131.50,12.07,0.00,20.75,362.02,4.63,17.96,0.00,181.29
2025-06-18 12:25,-254.98,0.00,907.60,3759.88,106.88,363.32,2.71,539.82,410.18,548.68,1114.33,12.03,0.00,17.99,364.18,4.84,18.08,0.00,172.40
2025-06-18 12:30,-255.82,0.00,903.90,3756.75,112.13,365.60,3.74,545.12,419.04,526.58,1097.17,12.00,0.00,17.29,363.88,5.07,18.19,0.00,173.00
2025-06-18 12:35,-284.77,0.00,972.78,3747.63,102.38,361.23,0.00,536.42,428.09,495.18,1073.57,12.02,0.00,20.92,362.95,4.63,17.98,0.00,181.29
2025-06-18 12:40,-199.12,0.00,938.45,3759.25,108.38,364.40,2.53,539.52,441.69,469.57,1049.98,12.03,0.00,20.28,364.11,4.90,18.13,0.00,193.14
2025-06-18 12:45,-106.89,0.00,939.53,3718.25,98.25,359.50,0.10,521.12,422.28,458.91,1026.38,12.05,0.00,20.74,360.12,4.45,17.91,0.00,181.29
2025-06-18 12:50,-161.28,0.00,947.66,3743.47,102.00,360.38,0.00,528.02,426.88,471.54,1002.79,12.07,0.00,20.78,362.58,4.62,17.95,0.00,181.29
2025-06-18 12:55,-136.17,0.00,946.41,3720.84,100.13,359.25,0.00,525.32,453.19,481.49,979.19,12.08,0.00,20.43,360.39,4.53,17.89,0.00,195.24
2025-06-18 13:00,-101.39,0.00,906.86,3744.22,102.75,361.02,1.64,530.82,460.03,466.26,955.60,12.10,0.00,19.00,362.65,4.65,17.97,0.00,181.29
2025-06-18 13:05,-123.47,0.00,920.00,3735.00,102.00,360.00,0.00,528.62,458.98,484.70,946.50,12.13,0.00,20.73,361.75,4.62,17.92,0.00,181.29
2025-06-18 13:10,-270.84,0.00,1004.65,3727.63,101.63,359.25,0.00,531.92,460.66,473.36,937.40,12.17,0.00,21.67,361.05,4.60,17.89,0.00,229.17
2025-06-18 13:15,-94.63,0.00,912.88,3751.75,104.25,363.38,1.13,539.52,464.54,455.13,928.30,12.20,0.00,19.13,363.38,4.72,18.08,0.00,229.17
2025-06-18 13:20,-182.79,0.00,966.97,3755.00,104.63,362.05,0.87,543.52,462.96,434.38,919.21,12.23,0.00,18.89,363.69,4.73,18.02,0.00,181.29
2025-06-18 13:25,-264.86,0.00,1025.08,3724.75,102.00,358.35,0.02,522.72,469.16,425.47,910.11,12.27,0.00,20.14,360.76,4.62,17.85,0.00,187.40
2025-06-18 13:30,-189.54,0.00,989.30,3712.34,100.50,358.13,0.00,524.72,487.15,446.86,901.01,12.30,0.00,21.43,359.57,4.55,17.84,0.00,181.29
2025-06-18 13:35,-211.90,0.00,986.73,3702.13,99.00,358.43,0.00,521.02,500.51,464.49,896.88,12.28,0.00,22.15,358.59,4.48,17.86,0.00,229.24
2025-06-18 13:40,-114.37,0.00,980.36,3726.09,102.00,359.32,0.00,541.42,500.52,433.50,892.75,12.27,0.00,21.15,360.91,4.62,17.90,0.00,229.24
2025-06-18 13:45,-162.28,0.00,984.04,3732.38,102.38,359.20,0.00,541.72,530.55,434.83,888.62,12.25,0.00,20.05,361.52,4.63,17.89,0.00,229.24
2025-06-18 13:50,-143.14,0.00,972.77,3738.00,102.00,361.05,0.35,547.12,532.82,425.50,884.49,12.23,0.00,19.86,362.06,4.62,17.97,0.00,229.17
2025-06-18 13:55,-260.08,0.00,1053.30,3743.88,104.25,361.38,1.02,546.72,518.46,404.70,880.36,12.22,0.00,20.30,362.63,4.72,17.99,0.00,229.24
2025-06-18 14:00,-42.67,0.00,942.28,3755.13,110.63,365.48,13.58,557.72,489.39,402.49,876.23,12.20,0.00,17.96,363.74,5.01,18.18,0.00,266.96
2025-06-18 14:05,-2.22,0.00,936.16,3749.38,107.63,361.07,5.65,551.42,465.51,398.81,850.30,12.18,0.00,18.50,363.13,4.87,17.97,0.00,229.24
2025-06-18 14:10,-55.90,0.00,944.65,3753.25,142.88,361.73,28.05,676.32,447.53,361.72,824.36,12.17,0.00,19.87,363.52,6.47,18.00,0.00,398.76
2025-06-18 14:15,-1.33,0.00,897.84,3743.59,181.13,360.00,122.40,704.02,417.98,286.84,798.43,12.15,0.00,18.25,362.57,8.20,17.92,0.00,396.24
2025-06-18 14:20,-2.63,0.00,912.90,3706.97,221.63,357.25,47.07,686.22,434.93,281.43,772.50,12.13,0.00,19.49,359.05,10.03,17.80,0.00,365.80
2025-06-18 14:25,-2.74,0.00,909.88,3716.59,272.63,358.18,18.43,681.52,432.57,275.03,746.57,12.12,0.00,18.89,359.98,12.34,17.84,0.00,366.83
2025-06-18 14:30,-2.52,0.00,897.77,3719.84,315.38,359.32,8.95,688.52,403.82,276.87,720.64,12.10,0.00,18.05,360.29,14.27,17.90,0.00,310.63
2025-06-18 14:35,-4.57,0.00,895.92,3730.22,366.00,359.27,1.98,690.52,376.71,252.13,707.69,12.08,0.00,19.68,361.30,16.56,17.89,0.00,374.56
2025-06-18 14:40,-151.10,0.00,928.43,3697.34,406.88,355.15,0.00,698.22,410.81,263.86,694.74,12.07,0.00,20.04,358.10,18.41,17.70,0.00,366.87
2025-06-18 14:45,-235.39,0.00,912.87,3746.25,460.13,358.05,2.96,732.52,411.43,250.55,681.80,12.05,0.00,19.38,362.87,20.82,17.84,0.00,293.78
2025-06-18 14:50,-288.82,0.00,921.56,3703.72,480.38,355.13,71.10,717.32,392.74,258.17,668.85,12.03,0.00,14.67,358.74,21.74,17.70,0.00,293.78
2025-06-18 14:55,-380.33,0.00,953.05,3698.22,493.50,385.35,72.40,722.42,394.87,258.09,655.90,12.02,0.00,16.39,358.21,22.33,19.72,0.00,360.07
2025-06-18 15:00,-245.63,0.00,888.26,3715.22,497.25,389.07,93.30,712.22,403.40,245.28,642.95,12.00,0.00,13.62,359.86,22.50,20.15,0.00,244.58
2025-06-18 15:05,-140.25,0.00,877.27,3707.00,498.75,382.07,0.00,715.92,403.60,237.00,619.26,11.97,0.00,11.93,359.06,22.57,19.78,0.00,227.97
2025-06-18 15:10,-227.34,0.00,942.49,3728.09,500.25,385.90,0.00,636.72,397.28,262.65,595.56,11.93,0.00,14.90,361.11,22.64,19.97,0.00,188.74
2025-06-18 15:15,-149.85,0.00,917.12,3739.09,499.88,388.48,0.00,635.62,410.07,244.69,571.87,11.90,0.00,14.91,362.17,22.62,20.13,0.00,190.49
2025-06-18 15:20,-173.13,0.00,944.77,3716.59,499.88,416.05,0.00,631.52,388.69,225.10,548.18,11.87,0.00,16.77,359.98,22.62,22.03,0.00,180.94
2025-06-18 15:25,-104.65,0.00,916.75,3720.13,502.13,476.63,0.00,629.42,372.15,228.67,524.48,11.83,0.00,17.36,360.34,22.72,26.09,0.00,180.96
2025-06-18 15:30,-47.26,0.00,894.12,3719.22,501.75,501.93,0.10,632.92,387.79,238.52,500.79,11.80,0.00,16.19,360.25,22.70,27.80,0.00,223.79
2025-06-18 15:35,-116.00,0.00,874.97,3720.13,501.38,556.05,0.00,637.92,406.96,262.16,473.65,11.80,0.00,13.81,360.34,22.69,31.45,0.00,227.97
2025-06-18 15:40,-34.35,0.00,847.35,3729.97,502.88,593.43,13.20,605.42,426.69,276.47,446.51,11.80,0.00,14.60,361.28,22.76,33.68,0.00,209.24
2025-06-18 15:45,-16.06,0.00,815.40,3748.22,503.25,657.05,22.47,620.32,444.10,276.35,419.37,11.80,0.00,12.94,363.02,22.77,37.17,0.00,194.04
2025-06-18 15:50,-24.94,0.00,773.44,3745.22,502.88,655.73,6.33,702.02,452.76,263.14,392.23,11.80,0.00,10.10,362.72,22.76,37.11,0.00,180.94
2025-06-18 15:55,-108.60,0.00,929.49,3740.34,502.50,556.67,0.80,698.92,437.83,249.05,365.09,11.80,0.00,17.17,362.29,22.74,30.45,0.00,180.94
2025-06-18 16:00,-14.15,0.00,888.36,3724.59,502.50,549.57,70.53,694.84,433.05,210.01,337.96,11.80,0.00,16.55,360.75,22.74,30.00,0.00,200.02
2025-06-18 16:05,-97.17,0.00,854.07,3716.59,501.75,649.43,0.13,885.10,424.86,200.25,319.71,11.80,0.00,15.02,359.97,22.70,36.73,0.00,275.66
2025-06-18 16:10,-58.58,0.00,912.69,3734.47,502.88,738.41,2.03,588.14,449.40,194.13,301.46,11.80,0.00,15.65,361.71,22.76,41.59,0.00,200.02
2025-06-18 16:15,-1.68,0.00,864.28,3749.72,502.50,1001.31,12.75,355.30,462.42,180.29,283.21,11.80,0.00,13.73,363.17,22.74,59.33,0.00,291.99
2025-06-18 16:20,-1.93,0.00,837.01,3742.59,503.25,1114.20,16.77,438.72,461.23,169.28,264.96,11.80,0.00,12.71,362.49,22.77,67.64,0.00,308.49
2025-06-18 16:25,-11.48,0.00,926.45,3730.97,502.88,1147.28,2.15,308.60,442.75,141.32,246.72,11.80,0.00,18.99,361.36,22.76,69.91,0.00,318.43
2025-06-18 16:30,-35.75,0.00,1017.27,3747.59,502.50,1160.20,0.19,206.38,434.81,131.67,228.47,11.80,0.00,24.20,362.97,22.74,70.76,0.00,314.11
2025-06-18 16:35,-18.60,0.00,1116.07,3731.22,502.50,1156.64,0.00,342.44,435.20,107.94,199.71,11.73,0.00,33.98,361.39,22.74,70.54,0.00,314.42
2025-06-18 16:40,-42.82,0.00,964.71,3739.47,502.50,1269.65,0.06,375.44,444.68,83.57,170.95,11.67,0.00,22.45,362.19,22.74,77.20,0.00,364.56
2025-06-18 16:45,-88.24,0.00,996.25,3724.34,501.00,1378.24,0.00,376.26,467.23,31.76,142.19,11.60,0.00,23.83,360.72,22.67,85.57,0.00,501.22
2025-06-18 16:50,-0.54,0.00,815.81,3737.97,503.63,1483.60,216.11,364.18,483.29,26.19,113.43,11.53,0.00,13.71,362.04,22.79,92.72,0.00,398.76
2025-06-18 16:55,-29.24,0.00,910.46,3731.59,501.75,1540.17,59.35,362.84,493.08,18.53,84.66,11.47,0.00,20.09,361.43,22.70,95.38,0.00,468.37
2025-06-18 17:00,-1.32,0.00,884.81,3733.34,502.88,1589.54,99.97,363.05,496.40,11.00,55.90,11.40,0.00,19.52,361.60,22.76,97.63,0.00,449.00
2025-06-18 17:05,-38.31,0.00,935.98,3713.59,500.63,1584.71,95.36,396.14,497.70,4.44,46.73,11.27,0.00,22.91,359.68,22.65,97.36,0.00,539.89
2025-06-18 17:10,-36.88,0.00,943.56,3632.09,501.00,1503.37,101.12,577.20,511.66,7.37,37.55,11.13,0.00,23.05,352.06,22.67,93.17,0.00,356.88
2025-06-18 17:15,-2.80,0.00,933.60,3600.47,503.63,1425.26,220.43,619.40,516.39,4.40,28.37,11.00,0.00,21.71,349.19,22.79,89.36,0.00,983.96
2025-06-18 17:20,-1.46,0.00,994.54,3498.59,500.25,1397.49,293.59,623.48,494.99,2.07,19.19,10.87,0.00,23.42,339.60,22.64,88.00,0.00,1589.57
2025-06-18 17:25,0.00,0.00,1024.66,3467.97,502.50,1404.20,330.87,647.75,494.91,0.63,10.01,10.73,0.00,22.93,336.84,22.74,88.47,0.00,3758.92
2025-06-18 17:30,-0.15,0.00,1051.88,3395.47,502.88,1400.11,505.84,566.27,485.69,0.08,0.83,10.60,0.00,24.56,329.98,22.76,88.17,0.00,3758.92
2025-06-18 17:35,-0.44,0.00,1109.42,3389.72,502.13,1399.51,462.14,556.34,497.46,0.00,0.69,10.50,0.00,28.49,329.44,22.72,88.14,0.00,1393.48
2025-06-18 17:40,-0.23,0.00,1114.15,3398.47,502.13,1497.37,227.47,610.90,491.09,0.00,0.56,10.40,0.00,28.51,330.31,22.72,92.45,0.00,1210.36
2025-06-18 17:45,-0.33,0.00,1127.57,3373.47,503.25,1500.46,238.27,621.29,476.99,0.00,0.42,10.30,0.00,27.80,327.96,22.77,92.57,0.00,1130.26
2025-06-18 17:50,-0.03,0.00,1138.15,3401.47,502.50,1498.52,246.94,647.78,463.94,0.00,0.28,10.20,0.00,29.06,330.56,22.74,92.41,0.00,1149.03
2025-06-18 17:55,-0.23,0.00,1373.39,3400.72,502.50,1495.81,308.81,668.58,445.42,0.49,0.14,10.10,0.00,40.59,330.48,22.74,92.30,0.00,1147.33
2025-06-18 18:00,-0.03,0.00,1370.71,3396.44,503.25,1496.36,366.16,639.15,443.98,0.00,0.00,10.00,0.00,39.61,330.06,22.77,92.32,0.00,3758.59
2025-06-18 18:05,-0.46,0.00,1374.09,3377.06,502.13,1490.70,336.80,673.21,447.53,0.61,0.00,10.03,0.00,38.75,328.22,22.72,92.04,0.00,1128.42
2025-06-18 18:10,-0.45,0.00,1274.87,3374.81,503.25,1604.63,313.83,755.10,455.40,0.12,0.00,10.07,0.00,36.31,328.04,22.77,97.26,0.00,983.96
2025-06-18 18:15,0.00,0.00,1248.61,3411.97,503.25,1665.81,276.93,761.37,444.59,0.00,0.00,10.10,0.00,32.92,331.57,22.77,100.14,0.00,1307.22
2025-06-18 18:20,-0.05,0.00,1261.57,3387.72,501.00,1664.27,315.89,719.71,431.07,0.00,0.00,10.13,0.00,32.22,329.27,22.67,100.02,0.00,1000.77
2025-06-18 18:25,-0.08,0.00,1166.98,3405.59,500.25,1666.04,420.89,715.47,439.31,0.00,0.00,10.17,0.00,30.30,330.97,22.64,100.17,0.00,1120.58
2025-06-18 18:30,-0.06,0.00,1184.78,3392.72,499.88,1662.98,428.74,693.40,439.73,0.18,0.00,10.20,0.00,30.25,329.73,22.62,99.94,0.00,900.00
2025-06-18 18:35,0.00,0.00,1131.66,3408.97,501.00,1667.63,498.84,724.96,451.44,0.00,0.00,10.20,0.00,28.78,331.27,22.67,100.26,0.00,448.91
2025-06-18 18:40,0.00,-18.23,1007.38,3405.47,500.63,1704.98,605.64,828.44,442.58,0.00,0.00,10.20,1.11,18.92,330.96,22.65,102.40,0.00,466.78
2025-06-18 18:45,-0.10,-20.59,995.96,3392.81,500.25,1734.48,569.94,816.75,451.88,0.00,0.00,10.20,1.26,18.61,329.73,22.64,104.24,0.00,900.00
2025-06-18 18:50,-0.23,0.00,1018.99,3384.31,500.25,1741.04,423.86,826.45,461.13,0.00,0.00,10.20,0.00,20.69,328.92,22.64,104.64,0.00,415.33
2025-06-18 18:55,-0.42,-45.91,981.39,3412.22,500.25,1748.06,579.21,833.18,468.26,0.08,0.00,10.20,2.80,18.58,331.60,22.64,105.03,0.00,461.97
2025-06-18 19:00,0.00,-67.57,988.78,3381.34,500.25,1748.60,588.11,854.56,477.83,0.14,0.00,10.20,4.08,18.56,328.71,22.64,105.08,0.00,411.47
2025-06-18 19:05,-0.57,-93.09,957.16,3384.59,499.50,1740.06,672.02,835.22,492.27,0.09,0.00,10.22,5.57,17.76,328.93,22.60,104.57,0.00,455.56
2025-06-18 19:10,-0.01,-65.46,995.08,3470.84,501.38,1738.97,567.13,813.70,504.75,0.00,0.00,10.23,4.00,18.53,337.06,22.69,104.57,0.00,482.21
2025-06-18 19:15,-0.08,0.00,1000.41,3566.09,501.00,1737.56,456.77,668.23,512.92,0.36,0.00,10.25,0.00,20.75,345.96,22.67,104.44,0.00,496.69
2025-06-18 19:20,-0.01,0.00,1010.56,3651.22,501.00,1737.54,427.36,558.60,517.52,0.00,0.00,10.27,0.00,24.19,353.94,22.67,104.42,0.00,481.22
2025-06-18 19:25,-0.05,0.00,904.51,3715.34,500.25,1737.45,594.48,549.18,510.13,0.00,0.00,10.28,0.00,19.10,359.93,22.64,104.46,0.00,484.42
2025-06-18 19:30,-0.03,0.00,926.92,3731.06,500.25,1736.75,488.01,545.99,501.94,0.00,0.00,10.30,0.00,20.42,361.38,22.64,104.41,0.00,581.21
2025-06-18 19:35,0.00,0.00,889.15,3725.59,500.25,1736.36,519.47,562.93,509.91,0.08,0.00,10.38,0.00,19.04,360.84,22.64,104.42,0.00,507.20
2025-06-18 19:40,0.00,0.00,1003.61,3740.81,500.25,1735.03,244.59,562.14,523.13,0.04,0.00,10.47,0.00,26.20,362.33,22.64,104.33,0.00,983.96
2025-06-18 19:45,0.00,0.00,980.46,3720.94,499.88,1703.35,319.93,561.92,529.83,0.00,0.00,10.55,0.00,24.97,360.39,22.62,102.01,0.00,550.69
2025-06-18 19:50,0.00,0.00,1016.31,3731.47,499.88,1681.28,229.66,562.08,523.57,0.00,0.00,10.63,0.00,27.22,361.43,22.62,100.18,0.00,900.00
2025-06-18 19:55,-1.20,0.00,982.64,3717.59,498.38,1670.23,292.13,561.38,522.80,0.06,0.00,10.72,0.00,25.26,360.08,22.55,99.43,0.00,983.96
2025-06-18 20:00,-0.40,0.00,1010.94,3727.59,499.50,1673.30,187.11,560.74,503.87,0.08,0.00,10.80,0.00,26.31,361.05,22.60,99.60,0.00,983.96
2025-06-18 20:05,-1.13,0.00,1020.49,3721.22,499.88,1671.91,115.56,560.81,542.89,0.00,0.00,10.75,0.00,26.92,360.43,22.62,99.52,0.00,691.16
2025-06-18 20:10,-1.21,0.00,1038.06,3720.69,499.50,1656.05,61.41,520.72,561.89,0.00,0.00,10.70,0.00,25.93,360.39,22.60,98.77,0.00,506.64
2025-06-18 20:15,-0.12,0.00,1054.78,3729.34,501.00,1661.26,131.38,386.18,575.96,0.00,0.00,10.65,0.00,27.99,361.21,22.67,99.05,0.00,549.69
2025-06-18 20:20,0.00,0.00,1042.06,3749.09,500.63,1670.28,133.95,311.34,594.05,0.00,0.00,10.60,0.00,27.60,363.12,22.65,99.54,0.00,916.50
2025-06-18 20:25,-1.24,0.00,968.52,3723.47,499.50,1632.90,194.14,464.59,593.90,0.00,0.00,10.55,0.00,24.29,360.64,22.60,97.17,0.00,691.16
2025-06-18 20:30,-8.93,0.00,955.00,3728.09,500.63,1604.82,102.30,502.96,629.11,0.00,0.00,10.50,0.00,22.68,361.10,22.65,95.26,0.00,495.08
2025-06-18 20:35,-1.48,0.00,1020.54,3744.34,500.63,1612.38,30.15,371.60,641.90,0.21,0.00,10.47,0.00,24.37,362.67,22.65,95.71,0.00,484.93
2025-06-18 20:40,-7.61,0.00,973.70,3713.84,499.50,1570.09,0.00,519.66,657.36,0.00,0.00,10.43,0.00,21.49,359.71,22.60,93.06,0.00,550.17
2025-06-18 20:45,-3.54,0.00,910.97,3713.09,499.13,1544.81,21.66,559.75,696.87,0.00,0.00,10.40,0.00,20.65,359.65,22.59,91.36,0.00,389.82
2025-06-18 20:50,-0.41,0.00,889.59,3722.22,500.63,1551.96,11.60,560.51,707.51,0.00,0.00,10.37,0.00,17.93,360.53,22.65,91.78,0.00,475.57
2025-06-18 20:55,-0.70,0.00,884.78,3717.19,498.75,1518.49,0.10,559.54,715.26,0.00,0.00,10.33,0.00,17.90,360.04,22.57,89.55,0.00,308.85
2025-06-18 21:00,-5.93,-279.08,660.45,3729.72,501.38,1498.31,5.26,537.39,735.05,0.00,0.00,10.30,18.80,8.12,361.25,22.69,88.12,0.00,315.36
2025-06-18 21:05,-90.68,-326.98,692.34,3724.47,500.63,1497.74,41.79,551.51,742.18,0.00,0.00,10.15,21.84,8.98,360.75,22.65,88.14,0.00,298.10
2025-06-18 21:10,-3.25,-295.25,645.57,3745.97,501.00,1506.23,30.46,501.05,760.86,0.00,0.00,10.00,19.84,6.85,362.82,22.67,87.88,0.00,297.87
2025-06-18 21:15,-2.11,-300.59,669.30,3721.69,500.25,1477.32,61.62,427.87,782.61,0.00,0.00,9.85,20.23,7.59,360.47,22.64,86.06,0.00,288.16
2025-06-18 21:20,-12.28,-255.64,612.77,3723.72,500.25,1475.90,49.71,420.60,809.59,0.00,0.00,9.70,17.19,5.72,360.69,22.64,85.96,0.00,286.24
2025-06-18 21:25,-7.00,-265.22,594.11,3719.84,501.00,1475.15,50.11,422.15,820.43,0.00,0.00,9.55,17.80,4.86,360.31,22.67,85.94,0.00,282.82
2025-06-18 21:30,-15.12,-323.94,607.88,3713.72,498.75,1476.16,35.99,419.87,862.15,0.00,0.00,9.40,21.65,5.31,359.71,22.57,86.00,0.00,277.38
