date,Battery (Charging) -  MW,Pumps -  MW,Exports -  MW,Imports -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Distillate -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Waste Coal Mine) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-07-17 11:55,-218.81,-490.75,-794.70,0.00,3752.55,31.30,0.00,0.22,0.26,43.54,0.00,4.60,323.38,2149.78,3333.36,22.12,32.72,0.00,277.53,0.08,0.00,0.01,0.01,2.22,412.83,0.00
2025-07-17 12:00,-212.25,-492.60,-738.30,0.00,3750.17,31.50,0.00,0.22,0.26,44.46,0.00,4.47,319.30,2145.19,3326.25,22.20,30.42,0.00,277.35,0.08,0.00,0.01,0.01,2.27,410.41,-7.16
2025-07-17 12:05,-402.15,-490.15,-634.15,0.00,3766.25,29.50,0.00,0.22,0.26,44.61,0.00,31.42,313.36,2110.16,3308.24,22.33,26.25,0.00,278.53,0.07,0.00,0.01,0.01,2.28,417.31,0.00
2025-07-17 12:10,-192.08,-491.84,-644.10,0.00,3753.71,31.20,0.00,0.22,0.26,45.48,0.00,4.45,315.21,2009.04,3290.24,22.47,27.11,0.00,277.64,0.08,0.00,0.01,0.01,2.33,413.79,0.00
2025-07-17 12:15,-140.28,-491.74,-767.15,0.00,3772.37,31.30,0.00,0.22,0.26,44.41,0.00,51.80,307.61,2027.70,3272.24,22.60,32.10,0.00,279.18,0.08,0.00,0.01,0.01,2.27,416.66,34.75
2025-07-17 12:20,-255.13,-490.49,-758.90,0.00,3802.52,32.40,0.00,0.22,0.26,44.51,0.00,38.41,294.39,2058.60,3254.23,22.73,31.84,0.00,285.28,0.09,0.00,5.72,0.01,2.02,438.54,32.46
2025-07-17 12:25,-240.14,-490.58,-755.85,0.00,3777.88,32.10,0.00,0.22,0.26,45.11,0.17,43.11,275.80,2095.39,3236.23,22.87,31.51,0.00,279.51,0.08,0.00,0.01,0.01,2.31,421.84,31.52
2025-07-17 12:30,-151.41,-491.73,-786.15,0.00,3731.83,32.00,0.00,0.22,0.26,44.62,0.00,39.40,284.09,2060.25,3218.23,23.00,32.75,0.00,276.13,0.08,0.00,0.01,0.01,2.28,418.73,-0.01
2025-07-17 12:35,-193.92,-488.87,-748.95,0.00,3756.90,32.10,0.00,0.22,0.26,44.94,1.78,51.58,278.77,2061.31,3201.92,22.95,31.26,0.00,278.00,0.08,0.00,0.01,0.01,2.30,420.71,18.70
2025-07-17 12:40,-383.09,-490.23,-696.40,0.00,3735.77,32.90,0.00,0.22,0.26,44.31,0.00,71.02,293.46,2035.14,3185.61,22.90,28.95,0.00,276.38,0.08,0.00,0.01,0.01,2.27,427.25,0.00
2025-07-17 12:45,-126.00,-489.21,-782.65,0.00,3758.98,32.40,0.00,0.22,0.26,45.76,0.00,68.43,292.00,2037.40,3169.30,22.85,32.64,0.00,278.08,0.08,0.00,0.01,0.01,2.35,420.43,17.93
2025-07-17 12:50,-292.14,-492.30,-718.00,0.00,3752.40,32.50,0.00,0.22,0.26,46.45,0.00,71.02,273.31,2048.20,3152.99,22.80,29.93,0.00,277.59,0.08,0.00,0.01,0.01,2.38,426.78,0.00
2025-07-17 12:55,-309.78,-488.90,-761.00,0.00,3765.50,32.40,0.00,0.22,0.26,45.97,0.09,54.71,271.14,2048.00,3136.68,22.75,31.88,0.00,278.54,0.08,0.00,0.01,0.01,2.36,432.57,0.00
2025-07-17 13:00,-111.65,-490.04,-825.75,0.00,3761.47,32.60,0.00,0.22,0.26,45.95,0.00,51.56,268.84,2093.52,3120.37,22.70,34.36,0.00,278.27,0.08,0.00,0.01,0.01,2.36,423.88,0.00
2025-07-17 13:05,-197.72,-488.34,-900.00,0.00,3808.03,31.20,0.00,0.22,0.26,45.97,0.00,52.72,266.52,2168.65,3101.09,22.83,37.27,0.00,281.75,0.08,0.00,0.01,0.01,2.36,432.33,23.14
2025-07-17 13:10,-223.01,-489.17,-787.45,0.00,3846.84,30.40,0.00,0.22,0.26,46.54,1.12,4.49,237.01,2074.21,3081.82,22.97,33.59,0.00,284.68,0.07,0.00,0.01,0.01,2.38,440.47,25.77
2025-07-17 13:15,-112.29,-487.80,-852.65,0.00,3834.48,30.10,0.00,0.22,0.26,45.94,0.32,42.69,244.24,2057.62,3062.55,23.10,36.19,0.00,283.87,0.07,0.00,0.01,0.01,2.35,436.81,0.00
2025-07-17 13:20,-103.64,-488.51,-846.10,0.00,3828.25,32.30,0.00,0.22,0.26,45.80,0.22,40.82,228.62,2069.60,3043.28,23.23,35.91,0.00,283.47,0.08,0.00,0.01,0.01,2.35,437.00,33.11
2025-07-17 13:25,-298.24,-488.03,-790.90,0.00,3887.32,32.20,0.00,0.22,0.26,47.68,2.55,43.10,220.52,2136.39,3024.01,23.37,33.47,0.00,287.75,0.08,0.00,0.01,0.01,2.45,445.64,-7.16
2025-07-17 13:30,-101.54,-488.33,-818.70,0.00,3823.51,31.60,0.00,0.22,0.26,47.83,18.39,42.45,223.58,2077.96,3004.73,23.50,34.62,0.00,283.11,0.08,0.00,0.01,0.01,2.45,436.02,-10.40
2025-07-17 13:35,-122.87,-488.30,-816.80,0.00,3843.57,31.40,0.00,0.22,0.26,47.74,1.24,45.28,239.95,2146.52,2958.11,23.35,34.25,0.00,284.53,0.08,0.00,0.01,0.01,2.45,436.81,-12.28
2025-07-17 13:40,-125.26,-489.73,-829.15,0.00,3841.56,31.40,0.00,0.22,0.26,47.71,0.00,51.70,252.49,2140.99,2911.48,23.20,34.69,0.00,284.34,0.08,0.00,0.01,0.01,2.45,439.47,0.00
2025-07-17 13:45,-118.50,-490.09,-824.80,0.00,3863.25,31.50,0.00,0.22,0.26,47.43,0.00,51.16,252.88,2176.33,2864.85,23.05,34.42,0.00,285.98,0.08,0.00,0.01,0.01,2.43,440.78,0.00
2025-07-17 13:50,-107.25,-489.93,-780.95,0.00,3906.76,31.80,0.00,0.22,0.26,47.54,0.90,44.19,245.17,2055.60,2818.23,22.90,33.39,0.00,289.21,0.08,0.00,0.01,0.01,2.44,450.43,0.00
2025-07-17 13:55,-54.20,-487.88,-793.05,0.00,3943.72,32.00,0.00,0.22,0.26,47.41,4.88,31.04,247.89,1992.43,2771.60,22.75,34.41,0.00,292.00,0.08,0.00,0.01,0.01,2.43,456.86,31.51
2025-07-17 14:00,-47.08,-488.31,-770.80,0.00,3978.19,32.20,0.00,0.22,0.26,47.85,11.69,4.71,233.38,1930.91,2724.98,22.60,34.04,0.00,294.59,0.08,0.00,0.01,0.01,2.45,465.61,55.63
2025-07-17 14:05,-46.47,-488.47,-852.85,0.00,4044.54,32.70,0.00,0.22,0.26,47.69,7.22,49.01,239.69,2089.86,2670.20,22.70,36.78,0.00,299.37,0.08,0.00,0.01,0.01,2.45,464.87,34.75
2025-07-17 14:10,-94.02,-488.78,-787.65,0.00,4029.94,31.20,0.00,19.69,0.26,47.89,0.10,53.65,225.05,2015.55,2615.43,22.80,34.37,0.00,298.38,0.08,0.00,0.71,0.01,2.46,472.03,55.63
2025-07-17 14:15,-143.65,-487.02,-760.45,0.00,4065.78,31.50,0.00,19.69,0.26,47.34,0.59,49.83,227.36,2029.21,2560.66,22.90,33.25,0.00,301.08,0.08,0.00,0.71,0.01,2.43,477.91,49.38
2025-07-17 14:20,-81.76,-488.16,-757.50,0.00,4138.52,33.00,0.00,19.69,0.26,47.63,5.49,48.80,218.32,1976.25,2505.89,23.00,33.63,0.00,306.51,0.08,0.00,0.71,0.01,2.44,484.86,55.38
2025-07-17 14:25,-63.20,-487.94,-814.55,0.00,4198.20,31.80,0.00,34.47,0.26,47.73,0.04,47.62,212.89,2045.01,2451.12,23.10,36.08,0.00,311.04,0.08,0.00,1.44,0.01,2.45,490.73,49.52
2025-07-17 14:30,-7.36,-488.36,-788.55,0.00,4163.78,32.90,0.00,32.55,0.26,48.05,0.00,47.54,214.46,1961.02,2396.34,23.20,35.23,0.00,308.61,0.08,0.00,1.41,0.01,2.46,492.73,54.76
2025-07-17 14:35,-17.86,-487.10,-803.90,0.00,4170.84,31.30,0.00,38.99,0.26,49.48,3.18,48.78,201.56,2004.17,2336.50,23.15,35.79,0.00,309.22,0.08,0.00,1.41,0.01,2.54,496.17,66.32
2025-07-17 14:40,-11.06,-485.52,-855.20,0.00,4384.07,32.00,0.00,72.18,0.26,49.24,18.23,14.48,214.07,2026.59,2276.65,23.10,38.66,0.00,324.81,0.08,0.00,2.53,0.01,2.53,511.83,49.37
2025-07-17 14:45,-5.63,-486.52,-933.20,0.00,4321.91,32.20,0.00,167.19,0.26,49.75,37.92,78.44,208.14,2041.71,2216.80,23.05,41.31,0.00,320.10,0.08,0.00,5.95,0.01,2.56,510.35,34.75
2025-07-17 14:50,-3.24,-487.10,-789.30,0.00,4270.81,32.10,0.00,191.96,3.24,51.92,2.44,57.02,193.70,1979.28,2156.96,23.00,35.41,0.00,316.34,0.08,0.00,6.85,0.20,2.67,510.94,61.29
2025-07-17 14:55,-13.41,-487.92,-841.80,0.00,4346.58,31.60,0.00,195.23,3.29,50.63,0.00,67.37,195.51,2001.44,2097.11,22.95,37.83,0.00,321.79,0.08,0.00,6.97,0.21,2.60,520.53,49.19
2025-07-17 15:00,-32.06,-487.31,-846.35,0.00,4373.03,0.00,0.00,237.05,0.26,14.10,8.69,84.93,201.10,1974.34,2037.26,22.90,38.14,0.00,323.59,0.00,0.00,8.37,0.01,0.66,527.64,0.00
2025-07-17 15:05,-0.20,-484.33,-756.20,0.00,4308.89,32.10,0.00,249.90,0.26,51.44,15.79,61.10,214.86,1942.75,1963.12,22.82,33.94,0.00,318.92,0.08,0.00,8.82,0.01,2.65,521.84,-0.01
2025-07-17 15:10,-74.62,-485.06,-750.65,0.00,4283.75,31.30,0.00,301.75,0.26,51.37,25.56,84.98,218.46,1923.91,1888.97,22.73,33.48,0.00,316.99,0.08,0.00,10.68,0.01,2.64,528.65,45.00
2025-07-17 15:15,-9.28,-487.25,-744.50,0.00,4402.22,30.80,0.00,299.69,0.26,51.36,8.82,96.52,209.04,1910.26,1814.82,22.65,33.65,0.00,325.56,0.07,0.00,10.61,0.01,2.64,536.31,0.00
2025-07-17 15:20,0.00,-484.29,-762.95,0.00,4462.86,30.60,0.00,353.82,0.26,50.87,58.28,96.93,212.00,1768.85,1740.67,22.57,35.00,0.00,329.90,0.07,0.00,12.42,0.01,2.62,549.99,33.28
2025-07-17 15:25,0.00,-486.79,-907.70,0.00,4460.58,31.20,0.00,467.66,0.26,51.17,57.45,97.00,221.06,1867.20,1666.53,22.48,40.88,0.00,305.44,0.08,0.00,8.18,0.01,2.46,504.15,34.75
2025-07-17 15:30,-60.06,-487.01,-772.55,0.00,4525.54,30.80,0.00,477.30,0.26,48.89,8.18,96.61,226.74,1672.45,1592.38,22.40,36.05,0.00,334.24,0.07,0.00,16.67,0.01,2.51,576.42,45.00
2025-07-17 15:35,-82.26,-486.30,-717.45,0.00,4620.25,30.40,0.00,485.83,0.26,49.49,1.79,98.29,234.03,1549.63,1509.93,22.30,34.24,0.00,341.08,0.07,0.00,16.98,0.01,2.55,593.42,34.75
2025-07-17 15:40,-24.77,-485.12,-780.15,0.00,4724.49,30.00,0.00,542.74,0.26,50.87,18.09,98.13,245.14,1577.09,1427.49,22.20,37.18,0.00,348.70,0.07,0.00,19.05,0.01,2.62,598.76,75.67
2025-07-17 15:45,-4.36,-485.81,-696.60,0.00,4835.74,29.90,0.00,546.64,0.26,50.27,13.79,104.68,244.45,1382.11,1345.04,22.10,34.28,0.00,356.85,0.07,0.00,19.19,0.01,2.59,616.95,99.85
2025-07-17 15:50,-0.95,-486.72,-696.90,0.00,5019.11,29.40,0.00,537.70,0.26,50.62,10.05,104.01,263.80,1329.88,1262.60,22.00,34.89,0.00,370.59,0.07,0.00,18.86,0.01,2.60,633.94,71.11
2025-07-17 15:55,-82.73,-244.56,-806.70,0.00,4983.90,31.00,0.00,534.36,0.26,51.30,0.00,102.64,266.27,1414.06,1180.15,21.90,41.16,0.00,367.77,0.07,0.00,18.74,0.01,2.64,628.66,75.55
2025-07-17 16:00,-45.32,-243.09,-849.60,0.00,5085.08,30.90,0.00,576.78,0.26,50.90,12.21,104.12,276.25,1414.85,1097.71,21.80,43.41,0.00,375.30,0.07,0.00,20.28,0.01,2.62,636.32,75.55
2025-07-17 16:05,0.00,-242.20,-861.05,0.00,5174.23,30.20,0.00,593.39,0.26,48.91,134.24,105.51,280.42,1317.40,1014.61,21.67,44.02,0.00,381.84,0.07,0.00,20.88,0.01,2.51,640.32,74.00
2025-07-17 16:10,-58.95,0.00,-920.85,0.00,5283.75,30.50,0.00,550.18,0.26,48.40,0.72,96.46,289.60,1290.76,931.51,21.53,50.02,0.00,390.45,0.07,0.00,19.40,0.01,2.48,656.17,74.00
2025-07-17 16:15,-103.20,0.00,-848.85,0.00,5451.02,30.40,0.00,587.27,0.26,50.48,4.81,104.86,292.74,1090.14,848.41,21.40,47.56,0.00,403.09,0.07,0.00,20.79,0.01,2.60,681.74,75.36
2025-07-17 16:20,-59.04,0.00,-861.40,0.00,5474.32,31.90,0.00,665.43,0.26,49.18,6.62,122.08,297.68,1049.09,765.31,21.27,48.24,0.00,404.96,0.08,0.00,23.54,0.01,2.54,686.00,77.53
2025-07-17 16:25,-10.30,0.00,-889.80,0.00,5516.26,31.50,0.00,708.79,0.26,49.41,2.63,122.03,320.40,1061.33,682.21,21.13,49.61,0.00,407.92,0.08,0.00,25.11,0.01,2.55,688.37,97.08
2025-07-17 16:30,-28.91,0.00,-921.35,0.00,5642.58,31.80,0.00,750.65,0.26,49.78,11.07,132.29,333.82,1025.20,599.11,21.00,51.54,0.00,417.12,0.08,0.00,26.56,0.01,2.57,702.31,109.28
2025-07-17 16:35,-0.17,0.00,-918.45,0.00,5782.17,31.30,0.00,769.39,0.26,49.28,40.72,132.53,343.47,904.53,535.45,20.82,52.20,0.00,427.90,0.08,0.00,27.23,0.01,2.54,716.14,113.04
2025-07-17 16:40,-3.74,0.00,-919.00,0.00,5779.91,31.50,0.00,767.79,0.26,49.61,19.38,293.25,356.53,742.04,471.79,20.63,52.31,0.00,427.87,0.08,0.00,27.20,0.01,2.56,723.73,124.00
2025-07-17 16:45,-0.18,0.00,-928.85,0.00,5882.08,32.30,0.00,792.26,39.75,49.84,62.76,297.39,368.06,626.97,408.13,20.45,53.38,0.00,435.86,0.08,0.00,28.06,1.92,2.57,736.77,146.86
2025-07-17 16:50,-1.14,0.00,-943.10,0.00,5960.77,30.80,0.00,828.96,90.43,49.98,66.04,305.92,380.88,521.28,344.48,20.27,54.77,0.00,441.96,0.08,0.00,29.31,4.38,2.58,751.72,160.95
2025-07-17 16:55,-1.27,0.00,-873.10,0.00,5997.72,31.10,0.00,904.44,123.99,50.72,27.29,306.61,406.40,428.96,280.82,20.08,51.20,0.00,444.93,0.08,0.00,31.86,6.00,2.61,758.19,198.21
2025-07-17 17:00,-2.55,0.00,-938.25,0.00,5993.76,29.20,0.00,910.20,186.05,50.72,28.64,360.94,431.04,339.47,217.16,19.90,55.00,0.00,444.63,0.07,0.00,32.08,9.03,2.61,770.53,156.51
2025-07-17 17:05,-0.64,0.00,-929.40,0.00,5997.63,28.70,0.00,865.15,228.75,53.05,6.28,491.17,459.63,269.85,188.18,19.75,54.16,0.00,445.08,0.07,0.00,30.62,11.14,2.73,767.21,174.26
2025-07-17 17:10,-0.01,0.00,-978.15,0.00,5960.57,29.40,0.00,931.09,277.96,50.80,42.79,557.21,464.47,207.95,159.20,19.60,56.33,0.00,441.74,0.07,0.00,32.85,13.56,2.61,764.61,167.09
2025-07-17 17:15,0.00,0.00,-947.65,0.00,5915.84,29.80,0.00,960.71,321.94,50.91,98.06,561.25,462.03,120.51,130.22,19.45,54.50,0.00,437.83,0.07,0.00,33.93,15.70,2.62,763.50,182.45
2025-07-17 17:20,0.00,0.00,-951.45,0.00,5890.43,28.70,0.00,968.37,369.26,50.77,101.74,558.00,508.68,81.53,101.24,19.30,54.55,0.00,435.77,0.07,0.00,34.24,17.98,2.61,763.95,162.55
2025-07-17 17:25,0.00,0.00,-947.00,0.00,5840.14,29.00,0.00,983.17,457.43,50.81,117.09,548.06,530.41,57.69,72.26,19.15,54.02,0.00,431.67,0.07,0.00,34.80,22.29,2.61,762.01,210.03
2025-07-17 17:30,-0.42,0.00,-969.85,0.00,5894.43,27.20,0.00,1010.86,485.17,48.63,100.30,556.03,533.50,40.18,43.28,19.00,55.55,0.00,436.21,0.06,0.00,35.77,23.64,2.50,769.45,160.95
2025-07-17 17:35,0.00,0.00,-906.70,0.00,5883.70,24.10,0.00,1033.45,487.55,49.32,160.42,494.00,545.68,23.64,36.63,18.78,51.89,0.00,435.16,0.05,0.00,36.60,23.75,2.53,763.19,200.00
2025-07-17 17:40,0.00,0.00,-992.20,0.00,5936.50,25.70,0.00,1033.61,485.88,50.15,310.50,556.05,565.08,8.35,29.98,18.57,55.57,0.00,439.61,0.06,0.00,36.64,23.67,2.58,752.95,162.73
2025-07-17 17:45,0.00,0.00,-935.95,0.00,5938.74,27.30,0.00,1059.36,489.99,48.91,189.07,566.61,586.31,4.90,23.32,18.35,52.86,0.00,439.41,0.06,0.00,37.52,23.87,2.51,755.20,219.30
2025-07-17 17:50,0.00,0.00,-1080.75,0.00,5946.31,27.50,0.00,1040.71,484.75,49.18,409.15,639.66,593.83,3.20,16.67,18.13,59.16,0.00,440.29,0.06,0.00,36.88,23.62,2.52,742.97,200.64
2025-07-17 17:55,0.00,0.00,-1025.85,0.00,5957.67,27.30,0.00,1044.99,487.23,48.76,362.22,563.03,636.31,1.60,10.02,17.92,56.70,0.00,441.30,0.06,0.00,37.06,23.74,2.50,746.42,215.89
2025-07-17 18:00,0.00,0.00,-1047.05,0.00,5989.42,28.50,0.00,1044.06,485.46,48.36,383.16,599.03,655.33,0.40,3.37,17.70,57.49,0.00,443.82,0.07,0.00,37.02,23.65,2.48,742.93,212.74
2025-07-17 18:05,0.00,0.00,-1111.05,0.00,5985.80,28.60,0.00,1038.74,483.91,49.19,465.09,556.60,689.58,0.20,2.81,17.55,60.54,0.00,443.68,0.07,0.00,36.84,23.57,2.52,742.45,200.00
2025-07-17 18:10,0.00,0.00,-1090.70,0.00,6016.17,29.40,0.00,1044.34,489.96,50.11,337.65,559.48,693.32,0.20,2.25,17.40,60.26,0.00,445.98,0.07,0.00,37.04,23.87,2.58,751.87,201.66
2025-07-17 18:15,-5.11,0.00,-1022.25,0.00,6001.89,29.60,0.00,1041.39,489.32,50.28,204.51,556.52,727.51,0.20,1.69,17.25,57.09,0.00,444.93,0.07,0.00,36.93,23.84,2.58,755.40,162.73
2025-07-17 18:20,0.00,0.00,-1067.30,0.00,6003.00,34.70,0.00,1058.63,492.86,48.09,246.52,561.72,749.71,0.20,1.12,17.10,59.04,0.00,444.61,0.08,0.00,37.52,24.01,2.47,750.92,200.00
2025-07-17 18:25,0.00,0.00,-1155.35,0.00,6015.27,37.10,0.00,1040.16,489.74,49.10,394.99,557.78,777.67,0.20,0.56,16.95,62.85,0.00,445.99,0.09,0.00,36.89,23.86,2.52,744.72,162.83
2025-07-17 18:30,0.00,0.00,-1355.00,0.00,6023.59,41.30,0.00,1055.62,492.35,48.44,319.58,561.92,788.36,0.20,0.00,16.80,74.11,0.00,387.99,0.08,0.00,26.89,12.00,2.56,646.20,162.83
2025-07-17 18:35,0.00,0.00,-1345.95,0.00,5987.08,46.30,0.00,1038.30,487.43,48.75,400.09,555.74,778.53,0.20,0.00,16.72,73.03,0.00,443.80,0.10,0.00,36.82,23.75,2.50,760.79,187.66
2025-07-17 18:40,0.00,0.00,-1270.55,0.00,6064.00,49.20,0.00,1054.41,493.95,48.84,282.29,366.71,789.06,0.20,0.00,16.63,71.35,0.00,449.79,0.11,0.00,37.39,24.06,2.51,782.71,162.73
2025-07-17 18:45,0.00,0.00,-1286.30,0.00,6011.31,45.90,0.00,1053.04,492.57,48.27,347.54,368.87,798.75,0.20,0.00,16.55,71.47,0.00,445.49,0.10,0.00,37.34,24.00,2.48,775.73,162.73
2025-07-17 18:50,0.00,0.00,-1260.45,0.00,5974.67,40.70,0.00,1052.61,492.77,48.43,333.73,367.62,802.98,0.20,0.00,16.47,70.04,0.00,442.55,0.09,0.00,37.33,24.01,2.49,773.89,162.73
2025-07-17 18:55,0.00,0.00,-1308.80,0.00,5967.13,42.00,0.00,1044.93,492.10,48.56,426.31,366.25,820.46,0.20,0.00,16.38,71.86,0.00,442.01,0.10,0.00,37.06,23.97,2.49,768.13,200.00
2025-07-17 19:00,0.00,0.00,-1386.95,0.00,6027.84,43.30,0.00,1046.30,490.22,48.84,458.49,365.76,858.72,0.20,0.00,16.30,75.80,0.00,446.92,0.10,0.00,37.11,23.88,2.51,770.33,162.73
2025-07-17 19:05,0.00,0.00,-1354.85,0.00,5975.77,42.20,0.00,1042.93,492.16,49.10,421.41,364.64,879.31,0.20,0.00,16.23,74.00,0.00,442.70,0.10,0.00,36.99,23.98,2.52,767.79,162.73
2025-07-17 19:10,-0.08,0.00,-1318.80,0.00,5974.07,41.10,0.00,1049.21,492.99,50.52,280.09,366.05,910.65,0.20,0.00,16.17,72.86,0.00,442.52,0.09,0.00,37.21,24.02,2.60,774.56,162.73
2025-07-17 19:15,-0.86,0.00,-1348.70,0.00,5951.78,40.20,0.00,1042.53,491.29,50.17,324.59,363.75,937.85,0.20,0.00,16.10,73.92,0.00,440.87,0.09,0.00,36.97,23.93,2.58,770.87,162.83
2025-07-17 19:20,-0.39,0.00,-1400.55,0.00,6008.07,40.10,0.00,1044.35,491.95,50.36,258.57,364.80,984.14,0.20,0.00,16.03,77.13,0.00,445.36,0.09,0.00,37.04,23.96,2.59,778.99,160.95
2025-07-17 19:25,-6.72,0.00,-1343.60,0.00,5931.33,41.40,0.00,1043.12,490.56,50.23,165.02,326.35,1058.27,0.20,0.00,15.97,74.19,0.00,439.31,0.10,0.00,37.00,23.90,2.58,778.04,133.98
2025-07-17 19:30,0.00,0.00,-1365.90,0.00,5903.41,41.00,0.00,977.05,491.60,50.47,274.47,309.80,1082.67,0.20,0.00,15.90,74.57,0.00,437.09,0.10,0.00,34.80,23.95,2.60,770.46,160.95
2025-07-17 19:35,-0.51,0.00,-1340.65,0.00,5938.02,41.60,0.00,1043.18,492.19,50.19,119.87,323.97,1083.11,0.20,0.00,15.82,74.22,0.00,439.75,0.10,0.00,37.01,23.98,2.58,779.37,160.01
2025-07-17 19:40,-1.86,0.00,-1310.35,0.00,5936.48,43.30,0.00,1051.63,492.90,49.60,25.94,326.01,1087.98,0.20,0.00,15.73,73.21,0.00,439.72,0.10,0.00,37.30,24.01,2.55,784.78,160.01
2025-07-17 19:45,-1.55,0.00,-1371.20,0.00,5928.65,43.50,0.00,975.55,491.25,52.01,230.68,325.48,1093.51,0.20,0.00,15.65,75.08,0.00,439.14,0.10,0.00,34.74,23.93,2.67,773.29,128.45
2025-07-17 19:50,0.00,0.00,-1326.35,0.00,5910.41,44.30,0.00,939.20,493.68,51.62,215.00,309.20,1076.22,0.20,0.00,15.57,73.06,0.00,437.64,0.10,0.00,33.55,24.05,2.65,774.73,148.73
2025-07-17 19:55,0.00,0.00,-1327.55,0.00,5919.54,41.60,0.00,965.83,489.96,52.01,183.62,324.78,1054.98,0.20,0.00,15.48,73.40,0.00,438.42,0.10,0.00,34.42,23.87,2.67,777.90,132.34
2025-07-17 20:00,0.00,0.00,-1326.30,0.00,5935.97,41.60,0.00,975.08,494.66,52.19,103.35,305.56,1041.29,0.20,0.00,15.40,74.28,0.00,439.68,0.10,0.00,34.74,24.10,2.68,789.06,132.34
2025-07-17 20:05,-4.63,0.00,-1318.35,0.00,5932.93,37.00,0.00,967.28,492.49,52.40,50.36,307.20,1044.88,0.28,0.00,15.35,74.28,0.00,439.44,0.09,0.00,34.47,23.99,2.69,794.53,131.64
2025-07-17 20:10,0.00,0.00,-1317.00,0.00,5895.14,38.00,0.00,975.14,495.44,52.87,73.88,307.40,1079.34,0.20,0.00,15.30,73.56,0.00,436.48,0.09,0.00,34.75,24.14,2.71,786.54,157.36
2025-07-17 20:15,-4.60,0.00,-1342.35,0.00,5895.08,39.20,0.00,966.70,491.37,51.93,58.71,325.01,1077.41,0.20,0.00,15.25,75.03,0.00,436.68,0.09,0.00,34.45,23.94,2.66,790.34,130.95
2025-07-17 20:20,0.00,0.00,-1343.00,0.00,5883.71,40.70,0.00,980.13,495.52,52.16,42.63,307.17,1085.27,0.20,0.00,15.20,75.16,0.00,435.63,0.09,0.00,34.92,24.14,2.68,791.25,130.40
2025-07-17 20:25,-0.01,0.00,-1316.20,0.00,5876.15,36.00,0.00,976.07,496.27,51.69,14.57,306.65,1080.17,0.20,0.00,15.15,73.97,0.00,435.04,0.09,0.00,34.78,24.18,2.65,792.49,148.73
2025-07-17 20:30,-0.04,0.00,-1352.50,0.00,5914.15,32.20,0.00,977.77,495.28,50.37,48.23,326.71,1070.10,0.20,0.00,15.10,75.79,0.00,438.02,0.08,0.00,34.83,24.13,2.59,792.84,144.93
2025-07-17 20:35,0.00,0.00,-1323.10,0.00,5906.88,35.80,0.00,968.11,491.89,50.79,11.01,324.25,1065.22,0.29,0.00,15.07,74.51,0.00,437.53,0.09,0.00,34.50,23.96,2.61,794.61,131.67
2025-07-17 20:40,0.00,0.00,-1356.50,0.00,5945.49,40.20,0.00,978.23,448.50,50.53,54.97,307.71,1062.04,0.29,0.00,15.03,76.31,0.00,440.69,0.09,0.00,34.85,21.87,2.60,796.80,128.71
2025-07-17 20:45,-0.25,0.00,-1307.45,0.00,5981.24,37.20,0.00,958.59,408.72,48.24,24.21,305.71,1053.76,0.29,0.00,15.00,74.17,0.00,443.59,0.09,0.00,34.18,19.94,2.49,799.37,148.73
2025-07-17 20:50,-0.37,0.00,-1338.05,0.00,6039.15,42.20,0.00,966.14,319.28,48.48,52.52,324.02,1052.41,0.29,0.00,14.97,75.77,0.00,448.29,0.10,0.00,34.43,15.57,2.50,800.77,148.73
2025-07-17 20:55,0.00,0.00,-1280.15,0.00,6046.15,46.30,0.00,966.82,239.38,48.16,22.92,325.74,1041.58,0.29,0.00,14.93,72.89,0.00,448.86,0.11,0.00,34.45,11.66,2.49,800.67,162.55
2025-07-17 21:00,0.00,0.00,-1342.70,0.00,6076.67,39.10,0.00,1041.88,195.79,50.73,59.43,333.73,1039.96,0.29,0.00,14.90,75.99,0.00,451.05,0.09,0.00,36.97,9.50,2.61,800.90,162.55
2025-07-17 21:05,-0.77,0.00,-1334.10,0.00,6076.80,39.30,0.00,1049.43,161.12,51.66,50.82,342.57,1030.71,0.29,0.00,14.82,75.59,0.00,451.06,0.09,0.00,37.22,7.80,2.65,801.55,162.73
2025-07-17 21:10,-8.80,0.00,-1344.35,0.00,6056.59,42.60,0.00,1044.02,161.19,51.05,69.80,342.91,1042.72,0.29,0.00,14.73,75.84,0.00,449.60,0.10,0.00,37.03,7.80,2.62,799.91,148.73
2025-07-17 21:15,0.00,0.00,-1323.90,0.00,6053.44,42.70,0.00,977.34,162.43,51.56,10.54,326.49,1040.11,0.20,0.00,14.65,75.59,0.00,449.40,0.10,0.00,34.81,7.86,2.65,808.87,115.15
