date,Battery (Charging) -  MW,Pumps -  MW,Exports -  MW,Imports -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-07-16 07:05,-6.10,0.00,-49.55,580.10,6838.17,24.48,451.00,873.98,210.38,990.42,908.68,3.26,0.00,7.78,2.91,36.51,516.03,0.07,13.97,47.00,716.53,143.61
2025-07-16 07:10,-6.13,0.00,-17.85,637.23,6813.98,24.75,451.00,872.20,143.43,1054.36,890.18,3.11,0.00,7.77,1.05,39.71,514.30,0.07,13.97,46.91,719.68,203.54
2025-07-16 07:15,-5.98,0.00,0.00,681.00,6839.90,25.04,450.00,872.33,92.64,1106.30,879.91,6.20,0.00,7.75,0.00,42.11,516.35,0.08,13.94,46.91,722.71,176.21
2025-07-16 07:20,-6.94,0.00,0.00,649.21,6839.56,25.63,451.00,869.51,199.64,1109.69,865.33,11.78,0.00,7.73,0.00,40.31,516.41,0.08,13.97,46.75,712.90,186.23
2025-07-16 07:25,-72.41,0.00,0.00,785.25,6895.94,27.05,453.00,872.83,64.39,1124.54,851.01,28.20,0.00,7.72,0.00,48.00,520.76,0.08,14.04,46.94,738.08,244.17
2025-07-16 07:30,-38.21,0.00,0.00,769.37,6883.95,26.85,452.00,872.22,77.46,1113.82,834.83,70.10,82.34,7.70,0.00,46.77,519.93,0.08,14.00,46.90,725.70,204.09
2025-07-16 07:35,-6.66,0.00,-15.40,746.02,6885.54,28.43,451.00,872.71,128.93,1059.46,821.50,122.87,137.62,7.75,0.90,45.52,520.19,0.09,13.97,46.93,716.03,159.42
2025-07-16 07:40,-6.80,0.00,-29.85,778.53,6909.05,27.99,452.00,871.18,189.15,1020.30,802.91,164.90,192.90,7.80,1.75,48.22,522.00,0.08,14.00,46.82,712.67,146.70
2025-07-16 07:45,-5.69,0.00,0.00,727.84,6915.18,27.56,451.00,872.12,220.36,947.65,796.30,219.82,248.18,7.85,0.00,45.06,522.43,0.08,13.97,46.90,702.55,143.37
2025-07-16 07:50,-6.49,0.00,0.00,755.34,6894.72,28.44,451.00,872.19,139.54,906.68,782.59,288.38,303.46,7.90,0.00,46.47,520.92,0.09,13.97,46.89,704.92,144.40
2025-07-16 07:55,-6.60,0.00,0.00,701.24,6894.91,28.00,451.00,871.59,156.00,927.67,781.87,361.39,358.74,7.95,0.00,43.00,520.94,0.08,13.97,46.84,689.70,137.38
2025-07-16 08:00,-7.39,0.00,0.00,681.83,6892.37,28.07,452.00,872.95,30.06,946.53,790.49,467.08,414.01,8.00,0.00,41.73,520.63,0.08,14.00,46.94,684.01,133.30
2025-07-16 08:05,-9.50,0.00,0.00,668.15,6868.67,28.07,452.00,870.53,32.67,839.34,792.57,571.66,499.26,8.17,0.00,40.76,518.77,0.08,14.00,46.78,676.82,134.41
2025-07-16 08:10,-7.11,0.00,0.00,752.86,6844.13,28.02,451.00,754.14,224.74,490.59,776.26,697.19,584.51,8.33,0.00,45.94,516.71,0.08,13.97,39.23,677.85,131.38
2025-07-16 08:15,-7.07,0.00,0.00,751.81,6838.66,28.02,452.00,716.88,221.24,435.56,761.62,814.27,669.76,8.50,0.00,44.99,516.09,0.08,14.00,36.77,668.37,134.05
2025-07-16 08:20,-6.91,0.00,0.00,763.60,6795.62,28.13,451.00,713.98,132.15,331.67,759.58,913.35,755.01,8.67,0.00,45.35,512.65,0.08,13.97,36.62,668.64,76.80
2025-07-16 08:25,-7.26,0.00,0.00,817.04,6758.65,28.10,408.00,606.11,99.60,331.20,746.09,990.87,840.26,8.83,0.00,48.72,509.64,0.08,12.64,31.53,665.70,76.80
2025-07-16 08:30,-8.05,0.00,0.00,942.75,6682.09,28.19,363.00,585.31,10.24,197.43,728.22,1065.53,925.51,9.00,0.00,55.30,503.61,0.08,11.25,30.53,679.38,78.98
2025-07-16 08:35,-6.02,0.00,-307.98,1237.90,6718.49,28.56,326.00,551.78,4.26,83.29,700.94,1186.31,1024.51,9.25,17.49,61.77,487.27,0.07,7.99,15.55,675.75,105.74
2025-07-16 08:40,-7.50,0.00,-310.32,1263.15,6647.32,27.97,282.00,485.18,0.14,79.93,671.96,1258.42,1123.50,9.50,17.57,62.19,500.70,0.08,8.74,23.81,711.47,76.58
2025-07-16 08:45,-8.81,0.00,-281.99,1217.90,6532.77,27.98,240.00,402.82,154.20,80.14,622.24,1334.33,1222.50,9.75,15.77,58.15,492.02,0.08,7.44,19.06,683.25,76.80
2025-07-16 08:50,-7.00,0.00,-295.73,1269.45,6460.26,27.70,199.00,382.16,55.87,80.14,597.16,1395.57,1321.50,10.00,16.62,59.80,486.79,0.08,6.17,18.09,685.53,76.80
2025-07-16 08:55,-7.50,0.00,-289.02,1263.75,6393.44,27.83,179.00,382.77,9.75,79.93,581.43,1472.34,1420.49,10.25,16.22,59.18,481.83,0.08,5.55,18.12,675.10,76.58
2025-07-16 09:00,-6.25,0.00,-289.94,1219.25,6318.60,27.21,88.00,382.04,0.03,79.93,565.15,1547.18,1519.49,10.50,16.23,57.06,476.07,0.08,2.73,18.08,661.72,56.98
2025-07-16 09:05,-6.02,0.00,-226.74,1180.00,6200.12,26.37,18.00,381.13,0.05,79.93,551.38,1636.39,1616.97,10.70,12.65,55.33,467.19,0.08,0.56,18.04,640.87,91.36
2025-07-16 09:10,-5.73,0.00,-273.85,1219.35,6215.50,22.64,0.00,292.18,7.92,79.93,547.46,1647.55,1714.45,10.90,15.44,56.84,468.38,0.07,0.00,13.86,641.03,84.79
2025-07-16 09:15,-4.41,0.00,-278.35,1207.00,6216.45,16.62,0.00,188.32,8.72,79.83,541.00,1695.55,1811.93,11.10,15.67,55.66,468.66,0.05,0.00,8.97,632.09,63.76
2025-07-16 09:20,-5.35,0.00,-192.33,1167.40,6053.71,12.70,0.00,92.23,8.46,79.83,529.31,1748.64,1909.41,11.30,10.78,54.20,456.42,0.04,0.00,4.46,609.86,84.85
2025-07-16 09:25,-8.13,0.00,-255.17,1176.75,6111.72,8.81,0.00,37.65,5.07,34.18,522.30,1795.09,2006.89,11.50,14.38,53.78,460.81,0.03,0.00,1.89,611.42,76.58
2025-07-16 09:30,-6.27,0.00,-236.27,1128.15,6000.00,6.73,0.00,37.54,5.98,0.00,513.80,1876.18,2104.37,11.70,13.32,52.77,452.63,0.02,0.00,1.88,594.56,76.80
2025-07-16 09:35,-13.98,0.00,-272.30,1123.80,5925.34,-1.37,0.00,37.43,5.14,0.00,504.67,1945.97,2194.72,11.83,15.31,52.40,447.17,0.00,0.00,1.88,585.60,56.98
2025-07-16 09:40,-3.74,0.00,-292.31,1169.30,5856.34,-0.63,0.00,36.89,4.13,0.00,512.45,1981.41,2285.07,11.97,16.36,54.55,441.91,0.00,0.00,1.85,578.18,56.98
2025-07-16 09:45,-55.54,0.00,-293.73,1140.30,5743.60,-0.25,0.00,37.02,3.04,40.96,508.95,2004.32,2375.43,12.10,16.28,53.57,433.34,0.00,0.00,1.86,566.21,-0.01
2025-07-16 09:50,-11.97,0.00,-283.48,1134.20,5565.76,-0.19,0.00,37.06,0.00,41.10,497.34,2048.19,2465.78,12.23,15.66,53.13,419.97,0.00,0.00,1.86,548.70,56.98
2025-07-16 09:55,-96.59,0.00,-279.26,1139.15,5465.88,-0.20,0.00,35.76,0.00,41.15,506.91,2063.70,2556.14,12.37,15.33,53.69,412.36,0.00,0.00,1.79,542.90,-0.01
2025-07-16 10:00,-22.79,0.00,-303.03,1119.65,5272.54,-0.03,0.00,36.86,0.00,41.25,514.61,2093.37,2646.49,12.50,16.53,52.44,397.83,0.00,0.00,1.85,523.62,45.00
2025-07-16 10:05,-132.88,0.00,-286.08,1127.40,5160.58,-0.33,0.00,37.32,0.00,41.06,514.46,2132.46,2716.90,12.65,15.53,53.06,389.27,0.00,0.00,1.87,518.30,56.98
2025-07-16 10:10,-145.08,0.00,-224.68,1073.30,5081.01,-0.39,0.00,36.76,0.14,0.00,498.59,2180.23,2787.32,12.80,12.24,50.54,383.20,0.00,0.00,1.84,505.51,56.98
2025-07-16 10:15,-151.03,0.00,-257.19,1139.65,4956.91,-0.03,0.00,36.69,0.00,0.00,486.28,2189.84,2857.73,12.95,13.97,53.48,373.78,0.00,0.00,1.84,501.98,56.98
2025-07-16 10:20,-151.38,0.00,-244.20,1126.20,4893.07,-0.10,0.00,36.41,0.03,0.00,477.64,2199.73,2928.14,13.10,13.24,53.19,368.79,0.00,0.00,1.83,493.44,57.01
2025-07-16 10:25,-152.85,0.00,-269.55,1074.55,4885.69,-0.16,0.00,36.17,0.00,0.00,470.02,2169.73,2998.56,13.25,14.64,51.28,368.08,0.00,0.00,1.82,489.77,36.50
2025-07-16 10:30,-17.00,0.00,-328.37,1144.05,4690.33,-0.13,0.00,36.77,0.00,0.00,448.68,2153.27,3068.97,13.40,17.79,54.23,353.37,0.00,0.00,1.85,478.49,57.01
2025-07-16 10:35,-63.16,0.00,-311.32,1116.40,4668.36,-0.23,0.00,36.60,0.17,0.00,432.11,2142.19,3123.40,13.48,16.92,53.46,351.53,0.00,0.00,1.84,475.83,76.66
2025-07-16 10:40,-136.20,0.00,-334.05,1088.50,4655.20,-0.10,0.00,36.72,0.00,0.00,430.24,2200.30,3177.84,13.57,18.09,51.99,350.71,0.00,0.00,1.84,473.15,-14.99
2025-07-16 10:45,-61.85,0.00,-364.63,1093.10,4471.99,-0.45,0.00,37.40,0.00,0.00,448.74,2305.03,3232.27,13.65,19.51,51.99,336.95,0.00,0.00,1.88,453.01,-14.01
2025-07-16 10:50,-15.80,-80.64,-353.16,1122.00,4270.28,-0.35,0.00,35.65,0.00,0.00,457.91,2322.42,3286.70,13.73,18.67,53.37,321.79,0.00,0.00,1.79,441.20,-11.02
2025-07-16 10:55,-63.13,-80.64,-328.71,1096.55,4147.69,0.30,0.00,36.07,0.07,0.00,491.49,2425.66,3341.13,13.82,17.18,52.64,312.41,0.00,0.00,1.81,424.95,-14.01
2025-07-16 11:00,-120.21,-80.85,-382.79,1165.85,4002.13,0.17,0.00,35.89,275.87,0.00,465.59,2286.18,3395.57,13.90,19.79,55.90,301.45,0.00,0.00,1.80,417.72,-14.01
2025-07-16 11:05,-146.73,-80.75,-347.98,1116.40,3907.09,0.10,0.00,35.93,275.91,0.00,469.55,2354.57,3430.38,13.97,17.83,54.04,294.34,0.00,0.00,1.80,404.68,-14.01
2025-07-16 11:10,-42.93,-80.95,-368.31,1085.90,3767.53,0.07,0.00,36.06,275.87,0.00,462.76,2453.75,3465.20,14.03,18.69,51.80,283.84,0.00,0.00,1.81,385.89,-14.01
2025-07-16 11:15,-69.19,-182.75,-365.85,1055.45,3651.98,0.48,0.00,35.81,441.09,0.00,458.72,2476.94,3500.02,14.10,18.17,50.39,275.18,0.00,0.00,1.80,373.80,35.88
2025-07-16 11:20,-65.58,-271.35,-311.06,1121.60,3605.79,-0.38,0.00,35.41,280.67,0.00,446.37,2506.61,3534.83,14.17,15.49,54.32,271.75,0.00,0.00,1.78,379.91,67.03
2025-07-16 11:25,-280.83,-271.95,-96.48,1039.05,3651.71,-0.47,0.00,35.71,39.86,0.00,443.55,2532.77,3569.65,14.23,4.87,50.32,274.99,0.00,0.00,1.79,386.91,43.96
2025-07-16 11:30,-69.09,-271.55,-232.33,1093.30,3625.81,0.24,0.00,36.23,0.00,0.00,433.49,2505.66,3604.47,14.30,11.77,52.78,273.15,0.00,0.00,1.82,386.40,20.25
2025-07-16 11:35,-62.10,-271.44,-221.61,1082.10,3549.88,0.06,0.00,35.77,5.95,0.00,422.26,2504.55,3623.13,14.47,11.21,52.29,267.52,0.00,0.00,1.80,380.02,43.69
2025-07-16 11:40,-88.47,-271.14,-192.52,922.60,3479.54,-0.23,0.00,35.70,10.00,0.00,423.44,2583.37,3641.80,14.63,7.47,39.61,384.21,0.04,5.05,15.41,558.30,50.19
2025-07-16 11:45,-27.77,-270.44,-254.39,900.80,3509.25,-0.89,0.00,35.68,0.96,0.00,420.21,2587.27,3660.46,14.80,9.90,38.77,264.50,0.00,0.00,1.79,364.81,-9.50
2025-07-16 11:50,-57.12,-271.34,-278.14,948.30,3480.93,-0.84,0.00,35.08,0.33,0.00,412.94,2630.49,3679.13,14.97,10.78,40.50,262.44,0.00,0.00,1.76,365.12,36.50
2025-07-16 11:55,-108.03,-273.04,-274.53,932.15,3488.55,-0.89,0.00,35.32,0.08,0.00,388.57,2641.40,3697.79,15.13,10.66,40.17,262.99,0.00,0.00,1.77,366.76,-14.99
2025-07-16 12:00,-80.71,-272.55,-230.03,924.35,3451.95,-0.74,0.00,36.07,0.00,0.00,384.87,2574.59,3716.45,15.30,8.96,39.77,260.27,0.00,0.00,1.81,363.36,32.87
2025-07-16 12:05,-92.22,-271.54,-276.10,932.95,3474.37,-0.67,0.00,35.52,1.18,0.00,381.49,2612.89,3716.99,15.40,10.74,40.57,261.96,0.00,0.00,1.78,365.94,50.32
2025-07-16 12:10,-187.16,-271.14,-180.04,913.10,3478.93,-0.85,0.00,36.24,1.95,0.00,376.08,2598.99,3717.52,15.50,7.01,40.27,262.25,0.00,0.00,1.82,366.03,51.38
2025-07-16 12:15,-36.06,-271.24,-249.87,904.20,3425.54,-0.91,0.00,36.39,0.75,0.00,386.71,2585.11,3718.05,15.60,9.70,39.58,258.30,0.00,0.00,1.83,359.20,56.98
2025-07-16 12:20,-37.85,-270.44,-294.69,933.35,3458.15,-0.75,0.00,36.60,5.61,0.00,392.78,2556.37,3718.58,15.70,11.51,41.57,260.75,0.00,0.00,1.84,365.09,56.98
2025-07-16 12:25,-37.65,-271.75,-277.75,901.45,3391.09,-0.85,0.00,36.56,0.11,0.00,416.68,2538.26,3719.11,15.80,10.75,39.89,255.72,0.00,0.00,1.83,358.87,-14.99
2025-07-16 12:30,-80.55,-271.04,-267.92,912.30,3380.69,-0.99,0.00,36.36,0.61,0.00,414.92,2560.38,3719.64,15.90,10.32,40.16,254.97,0.00,0.00,1.82,359.17,34.01
2025-07-16 12:35,-158.32,-271.44,-298.64,887.90,3348.56,-0.90,0.00,36.49,0.00,0.00,445.28,2659.23,3697.91,16.00,11.24,39.00,252.60,0.01,0.00,1.83,356.25,-14.99
2025-07-16 12:40,-204.98,-271.14,-311.86,949.10,3404.91,-0.95,0.00,36.25,0.00,0.00,455.12,2527.15,3676.18,16.10,12.04,41.75,256.75,0.01,0.00,1.82,371.08,-14.99
2025-07-16 12:45,-239.34,-271.95,-283.50,938.25,3345.95,-0.95,0.00,36.83,0.00,0.00,471.88,2570.77,3654.45,16.20,10.76,41.03,252.37,0.01,0.00,1.85,365.53,-14.99
2025-07-16 12:50,-203.47,-271.54,-264.73,894.80,3409.37,-0.80,0.00,37.18,0.53,0.00,489.60,2456.12,3632.73,16.30,10.29,39.96,257.14,0.01,0.00,1.87,370.45,-14.01
2025-07-16 12:55,-231.09,-270.44,-261.41,897.45,3369.63,2.79,0.00,37.61,0.00,0.00,503.67,2476.39,3611.00,16.40,10.05,39.45,254.14,0.01,0.00,1.89,368.37,-14.99
2025-07-16 13:00,-229.76,-270.84,-267.43,923.90,3389.13,7.83,0.00,37.21,0.00,0.00,515.05,2402.26,3589.27,16.50,10.40,40.76,255.60,0.02,0.00,1.87,374.58,-14.01
2025-07-16 13:05,-193.32,-271.44,-290.16,920.60,3386.86,12.04,0.00,37.36,0.00,0.00,521.71,2386.29,3553.68,16.55,11.29,41.50,255.43,0.04,0.00,1.87,375.57,-14.01
2025-07-16 13:10,-186.94,-271.13,-223.90,870.95,3396.41,14.97,0.00,37.68,2.01,0.00,540.89,2389.67,3518.09,16.60,8.69,39.04,256.13,0.04,0.00,1.89,371.01,-14.01
2025-07-16 13:15,-141.76,-271.14,-261.79,879.80,3361.16,17.41,0.00,37.51,0.00,0.00,524.64,2434.56,3482.50,16.65,10.06,39.22,253.51,0.05,0.00,1.88,369.17,-18.00
2025-07-16 13:20,-109.81,-270.54,-267.76,871.50,3364.72,17.61,0.00,36.88,0.10,0.00,521.31,2359.00,3446.90,16.70,10.42,38.35,253.77,0.05,0.00,1.85,372.94,-14.01
2025-07-16 13:25,-262.86,-271.34,-279.83,910.80,3386.35,17.59,0.00,36.70,100.43,0.00,548.28,2317.84,3411.31,16.75,10.78,39.79,255.43,0.05,0.00,1.84,381.52,-14.99
2025-07-16 13:30,-185.93,-270.74,-272.77,917.60,3410.99,17.29,0.00,36.88,0.00,0.00,553.35,2314.95,3375.72,16.80,10.70,40.08,257.25,0.05,0.00,1.85,385.74,-14.01
2025-07-16 13:35,-143.43,-270.84,-272.91,918.05,3429.20,16.82,0.00,36.99,0.00,0.00,572.27,2300.74,3326.16,16.88,10.73,40.77,258.57,0.05,0.00,1.86,386.99,-14.01
2025-07-16 13:40,-84.29,-270.14,-337.53,938.60,3396.43,17.20,0.00,36.59,1.81,0.00,583.11,2340.51,3276.61,16.97,13.11,41.45,256.16,0.05,0.00,1.84,386.02,-22.01
2025-07-16 13:45,-120.82,-271.14,-257.99,886.95,3406.00,15.95,0.00,36.94,0.35,0.00,589.04,2336.83,3227.05,17.05,10.03,40.10,256.85,0.05,0.00,1.85,384.50,-9.50
2025-07-16 13:50,-95.72,-271.85,-258.56,886.40,3355.71,16.03,0.00,36.87,0.00,0.00,611.39,2364.24,3177.49,17.13,9.91,39.65,253.10,0.05,0.00,1.85,380.16,-14.01
2025-07-16 13:55,-16.77,-271.85,-271.64,879.90,3350.76,15.89,0.00,36.94,0.05,0.00,598.85,2412.42,3127.94,17.22,10.34,39.54,252.75,0.05,0.00,1.85,377.13,-15.51
2025-07-16 14:00,-8.59,-271.24,-327.32,834.25,3422.61,15.87,0.00,36.85,5.63,0.00,622.51,2482.99,3078.38,17.30,12.41,37.93,258.12,0.05,0.00,1.85,379.42,-22.16
2025-07-16 14:05,-31.72,-270.64,-212.05,836.55,3401.73,16.24,0.00,36.86,5.19,0.00,633.65,2337.27,3014.84,17.37,8.18,38.78,256.52,0.05,0.00,1.85,383.09,-14.01
2025-07-16 14:10,-73.73,-270.34,-265.72,859.35,3425.10,16.78,0.00,36.82,0.00,0.00,654.85,2428.85,2951.29,17.43,10.12,38.57,258.39,0.05,0.00,1.85,388.27,-14.99
2025-07-16 14:15,-127.78,-271.24,-282.65,963.10,3480.42,16.17,0.00,37.01,0.00,0.00,674.40,2322.96,2887.75,17.50,10.99,42.52,262.60,0.05,0.00,1.86,408.30,-14.99
2025-07-16 14:20,-170.42,-271.44,-259.51,946.25,3540.14,16.31,0.00,36.88,0.21,0.00,668.36,2344.86,2824.20,17.57,10.15,42.51,267.16,0.05,0.00,1.85,414.83,-14.01
2025-07-16 14:25,-196.25,-270.74,-226.87,939.30,3590.19,14.65,0.00,37.08,0.62,0.00,670.66,2341.59,2760.66,17.63,8.94,42.51,270.96,0.04,0.00,1.86,420.75,-9.50
2025-07-16 14:30,-162.03,-271.24,-196.29,854.70,3557.84,13.97,0.00,37.34,0.08,0.00,662.27,2505.31,2697.11,17.70,7.53,38.91,268.53,0.04,0.00,1.87,406.19,-17.43
2025-07-16 14:35,-37.48,-271.54,-199.83,851.05,3623.03,13.82,0.00,37.37,5.63,0.00,655.60,2424.14,2615.97,17.68,7.82,38.19,273.38,0.04,0.00,1.88,412.14,0.00
2025-07-16 14:40,-7.36,-270.24,-235.80,889.95,3667.14,14.26,0.00,36.81,4.66,0.00,631.56,2401.66,2534.83,17.67,9.35,38.82,276.72,0.04,0.00,1.85,423.88,35.88
2025-07-16 14:45,-7.07,-271.04,-225.01,716.80,3741.90,14.34,0.00,36.83,0.00,0.00,632.37,2449.16,2453.69,17.65,8.95,31.31,272.33,0.02,0.00,1.82,405.75,35.88
2025-07-16 14:50,-8.18,-270.74,-275.44,798.15,3784.01,14.30,0.00,36.88,0.30,0.00,645.69,2431.83,2372.54,17.63,11.02,33.80,285.50,0.04,0.00,1.85,434.73,35.88
2025-07-16 14:55,-7.40,-271.54,-297.99,848.35,3848.59,14.76,0.00,37.21,18.35,0.00,659.80,2400.61,2291.40,17.62,12.01,35.93,290.41,0.04,0.00,1.87,447.11,42.21
2025-07-16 15:00,-4.51,-271.74,-310.57,829.15,3977.79,14.66,0.00,37.06,2.26,0.00,659.90,2158.71,2210.26,17.60,13.17,35.30,300.01,0.04,0.00,1.86,473.92,35.88
2025-07-16 15:05,-3.32,-271.54,-186.42,805.75,3945.27,15.19,0.00,36.94,8.32,0.00,687.35,2188.00,2111.56,17.68,7.81,34.17,297.63,0.04,0.00,1.85,465.25,56.98
2025-07-16 15:10,-2.71,-272.64,-223.37,827.80,4047.25,15.65,23.00,38.12,10.41,0.00,694.23,2247.33,2012.87,17.77,9.36,37.20,305.35,0.05,0.71,1.91,476.18,56.98
2025-07-16 15:15,-2.79,-270.34,-255.17,821.50,4176.21,15.39,48.00,37.67,98.36,0.00,664.59,2203.84,1914.18,17.85,10.82,36.58,315.08,0.05,1.49,1.89,489.47,0.00
2025-07-16 15:20,-3.17,-80.34,-306.80,804.85,4225.01,15.89,46.00,37.53,75.19,0.00,652.38,2192.74,1815.48,17.93,13.50,35.67,318.88,0.05,1.43,1.88,491.64,56.98
2025-07-16 15:25,-6.31,0.00,-264.12,786.75,4301.63,15.66,45.00,37.61,18.59,0.00,635.88,2168.29,1716.79,18.02,12.00,34.61,324.76,0.05,1.39,1.89,499.48,57.01
2025-07-16 15:30,-7.79,0.00,-293.89,821.60,4400.99,15.49,94.00,37.47,0.11,0.00,644.86,2139.15,1618.10,18.10,13.51,36.51,332.25,0.05,2.91,1.88,516.81,64.89
2025-07-16 15:35,-12.50,0.00,-248.51,770.95,4477.05,16.43,184.00,38.16,0.00,0.00,618.19,2108.36,1518.83,17.80,11.54,35.31,338.01,0.05,5.70,1.92,523.15,35.88
2025-07-16 15:40,-71.59,0.00,-251.60,827.85,4451.87,16.88,191.00,38.62,0.00,0.00,637.24,2109.99,1419.57,17.50,11.63,39.46,336.35,0.05,5.92,1.94,535.52,35.88
2025-07-16 15:45,-22.87,0.00,-184.82,803.80,4565.18,16.95,190.00,38.66,1.41,0.00,634.85,2009.05,1320.31,17.20,8.75,38.36,345.06,0.05,5.89,1.94,545.43,102.78
2025-07-16 15:50,-7.03,0.00,-205.38,742.75,4719.38,17.58,190.00,39.02,0.00,0.00,613.70,1903.68,1221.04,16.90,10.01,36.29,356.78,0.05,5.89,1.96,564.72,98.49
2025-07-16 15:55,-0.05,0.00,-105.40,773.55,4937.16,16.79,190.00,31.32,1.43,0.00,615.41,1755.94,1121.78,16.60,5.32,38.80,373.27,0.05,5.89,1.95,587.09,71.29
2025-07-16 16:00,-5.11,0.00,-154.80,690.70,5092.19,14.05,235.00,123.73,0.00,0.00,604.40,1664.90,1022.52,16.30,7.97,35.31,384.95,0.04,7.28,5.94,604.41,69.91
2025-07-16 16:05,-1.79,0.00,-157.60,728.45,5278.48,13.81,300.00,199.20,1.01,0.00,611.59,1556.36,933.32,16.20,8.27,37.78,398.89,0.04,9.29,9.49,626.12,74.47
2025-07-16 16:10,-59.59,0.00,-215.41,619.40,5431.82,12.81,294.00,191.94,276.27,0.00,600.45,1507.33,844.12,16.10,11.11,32.84,410.53,0.04,9.11,9.49,623.17,64.89
2025-07-16 16:15,-15.98,0.00,-296.69,628.20,5645.11,10.70,302.00,280.95,278.19,77.68,592.64,1378.78,754.93,16.00,15.56,33.97,426.80,0.04,9.36,13.33,643.71,97.87
2025-07-16 16:20,-77.36,0.00,-264.91,564.00,5772.28,8.31,347.00,359.77,276.17,211.59,599.26,1265.97,665.73,15.90,13.90,30.94,436.42,0.04,10.75,17.04,647.81,124.10
2025-07-16 16:25,-278.98,0.00,-242.18,615.95,5998.05,6.57,413.00,542.28,3.44,334.00,615.42,1096.80,576.53,15.80,13.21,34.01,453.32,0.04,12.80,25.61,698.46,118.61
2025-07-16 16:30,-278.59,0.00,-317.63,678.75,6170.53,4.33,448.00,693.83,7.69,369.97,599.00,960.89,487.34,15.70,17.59,37.23,466.33,0.04,13.88,32.74,727.09,175.61
2025-07-16 16:35,-278.56,0.00,-284.56,631.40,6236.01,4.24,451.00,692.97,0.06,529.35,590.16,873.08,423.94,15.57,15.71,35.12,471.54,0.05,13.97,32.70,722.63,117.26
2025-07-16 16:40,-2.58,0.00,-361.72,583.95,6320.81,0.95,450.00,695.55,140.09,640.98,604.19,719.72,360.54,15.43,19.79,33.33,477.80,0.05,13.94,32.82,700.68,158.98
2025-07-16 16:45,-44.79,0.00,-291.15,606.25,6283.94,-2.23,450.00,694.50,144.46,727.11,599.68,609.82,297.14,15.30,15.93,34.59,474.38,0.05,13.94,32.77,705.66,173.64
2025-07-16 16:50,-0.62,0.00,-260.90,660.50,6365.92,-4.71,450.00,695.01,140.10,839.22,579.39,448.22,233.74,15.17,14.42,37.67,480.44,0.06,13.94,32.79,716.93,215.82
2025-07-16 16:55,-0.50,0.00,-221.88,663.85,6413.46,-6.54,450.00,693.60,276.72,876.15,567.34,282.84,170.34,15.03,12.29,38.04,483.89,0.06,13.94,32.88,720.69,170.70
2025-07-16 17:00,-0.79,0.00,-141.78,599.45,6476.35,-5.27,448.00,696.08,389.08,887.63,547.63,205.60,106.94,14.90,7.85,35.27,488.54,0.06,13.88,32.93,713.09,174.14
2025-07-16 17:05,-1.09,0.00,-122.21,660.20,6545.27,-5.28,448.00,728.20,361.10,897.63,517.87,144.25,89.38,14.73,6.86,38.70,493.72,0.06,13.88,34.94,728.08,170.70
2025-07-16 17:10,-0.29,0.00,-180.50,682.45,6620.05,-5.20,403.00,857.84,306.46,1012.52,520.93,79.18,71.81,14.57,10.20,39.74,499.37,0.06,12.49,43.34,740.07,158.98
2025-07-16 17:15,-0.15,0.00,-149.05,637.30,6713.10,-4.91,445.00,950.89,305.69,1017.57,514.98,36.99,54.25,14.40,8.48,37.29,506.37,0.07,13.79,49.15,738.89,158.98
2025-07-16 17:20,-0.72,0.00,-125.10,651.60,6772.94,-5.92,449.00,1042.63,312.11,991.01,509.47,19.99,36.68,14.23,7.17,38.18,510.93,0.06,13.91,54.94,744.15,184.73
2025-07-16 17:25,-1.95,0.00,-129.51,653.90,6806.82,-6.22,453.00,1042.22,340.25,1092.70,504.02,10.15,19.12,14.07,7.35,38.17,513.58,0.06,14.04,54.93,737.74,178.78
2025-07-16 17:30,-0.95,0.00,-39.86,629.90,6815.39,-6.83,449.00,1043.13,384.81,1092.71,497.45,4.49,1.55,13.90,2.26,36.91,514.33,0.06,13.91,54.97,728.26,243.83
2025-07-16 17:35,-3.11,0.00,0.00,728.60,6830.51,-6.69,449.00,1041.65,236.44,1092.87,516.11,2.66,1.29,13.78,0.00,42.09,515.55,0.06,13.91,54.88,743.50,232.97
2025-07-16 17:40,-3.20,0.00,0.00,701.73,6842.93,-5.58,449.00,1041.35,263.71,1232.29,539.99,1.55,1.04,13.67,0.00,40.65,516.57,0.06,13.91,54.88,727.14,269.30
2025-07-16 17:45,-3.32,0.00,0.00,709.26,6858.80,-5.23,454.00,1040.31,270.42,1265.83,544.85,0.05,0.78,13.55,0.00,41.45,517.85,0.07,14.07,54.81,724.65,277.92
2025-07-16 17:50,-3.15,0.00,0.00,845.48,6861.95,-4.76,448.00,1041.85,204.63,1187.38,539.50,0.05,0.52,13.43,0.00,51.29,518.17,0.07,13.88,54.89,746.95,291.50
