date,Battery (Charging) -  MW,Pumps -  MW,Exports -  MW,Imports -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Distillate -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-12 16:55,-1.16,0.00,-346.11,1287.95,6734.02,-3.13,0.00,272.00,960.89,40.45,1796.74,92.30,44.51,64.33,14.55,19.58,77.68,506.15,0.07,0.00,10.78,46.52,0.00,3682.06
2025-06-12 17:00,-1.99,0.00,-396.63,1322.65,6693.42,-2.05,0.00,231.00,1047.81,135.41,1767.64,88.74,22.66,30.71,14.50,22.30,79.38,503.47,0.07,0.00,8.33,50.87,0.00,1250.00
2025-06-12 17:05,-1.39,0.00,-277.09,1251.45,6626.81,1.40,0.00,231.00,1051.56,169.98,1768.39,91.39,9.95,25.59,14.47,15.50,75.42,498.57,0.07,0.00,8.33,51.06,0.00,1185.18
2025-06-12 17:10,-1.14,0.00,-160.59,1224.65,6610.36,2.59,0.00,230.00,1054.84,180.01,1680.69,92.39,4.08,20.48,14.43,9.05,73.58,497.03,0.08,0.00,8.30,51.21,0.00,3959.50
2025-06-12 17:15,-1.24,0.00,-180.05,1173.30,6659.14,2.60,0.00,231.00,1055.23,196.39,1767.63,90.77,2.16,15.36,14.40,10.07,70.21,500.97,0.08,0.00,8.33,51.29,0.00,11017.38
2025-06-12 17:20,-1.14,0.00,-250.05,1196.85,6727.70,2.40,0.00,231.00,1102.09,281.66,1789.41,93.95,0.63,10.24,14.37,13.86,71.07,506.17,0.08,0.00,8.33,53.64,0.00,11060.07
2025-06-12 17:25,-1.14,0.00,-242.48,1185.30,6750.16,1.75,0.00,232.00,1165.23,295.06,1790.50,104.71,0.09,5.13,14.33,13.41,70.49,507.80,0.08,0.00,8.36,56.87,0.00,10957.93
2025-06-12 17:30,-1.16,0.00,-297.65,1161.65,6781.82,2.81,0.00,232.00,1222.22,378.58,1865.37,108.62,0.04,0.01,14.30,16.22,69.19,510.23,0.08,0.00,8.36,59.80,0.00,11348.64
2025-06-12 17:35,-1.14,0.00,-233.29,1225.85,6796.54,1.56,0.00,231.00,1233.78,286.24,1864.17,116.40,0.04,0.01,14.28,12.82,72.14,511.32,0.08,0.00,8.33,60.39,0.00,11124.10
2025-06-12 17:40,-1.16,0.00,-243.35,1183.50,6810.34,2.03,0.00,286.00,1234.95,402.29,1784.59,111.60,0.04,0.01,14.27,13.31,69.79,512.30,0.08,0.00,10.04,60.44,0.00,11331.97
2025-06-12 17:45,-1.18,0.00,-255.95,1190.85,6850.70,2.89,0.00,336.00,1231.84,260.39,1775.58,112.79,0.04,0.01,14.25,14.19,69.44,515.42,0.08,0.00,11.59,60.28,0.00,11134.97
2025-06-12 17:50,-1.14,0.00,-313.03,1174.65,6876.55,2.38,0.00,334.66,1231.68,255.31,1781.29,121.39,0.04,0.00,14.23,17.35,68.38,517.23,0.08,0.00,11.51,60.28,0.00,10932.57
2025-06-12 17:55,-1.16,0.00,-181.01,1014.70,6909.36,2.29,0.00,334.69,1231.16,252.99,1804.71,121.22,0.04,0.00,14.22,10.02,59.18,519.66,0.08,0.00,11.51,60.39,0.00,11004.43
2025-06-12 18:00,-1.14,0.00,-189.66,1006.15,6973.74,2.20,0.00,335.86,1231.62,276.47,1804.92,122.41,0.04,0.00,14.20,10.50,58.98,524.55,0.08,0.00,11.55,60.35,0.00,10944.58
2025-06-12 18:05,-1.20,0.00,-227.12,974.20,7010.41,0.48,0.00,377.00,1283.41,276.26,1780.02,116.37,0.04,0.00,14.12,12.64,57.01,527.24,0.08,0.00,14.03,63.58,0.00,10397.30
2025-06-12 18:10,-1.25,0.00,-282.23,939.05,7010.56,1.84,0.00,376.00,1399.09,282.61,1881.65,112.80,0.04,0.00,14.03,15.59,55.01,527.22,0.08,0.00,14.00,71.03,0.00,10270.30
2025-06-12 18:15,-1.18,0.00,-249.25,886.95,7038.25,1.99,0.00,376.00,1401.45,287.73,1889.38,107.63,0.04,0.00,13.95,13.77,52.35,529.25,0.08,0.00,14.00,71.19,0.00,10423.78
2025-06-12 18:20,-1.21,0.00,-303.29,736.65,7052.63,1.00,0.00,381.00,1400.94,287.09,1859.42,103.11,0.04,0.00,13.87,16.81,43.14,530.31,0.08,0.00,14.15,71.16,0.00,10544.43
2025-06-12 18:25,-1.31,0.00,-244.20,935.45,7020.30,2.11,0.00,374.00,1397.81,278.52,1844.11,94.03,0.04,0.00,13.78,13.56,54.69,527.95,0.08,0.00,13.94,70.95,0.00,4689.83
2025-06-12 18:30,-1.19,0.00,-250.92,792.00,7062.56,1.26,0.00,385.00,1404.05,226.66,1888.73,98.66,0.04,0.00,13.70,13.95,46.49,531.09,0.08,0.00,14.28,71.35,0.00,10345.77
2025-06-12 18:35,-1.21,0.00,-202.20,906.00,7036.54,1.96,0.00,427.00,1401.24,200.87,1847.00,93.32,0.04,0.00,13.63,11.29,52.94,529.13,0.08,0.00,15.58,71.17,0.00,3600.09
2025-06-12 18:40,-1.33,0.00,-239.53,913.85,7067.23,2.29,0.00,431.00,1406.67,122.27,1899.40,91.53,0.04,0.00,13.57,13.42,53.02,531.64,0.08,0.00,15.70,71.46,0.00,9567.32
2025-06-12 18:45,-1.88,0.00,-166.91,860.75,7075.33,2.29,0.00,428.00,1405.80,104.37,1890.88,94.55,0.04,0.00,13.50,9.38,50.54,532.43,0.08,0.00,15.61,71.41,0.00,9289.46
2025-06-12 18:50,-1.30,0.00,-220.33,869.20,7111.15,2.10,0.00,435.00,1407.24,118.06,1911.95,92.77,0.04,0.00,13.43,12.36,50.32,535.28,0.08,0.00,15.83,71.51,0.00,10279.77
2025-06-12 18:55,-1.24,0.00,-218.14,902.35,7111.08,2.64,0.00,427.00,1407.04,106.82,1883.21,93.87,0.04,0.00,13.37,12.29,52.75,535.46,0.08,0.00,15.58,71.49,0.00,10424.08
2025-06-12 19:00,-1.49,0.00,-253.06,908.40,7133.20,2.64,0.00,431.00,1409.14,98.67,1864.68,99.66,0.04,0.00,13.30,14.29,52.15,537.18,0.08,0.00,15.70,71.58,0.00,10543.94
2025-06-12 19:05,-1.32,0.00,-305.55,946.70,7116.59,2.67,0.00,427.00,1407.89,92.53,1864.75,99.15,0.04,0.00,13.22,17.25,54.45,535.88,0.08,0.00,15.58,71.53,0.00,10234.90
2025-06-12 19:10,-1.23,0.00,-275.53,903.40,7118.13,2.73,0.00,483.00,1412.58,94.66,1882.54,101.25,0.04,0.00,13.13,15.49,53.39,536.00,0.08,0.00,17.31,71.77,0.00,10497.20
2025-06-12 19:15,-1.53,0.00,-301.67,927.70,7089.96,2.65,0.00,488.00,1413.71,71.32,1851.99,98.51,0.04,0.00,13.05,17.03,53.98,533.91,0.08,0.00,17.47,71.80,0.00,10379.10
2025-06-12 19:20,-1.20,0.00,-338.78,928.70,7091.74,2.80,0.00,496.00,1413.26,70.47,1880.00,98.22,0.04,0.00,12.97,19.08,54.97,534.06,0.08,0.00,17.72,71.80,0.00,10492.10
2025-06-12 19:25,-1.32,0.00,-479.62,833.95,7079.04,2.51,0.00,496.00,1416.27,68.60,1890.13,93.19,0.04,0.00,12.88,26.99,49.28,533.16,0.08,0.00,17.72,71.98,0.00,16441.39
2025-06-12 19:30,-1.73,0.00,-448.44,878.20,7058.20,2.45,0.00,490.00,1412.94,65.59,1759.49,89.86,0.04,0.00,12.80,25.54,51.56,531.63,0.08,0.00,17.53,71.76,0.00,16187.58
2025-06-12 19:35,-1.55,0.00,-357.01,1035.40,7060.98,2.75,0.00,521.00,1417.79,67.09,1733.44,91.38,0.04,0.00,12.77,20.35,60.83,531.84,0.08,0.00,18.49,72.05,0.00,16448.27
2025-06-12 19:40,-1.59,0.00,-298.20,1020.60,7011.25,2.91,0.00,521.00,1417.14,86.84,1617.88,90.84,0.04,0.00,12.73,17.13,60.00,528.06,0.08,0.00,18.49,71.97,0.00,11170.46
2025-06-12 19:45,-1.63,0.00,-342.83,1009.90,6979.65,1.19,0.00,489.00,1368.58,73.99,1787.52,91.42,0.04,0.00,12.70,19.43,59.69,525.76,0.08,0.00,17.50,69.48,0.00,10606.14
2025-06-12 19:50,-1.67,0.00,-332.84,964.50,6985.29,2.58,0.00,491.00,1423.56,66.05,1786.41,94.80,0.04,0.00,12.67,18.91,57.32,526.18,0.08,0.00,17.56,73.92,0.00,11139.79
2025-06-12 19:55,-1.82,0.00,-330.60,988.70,6966.40,1.97,0.00,494.00,1406.10,66.45,1756.92,96.31,0.04,0.00,12.63,18.84,58.57,524.77,0.08,0.00,17.66,73.59,0.00,17026.18
2025-06-12 20:00,-1.72,0.00,-284.03,957.15,6968.06,0.48,0.00,522.00,1396.57,70.21,1722.46,100.07,0.04,0.00,12.60,16.21,57.76,524.95,0.08,0.00,18.52,73.10,0.00,16703.53
2025-06-12 20:05,-1.57,0.00,-361.08,846.25,6935.76,0.21,0.00,517.00,1397.60,0.74,1722.45,94.55,0.04,0.00,12.60,20.74,51.39,522.49,0.07,0.00,18.37,73.15,0.00,10510.17
2025-06-12 20:10,-1.42,0.00,-302.09,950.20,6991.71,-24.24,0.00,521.00,1352.23,1.87,1753.83,89.80,0.04,0.00,12.60,17.38,57.62,526.64,0.00,0.00,18.49,71.02,0.00,1065.71
2025-06-12 20:15,-1.50,0.00,-316.80,952.60,7036.37,-24.24,0.00,521.00,1299.20,0.26,1755.20,90.88,0.04,0.00,12.60,18.26,57.40,530.00,0.00,0.00,18.49,68.54,0.00,991.97
2025-06-12 20:20,-1.51,0.00,-241.59,934.80,7045.38,-20.96,0.00,522.00,1252.33,0.60,1747.76,88.31,0.04,0.00,12.60,13.95,56.13,530.68,0.01,0.00,18.52,66.34,0.00,10718.61
2025-06-12 20:25,-1.93,0.00,-282.25,956.90,7035.37,-18.12,0.00,518.00,1229.46,0.00,1701.16,89.97,0.04,0.00,12.60,16.37,57.51,529.88,0.02,0.00,18.40,65.25,0.00,976.98
2025-06-12 20:30,-1.43,0.00,-263.86,932.20,7092.67,-15.23,0.00,523.00,1229.70,0.13,1713.90,90.73,0.04,0.00,12.60,15.30,56.15,534.28,0.02,0.00,18.55,65.28,0.00,921.65
2025-06-12 20:35,-1.74,0.00,-307.97,930.70,7061.32,-13.86,0.00,522.00,1230.08,0.01,1807.43,91.71,0.04,0.00,12.50,17.68,56.03,531.88,0.03,0.00,18.52,65.29,0.00,10592.13
2025-06-12 20:40,-4.95,0.00,-198.62,954.50,6968.84,-10.76,0.00,516.00,1113.45,0.05,1643.74,96.10,0.04,0.00,12.40,11.53,57.48,524.99,0.04,0.00,18.34,57.66,0.00,864.56
2025-06-12 20:45,-1.64,0.00,-211.39,970.30,6946.62,-8.12,0.00,522.00,1073.92,0.00,1647.68,96.31,0.04,0.00,12.30,12.25,58.42,523.35,0.05,0.00,18.52,55.10,0.00,865.01
2025-06-12 20:50,-1.66,0.00,-224.74,957.10,6911.83,-2.70,0.00,522.00,1075.11,0.20,1645.24,95.83,0.04,0.00,12.20,13.01,57.61,520.80,0.06,0.00,18.52,55.16,0.00,499.96
2025-06-12 20:55,-26.63,0.00,-164.16,989.95,6880.14,0.61,0.00,521.00,1075.13,0.27,1591.97,93.78,0.04,0.00,12.10,9.54,59.60,518.48,0.07,0.00,18.49,55.15,0.00,875.43
2025-06-12 21:00,-1.65,0.00,-115.78,957.50,6867.32,0.91,0.00,522.00,1075.46,0.96,1525.54,91.92,0.04,0.00,12.00,6.77,57.67,517.50,0.07,0.00,18.52,55.18,0.00,539.23
2025-06-12 21:05,-26.51,0.00,-195.76,986.35,6870.35,1.58,0.00,522.00,1072.98,0.22,1611.59,89.21,0.04,0.00,12.03,11.36,59.42,517.71,0.08,0.00,18.52,55.04,0.00,691.93
2025-06-12 21:10,-2.11,0.00,-87.11,968.45,6848.11,1.12,0.00,520.00,888.06,0.10,1592.77,88.37,0.04,0.00,12.07,5.06,58.10,516.05,0.08,0.00,18.46,44.44,0.00,593.61
2025-06-12 21:15,-1.56,0.00,-53.76,964.85,6876.28,0.67,0.00,521.00,777.00,13.79,1550.06,88.83,0.04,0.00,12.10,3.14,58.13,518.15,0.07,0.00,18.49,38.21,0.00,915.90
2025-06-12 21:20,-1.48,0.00,-62.54,966.50,6872.40,0.97,0.00,522.00,730.50,28.28,1520.13,86.98,0.04,0.00,12.13,3.66,58.15,517.89,0.07,0.00,18.52,36.03,0.00,499.96
2025-06-12 21:25,-1.47,0.00,-33.36,995.45,6867.57,0.62,0.00,522.00,705.12,5.44,1443.68,84.14,0.04,0.00,12.17,1.97,60.03,517.54,0.07,0.00,18.52,34.84,0.00,10031.32
2025-06-12 21:30,-7.91,0.00,0.00,1096.05,6816.30,0.66,0.00,514.00,703.69,0.03,1419.56,84.78,0.04,0.00,12.20,0.00,65.83,513.65,0.07,0.00,18.27,34.76,0.00,330.92
2025-06-12 21:35,-1.41,0.00,-137.29,1045.05,6931.87,1.44,0.00,522.00,651.82,3.15,1403.33,87.15,0.04,0.00,12.10,8.17,63.19,522.26,0.08,0.00,18.52,32.11,0.00,395.16
2025-06-12 21:40,-4.04,0.00,-165.25,1015.35,6938.03,2.63,0.00,517.00,593.27,0.00,1445.73,86.87,0.04,0.00,12.00,9.81,61.58,522.73,0.08,0.00,18.37,29.10,0.00,323.74
2025-06-12 21:45,-1.59,0.00,-171.98,954.95,7008.90,1.47,0.00,522.00,532.39,0.18,1476.58,80.11,0.04,0.00,11.90,10.21,57.74,527.99,0.08,0.00,18.52,25.98,0.00,299.99
2025-06-12 21:50,-2.26,0.00,-139.18,925.95,7016.13,2.91,0.00,515.00,526.14,0.09,1400.20,80.64,0.04,0.00,11.80,8.33,56.10,528.54,0.08,0.00,18.31,25.66,0.00,299.99
2025-06-12 21:55,-1.64,0.00,-101.46,876.50,7045.72,2.49,0.00,519.00,526.13,0.20,1322.67,83.28,0.04,0.00,11.70,6.13,53.11,530.72,0.08,0.00,18.43,25.65,0.00,299.99
2025-06-12 22:00,-3.20,0.00,-102.72,912.20,7117.86,3.35,0.00,522.00,526.81,0.01,1112.11,88.17,0.04,0.00,11.60,6.35,55.28,536.09,0.08,0.00,18.52,25.69,0.00,299.99
2025-06-12 22:05,-5.71,0.00,-111.25,942.55,7107.05,2.38,0.00,514.00,526.56,0.00,930.53,92.70,0.04,0.00,11.50,7.01,57.28,535.28,0.08,0.00,18.27,25.68,0.00,299.99
2025-06-12 22:10,-1.52,0.00,-106.20,858.30,7205.17,3.19,0.00,522.00,476.70,4.42,1041.33,100.97,0.04,0.00,11.40,6.62,53.64,542.47,0.08,0.00,18.52,23.12,0.00,299.99
2025-06-12 22:15,-2.67,0.00,-217.31,835.60,7198.50,2.97,0.00,518.00,403.61,0.49,1357.04,108.41,0.04,0.00,11.30,13.11,52.29,541.94,0.08,0.00,18.40,19.37,0.00,299.99
2025-06-12 22:20,-7.13,0.00,-138.62,773.20,7209.61,2.44,0.00,517.00,346.95,0.02,1362.48,108.98,0.04,0.00,11.20,8.37,48.43,542.80,0.08,0.00,18.37,16.46,0.00,299.99
2025-06-12 22:25,-1.67,0.00,-128.80,776.85,7225.95,3.25,0.00,519.00,344.12,1.18,1267.16,114.59,0.04,0.00,11.10,7.85,48.63,544.00,0.08,0.00,18.43,16.32,0.00,299.99
2025-06-12 22:30,-1.56,0.00,-153.17,804.75,7210.71,2.94,0.00,520.00,342.93,1.38,1209.06,117.00,0.04,0.00,11.00,9.39,50.40,542.88,0.08,0.00,18.46,16.26,0.00,299.99
2025-06-12 22:35,-5.70,0.00,-89.22,782.45,7203.19,1.46,0.00,518.00,343.04,0.12,1017.86,105.77,0.04,0.00,10.93,5.59,49.00,542.31,0.08,0.00,18.40,16.26,0.00,299.99
2025-06-12 22:40,-4.08,0.00,-105.24,805.80,7195.28,1.13,0.00,518.00,297.40,0.00,1064.59,98.90,0.04,0.00,10.87,6.57,50.76,541.67,0.08,0.00,18.40,14.12,0.00,299.99
2025-06-12 22:45,-1.60,0.00,-87.90,829.70,7199.80,1.29,0.00,522.00,246.42,0.36,997.35,99.95,0.04,0.00,10.80,5.53,52.37,541.88,0.08,0.00,18.52,11.72,0.00,299.99
2025-06-12 22:50,-4.07,0.00,-74.94,807.75,7168.08,2.00,0.00,517.00,197.12,0.13,1047.78,91.44,0.04,0.00,10.73,4.70,51.02,539.44,0.08,0.00,18.37,9.40,0.00,299.99
2025-06-12 22:55,-1.51,0.00,-78.00,826.65,7188.98,2.01,0.00,519.00,192.60,0.26,935.42,92.02,0.04,0.00,10.67,4.95,52.25,541.02,0.08,0.00,18.43,9.19,0.00,299.99
2025-06-12 23:00,-6.54,0.00,-81.56,813.05,7179.61,1.39,0.00,516.00,191.70,0.01,848.50,88.32,0.04,0.00,10.60,5.23,51.42,540.32,0.08,0.00,18.34,9.15,0.00,295.88
2025-06-12 23:05,-4.37,0.00,-64.20,832.65,7177.80,2.27,0.00,518.00,193.24,0.04,720.37,92.32,0.04,0.00,10.57,4.18,52.76,540.19,0.08,0.00,18.40,9.22,0.00,288.60
2025-06-12 23:10,-3.42,0.00,-135.72,807.45,7189.45,1.57,0.00,519.00,147.44,0.01,894.11,92.36,0.04,0.00,10.53,8.67,51.21,541.05,0.08,0.00,18.43,7.07,0.00,299.99
2025-06-12 23:15,-1.67,0.00,-141.06,800.40,7191.77,1.94,0.00,520.00,100.06,0.04,1007.68,94.64,0.04,0.00,10.50,8.91,50.84,541.21,0.08,0.00,18.46,4.84,0.00,299.99
2025-06-12 23:20,-3.83,0.00,-112.37,752.10,7169.67,3.67,0.00,516.00,48.77,0.00,969.17,95.17,0.04,0.00,10.47,7.14,47.84,539.60,0.08,0.00,18.34,2.43,0.00,291.90
2025-06-12 23:25,-51.60,0.00,-84.74,770.30,7183.27,2.64,0.00,521.00,43.47,0.08,881.52,96.40,0.04,0.00,10.43,5.44,48.95,540.63,0.08,0.00,18.49,2.18,0.00,276.82
2025-06-12 23:30,-54.66,0.00,-91.09,778.25,7185.22,2.51,0.00,477.00,43.50,0.00,880.21,87.98,0.04,0.00,10.40,5.86,49.37,540.76,0.08,0.00,17.13,2.18,0.00,269.77
2025-06-12 23:35,-53.01,0.00,-120.67,814.10,7186.66,2.84,0.00,435.00,43.11,0.00,867.73,89.46,0.04,0.00,10.35,7.80,51.67,540.82,0.08,0.00,15.83,2.16,0.00,283.96
2025-06-12 23:40,-51.77,0.00,-94.47,760.95,7188.03,2.87,0.00,452.00,43.55,0.00,852.91,89.53,0.04,0.00,10.30,6.11,48.57,540.92,0.08,0.00,16.35,2.19,0.00,283.96
2025-06-12 23:45,-55.52,0.00,-103.65,723.75,7175.68,2.75,0.00,487.00,44.10,0.09,838.99,90.23,0.04,0.00,10.25,6.70,46.37,540.02,0.08,0.00,17.44,2.21,0.00,274.18
2025-06-12 23:50,-143.49,0.00,-93.69,740.65,7177.43,3.29,0.00,443.00,43.78,0.00,839.92,85.00,0.04,0.00,10.20,6.07,47.51,540.19,0.08,0.00,16.07,2.20,0.00,240.89
2025-06-12 23:55,-57.27,0.00,-123.13,747.80,7163.71,2.47,0.00,400.00,43.77,0.27,854.30,80.66,0.04,0.00,10.15,7.99,48.11,539.17,0.08,0.00,14.74,2.20,0.00,233.13
2025-06-13 00:00,-59.17,0.00,-69.14,726.50,7111.15,3.20,0.00,357.00,43.78,0.02,850.16,77.94,0.04,0.00,10.10,4.50,46.65,535.36,0.08,0.00,13.41,2.20,0.00,213.78
2025-06-13 00:05,-59.79,0.00,0.00,565.66,7058.27,2.36,0.00,317.00,43.18,0.02,847.65,78.06,0.04,0.00,10.12,0.00,36.38,531.52,0.08,0.00,12.17,2.17,0.00,240.89
2025-06-13 00:10,-57.61,0.00,0.00,622.11,7037.59,3.10,0.00,278.00,43.38,0.25,788.35,76.99,0.04,0.00,10.13,0.00,40.79,529.83,0.08,0.00,10.96,2.18,0.00,249.89
2025-06-13 00:15,-56.47,0.00,0.00,582.85,7062.78,2.53,0.00,240.00,43.58,0.00,763.31,82.69,0.04,0.00,10.15,0.00,38.41,531.45,0.08,0.00,7.44,2.19,0.00,240.89
2025-06-13 00:20,-58.00,0.00,0.00,574.11,7098.40,7.12,0.00,199.00,43.89,0.03,780.14,81.09,0.04,0.00,10.17,0.00,37.73,534.09,0.08,0.00,6.17,2.20,0.00,240.89
2025-06-13 00:25,-60.49,0.00,-87.16,698.40,7056.00,9.29,0.00,190.00,43.93,0.12,766.15,80.97,0.04,0.00,10.18,5.76,45.25,530.90,0.08,0.00,5.89,2.20,0.00,249.89
2025-06-13 00:30,-52.30,0.00,0.00,597.19,7120.23,10.01,0.00,214.00,44.04,0.11,776.90,80.96,0.04,0.00,10.20,0.00,39.51,535.63,0.08,0.00,6.63,2.21,0.00,233.36
2025-06-13 00:35,-59.53,0.00,0.00,621.28,7096.74,10.29,0.00,190.00,44.05,0.18,770.60,86.68,0.04,0.00,10.15,0.00,40.86,534.11,0.08,0.00,5.89,2.21,0.00,286.43
2025-06-13 00:40,-116.23,0.00,0.00,632.81,7166.37,10.57,0.00,242.00,43.85,0.13,721.61,93.31,0.04,0.00,10.10,0.00,41.03,539.28,0.08,0.00,7.50,2.20,0.00,272.38
2025-06-13 00:45,-118.31,0.00,-35.99,626.10,7190.20,9.76,0.00,298.00,43.69,0.00,712.84,97.62,0.04,0.00,10.05,2.38,40.42,541.09,0.08,0.00,9.23,2.19,0.00,249.89
2025-06-13 00:50,-108.32,0.00,-57.64,588.05,7178.68,10.57,0.00,286.00,44.04,0.00,708.09,106.10,0.04,0.00,10.00,3.81,38.13,540.25,0.08,0.00,8.86,2.21,0.00,226.14
2025-06-13 00:55,-113.97,0.00,-31.63,618.60,7125.04,10.06,0.00,243.00,43.71,4.70,714.21,107.78,0.04,0.00,9.95,2.09,40.16,536.38,0.08,0.00,7.53,2.19,0.00,240.89
2025-06-13 01:00,-87.86,0.00,-1.33,599.85,7107.41,10.29,0.00,202.00,43.73,0.00,700.99,103.55,0.04,0.00,9.90,0.09,38.96,535.09,0.08,0.00,6.26,2.19,0.00,239.32
2025-06-13 01:05,-91.12,0.00,0.00,588.13,7063.13,9.95,0.00,190.00,43.98,0.00,719.29,94.74,0.04,0.00,9.87,0.00,38.35,531.87,0.08,0.00,5.89,2.21,0.00,271.05
2025-06-13 01:10,-55.45,0.00,-28.36,652.25,7099.45,9.66,0.00,239.00,44.42,0.00,592.33,89.90,0.04,0.00,9.83,1.91,42.41,534.48,0.08,0.00,7.41,2.23,0.00,249.89
2025-06-13 01:15,-58.05,0.00,-79.75,640.35,7118.94,9.94,0.00,236.00,44.40,0.00,584.69,88.78,0.04,0.00,9.80,5.37,41.63,535.82,0.08,0.00,7.31,2.23,0.00,224.64
2025-06-13 01:20,-90.59,0.00,-29.16,669.90,7041.18,9.94,0.00,196.00,43.80,0.78,588.58,86.41,0.04,0.00,9.77,1.97,43.64,530.15,0.08,0.00,6.07,2.20,0.00,225.99
2025-06-13 01:25,-93.42,0.00,-13.80,673.55,6970.50,10.55,0.00,190.00,43.51,0.61,582.22,82.60,0.04,0.00,9.73,0.93,43.82,525.02,0.08,0.00,5.89,2.18,0.00,226.93
2025-06-13 01:30,-93.40,0.00,-2.28,670.70,6898.99,9.95,0.00,188.00,44.38,0.44,584.38,77.97,0.04,0.00,9.70,0.15,43.60,519.80,0.08,0.00,5.82,2.23,0.00,227.10
2025-06-13 01:35,-105.35,0.00,-38.23,726.90,6802.16,10.48,0.00,190.00,44.23,0.13,572.23,77.23,0.04,0.00,9.77,2.58,47.12,512.68,0.08,0.00,5.89,2.22,0.00,228.68
2025-06-13 01:40,-117.90,0.00,0.00,762.43,6747.89,10.12,0.00,190.00,43.98,49.78,516.52,83.05,0.04,0.00,9.83,0.00,50.15,508.77,0.08,0.00,5.89,2.21,0.00,248.30
2025-06-13 01:45,-93.93,0.00,0.00,711.14,6729.26,10.40,0.00,190.00,44.02,0.00,491.72,86.38,0.04,0.00,9.90,0.00,46.24,507.08,0.08,0.00,5.89,2.21,0.00,239.32
2025-06-13 01:50,-113.03,0.00,0.00,765.32,6692.10,9.93,0.00,189.00,43.74,0.00,491.71,83.13,0.04,0.00,9.97,0.00,49.86,504.62,0.08,0.00,5.86,2.19,0.00,232.33
2025-06-13 01:55,-128.56,0.00,0.00,759.47,6661.88,10.00,0.00,190.00,43.87,0.87,504.24,80.86,0.04,0.00,10.03,0.00,49.71,502.47,0.08,0.00,5.89,2.20,0.00,234.18
2025-06-13 02:00,-139.59,0.00,0.00,773.52,6628.94,10.21,0.00,190.00,43.70,0.00,488.67,78.88,0.04,0.00,10.10,0.00,50.81,500.08,0.08,0.00,5.89,2.19,0.00,239.32
2025-06-13 02:05,-132.07,0.00,0.00,752.79,6592.90,9.98,0.00,190.00,44.41,0.00,488.04,80.58,0.04,0.00,10.12,0.00,49.19,497.38,0.08,0.00,5.89,2.23,0.00,234.34
2025-06-13 02:10,-132.44,0.00,0.00,784.09,6575.94,10.18,0.00,190.00,44.13,0.02,423.39,86.97,0.04,0.00,10.13,0.00,51.26,496.14,0.08,0.00,5.89,2.21,0.00,232.92
2025-06-13 02:15,-128.61,0.00,0.00,750.42,6574.89,9.96,0.00,190.00,44.38,2.38,433.12,91.87,0.04,0.00,10.15,0.00,48.84,496.01,0.08,0.00,5.89,2.23,0.00,240.89
2025-06-13 02:20,-100.64,0.00,0.00,733.96,6546.76,9.95,0.00,190.00,43.77,0.10,421.58,90.21,0.04,0.00,10.17,0.00,47.95,493.92,0.08,0.00,5.89,2.20,0.00,248.30
2025-06-13 02:25,-111.88,0.00,0.00,724.43,6584.77,9.99,0.00,191.00,43.73,2.02,427.32,89.68,0.04,0.00,10.18,0.00,47.27,496.63,0.08,0.00,5.92,2.19,0.00,276.73
2025-06-13 02:30,-119.32,0.00,0.00,651.84,6580.09,9.95,0.00,239.00,43.61,0.00,419.62,94.01,0.04,0.00,10.20,0.00,42.09,496.17,0.08,0.00,7.41,2.19,0.00,220.34
2025-06-13 02:35,-130.03,0.00,0.00,677.43,6523.81,10.09,0.00,199.00,43.21,0.00,428.53,102.28,0.04,0.00,10.18,0.00,44.40,492.10,0.08,0.00,6.17,2.17,0.00,240.89
2025-06-13 02:40,-113.78,0.00,0.00,735.79,6489.22,10.26,0.00,190.00,43.38,0.42,380.16,103.47,0.04,0.00,10.17,0.00,48.70,489.62,0.08,0.00,5.89,2.18,0.00,248.30
2025-06-13 02:45,-110.16,0.00,0.00,710.78,6513.44,10.02,0.00,192.00,43.18,1.14,369.68,108.21,0.04,0.00,10.15,0.00,46.58,491.32,0.08,0.00,5.95,2.17,0.00,240.89
2025-06-13 02:50,-112.66,0.00,0.00,654.51,6559.11,10.02,0.00,190.00,43.69,0.03,377.27,109.69,0.04,0.00,10.13,0.00,43.01,494.65,0.08,0.00,5.89,2.19,0.00,249.89
2025-06-13 02:55,-113.55,0.00,0.00,656.04,6589.68,10.02,0.00,194.00,43.34,0.00,372.22,113.23,0.04,0.00,10.12,0.00,42.83,496.79,0.08,0.00,6.01,2.17,0.00,233.12
2025-06-13 03:00,-119.93,0.00,0.00,666.45,6562.14,10.02,0.00,190.00,43.33,7.73,382.16,117.54,0.04,0.00,10.10,0.00,43.40,494.87,0.08,0.00,5.89,2.17,0.00,236.67
