DateTime,Temp (°C),Pressure (hPa),Cloud Cover (%),Wind Speed 10m (km/h),Wind Speed 100m (km/h),Solar GHI (W/m²),Solar DNI (W/m²)
2024-01-01 00:00:00,21.4,1015.4,43.0,6.6,16.1,0.0,0.0
2024-01-01 01:00:00,21.1,1015.1,100.0,9.2,21.4,0.0,0.0
2024-01-01 02:00:00,20.9,1014.6,100.0,9.6,20.2,0.0,0.0
2024-01-01 03:00:00,20.7,1015.2,100.0,10.8,21.7,0.0,0.0
2024-01-01 04:00:00,21.2,1015.3,99.0,12.3,21.6,0.0,0.0
2024-01-01 05:00:00,20.9,1015.6,100.0,10.5,19.6,0.0,0.0
2024-01-01 06:00:00,21.6,1015.9,72.0,11.6,18.8,43.0,70.0
2024-01-01 07:00:00,22.7,1016.8,71.0,13.1,19.0,163.0,241.5
2024-01-01 08:00:00,24.4,1017.1,100.0,14.2,20.9,356.0,327.8
2024-01-01 09:00:00,24.5,1017.2,100.0,12.1,17.3,310.0,139.7
2024-01-01 10:00:00,24.2,1017.4,100.0,16.3,23.2,377.0,73.3
2024-01-01 11:00:00,23.4,1017.9,100.0,15.5,24.5,220.0,8.5
2024-01-01 12:00:00,23.4,1016.7,100.0,17.1,25.2,323.0,22.2
2024-01-01 13:00:00,23.0,1016.1,100.0,14.8,23.4,255.0,21.4
2024-01-01 14:00:00,23.9,1015.6,100.0,15.3,21.9,384.0,46.7
2024-01-01 15:00:00,23.9,1015.4,100.0,14.8,21.9,210.0,11.2
2024-01-01 16:00:00,23.6,1015.5,100.0,14.7,23.0,186.0,7.7
2024-01-01 17:00:00,21.3,1015.9,100.0,13.7,23.3,108.0,6.5
2024-01-01 18:00:00,21.2,1016.0,100.0,13.8,25.3,30.0,0.0
2024-01-01 19:00:00,20.8,1016.7,100.0,10.5,19.8,8.0,0.0
2024-01-01 20:00:00,20.6,1016.4,100.0,9.1,17.8,0.0,0.0
2024-01-01 21:00:00,20.8,1016.8,100.0,11.5,22.0,0.0,0.0
2024-01-01 22:00:00,20.5,1016.5,100.0,9.7,19.5,0.0,0.0
2024-01-01 23:00:00,20.2,1016.1,100.0,9.9,23.1,0.0,0.0
2024-01-02 00:00:00,20.2,1015.4,100.0,8.6,13.3,0.0,0.0
2024-01-02 01:00:00,20.0,1015.0,100.0,9.5,17.9,0.0,0.0
2024-01-02 02:00:00,20.0,1014.3,100.0,6.9,13.8,0.0,0.0
2024-01-02 03:00:00,19.5,1013.6,100.0,12.9,24.5,0.0,0.0
2024-01-02 04:00:00,19.4,1013.6,100.0,11.3,22.8,0.0,0.0
2024-01-02 05:00:00,19.8,1013.6,100.0,13.3,29.0,0.0,0.0
2024-01-02 06:00:00,20.3,1014.5,100.0,11.7,28.6,7.0,0.0
2024-01-02 07:00:00,20.6,1014.9,100.0,12.9,26.5,12.0,0.0
2024-01-02 08:00:00,21.0,1015.1,100.0,14.7,26.3,41.0,0.0
2024-01-02 09:00:00,21.4,1014.9,100.0,16.1,28.6,93.0,4.3
2024-01-02 10:00:00,21.2,1014.5,100.0,19.3,34.1,62.0,0.0
2024-01-02 11:00:00,22.1,1015.5,100.0,13.8,24.7,111.0,0.0
2024-01-02 12:00:00,22.1,1014.9,100.0,16.1,28.8,109.0,0.0
2024-01-02 13:00:00,22.1,1013.7,100.0,18.7,33.6,113.0,1.0
2024-01-02 14:00:00,22.7,1013.5,100.0,19.4,33.3,213.0,6.5
2024-01-02 15:00:00,22.7,1013.1,100.0,15.9,27.5,170.0,2.5
2024-01-02 16:00:00,23.7,1012.7,100.0,15.6,25.3,293.0,46.0
2024-01-02 17:00:00,23.6,1012.6,100.0,16.9,27.6,213.0,71.2
2024-01-02 18:00:00,23.1,1012.9,100.0,14.6,26.8,126.0,89.7
2024-01-02 19:00:00,22.6,1013.2,100.0,13.1,26.4,18.0,0.0
2024-01-02 20:00:00,21.9,1013.2,100.0,11.7,25.3,0.0,0.0
2024-01-02 21:00:00,21.6,1013.5,100.0,9.7,22.8,0.0,0.0
2024-01-02 22:00:00,21.6,1013.7,100.0,11.2,24.5,0.0,0.0
2024-01-02 23:00:00,21.4,1013.9,75.0,10.4,23.0,0.0,0.0
2024-01-03 00:00:00,21.2,1013.5,66.0,13.2,25.9,0.0,0.0
2024-01-03 01:00:00,20.7,1013.0,40.0,11.4,24.1,0.0,0.0
2024-01-03 02:00:00,20.0,1012.3,19.0,9.3,21.8,0.0,0.0
2024-01-03 03:00:00,19.9,1011.8,1.0,10.1,23.2,0.0,0.0
2024-01-03 04:00:00,19.4,1011.9,5.0,9.4,21.7,0.0,0.0
2024-01-03 05:00:00,19.2,1012.3,8.0,10.5,23.6,0.0,0.0
2024-01-03 06:00:00,20.3,1012.9,6.0,12.0,24.7,61.0,256.3
2024-01-03 07:00:00,22.3,1013.6,13.0,10.3,17.4,252.0,575.7
2024-01-03 08:00:00,24.4,1013.5,12.0,13.2,19.0,464.0,685.6
2024-01-03 09:00:00,26.8,1013.0,100.0,16.5,23.3,648.0,723.4
2024-01-03 10:00:00,27.8,1012.4,41.0,16.4,23.4,655.0,380.7
2024-01-03 11:00:00,28.3,1012.3,47.0,10.4,14.5,683.0,393.5
2024-01-03 12:00:00,29.1,1011.9,100.0,9.4,13.1,854.0,619.7
2024-01-03 13:00:00,29.8,1011.1,98.0,8.4,11.2,786.0,473.9
2024-01-03 14:00:00,28.4,1010.7,70.0,11.3,15.7,572.0,331.2
2024-01-03 15:00:00,27.4,1010.7,87.0,8.9,13.0,671.0,612.4
2024-01-03 16:00:00,26.8,1010.5,50.0,10.3,14.7,398.0,332.5
2024-01-03 17:00:00,24.8,1010.9,50.0,8.8,13.8,353.0,503.5
2024-01-03 18:00:00,24.9,1011.5,18.0,6.6,12.2,180.0,427.4
2024-01-03 19:00:00,23.4,1012.1,18.0,5.2,14.0,27.0,107.5
2024-01-03 20:00:00,22.9,1012.2,11.0,5.4,16.2,0.0,0.0
2024-01-03 21:00:00,22.3,1012.4,4.0,5.6,17.4,0.0,0.0
2024-01-03 22:00:00,21.8,1012.5,2.0,5.0,15.9,0.0,0.0
2024-01-03 23:00:00,21.9,1012.0,1.0,5.9,17.9,0.0,0.0
2024-01-04 00:00:00,21.5,1011.7,4.0,5.1,14.6,0.0,0.0
2024-01-04 01:00:00,21.3,1011.6,22.0,6.1,15.6,0.0,0.0
2024-01-04 02:00:00,21.3,1011.5,34.0,7.9,18.7,0.0,0.0
2024-01-04 03:00:00,21.0,1011.3,32.0,7.1,17.8,0.0,0.0
2024-01-04 04:00:00,20.9,1011.0,47.0,6.4,16.3,0.0,0.0
2024-01-04 05:00:00,20.7,1011.3,40.0,7.1,16.7,0.0,0.0
2024-01-04 06:00:00,22.0,1012.1,23.0,7.4,15.0,60.0,236.9
2024-01-04 07:00:00,23.8,1012.5,49.0,6.4,9.6,232.0,467.8
2024-01-04 08:00:00,25.8,1012.9,100.0,10.5,14.5,419.0,548.7
2024-01-04 09:00:00,26.7,1012.5,79.0,9.4,12.7,377.0,143.6
2024-01-04 10:00:00,28.0,1012.0,81.0,8.6,11.5,595.0,336.1
2024-01-04 11:00:00,28.6,1011.7,100.0,7.6,10.1,739.0,480.8
2024-01-04 12:00:00,29.4,1011.2,100.0,8.8,11.6,850.0,630.0
2024-01-04 13:00:00,29.7,1010.9,100.0,9.1,12.4,884.0,688.4
2024-01-04 14:00:00,29.4,1010.6,100.0,10.8,14.4,730.0,490.5
2024-01-04 15:00:00,29.0,1010.4,100.0,12.6,17.3,608.0,384.4
2024-01-04 16:00:00,28.6,1010.3,100.0,11.6,15.9,475.0,417.7
2024-01-04 17:00:00,27.8,1010.7,100.0,11.3,15.5,302.0,373.6
2024-01-04 18:00:00,26.8,1011.5,100.0,8.7,14.8,134.0,154.8
2024-01-04 19:00:00,25.2,1012.3,100.0,5.9,15.5,26.0,53.5
2024-01-04 20:00:00,24.3,1012.9,100.0,5.8,16.6,0.0,0.0
2024-01-04 21:00:00,23.6,1013.4,100.0,5.1,13.6,0.0,0.0
2024-01-04 22:00:00,23.1,1013.5,32.0,5.4,10.9,0.0,0.0
2024-01-04 23:00:00,23.1,1013.3,32.0,4.3,11.5,0.0,0.0
2024-01-05 00:00:00,22.7,1012.5,37.0,4.4,11.2,0.0,0.0
2024-01-05 01:00:00,22.5,1011.9,99.0,4.3,12.5,0.0,0.0
2024-01-05 02:00:00,22.6,1011.4,99.0,5.0,12.8,0.0,0.0
2024-01-05 03:00:00,22.4,1011.5,97.0,6.2,15.5,0.0,0.0
2024-01-05 04:00:00,22.2,1011.9,91.0,6.0,15.5,0.0,0.0
2024-01-05 05:00:00,21.9,1012.4,36.0,5.2,13.8,0.0,0.0
2024-01-05 06:00:00,22.8,1013.1,34.0,5.6,9.4,59.0,239.0
2024-01-05 07:00:00,24.7,1013.6,20.0,6.2,9.4,251.0,581.1
2024-01-05 08:00:00,26.4,1013.7,30.0,12.3,17.3,439.0,634.6
2024-01-05 09:00:00,27.1,1013.5,36.0,14.7,20.8,479.0,414.5
2024-01-05 10:00:00,28.7,1013.3,35.0,13.2,18.7,773.0,695.9
2024-01-05 11:00:00,30.2,1013.3,100.0,13.3,18.5,864.0,697.9
2024-01-05 12:00:00,27.3,1013.2,100.0,16.6,24.0,570.0,248.5
2024-01-05 13:00:00,27.3,1012.8,93.0,12.5,17.9,498.0,196.2
2024-01-05 14:00:00,28.8,1012.3,96.0,12.6,17.7,756.0,471.8
2024-01-05 15:00:00,26.9,1012.4,100.0,17.5,25.4,685.0,535.9
2024-01-05 16:00:00,26.0,1012.3,98.0,13.0,20.1,267.0,71.8
2024-01-05 17:00:00,26.0,1012.8,100.0,13.3,20.4,237.0,154.2
2024-01-05 18:00:00,25.4,1013.6,97.0,10.2,19.1,93.0,30.9
2024-01-05 19:00:00,24.4,1014.4,97.0,9.5,20.1,17.0,26.7
2024-01-05 20:00:00,23.7,1014.8,99.0,9.8,21.6,0.0,0.0
2024-01-05 21:00:00,23.2,1015.0,100.0,8.9,20.7,0.0,0.0
2024-01-05 22:00:00,22.7,1015.1,100.0,8.1,19.7,0.0,0.0
2024-01-05 23:00:00,23.2,1015.0,100.0,8.5,19.5,0.0,0.0
2024-01-06 00:00:00,22.9,1014.4,100.0,9.8,20.3,0.0,0.0
2024-01-06 01:00:00,22.7,1013.9,100.0,11.3,22.3,0.0,0.0
2024-01-06 02:00:00,22.5,1013.7,100.0,10.1,21.4,0.0,0.0
2024-01-06 03:00:00,22.2,1013.8,93.0,10.5,21.7,0.0,0.0
2024-01-06 04:00:00,22.1,1014.1,23.0,9.8,20.6,0.0,0.0
2024-01-06 05:00:00,21.7,1014.9,93.0,9.8,21.3,0.0,0.0
2024-01-06 06:00:00,22.4,1015.5,100.0,13.3,23.1,42.0,87.7
2024-01-06 07:00:00,23.3,1016.0,100.0,13.3,20.2,173.0,156.1
2024-01-06 08:00:00,24.0,1016.1,100.0,13.7,20.5,265.0,179.8
2024-01-06 09:00:00,25.8,1015.8,94.0,21.4,31.4,430.0,148.6
2024-01-06 10:00:00,26.1,1015.7,100.0,22.3,32.0,520.0,216.8
2024-01-06 11:00:00,24.6,1015.9,100.0,16.0,25.1,286.0,42.5
2024-01-06 12:00:00,25.0,1015.6,100.0,20.3,30.8,362.0,65.7
2024-01-06 13:00:00,24.0,1015.6,100.0,19.2,29.0,302.0,27.5
2024-01-06 14:00:00,23.7,1015.3,100.0,19.6,30.3,323.0,65.0
2024-01-06 15:00:00,24.3,1015.0,80.0,19.1,29.0,412.0,130.8
2024-01-06 16:00:00,24.6,1014.8,53.0,20.3,30.2,476.0,404.3
2024-01-06 17:00:00,24.3,1015.0,80.0,16.6,24.7,304.0,387.0
2024-01-06 18:00:00,23.5,1015.3,74.0,15.9,26.0,120.0,111.5
2024-01-06 19:00:00,22.9,1015.8,78.0,9.1,19.5,22.0,53.1
2024-01-06 20:00:00,22.3,1016.2,15.0,7.3,18.2,0.0,0.0
2024-01-06 21:00:00,21.1,1016.2,69.0,5.0,14.7,0.0,0.0
2024-01-06 22:00:00,20.9,1016.4,90.0,8.9,18.4,0.0,0.0
2024-01-06 23:00:00,20.0,1015.6,58.0,8.4,14.4,0.0,0.0
2024-01-07 00:00:00,20.3,1015.2,63.0,9.2,17.6,0.0,0.0
2024-01-07 01:00:00,20.6,1014.8,100.0,9.1,18.4,0.0,0.0
2024-01-07 02:00:00,20.7,1014.3,100.0,8.9,18.2,0.0,0.0
2024-01-07 03:00:00,20.4,1014.2,20.0,8.6,18.8,0.0,0.0
2024-01-07 04:00:00,19.5,1014.4,98.0,8.7,20.2,0.0,0.0
2024-01-07 05:00:00,19.2,1015.0,99.0,9.2,22.4,0.0,0.0
2024-01-07 06:00:00,20.4,1015.8,56.0,11.2,23.6,56.0,206.5
2024-01-07 07:00:00,22.5,1016.6,62.0,10.0,16.3,258.0,639.2
2024-01-07 08:00:00,24.8,1016.8,89.0,9.7,13.8,466.0,720.2
2024-01-07 09:00:00,26.6,1016.6,84.0,13.5,19.0,550.0,448.4
2024-01-07 10:00:00,26.6,1016.5,100.0,15.8,22.5,526.0,284.0
2024-01-07 11:00:00,26.6,1016.4,95.0,12.7,17.8,492.0,128.8
2024-01-07 12:00:00,27.7,1015.5,100.0,14.9,20.3,901.0,574.1
2024-01-07 13:00:00,27.1,1015.0,99.0,16.5,23.5,768.0,453.4
2024-01-07 14:00:00,26.6,1014.6,99.0,15.0,21.6,724.0,563.5
2024-01-07 15:00:00,26.2,1014.1,100.0,15.5,22.0,442.0,236.7
2024-01-07 16:00:00,25.5,1013.8,95.0,16.6,24.7,401.0,252.9
2024-01-07 17:00:00,24.7,1014.1,92.0,14.2,21.7,251.0,215.5
2024-01-07 18:00:00,24.4,1014.9,92.0,11.2,20.4,145.0,295.1
2024-01-07 19:00:00,23.4,1014.9,100.0,8.9,20.2,25.0,61.8
2024-01-07 20:00:00,23.0,1015.3,100.0,6.2,17.4,0.0,0.0
2024-01-07 21:00:00,21.9,1015.7,100.0,6.9,14.2,0.0,0.0
2024-01-07 22:00:00,21.7,1015.9,100.0,4.1,11.2,0.0,0.0
2024-01-07 23:00:00,22.2,1015.4,98.0,3.7,10.5,0.0,0.0
2024-01-08 00:00:00,22.1,1014.9,100.0,2.5,9.4,0.0,0.0
2024-01-08 01:00:00,22.1,1014.2,100.0,5.2,12.0,0.0,0.0
2024-01-08 02:00:00,21.9,1013.8,100.0,3.5,9.2,0.0,0.0
2024-01-08 03:00:00,21.3,1013.2,84.0,6.0,11.0,0.0,0.0
2024-01-08 04:00:00,21.1,1013.6,100.0,4.1,9.2,0.0,0.0
2024-01-08 05:00:00,21.1,1014.0,75.0,6.6,11.6,0.0,0.0
2024-01-08 06:00:00,21.4,1014.2,100.0,5.8,14.1,46.0,141.4
2024-01-08 07:00:00,22.8,1014.5,100.0,9.0,12.0,195.0,274.2
2024-01-08 08:00:00,24.4,1014.3,100.0,9.6,13.6,266.0,203.0
2024-01-08 09:00:00,25.1,1014.2,95.0,9.7,13.7,268.0,52.2
2024-01-08 10:00:00,26.1,1014.0,97.0,10.8,14.5,460.0,151.8
2024-01-08 11:00:00,27.2,1013.4,100.0,13.4,18.1,800.0,481.4
2024-01-08 12:00:00,27.6,1012.9,100.0,12.7,17.1,650.0,295.2
2024-01-08 13:00:00,28.0,1012.6,100.0,10.4,13.7,767.0,411.7
2024-01-08 14:00:00,28.4,1012.0,100.0,12.4,16.5,809.0,488.5
2024-01-08 15:00:00,27.6,1011.1,97.0,14.2,19.7,655.0,437.3
2024-01-08 16:00:00,27.2,1010.9,65.0,15.4,21.7,514.0,519.0
2024-01-08 17:00:00,26.3,1011.3,96.0,13.6,19.3,356.0,481.5
2024-01-08 18:00:00,25.4,1011.9,100.0,10.5,15.9,165.0,271.4
2024-01-08 19:00:00,24.1,1012.3,58.0,6.8,15.1,25.0,44.0
2024-01-08 20:00:00,23.8,1012.7,100.0,6.5,15.3,0.0,0.0
2024-01-08 21:00:00,23.8,1012.9,100.0,6.0,15.9,0.0,0.0
2024-01-08 22:00:00,23.9,1012.8,100.0,4.4,13.5,0.0,0.0
2024-01-08 23:00:00,23.9,1012.3,100.0,5.6,15.7,0.0,0.0
2024-01-09 00:00:00,23.8,1011.7,100.0,4.7,14.7,0.0,0.0
2024-01-09 01:00:00,23.2,1011.0,100.0,6.4,12.6,0.0,0.0
2024-01-09 02:00:00,23.3,1010.4,86.0,4.3,13.5,0.0,0.0
2024-01-09 03:00:00,22.6,1010.3,100.0,7.3,13.1,0.0,0.0
2024-01-09 04:00:00,23.0,1010.6,100.0,4.4,12.7,0.0,0.0
2024-01-09 05:00:00,23.0,1010.9,100.0,4.1,12.7,0.0,0.0
2024-01-09 06:00:00,23.6,1011.9,100.0,5.2,11.2,20.0,0.0
2024-01-09 07:00:00,24.0,1012.7,100.0,5.0,8.0,65.0,6.7
2024-01-09 08:00:00,24.1,1012.9,100.0,4.8,8.2,72.0,0.0
2024-01-09 09:00:00,24.5,1012.6,100.0,6.4,8.5,133.0,0.0
2024-01-09 10:00:00,24.6,1012.5,100.0,6.8,9.5,178.0,0.0
2024-01-09 11:00:00,26.1,1011.8,100.0,3.6,4.7,350.0,42.6
2024-01-09 12:00:00,26.8,1011.0,51.0,6.5,8.4,352.0,78.9
2024-01-09 13:00:00,29.3,1010.3,70.0,8.0,10.2,887.0,629.3
2024-01-09 14:00:00,29.3,1009.4,78.0,10.4,13.7,820.0,615.0
2024-01-09 15:00:00,28.4,1009.1,100.0,13.0,17.8,714.0,619.1
2024-01-09 16:00:00,27.3,1009.0,100.0,16.0,22.4,427.0,342.1
2024-01-09 17:00:00,26.8,1009.9,100.0,13.8,20.2,282.0,189.3
2024-01-09 18:00:00,26.1,1010.5,100.0,11.5,19.6,108.0,76.3
2024-01-09 19:00:00,25.0,1011.3,100.0,10.2,19.5,20.0,17.6
2024-01-09 20:00:00,24.4,1011.9,100.0,8.7,17.8,0.0,0.0
2024-01-09 21:00:00,23.8,1011.8,100.0,6.2,15.6,0.0,0.0
2024-01-09 22:00:00,23.4,1011.4,96.0,5.1,15.5,0.0,0.0
2024-01-09 23:00:00,23.6,1011.1,100.0,3.4,10.1,0.0,0.0
2024-01-10 00:00:00,23.6,1010.5,100.0,3.2,9.3,0.0,0.0
2024-01-10 01:00:00,23.4,1010.3,100.0,3.6,8.9,0.0,0.0
2024-01-10 02:00:00,23.4,1010.0,100.0,2.9,7.1,0.0,0.0
2024-01-10 03:00:00,23.4,1010.0,99.0,5.6,12.1,0.0,0.0
2024-01-10 04:00:00,23.5,1010.5,98.0,0.8,3.4,0.0,0.0
2024-01-10 05:00:00,22.9,1011.4,100.0,7.2,14.8,0.0,0.0
2024-01-10 06:00:00,23.1,1012.2,56.0,6.4,11.0,16.0,22.8
2024-01-10 07:00:00,24.1,1012.8,50.0,4.6,5.6,166.0,248.4
2024-01-10 08:00:00,25.3,1013.0,100.0,3.5,4.7,328.0,270.2
2024-01-10 09:00:00,26.7,1012.8,72.0,0.4,0.5,444.0,249.2
2024-01-10 10:00:00,27.9,1012.5,100.0,2.5,3.2,607.0,320.0
2024-01-10 11:00:00,30.3,1011.9,21.0,1.3,1.8,891.0,785.2
2024-01-10 12:00:00,30.2,1011.5,47.0,7.0,8.7,911.0,717.4
2024-01-10 13:00:00,29.4,1010.5,49.0,10.6,13.6,927.0,774.6
2024-01-10 14:00:00,29.4,1010.5,60.0,12.1,16.1,745.0,555.3
2024-01-10 15:00:00,28.1,1010.1,59.0,14.0,19.8,542.0,349.4
2024-01-10 16:00:00,27.6,1009.7,70.0,13.9,19.0,480.0,416.2
2024-01-10 17:00:00,27.2,1010.3,98.0,13.9,19.4,346.0,414.3
2024-01-10 18:00:00,26.4,1011.2,100.0,10.8,17.0,152.0,209.3
2024-01-10 19:00:00,25.3,1012.2,100.0,5.2,14.1,24.0,35.1
2024-01-10 20:00:00,24.8,1012.6,100.0,7.5,17.9,0.0,0.0
2024-01-10 21:00:00,24.1,1013.0,34.0,5.1,15.3,0.0,0.0
2024-01-10 22:00:00,23.5,1013.1,100.0,4.7,14.5,0.0,0.0
2024-01-10 23:00:00,23.8,1012.9,93.0,4.7,14.8,0.0,0.0
2024-01-11 00:00:00,23.3,1012.4,77.0,5.1,15.3,0.0,0.0
2024-01-11 01:00:00,22.8,1012.1,19.0,5.8,15.1,0.0,0.0
2024-01-11 02:00:00,22.1,1011.6,16.0,4.9,13.4,0.0,0.0
2024-01-11 03:00:00,21.6,1011.5,6.0,5.1,12.9,0.0,0.0
2024-01-11 04:00:00,21.2,1011.7,0.0,5.5,12.0,0.0,0.0
2024-01-11 05:00:00,20.9,1012.2,7.0,6.9,15.5,0.0,0.0
2024-01-11 06:00:00,22.1,1012.8,26.0,9.0,18.7,52.0,229.7
2024-01-11 07:00:00,24.5,1013.9,36.0,7.0,15.0,240.0,592.1
2024-01-11 08:00:00,26.2,1014.1,54.0,12.0,17.1,439.0,678.2
2024-01-11 09:00:00,26.9,1014.3,91.0,14.0,19.7,595.0,629.5
2024-01-11 10:00:00,28.0,1014.3,97.0,12.4,17.2,728.0,671.0
2024-01-11 11:00:00,28.2,1014.2,100.0,11.8,16.4,559.0,260.5
2024-01-11 12:00:00,28.3,1014.1,99.0,15.1,21.0,724.0,413.0
2024-01-11 13:00:00,28.4,1014.1,100.0,15.5,21.4,659.0,390.4
2024-01-11 14:00:00,28.8,1013.7,100.0,16.6,23.2,850.0,730.4
2024-01-11 15:00:00,28.8,1013.3,75.0,18.0,25.4,734.0,652.8
2024-01-11 16:00:00,27.8,1013.1,53.0,17.7,25.8,554.0,642.0
2024-01-11 17:00:00,27.0,1013.4,90.0,17.4,25.9,418.0,696.0
2024-01-11 18:00:00,25.8,1014.0,86.0,13.7,23.7,193.0,444.6
2024-01-11 19:00:00,24.6,1014.7,89.0,9.2,20.9,30.0,87.6
2024-01-11 20:00:00,23.8,1014.9,80.0,7.6,19.6,0.0,0.0
2024-01-11 21:00:00,23.3,1015.3,82.0,7.9,20.2,0.0,0.0
2024-01-11 22:00:00,22.9,1015.6,20.0,8.2,20.7,0.0,0.0
2024-01-11 23:00:00,23.2,1015.5,36.0,9.8,21.3,0.0,0.0
2024-01-12 00:00:00,22.8,1014.9,26.0,9.3,21.7,0.0,0.0
2024-01-12 01:00:00,22.4,1014.4,21.0,9.1,21.9,0.0,0.0
2024-01-12 02:00:00,21.8,1014.0,20.0,8.6,21.1,0.0,0.0
2024-01-12 03:00:00,21.5,1013.6,37.0,8.0,19.2,0.0,0.0
2024-01-12 04:00:00,21.4,1013.5,23.0,9.9,21.0,0.0,0.0
2024-01-12 05:00:00,20.9,1013.7,11.0,10.5,22.8,0.0,0.0
2024-01-12 06:00:00,21.5,1014.2,17.0,11.9,25.1,48.0,208.7
2024-01-12 07:00:00,23.6,1014.3,28.0,10.0,16.6,231.0,545.8
2024-01-12 08:00:00,25.9,1014.7,100.0,13.0,18.8,437.0,647.0
2024-01-12 09:00:00,26.7,1014.5,77.0,21.1,31.1,463.0,386.5
2024-01-12 10:00:00,27.2,1014.2,49.0,22.5,32.4,588.0,361.9
2024-01-12 11:00:00,26.7,1014.2,100.0,17.8,26.0,532.0,236.2
2024-01-12 12:00:00,28.0,1013.4,32.0,20.8,30.0,634.0,289.6
2024-01-12 13:00:00,28.6,1013.1,38.0,19.0,27.5,799.0,576.5
2024-01-12 14:00:00,29.3,1012.6,21.0,19.8,28.3,914.0,789.7
2024-01-12 15:00:00,28.6,1012.2,31.0,20.1,29.3,754.0,711.5
2024-01-12 16:00:00,27.3,1011.8,67.0,22.1,32.8,592.0,682.4
2024-01-12 17:00:00,26.1,1012.2,49.0,16.9,26.6,283.0,379.5
2024-01-12 18:00:00,25.3,1012.6,29.0,15.5,25.7,164.0,334.0
2024-01-12 19:00:00,24.2,1013.0,38.0,14.6,26.5,28.0,105.0
2024-01-12 20:00:00,23.2,1013.7,44.0,11.3,21.6,0.0,0.0
2024-01-12 21:00:00,22.6,1013.9,87.0,11.2,22.1,0.0,0.0
2024-01-12 22:00:00,22.5,1014.0,57.0,11.4,22.0,0.0,0.0
2024-01-12 23:00:00,22.1,1013.5,100.0,11.7,21.6,0.0,0.0
2024-01-13 00:00:00,22.2,1012.8,65.0,12.4,23.7,0.0,0.0
2024-01-13 01:00:00,21.8,1012.1,100.0,12.0,23.2,0.0,0.0
2024-01-13 02:00:00,21.6,1011.9,100.0,12.9,23.9,0.0,0.0
2024-01-13 03:00:00,21.6,1011.6,96.0,12.4,23.2,0.0,0.0
2024-01-13 04:00:00,21.5,1011.6,47.0,10.9,22.0,0.0,0.0
2024-01-13 05:00:00,21.3,1011.9,22.0,10.3,21.8,0.0,0.0
2024-01-13 06:00:00,22.1,1012.5,100.0,12.6,22.1,44.0,148.3
2024-01-13 07:00:00,23.4,1012.7,63.0,15.8,23.4,169.0,247.6
2024-01-13 08:00:00,24.6,1012.9,33.0,14.8,22.1,347.0,372.1
2024-01-13 09:00:00,26.5,1012.6,48.0,13.6,19.5,551.0,562.1
2024-01-13 10:00:00,27.8,1012.3,31.0,15.1,21.2,704.0,611.6
2024-01-13 11:00:00,28.0,1011.5,46.0,16.6,24.2,569.0,277.0
2024-01-13 12:00:00,29.1,1010.9,27.0,16.5,23.3,691.0,405.3
2024-01-13 13:00:00,29.9,1010.3,88.0,15.2,21.7,730.0,445.4
2024-01-13 14:00:00,29.4,1010.0,80.0,17.1,24.0,723.0,465.1
2024-01-13 15:00:00,28.2,1009.8,78.0,17.4,25.7,446.0,238.3
2024-01-13 16:00:00,28.3,1009.6,65.0,14.9,21.7,462.0,410.7
2024-01-13 17:00:00,27.2,1009.5,82.0,14.7,22.9,323.0,413.1
2024-01-13 18:00:00,25.9,1010.0,89.0,10.8,20.1,162.0,280.7
2024-01-13 19:00:00,24.4,1010.3,100.0,7.7,19.7,29.0,78.7
2024-01-13 20:00:00,23.4,1010.6,100.0,6.6,19.6,0.0,0.0
2024-01-13 21:00:00,22.9,1011.0,100.0,6.6,19.1,0.0,0.0
2024-01-13 22:00:00,22.3,1011.3,100.0,5.5,16.8,0.0,0.0
2024-01-13 23:00:00,21.8,1011.4,55.0,5.4,17.0,0.0,0.0
2024-01-14 00:00:00,22.0,1010.9,65.0,6.2,18.0,0.0,0.0
2024-01-14 01:00:00,21.8,1010.4,93.0,7.2,19.7,0.0,0.0
2024-01-14 02:00:00,21.5,1009.9,62.0,7.6,19.6,0.0,0.0
2024-01-14 03:00:00,20.7,1009.7,3.0,8.2,19.2,0.0,0.0
2024-01-14 04:00:00,19.9,1009.8,0.0,8.0,18.4,0.0,0.0
2024-01-14 05:00:00,19.5,1010.4,0.0,9.1,19.7,0.0,0.0
2024-01-14 06:00:00,20.5,1011.2,0.0,10.2,21.8,47.0,220.7
2024-01-14 07:00:00,23.2,1011.5,0.0,8.3,17.7,240.0,624.0
2024-01-14 08:00:00,25.6,1011.6,0.0,12.0,17.3,468.0,785.6
2024-01-14 09:00:00,27.3,1011.4,0.0,11.6,16.5,689.0,884.3
2024-01-14 10:00:00,28.9,1011.1,1.0,8.5,11.6,865.0,922.4
2024-01-14 11:00:00,30.6,1010.5,21.0,8.6,11.4,907.0,789.1
2024-01-14 12:00:00,31.6,1009.8,23.0,6.3,8.6,999.0,824.1
2024-01-14 13:00:00,31.7,1009.5,30.0,4.8,7.0,894.0,715.9
2024-01-14 14:00:00,32.4,1008.7,23.0,8.3,11.3,868.0,754.9
2024-01-14 15:00:00,31.0,1008.4,30.0,16.0,22.2,755.0,725.7
2024-01-14 16:00:00,29.1,1008.2,22.0,20.0,29.6,555.0,657.4
2024-01-14 17:00:00,28.2,1008.3,14.0,17.8,27.3,344.0,495.4
2024-01-14 18:00:00,27.0,1009.1,17.0,14.4,24.2,189.0,485.3
